variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
A1_breakout_20,ABBOTINDIA,2019-08-09,2019-10-22,9099.00,10600.00,8,74,DONCH_10_LOW,12008.00,11850.41
A1_breakout_20,BHARTIARTL,2019-10-11,2019-10-24,368.05,338.61,197,13,INITIAL_STOP,-5800.47,-5939.68
A1_breakout_20,VSTIND,2019-09-06,2019-10-27,325.70,335.30,234,51,DONCH_10_LOW,2246.40,2091.73
A1_breakout_20,BPCL,2019-09-06,2019-11-08,172.50,236.80,443,63,DONCH_10_LOW,28484.90,28303.58
A1_breakout_20,ADANIGREEN,2019-09-27,2019-11-08,59.15,85.00,1259,42,DONCH_10_LOW,32545.15,32363.67
A1_breakout_20,BERGEPAINT,2019-10-10,2019-11-08,375.65,405.10,194,29,DONCH_10_LOW,5713.30,5561.83
A1_breakout_20,CASTROLIND,2019-10-25,2019-11-11,144.60,145.75,505,17,DONCH_10_LOW,580.75,434.12
A1_breakout_20,FINEORG,2019-10-15,2019-11-13,1865.00,1866.35,38,29,DONCH_10_LOW,51.30,-90.49
A1_breakout_20,GRANULES,2019-10-23,2019-11-13,116.00,118.00,634,21,DONCH_10_LOW,1268.00,1119.64
A1_breakout_20,RAYMOND,2019-11-11,2019-11-13,502.30,462.12,158,2,INITIAL_STOP,-6349.07,-6501.45
A1_breakout_20,FORTIS,2019-11-13,2019-11-15,158.60,148.63,503,2,INITIAL_STOP,-5013.65,-5168.19
A1_breakout_20,BDL,2019-11-14,2019-11-18,176.80,162.66,448,4,INITIAL_STOP,-6336.51,-6488.59
A1_breakout_20,IGL,2019-11-11,2019-11-22,210.40,199.77,379,11,INITIAL_STOP,-4027.91,-4183.37
A1_breakout_20,NAUKRI,2019-10-07,2019-11-26,453.50,503.00,162,50,DONCH_10_LOW,8019.00,7864.05
A1_breakout_20,NETWORK18,2019-11-25,2019-11-26,32.50,29.90,2392,1,INITIAL_STOP,-6219.20,-6368.46
A1_breakout_20,PFIZER,2019-10-29,2019-11-27,3824.00,3966.25,19,29,DONCH_10_LOW,2702.75,2554.74
A1_breakout_20,EIDPARRY,2019-11-14,2019-11-27,194.00,178.48,409,13,INITIAL_STOP,-6347.68,-6500.02
A1_breakout_20,HDFCAMC,2019-09-04,2019-12-02,1295.50,1686.00,58,89,DONCH_10_LOW,22649.00,22476.07
A1_breakout_20,MOTILALOFS,2019-11-18,2019-12-06,183.55,182.80,429,18,DONCH_10_LOW,-321.75,-478.91
A1_breakout_20,LINDEINDIA,2019-11-19,2019-12-06,663.80,624.50,117,17,DONCH_10_LOW,-4598.10,-4748.83
A1_breakout_20,AUBANK,2019-11-14,2019-12-10,405.70,398.50,195,26,DONCH_10_LOW,-1404.00,-1560.82
A1_breakout_20,TRIDENT,2019-12-03,2019-12-10,7.15,6.64,11157,7,INITIAL_STOP,-5736.14,-5889.95
A1_breakout_20,GODFRYPHLP,2019-11-28,2019-12-11,442.00,412.00,175,13,DONCH_10_LOW,-5250.00,-5399.45
A1_breakout_20,DELTACORP,2019-11-28,2019-12-18,216.80,206.25,357,20,DONCH_10_LOW,-3766.35,-3917.38
A1_breakout_20,ASTRAZEN,2019-09-12,2019-12-26,2083.80,2660.20,36,105,DONCH_10_LOW,20750.40,20579.62
A1_breakout_20,DMART,2019-12-19,2020-01-02,1919.80,1820.00,40,14,DONCH_10_LOW,-3992.00,-4141.59
A1_breakout_20,DLF,2019-11-11,2020-01-06,200.00,224.60,399,56,DONCH_10_LOW,9815.40,9645.98
A1_breakout_20,ICICIBANK,2019-11-27,2020-01-06,513.90,535.70,151,40,DONCH_10_LOW,3291.80,3133.31
A1_breakout_20,HINDCOPPER,2020-01-03,2020-01-06,50.00,46.00,1584,3,INITIAL_STOP,-6336.00,-6488.06
A1_breakout_20,IEX,2020-01-07,2020-01-08,56.65,52.52,1409,1,INITIAL_STOP,-5814.04,-5967.87
A1_breakout_20,MANAPPURAM,2019-12-13,2020-01-10,173.25,171.05,450,28,DONCH_10_LOW,-990.00,-1144.93
A1_breakout_20,ADANIGREEN,2020-01-07,2020-01-15,208.00,192.26,383,8,INITIAL_STOP,-6028.97,-6182.27
A1_breakout_20,EIDPARRY,2019-12-10,2020-01-21,208.75,221.40,379,42,DONCH_10_LOW,4794.35,4631.32
A1_breakout_20,AAVAS,2019-11-27,2020-01-24,1830.00,1933.70,42,58,DONCH_10_LOW,4355.40,4197.32
A1_breakout_20,JSL,2020-01-13,2020-01-28,43.80,42.60,1806,15,DONCH_10_LOW,-2167.20,-2323.24
A1_breakout_20,NIACL,2020-01-07,2020-01-30,151.50,156.10,527,23,DONCH_10_LOW,2424.20,2262.09
A1_breakout_20,DEEPAKNTR,2019-12-30,2020-02-01,380.00,377.05,209,33,DONCH_10_LOW,-616.55,-774.77
A1_breakout_20,HEIDELBERG,2020-01-09,2020-02-01,190.04,187.33,417,23,DONCH_10_LOW,-1130.07,-1287.43
A1_breakout_20,VRLLOG,2020-01-29,2020-02-01,144.50,136.73,547,3,INITIAL_STOP,-4252.66,-4406.49
A1_breakout_20,FDC,2019-12-09,2020-02-03,207.00,222.05,382,56,DONCH_10_LOW,5749.10,5585.20
A1_breakout_20,IDBI,2020-02-03,2020-02-04,38.20,35.25,2061,1,INITIAL_STOP,-6071.15,-6222.54
A1_breakout_20,SOLARINDS,2020-01-31,2020-02-11,1297.00,1228.49,61,11,INITIAL_STOP,-4179.31,-4333.36
A1_breakout_20,MGL,2020-01-16,2020-02-17,1102.00,1151.20,71,32,DONCH_10_LOW,3493.20,3333.22
A1_breakout_20,MASFIN,2019-12-11,2020-02-18,270.00,321.20,290,69,DONCH_10_LOW,14848.00,14676.55
A1_breakout_20,BAJAJHLDNG,2020-02-03,2020-02-19,3525.65,3680.00,22,16,DONCH_10_LOW,3395.70,3237.18
A1_breakout_20,ATUL,2020-01-27,2020-02-25,4614.00,4900.00,17,29,DONCH_10_LOW,4862.00,4700.26
A1_breakout_20,THYROCARE,2020-02-04,2020-02-25,604.15,581.00,131,21,DONCH_10_LOW,-3032.65,-3187.90
A1_breakout_20,NETWORK18,2020-02-20,2020-02-25,31.05,28.57,2588,5,INITIAL_STOP,-6428.59,-6582.88
A1_breakout_20,HONAUT,2020-02-05,2020-02-26,32600.00,33750.00,2,21,DONCH_10_LOW,2300.00,2167.30
A1_breakout_20,SFL,2020-02-12,2020-02-27,827.95,806.10,94,15,DONCH_10_LOW,-2053.90,-2207.50
A1_breakout_20,MIDHANI,2020-02-19,2020-02-27,219.40,201.85,364,8,INITIAL_STOP,-6388.93,-6542.26
A1_breakout_20,TIMKEN,2020-02-26,2020-02-27,1090.00,1002.80,73,1,INITIAL_STOP,-6365.60,-6518.37
A1_breakout_20,CANFINHOME,2020-01-22,2020-02-28,470.25,500.00,167,37,DONCH_10_LOW,4968.25,4806.22
