variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
baseline_50_2x_200_d10,DMART,2024-03-22,2024-04-26,4159.80,4605.00,36,35,DONCH_10_LOW,16027.20,15711.67
baseline_50_2x_200_d10,TORNTPOWER,2024-03-27,2024-05-06,1391.95,1470.05,109,40,DONCH_10_LOW,8512.90,8200.94
baseline_50_2x_200_d10,CHENNPETRO,2024-04-25,2024-05-06,1080.00,993.60,139,11,INITIAL_STOP,-12009.60,-12297.83
baseline_50_2x_200_d10,HUDCO,2024-04-29,2024-05-06,231.15,212.66,656,7,INITIAL_STOP,-12130.75,-12421.89
baseline_50_2x_200_d10,JUSTDIAL,2024-04-19,2024-05-07,1000.00,1055.75,151,18,DONCH_10_LOW,8418.25,8107.83
baseline_50_2x_200_d10,LINDEINDIA,2024-03-13,2024-05-09,6320.25,7551.15,25,57,DONCH_10_LOW,30772.50,30425.71
baseline_50_2x_200_d10,MOTILALOFS,2024-04-22,2024-05-09,573.75,567.25,261,17,DONCH_10_LOW,-1696.50,-1994.30
baseline_50_2x_200_d10,SUDARSCHEM,2024-04-24,2024-05-09,722.90,707.75,206,15,DONCH_10_LOW,-3120.90,-3415.61
baseline_50_2x_200_d10,ASAHIINDIA,2024-05-07,2024-05-10,646.00,603.80,232,3,INITIAL_STOP,-9789.57,-10079.52
baseline_50_2x_200_d10,EXIDEIND,2024-04-16,2024-05-13,410.00,444.15,370,27,DONCH_10_LOW,12635.50,12319.46
baseline_50_2x_200_d10,RAYMOND,2024-04-22,2024-06-04,1236.10,1156.71,121,43,INITIAL_STOP,-9606.27,-9895.80
baseline_50_2x_200_d10,BLUEDART,2024-05-07,2024-06-04,7202.45,6770.51,20,28,INITIAL_STOP,-8638.71,-8918.17
baseline_50_2x_200_d10,SKFINDIA,2024-05-10,2024-06-04,2320.60,2761.80,66,25,DONCH_10_LOW,29119.20,28783.76
baseline_50_2x_200_d10,TIMKEN,2024-05-10,2024-06-04,3472.00,3821.60,44,25,DONCH_10_LOW,15382.40,15061.48
baseline_50_2x_200_d10,POLYCAB,2024-05-13,2024-06-04,6269.00,6500.50,24,22,DONCH_10_LOW,5556.00,5249.53
baseline_50_2x_200_d10,ENDURANCE,2024-05-13,2024-06-04,2124.85,2067.50,71,22,DONCH_10_LOW,-4071.85,-4369.51
baseline_50_2x_200_d10,HINDZINC,2024-04-10,2024-06-05,400.00,626.80,380,56,DONCH_10_LOW,86184.00,85793.82
baseline_50_2x_200_d10,HINDUNILVR,2024-06-05,2024-06-21,2533.55,2446.45,61,16,DONCH_10_LOW,-5313.10,-5616.88
baseline_50_2x_200_d10,BRITANNIA,2024-05-07,2024-06-24,5057.95,5317.50,29,48,DONCH_10_LOW,7526.95,7226.06
baseline_50_2x_200_d10,LALPATHLAB,2024-05-14,2024-06-24,2490.80,2650.30,61,41,DONCH_10_LOW,9729.50,9415.89
baseline_50_2x_200_d10,HERITGFOOD,2024-06-05,2024-06-24,476.10,556.00,328,19,DONCH_10_LOW,26207.20,25868.67
baseline_50_2x_200_d10,ZYDUSWELL,2024-06-06,2024-06-26,385.90,363.70,427,20,DONCH_10_LOW,-9479.40,-9799.48
baseline_50_2x_200_d10,EMAMILTD,2024-06-06,2024-06-27,700.15,696.05,235,21,DONCH_10_LOW,-963.50,-1291.61
baseline_50_2x_200_d10,MARICO,2024-05-08,2024-07-02,583.50,607.00,258,55,DONCH_10_LOW,6063.00,5755.85
baseline_50_2x_200_d10,ASAHIINDIA,2024-06-25,2024-07-10,715.00,666.13,235,15,INITIAL_STOP,-11485.41,-11809.98
baseline_50_2x_200_d10,CERA,2024-06-24,2024-07-19,9057.00,8807.60,18,25,DONCH_10_LOW,-4489.20,-4810.76
baseline_50_2x_200_d10,JKPAPER,2024-06-25,2024-07-22,530.00,542.00,318,27,DONCH_10_LOW,3816.00,3475.10
baseline_50_2x_200_d10,SUNTV,2024-06-05,2024-07-23,706.00,766.85,221,48,DONCH_10_LOW,13447.85,13122.35
baseline_50_2x_200_d10,DABUR,2024-06-06,2024-07-24,600.25,618.05,274,48,DONCH_10_LOW,4877.20,4543.39
baseline_50_2x_200_d10,VSTIND,2024-07-22,2024-07-24,416.05,387.30,399,2,INITIAL_STOP,-11469.30,-11789.84
baseline_50_2x_200_d10,BAJAJHLDNG,2024-06-25,2024-07-25,8730.00,9461.20,19,30,DONCH_10_LOW,13892.80,13547.17
baseline_50_2x_200_d10,GODREJAGRO,2024-07-03,2024-08-05,814.50,789.00,206,33,DONCH_10_LOW,-5253.00,-5583.32
baseline_50_2x_200_d10,JYOTHYLAB,2024-07-26,2024-08-05,551.50,507.38,305,10,INITIAL_STOP,-13456.60,-13779.56
baseline_50_2x_200_d10,APLLTD,2024-07-23,2024-08-09,1119.15,1168.05,148,17,DONCH_10_LOW,7237.20,6898.69
baseline_50_2x_200_d10,ORIENTCEM,2024-06-28,2024-08-12,265.39,327.55,631,45,DONCH_10_LOW,39222.96,38848.81
baseline_50_2x_200_d10,LUXIND,2024-08-06,2024-08-14,2343.95,2156.43,71,8,INITIAL_STOP,-13313.64,-13633.16
baseline_50_2x_200_d10,PFIZER,2024-07-11,2024-08-26,5029.80,5755.55,33,46,DONCH_10_LOW,23949.75,23593.83
