variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
B2_vol_15x,NESTLEIND,2019-08-22,2019-11-08,632.00,723.10,128,78,DONCH_10_LOW,11660.80,11487.35
B2_vol_15x,ADANIGREEN,2019-10-07,2019-11-08,65.45,85.00,1165,32,DONCH_10_LOW,22775.75,22600.48
B2_vol_15x,BERGEPAINT,2019-10-10,2019-11-08,375.65,405.10,199,29,DONCH_10_LOW,5860.55,5705.18
B2_vol_15x,RELIANCE,2019-10-11,2019-11-11,649.95,680.80,114,31,DONCH_10_LOW,3516.90,3365.19
B2_vol_15x,FINEORG,2019-10-15,2019-11-13,1865.00,1866.35,39,29,DONCH_10_LOW,52.65,-92.87
B2_vol_15x,GRANULES,2019-10-23,2019-11-13,116.00,118.00,652,21,DONCH_10_LOW,1304.00,1151.43
B2_vol_15x,RAYMOND,2019-11-11,2019-11-13,502.30,462.12,159,2,INITIAL_STOP,-6389.26,-6542.60
B2_vol_15x,FORTIS,2019-11-13,2019-11-15,158.60,148.63,506,2,INITIAL_STOP,-5043.55,-5199.01
B2_vol_15x,BDL,2019-11-14,2019-11-18,176.80,162.66,451,4,INITIAL_STOP,-6378.94,-6532.04
B2_vol_15x,COLPAL,2019-09-20,2019-11-21,1329.95,1508.15,59,62,DONCH_10_LOW,10513.80,10346.35
B2_vol_15x,IGL,2019-11-11,2019-11-22,210.40,199.77,380,11,INITIAL_STOP,-4038.54,-4194.41
B2_vol_15x,SUNDARMFIN,2019-11-18,2019-11-22,1695.00,1608.91,46,4,INITIAL_STOP,-3960.18,-4112.16
B2_vol_15x,UCOBANK,2019-11-22,2019-11-25,20.25,18.63,3934,3,INITIAL_STOP,-6373.08,-6526.03
B2_vol_15x,NETWORK18,2019-11-25,2019-11-26,32.50,29.90,2426,1,INITIAL_STOP,-6307.60,-6458.98
B2_vol_15x,EIDPARRY,2019-11-14,2019-11-27,194.00,178.48,411,13,INITIAL_STOP,-6378.72,-6531.81
B2_vol_15x,REDINGTON,2019-11-26,2019-11-27,65.00,59.80,1203,1,INITIAL_STOP,-6255.60,-6405.73
B2_vol_15x,HDFCAMC,2019-09-04,2019-12-02,1295.50,1686.00,62,89,DONCH_10_LOW,24211.00,24026.15
B2_vol_15x,LINDEINDIA,2019-11-19,2019-12-06,663.80,624.50,118,17,DONCH_10_LOW,-4637.40,-4789.42
B2_vol_15x,ABCAPITAL,2019-11-25,2019-12-09,100.95,100.20,781,14,DONCH_10_LOW,-585.75,-742.85
B2_vol_15x,LALPATHLAB,2019-09-11,2019-12-10,1295.00,1545.00,62,90,DONCH_10_LOW,15500.00,15323.92
B2_vol_15x,AUBANK,2019-11-14,2019-12-10,405.70,398.50,196,26,DONCH_10_LOW,-1411.20,-1568.82
B2_vol_15x,TRIDENT,2019-12-03,2019-12-10,7.15,6.64,11001,7,INITIAL_STOP,-5655.93,-5807.59
B2_vol_15x,GODFRYPHLP,2019-11-28,2019-12-11,442.00,412.00,172,13,DONCH_10_LOW,-5160.00,-5306.89
B2_vol_15x,DELTACORP,2019-11-28,2019-12-18,216.80,206.25,351,20,DONCH_10_LOW,-3703.05,-3851.54
B2_vol_15x,AAVAS,2019-12-13,2019-12-20,1931.00,1786.34,40,7,INITIAL_STOP,-5786.32,-5935.01
B2_vol_15x,DLF,2019-11-11,2020-01-06,200.00,224.60,400,56,DONCH_10_LOW,9840.00,9670.16
B2_vol_15x,ICICIBANK,2019-11-27,2020-01-06,513.90,535.70,150,40,DONCH_10_LOW,3270.00,3112.56
B2_vol_15x,NAVINFLUOR,2019-12-23,2020-01-06,982.00,966.30,78,14,DONCH_10_LOW,-1224.60,-1376.57
B2_vol_15x,CRISIL,2019-12-13,2020-01-08,1703.00,1782.00,46,26,DONCH_10_LOW,3634.00,3473.69
B2_vol_15x,IEX,2020-01-07,2020-01-08,56.65,52.52,1386,1,INITIAL_STOP,-5719.14,-5870.45
B2_vol_15x,MFSL,2019-11-08,2020-01-09,474.85,524.05,160,62,DONCH_10_LOW,7872.00,7712.18
B2_vol_15x,AARTIIND,2020-01-08,2020-01-13,444.50,420.96,176,5,INITIAL_STOP,-4143.33,-4295.65
B2_vol_15x,NAVINFLUOR,2020-01-09,2020-01-14,1100.00,1027.95,71,5,INITIAL_STOP,-5115.80,-5266.89
B2_vol_15x,ADANIGREEN,2020-01-07,2020-01-15,208.00,192.26,377,8,INITIAL_STOP,-5934.52,-6085.42
B2_vol_15x,REDINGTON,2020-01-14,2020-01-15,68.15,62.70,1153,1,INITIAL_STOP,-6286.16,-6437.02
B2_vol_15x,EIDPARRY,2019-12-10,2020-01-21,208.75,221.40,374,42,DONCH_10_LOW,4731.10,4570.22
B2_vol_15x,BALRAMCHIN,2019-12-19,2020-01-23,173.30,182.60,450,35,DONCH_10_LOW,4185.00,4024.84
B2_vol_15x,SUDARSCHEM,2020-01-09,2020-01-31,443.00,452.00,176,22,DONCH_10_LOW,1584.00,1426.48
B2_vol_15x,TATACONSUM,2020-01-15,2020-02-01,384.70,372.45,203,17,DONCH_10_LOW,-2486.75,-2640.45
B2_vol_15x,RCF,2020-01-16,2020-02-01,55.25,50.83,1391,16,INITIAL_STOP,-6148.22,-6295.78
B2_vol_15x,FDC,2019-12-09,2020-02-03,207.00,222.05,377,56,DONCH_10_LOW,5673.85,5512.10
B2_vol_15x,GODREJAGRO,2020-01-10,2020-02-10,557.70,544.00,141,31,DONCH_10_LOW,-1931.70,-2087.04
B2_vol_15x,MGL,2020-01-16,2020-02-17,1102.00,1151.20,69,32,DONCH_10_LOW,3394.80,3239.33
B2_vol_15x,MASFIN,2019-12-11,2020-02-18,270.00,321.20,292,69,DONCH_10_LOW,14950.40,14777.77
B2_vol_15x,PGHH,2020-02-03,2020-02-18,11803.00,11250.00,6,15,DONCH_10_LOW,-3318.00,-3456.32
B2_vol_15x,BAYERCROP,2020-02-04,2020-02-18,4310.00,4220.05,17,14,DONCH_10_LOW,-1529.15,-1674.16
B2_vol_15x,FDC,2020-02-11,2020-02-18,257.00,238.37,300,7,INITIAL_STOP,-5589.45,-5738.06
B2_vol_15x,THYROCARE,2020-02-04,2020-02-25,604.15,581.00,128,21,DONCH_10_LOW,-2963.20,-3114.90
B2_vol_15x,AUBANK,2020-01-24,2020-02-26,490.00,550.50,158,33,DONCH_10_LOW,9559.00,9394.60
B2_vol_15x,MIDHANI,2020-02-19,2020-02-27,219.40,201.85,355,8,INITIAL_STOP,-6230.96,-6380.50
B2_vol_15x,CANFINHOME,2020-01-22,2020-02-28,470.25,500.00,164,37,DONCH_10_LOW,4879.00,4719.88
B2_vol_15x,BSOFT,2020-02-01,2020-02-28,82.20,90.30,947,27,DONCH_10_LOW,7670.70,7507.34
B2_vol_15x,CREDITACC,2020-02-19,2020-02-28,911.00,838.12,85,9,INITIAL_STOP,-6194.80,-6343.48
B2_vol_15x,NAVINFLUOR,2020-02-26,2020-02-28,1475.00,1357.00,52,2,INITIAL_STOP,-6136.00,-6283.26
B2_vol_15x,INDIACEM,2020-02-27,2020-02-28,108.95,100.23,721,1,INITIAL_STOP,-6284.24,-6435.06
B2_vol_15x,APOLLOHOSP,2020-02-19,2020-03-03,1774.90,1700.10,43,13,DONCH_10_LOW,-3216.40,-3365.83
B2_vol_15x,METROPOLIS,2020-03-04,2020-03-05,2050.00,1886.00,37,1,INITIAL_STOP,-6068.00,-6213.63
B2_vol_15x,ATUL,2020-03-04,2020-03-05,5390.00,5001.31,14,1,INITIAL_STOP,-5441.69,-5587.17
B2_vol_15x,MUTHOOTFIN,2020-02-18,2020-03-06,870.00,846.20,89,17,DONCH_10_LOW,-2118.20,-2270.94
B2_vol_15x,MIDHANI,2020-02-28,2020-03-06,249.00,229.08,313,7,INITIAL_STOP,-6234.96,-6384.60
B2_vol_15x,BASF,2020-03-05,2020-03-09,1175.00,1081.00,65,4,INITIAL_STOP,-6110.00,-6256.64
B2_vol_15x,JBCHEPHARM,2019-12-11,2020-03-12,211.50,263.45,373,92,DONCH_10_LOW,19377.35,19200.19
B2_vol_15x,DEEPAKNTR,2020-02-19,2020-03-12,485.00,446.20,160,22,INITIAL_STOP,-6208.00,-6356.99
B2_vol_15x,DIVISLAB,2020-03-09,2020-03-12,2240.00,2104.58,33,3,INITIAL_STOP,-4468.93,-4612.30
B2_vol_15x,PIDILITIND,2020-03-06,2020-03-13,784.60,742.99,96,7,INITIAL_STOP,-3994.54,-4141.19
B2_vol_15x,ABBOTINDIA,2020-04-09,2020-04-22,17929.95,16495.55,4,13,INITIAL_STOP,-5737.58,-5875.29
B2_vol_15x,HINDUNILVR,2020-04-08,2020-04-28,2432.00,2275.65,30,20,DONCH_10_LOW,-4690.50,-4831.73
B2_vol_15x,DIVISLAB,2020-04-13,2020-05-04,2385.00,2295.00,31,21,DONCH_10_LOW,-2790.00,-2935.08
B2_vol_15x,COLPAL,2020-04-23,2020-05-04,1507.95,1387.31,49,11,INITIAL_STOP,-5911.16,-6053.03
B2_vol_15x,DRREDDY,2020-04-08,2020-05-05,705.00,762.05,105,27,DONCH_10_LOW,5990.25,5836.21
B2_vol_15x,LAURUSLABS,2020-04-22,2020-05-08,93.70,91.60,797,16,DONCH_10_LOW,-1673.70,-1821.38
B2_vol_15x,AARTIIND,2020-04-29,2020-05-11,558.00,513.36,132,12,INITIAL_STOP,-5892.48,-6033.90
B2_vol_15x,CIPLA,2020-04-08,2020-05-12,496.95,580.60,150,34,DONCH_10_LOW,12547.50,12385.87
B2_vol_15x,BIOCON,2020-04-09,2020-05-12,334.00,345.35,223,33,DONCH_10_LOW,2531.05,2379.55
B2_vol_15x,DEEPAKNTR,2020-05-08,2020-05-12,556.90,512.35,131,4,INITIAL_STOP,-5836.31,-5976.38
B2_vol_15x,NESTLEIND,2020-04-08,2020-05-13,832.50,841.20,89,35,DONCH_10_LOW,774.30,625.34
B2_vol_15x,RELIANCE,2020-05-11,2020-05-14,753.00,692.76,97,3,INITIAL_STOP,-5843.28,-5983.52
B2_vol_15x,IGL,2020-05-12,2020-05-15,247.60,227.79,293,3,INITIAL_STOP,-5803.74,-5943.03
B2_vol_15x,BHARTIARTL,2020-05-20,2020-05-27,593.85,546.34,121,7,INITIAL_STOP,-5748.47,-5886.43
B2_vol_15x,TORNTPHARM,2020-04-08,2020-05-28,1190.00,1179.00,62,50,DONCH_10_LOW,-682.00,-828.88
B2_vol_15x,APLLTD,2020-05-15,2020-06-09,850.00,826.70,85,25,DONCH_10_LOW,-1980.50,-2123.02
B2_vol_15x,SYNGENE,2020-05-15,2020-06-12,342.10,351.00,213,28,DONCH_10_LOW,1895.70,1748.07
B2_vol_15x,INDIACEM,2020-05-18,2020-06-12,115.80,123.70,624,25,DONCH_10_LOW,4929.60,4780.15
B2_vol_15x,ADVENZYMES,2020-06-10,2020-06-12,175.00,161.00,408,2,INITIAL_STOP,-5712.00,-5849.09
B2_vol_15x,JBCHEPHARM,2020-05-07,2020-06-25,300.00,330.60,244,49,DONCH_10_LOW,7466.40,7312.53
