signal,structure,symbol,date,expiry,spot,exp_spot,credit,max_risk,pnl,min_vol,year
pull,S2,GRASIM,2025-12-23,2026-01-27,2829.8,2856.2,44.25,115.75,44.25,14,2025
pull,S3,GRASIM,2025-12-23,2026-01-27,2829.8,2856.2,20.8,119.2,20.8,3,2025
pull,S1,HDFCBANK,2025-12-23,2026-01-27,996.6,926.4,5.6,59.4,-33.0,36,2025
pull,S2,HDFCBANK,2025-12-23,2026-01-27,996.6,926.4,11.75,38.25,-38.25,41,2025
pull,S3,HDFCBANK,2025-12-23,2026-01-27,996.6,926.4,8.1,56.9,-30.5,6,2025
pull,S1,HDFCLIFE,2025-12-23,2026-01-27,763.95,720.05,5.35,34.65,-14.6,15,2025
pull,S2,HDFCLIFE,2025-12-23,2026-01-27,763.95,720.05,8.55,21.45,-21.45,20,2025
pull,S3,HDFCLIFE,2025-12-23,2026-01-27,763.95,720.05,7.6,32.4,-12.35,9,2025
pull,S1,HEROMOTOCO,2025-12-23,2026-01-27,5744.0,5380.0,57.45,342.55,-112.55,5,2025
pull,S2,HEROMOTOCO,2025-12-23,2026-01-27,5744.0,5380.0,80.3,169.7,-169.7,60,2025
pull,S3,HEROMOTOCO,2025-12-23,2026-01-27,5744.0,5380.0,92.7,307.3,-77.3,5,2025
pull,S1,PAYTM,2025-12-23,2026-01-27,1340.3,1144.8,21.05,78.95,-78.95,3,2025
pull,S2,PAYTM,2025-12-23,2026-01-27,1340.3,1144.8,23.9,36.1,-36.1,78,2025
pull,S3,PAYTM,2025-12-23,2026-01-27,1340.3,1144.8,45.85,74.15,-54.15,3,2025
pull,S1,NESTLEIND,2025-12-24,2026-01-27,1259.7,1303.3,7.3,72.7,7.3,4,2025
pull,S2,NESTLEIND,2025-12-24,2026-01-27,1259.7,1303.3,17.2,42.8,17.2,70,2025
pull,S3,NESTLEIND,2025-12-24,2026-01-27,1259.7,1303.3,10.05,69.95,10.05,4,2025
pull,S1,AXISBANK,2025-12-26,2026-01-27,1228.2,1315.8,8.3,81.7,8.3,83,2025
pull,S2,AXISBANK,2025-12-26,2026-01-27,1228.2,1315.8,17.55,42.45,17.55,125,2025
pull,S3,AXISBANK,2025-12-26,2026-01-27,1228.2,1315.8,12.45,77.55,6.65,31,2025
pull,S1,BPCL,2025-12-26,2026-01-27,355.8,347.45,1.85,18.15,1.85,11,2025
pull,S2,BPCL,2025-12-26,2026-01-27,355.8,347.45,3.1,11.9,-4.45,66,2025
pull,S3,BPCL,2025-12-26,2026-01-27,355.8,347.45,5.9,14.1,5.9,11,2025
pull,S1,ASIANPAINT,2025-12-29,2026-01-27,2775.4,2622.8,23.95,176.05,-53.25,65,2025
pull,S2,ASIANPAINT,2025-12-29,2026-01-27,2775.4,2622.8,42.15,97.85,-97.85,156,2025
pull,S3,ASIANPAINT,2025-12-29,2026-01-27,2775.4,2622.8,31.65,168.35,-45.55,65,2025
pull,S1,CUMMINSIND,2025-12-29,2026-01-27,4402.2,3928.3,53.45,246.55,-246.55,163,2025
pull,S2,CUMMINSIND,2025-12-29,2026-01-27,4402.2,3928.3,65.95,134.05,-134.05,60,2025
pull,S3,CUMMINSIND,2025-12-29,2026-01-27,4402.2,3928.3,77.55,222.45,-222.45,14,2025
pull,S1,IOC,2025-12-29,2026-01-27,161.98,158.9,1.39,10.61,1.39,16,2025
pull,S2,IOC,2025-12-29,2026-01-27,161.98,158.9,2.35,5.65,-0.75,53,2025
pull,S3,IOC,2025-12-29,2026-01-27,161.98,158.9,2.02,9.98,2.02,16,2025
pull,S1,PNB,2025-12-29,2026-01-27,120.54,122.95,1.32,7.68,1.32,53,2025
pull,S2,PNB,2025-12-29,2026-01-27,120.54,122.95,2.02,3.98,2.02,386,2025
pull,S3,PNB,2025-12-29,2026-01-27,120.54,122.95,1.93,7.07,1.93,41,2025
pull,S1,ADANIPORTS,2025-12-30,2026-01-27,1461.2,1363.9,10.8,89.2,-45.3,99,2025
pull,S2,ADANIPORTS,2025-12-30,2026-01-27,1461.2,1363.9,20.5,59.5,-59.5,319,2025
pull,S3,ADANIPORTS,2025-12-30,2026-01-27,1461.2,1363.9,16.45,83.55,-39.65,68,2025
pull,S1,BAJAJFINSV,2025-12-30,2026-01-27,2026.4,1917.7,11.85,128.15,-30.45,60,2025
pull,S2,BAJAJFINSV,2025-12-30,2026-01-27,2026.4,1917.7,25.4,74.6,-74.6,258,2025
pull,S3,BAJAJFINSV,2025-12-30,2026-01-27,2026.4,1917.7,19.05,120.95,-23.25,60,2025
pull,S1,BHARTIARTL,2025-12-30,2026-01-27,2099.8,1973.4,9.7,130.3,-56.9,55,2025
pull,S2,BHARTIARTL,2025-12-30,2026-01-27,2099.8,1973.4,24.35,75.65,-75.65,1093,2025
pull,S3,BHARTIARTL,2025-12-30,2026-01-27,2099.8,1973.4,12.7,127.3,-53.9,15,2025
pull,S1,HDFCBANK,2025-12-30,2026-01-27,990.9,926.4,4.1,65.9,-29.5,145,2025
pull,S2,HDFCBANK,2025-12-30,2026-01-27,990.9,926.4,10.25,39.75,-39.75,3230,2025
pull,S3,HDFCBANK,2025-12-30,2026-01-27,990.9,926.4,5.1,64.9,-28.5,145,2025
pull,S1,HEROMOTOCO,2025-12-30,2026-01-27,5711.0,5380.0,58.75,341.25,-111.25,30,2025
pull,S2,HEROMOTOCO,2025-12-30,2026-01-27,5711.0,5380.0,80.55,169.45,-169.45,338,2025
pull,S3,HEROMOTOCO,2025-12-30,2026-01-27,5711.0,5380.0,81.0,319.0,-89.0,30,2025
pull,S1,M&M,2025-12-30,2026-01-27,3660.3,3393.5,30.1,219.9,-126.4,401,2025
pull,S2,M&M,2025-12-30,2026-01-27,3660.3,3393.5,45.05,104.95,-104.95,1818,2025
pull,S3,M&M,2025-12-30,2026-01-27,3660.3,3393.5,43.65,206.35,-112.85,150,2025
pull,S1,PERSISTENT,2025-12-31,2026-01-27,6272.0,6216.0,100.1,399.9,100.1,148,2025
pull,S2,PERSISTENT,2025-12-31,2026-01-27,6272.0,6216.0,117.0,183.0,33.0,626,2025
pull,S3,PERSISTENT,2025-12-31,2026-01-27,6272.0,6216.0,143.45,356.55,143.45,148,2025
pull,S1,SBILIFE,2025-12-31,2026-01-27,2034.9,2038.2,16.95,123.05,16.95,173,2025
pull,S2,SBILIFE,2025-12-31,2026-01-27,2034.9,2038.2,29.8,70.2,28.0,172,2025
pull,S3,SBILIFE,2025-12-31,2026-01-27,2034.9,2038.2,21.1,118.9,21.1,5,2025
pull,S1,SUNPHARMA,2026-01-01,2026-01-27,1721.1,1638.9,6.95,103.05,-24.15,28,2026
pull,S2,SUNPHARMA,2026-01-01,2026-01-27,1721.1,1638.9,17.05,62.95,-62.95,74,2026
pull,S3,SUNPHARMA,2026-01-01,2026-01-27,1721.1,1638.9,8.35,101.65,-22.75,18,2026
pull,S1,DABUR,2026-01-02,2026-01-27,522.6,513.4,3.5,31.5,3.5,639,2026
pull,S2,DABUR,2026-01-02,2026-01-27,522.6,513.4,8.65,21.35,-2.95,725,2026
pull,S3,DABUR,2026-01-02,2026-01-27,522.6,513.4,5.2,29.8,5.2,222,2026
pull,S1,DRREDDY,2026-01-02,2026-01-27,1256.1,1239.8,10.5,79.5,10.5,379,2026
pull,S2,DRREDDY,2026-01-02,2026-01-27,1256.1,1239.8,20.6,49.4,0.4,99,2026
pull,S3,DRREDDY,2026-01-02,2026-01-27,1256.1,1239.8,12.9,77.1,12.9,136,2026
pull,S1,PAYTM,2026-01-02,2026-01-27,1340.6,1144.8,16.6,83.4,-83.4,547,2026
pull,S2,PAYTM,2026-01-02,2026-01-27,1340.6,1144.8,21.0,39.0,-39.0,919,2026
pull,S3,PAYTM,2026-01-02,2026-01-27,1340.6,1144.8,28.05,71.95,-71.95,179,2026
pull,S1,BHARTIARTL,2026-01-05,2026-01-27,2105.0,1973.4,7.55,132.45,-59.05,46,2026
pull,S2,BHARTIARTL,2026-01-05,2026-01-27,2105.0,1973.4,21.95,78.05,-78.05,1237,2026
pull,S3,BHARTIARTL,2026-01-05,2026-01-27,2105.0,1973.4,8.95,131.05,-57.65,7,2026
pull,S1,BRITANNIA,2026-01-05,2026-01-27,6026.5,5886.0,23.8,376.2,23.8,4,2026
pull,S2,BRITANNIA,2026-01-05,2026-01-27,6026.5,5886.0,83.1,216.9,-80.9,55,2026
pull,S3,BRITANNIA,2026-01-05,2026-01-27,6026.5,5886.0,32.6,367.4,32.6,4,2026
pull,S1,TATACONSUM,2026-01-05,2026-01-27,1182.1,1187.4,8.35,81.65,8.35,54,2026
pull,S2,TATACONSUM,2026-01-05,2026-01-27,1182.1,1187.4,15.3,44.7,15.3,81,2026
pull,S3,TATACONSUM,2026-01-05,2026-01-27,1182.1,1187.4,11.4,78.6,11.4,32,2026
pull,S1,DABUR,2026-01-06,2026-01-27,520.35,513.4,3.45,31.55,3.45,436,2026
pull,S2,DABUR,2026-01-06,2026-01-27,520.35,513.4,6.75,18.25,0.15,453,2026
pull,S3,DABUR,2026-01-06,2026-01-27,520.35,513.4,4.7,30.3,4.7,1,2026
pull,S1,DRREDDY,2026-01-06,2026-01-27,1256.2,1239.8,10.5,79.5,10.5,10,2026
pull,S2,DRREDDY,2026-01-06,2026-01-27,1256.2,1239.8,20.45,49.55,0.25,31,2026
pull,S3,DRREDDY,2026-01-06,2026-01-27,1256.2,1239.8,12.9,77.1,12.9,10,2026
pull,S1,HCLTECH,2026-01-06,2026-01-27,1616.3,1720.2,16.7,83.3,16.7,245,2026
pull,S2,HCLTECH,2026-01-06,2026-01-27,1616.3,1720.2,29.75,50.25,29.75,520,2026
pull,S3,HCLTECH,2026-01-06,2026-01-27,1616.3,1720.2,22.85,77.15,22.65,98,2026
pull,S1,PERSISTENT,2026-01-06,2026-01-27,6249.0,6216.0,107.95,392.05,107.95,39,2026
pull,S2,PERSISTENT,2026-01-06,2026-01-27,6249.0,6216.0,102.5,197.5,102.5,253,2026
pull,S3,PERSISTENT,2026-01-06,2026-01-27,6249.0,6216.0,142.45,357.55,142.45,39,2026
pull,S1,CUMMINSIND,2026-01-07,2026-01-27,4147.9,3928.3,33.15,216.85,-38.55,5,2026
pull,S2,CUMMINSIND,2026-01-07,2026-01-27,4147.9,3928.3,63.25,136.75,-136.75,208,2026
pull,S3,CUMMINSIND,2026-01-07,2026-01-27,4147.9,3928.3,47.35,202.65,-24.35,5,2026
pull,S1,ADANIPORTS,2026-01-12,2026-02-24,1443.5,1555.4,17.3,82.7,17.3,64,2026
pull,S2,ADANIPORTS,2026-01-12,2026-02-24,1443.5,1555.4,13.75,26.25,13.75,4,2026
pull,S3,ADANIPORTS,2026-01-12,2026-02-24,1443.5,1555.4,31.5,68.5,-3.9,62,2026
pull,S1,BHARTIARTL,2026-01-12,2026-02-24,2044.0,1941.0,24.05,135.95,-34.95,45,2026
pull,S2,BHARTIARTL,2026-01-12,2026-02-24,2044.0,1941.0,48.25,51.75,-51.75,3,2026
pull,S3,BHARTIARTL,2026-01-12,2026-02-24,2044.0,1941.0,31.95,128.05,-27.05,1,2026
pull,S1,JINDALSTEL,2026-01-12,2026-02-24,1023.4,1233.3,20.0,70.0,20.0,10,2026
pull,S2,JINDALSTEL,2026-01-12,2026-02-24,1023.4,1233.3,7.25,12.75,7.25,5,2026
pull,S1,M&M,2026-01-12,2026-02-24,3682.0,3433.2,50.65,199.35,-116.15,3,2026
pull,S2,M&M,2026-01-12,2026-02-24,3682.0,3433.2,72.55,127.45,-127.45,59,2026
pull,S3,M&M,2026-01-12,2026-02-24,3682.0,3433.2,85.55,164.45,-81.25,2,2026
pull,S1,PNB,2026-01-12,2026-02-24,123.16,131.03,2.01,7.99,2.01,8,2026
pull,S2,PNB,2026-01-12,2026-02-24,123.16,131.03,2.4,4.6,2.4,2,2026
pull,S3,PNB,2026-01-12,2026-02-24,123.16,131.03,3.25,6.75,3.25,2,2026
pull,S1,SUNPHARMA,2026-01-12,2026-02-24,1736.0,1731.8,19.85,60.15,19.85,9,2026
pull,S2,SUNPHARMA,2026-01-12,2026-02-24,1736.0,1731.8,13.3,46.7,13.3,4,2026
pull,S1,CUMMINSIND,2026-01-13,2026-02-24,3977.8,4910.4,54.6,145.4,54.6,1,2026
pull,S2,CUMMINSIND,2026-01-13,2026-02-24,3977.8,4910.4,70.0,130.0,70.0,1,2026
pull,S3,CUMMINSIND,2026-01-13,2026-02-24,3977.8,4910.4,115.7,184.3,-184.3,1,2026
pull,S1,AXISBANK,2026-01-14,2026-02-24,1298.8,1387.6,12.1,67.9,12.1,29,2026
pull,S2,AXISBANK,2026-01-14,2026-02-24,1298.8,1387.6,22.55,57.45,22.55,34,2026
pull,S3,AXISBANK,2026-01-14,2026-02-24,1298.8,1387.6,16.2,63.8,16.2,13,2026
pull,S1,BPCL,2026-01-14,2026-02-24,346.95,374.45,6.85,23.15,6.85,11,2026
pull,S2,BPCL,2026-01-14,2026-02-24,346.95,374.45,6.85,23.15,6.85,11,2026
pull,S3,BPCL,2026-01-14,2026-02-24,346.95,374.45,11.1,18.9,6.65,6,2026
pull,S1,BRITANNIA,2026-01-14,2026-02-24,5906.5,6162.5,35.05,114.95,35.05,2,2026
pull,S2,BRITANNIA,2026-01-14,2026-02-24,5906.5,6162.5,141.1,258.9,141.1,1,2026
pull,S3,BRITANNIA,2026-01-14,2026-02-24,5906.5,6162.5,56.15,93.85,56.15,1,2026
pull,S1,HCLTECH,2026-01-14,2026-02-24,1668.5,1339.2,21.8,98.2,-98.2,21,2026
pull,S2,HCLTECH,2026-01-14,2026-02-24,1668.5,1339.2,26.95,53.05,-53.05,1,2026
pull,S3,HCLTECH,2026-01-14,2026-02-24,1668.5,1339.2,28.45,91.55,-91.55,21,2026
pull,S1,IOC,2026-01-14,2026-02-24,159.16,180.19,1.61,5.39,1.61,3,2026
pull,S2,IOC,2026-01-14,2026-02-24,159.16,180.19,3.3,6.7,3.3,61,2026
pull,S3,IOC,2026-01-14,2026-02-24,159.16,180.19,2.72,7.28,-7.28,3,2026
pull,S1,RELIANCE,2026-01-14,2026-02-24,1458.8,1428.8,17.0,83.0,17.0,63,2026
pull,S2,RELIANCE,2026-01-14,2026-02-24,1458.8,1428.8,22.9,47.1,-8.3,2,2026
pull,S3,RELIANCE,2026-01-14,2026-02-24,1458.8,1428.8,25.15,74.85,25.15,30,2026
pull,S1,CHOLAFIN,2026-01-16,2026-02-24,1699.2,1735.1,16.25,83.75,16.25,1,2026
pull,S2,CHOLAFIN,2026-01-16,2026-02-24,1699.2,1735.1,33.1,46.9,33.1,1,2026
pull,S3,CHOLAFIN,2026-01-16,2026-02-24,1699.2,1735.1,33.1,66.9,33.1,1,2026
pull,S1,FEDERALBNK,2026-01-16,2026-02-24,270.25,295.65,3.8,13.7,3.8,112,2026
pull,S2,FEDERALBNK,2026-01-16,2026-02-24,270.25,295.65,4.5,8.0,4.5,20,2026
pull,S3,FEDERALBNK,2026-01-16,2026-02-24,270.25,295.65,5.9,11.6,0.25,102,2026
pull,S1,HEROMOTOCO,2026-01-16,2026-02-24,5651.5,5511.0,84.8,265.2,84.8,1,2026
pull,S2,HEROMOTOCO,2026-01-16,2026-02-24,5651.5,5511.0,119.45,180.55,-69.55,1,2026
pull,S3,HEROMOTOCO,2026-01-16,2026-02-24,5651.5,5511.0,140.7,209.3,140.7,1,2026
pull,S1,PERSISTENT,2026-01-16,2026-02-24,6403.0,4662.0,92.35,307.65,-307.65,6,2026
pull,S2,PERSISTENT,2026-01-16,2026-02-24,6403.0,4662.0,148.05,251.95,-251.95,39,2026
pull,S3,PERSISTENT,2026-01-16,2026-02-24,6403.0,4662.0,181.65,218.35,-218.35,6,2026
pull,S1,TATACONSUM,2026-01-16,2026-02-24,1189.1,1178.0,15.1,94.9,15.1,1,2026
pull,S3,TATACONSUM,2026-01-16,2026-02-24,1189.1,1178.0,25.3,84.7,25.3,1,2026
pull,S1,AXISBANK,2026-01-19,2026-02-24,1307.5,1387.6,15.45,74.55,15.45,1,2026
pull,S2,AXISBANK,2026-01-19,2026-02-24,1307.5,1387.6,16.15,33.85,16.15,157,2026
pull,S3,AXISBANK,2026-01-19,2026-02-24,1307.5,1387.6,22.65,67.35,22.65,1,2026
pull,S1,LT,2026-01-19,2026-02-24,3869.8,4259.2,46.05,193.95,46.05,2,2026
pull,S2,LT,2026-01-19,2026-02-24,3869.8,4259.2,62.0,78.0,62.0,1,2026
pull,S3,LT,2026-01-19,2026-02-24,3869.8,4259.2,58.85,181.15,-20.35,2,2026
pull,S1,MARUTI,2026-01-19,2026-02-24,16176.0,14926.0,209.55,890.45,-564.45,13,2026
pull,S2,MARUTI,2026-01-19,2026-02-24,16176.0,14926.0,273.75,526.25,-526.25,30,2026
pull,S3,MARUTI,2026-01-19,2026-02-24,16176.0,14926.0,297.15,802.85,-476.85,13,2026
pull,S1,BAJAJ-AUTO,2026-01-21,2026-02-24,9179.0,9829.0,98.45,501.55,98.45,7,2026
pull,S2,BAJAJ-AUTO,2026-01-21,2026-02-24,9179.0,9829.0,171.25,328.75,171.25,59,2026
pull,S3,BAJAJ-AUTO,2026-01-21,2026-02-24,9179.0,9829.0,148.95,451.05,119.95,4,2026
pull,S1,DABUR,2026-01-21,2026-02-24,516.2,518.05,6.6,33.4,6.6,67,2026
pull,S2,DABUR,2026-01-21,2026-02-24,516.2,518.05,7.9,17.1,7.9,7,2026
pull,S3,DABUR,2026-01-21,2026-02-24,516.2,518.05,10.7,29.3,10.7,29,2026
pull,S1,EICHERMOT,2026-01-21,2026-02-24,7140.0,7929.0,85.8,314.2,85.8,4,2026
pull,S2,EICHERMOT,2026-01-21,2026-02-24,7140.0,7929.0,98.05,201.95,98.05,84,2026
pull,S3,EICHERMOT,2026-01-21,2026-02-24,7140.0,7929.0,129.4,270.6,-199.6,4,2026
pull,S1,M&M,2026-01-21,2026-02-24,3553.3,3433.2,47.35,202.65,30.55,95,2026
pull,S2,M&M,2026-01-21,2026-02-24,3553.3,3433.2,52.15,97.85,-64.65,211,2026
pull,S3,M&M,2026-01-21,2026-02-24,3553.3,3433.2,70.8,179.2,54.0,95,2026
pull,S1,ASIANPAINT,2026-01-22,2026-02-24,2703.8,2413.1,31.8,128.2,-128.2,7,2026
pull,S2,ASIANPAINT,2026-01-22,2026-02-24,2703.8,2413.1,47.75,92.25,-92.25,4,2026
pull,S3,ASIANPAINT,2026-01-22,2026-02-24,2703.8,2413.1,46.9,113.1,-113.1,7,2026
pull,S1,IDFCFIRSTB,2026-01-22,2026-02-24,84.2,70.97,1.37,4.63,-4.63,61,2026
pull,S2,IDFCFIRSTB,2026-01-22,2026-02-24,84.2,70.97,1.44,2.56,-2.56,373,2026
pull,S3,IDFCFIRSTB,2026-01-22,2026-02-24,84.2,70.97,2.03,3.97,-3.97,61,2026
pull,S1,KOTAKBANK,2026-01-22,2026-02-24,426.0,427.7,4.8,30.2,4.8,37,2026
pull,S2,KOTAKBANK,2026-01-22,2026-02-24,426.0,427.7,5.9,14.1,5.9,38,2026
pull,S3,KOTAKBANK,2026-01-22,2026-02-24,426.0,427.7,6.55,28.45,6.55,1,2026
pull,S1,MARICO,2026-01-22,2026-02-24,751.75,810.35,6.25,33.75,6.25,2,2026
pull,S2,MARICO,2026-01-22,2026-02-24,751.75,810.35,10.05,19.95,10.05,8,2026
pull,S3,MARICO,2026-01-22,2026-02-24,751.75,810.35,10.8,29.2,0.45,2,2026
pull,S1,TATACONSUM,2026-01-22,2026-02-24,1175.2,1178.0,17.95,72.05,17.95,2,2026
pull,S2,TATACONSUM,2026-01-22,2026-02-24,1175.2,1178.0,21.45,38.55,19.45,11,2026
pull,S3,TATACONSUM,2026-01-22,2026-02-24,1175.2,1178.0,24.1,65.9,24.1,2,2026
pull,S1,AXISBANK,2026-01-27,2026-02-24,1315.8,1387.6,13.1,86.9,13.1,622,2026
pull,S2,AXISBANK,2026-01-27,2026-02-24,1315.8,1387.6,18.5,51.5,18.5,6856,2026
pull,S3,AXISBANK,2026-01-27,2026-02-24,1315.8,1387.6,18.55,81.45,18.55,207,2026
pull,S1,EICHERMOT,2026-01-27,2026-02-24,7164.5,7929.0,94.8,455.2,94.8,69,2026
pull,S2,EICHERMOT,2026-01-27,2026-02-24,7164.5,7929.0,110.6,239.4,110.6,26,2026
pull,S3,EICHERMOT,2026-01-27,2026-02-24,7164.5,7929.0,125.3,424.7,-103.7,69,2026
pull,S1,IDFCFIRSTB,2026-01-27,2026-02-24,83.5,70.97,1.38,4.62,-4.62,179,2026
pull,S2,IDFCFIRSTB,2026-01-27,2026-02-24,83.5,70.97,1.4,2.6,-2.6,131,2026
pull,S3,IDFCFIRSTB,2026-01-27,2026-02-24,83.5,70.97,2.24,3.76,-3.76,53,2026
pull,S1,INDUSINDBK,2026-01-27,2026-02-24,894.75,931.4,12.45,47.55,12.45,423,2026
pull,S2,INDUSINDBK,2026-01-27,2026-02-24,894.75,931.4,12.95,27.05,12.95,1485,2026
pull,S3,INDUSINDBK,2026-01-27,2026-02-24,894.75,931.4,18.1,41.9,18.1,423,2026
pull,S1,MUTHOOTFIN,2026-01-27,2026-02-24,3867.4,3494.0,60.3,189.7,-189.7,39,2026
pull,S2,MUTHOOTFIN,2026-01-27,2026-02-24,3867.4,3494.0,69.0,131.0,-131.0,21,2026
pull,S3,MUTHOOTFIN,2026-01-27,2026-02-24,3867.4,3494.0,79.55,170.45,-170.45,39,2026
pull,S1,PERSISTENT,2026-01-27,2026-02-24,6216.0,4662.0,78.8,321.2,-321.2,342,2026
pull,S2,PERSISTENT,2026-01-27,2026-02-24,6216.0,4662.0,106.15,193.85,-193.85,173,2026
pull,S3,PERSISTENT,2026-01-27,2026-02-24,6216.0,4662.0,119.4,280.6,-280.6,327,2026
pull,S1,PNB,2026-01-27,2026-02-24,122.95,131.03,1.73,6.27,1.73,26,2026
pull,S2,PNB,2026-01-27,2026-02-24,122.95,131.03,1.99,4.01,1.99,129,2026
pull,S3,PNB,2026-01-27,2026-02-24,122.95,131.03,2.58,5.42,2.58,26,2026
pull,S1,SBILIFE,2026-01-27,2026-02-24,2038.2,2082.9,20.95,119.05,20.95,27,2026
pull,S2,SBILIFE,2026-01-27,2026-02-24,2038.2,2082.9,29.5,70.5,29.5,44,2026
pull,S3,SBILIFE,2026-01-27,2026-02-24,2038.2,2082.9,30.0,110.0,30.0,9,2026
pull,S1,TATACONSUM,2026-01-27,2026-02-24,1187.4,1178.0,12.55,67.45,12.55,319,2026
pull,S2,TATACONSUM,2026-01-27,2026-02-24,1187.4,1178.0,20.6,39.4,8.6,153,2026
pull,S3,TATACONSUM,2026-01-27,2026-02-24,1187.4,1178.0,18.3,61.7,18.3,105,2026
pull,S1,DABUR,2026-01-28,2026-02-24,515.75,518.05,6.85,28.15,6.85,1,2026
pull,S2,DABUR,2026-01-28,2026-02-24,515.75,518.05,8.35,16.65,8.35,137,2026
pull,S3,DABUR,2026-01-28,2026-02-24,515.75,518.05,10.65,24.35,10.65,1,2026
pull,S1,HEROMOTOCO,2026-01-28,2026-02-24,5512.5,5511.0,83.8,316.2,83.8,6,2026
pull,S2,HEROMOTOCO,2026-01-28,2026-02-24,5512.5,5511.0,90.15,159.85,90.15,144,2026
pull,S3,HEROMOTOCO,2026-01-28,2026-02-24,5512.5,5511.0,114.9,285.1,114.9,6,2026
pull,S1,GRASIM,2026-01-29,2026-02-24,2831.7,2879.3,23.9,176.1,23.9,34,2026
pull,S2,GRASIM,2026-01-29,2026-02-24,2831.7,2879.3,46.65,93.35,46.65,462,2026
pull,S3,GRASIM,2026-01-29,2026-02-24,2831.7,2879.3,37.8,162.2,37.8,8,2026
pull,S1,NESTLEIND,2026-01-29,2026-02-24,1287.9,1320.0,16.1,73.9,16.1,47,2026
pull,S2,NESTLEIND,2026-01-29,2026-02-24,1287.9,1320.0,24.0,46.0,24.0,196,2026
pull,S3,NESTLEIND,2026-01-29,2026-02-24,1287.9,1320.0,21.9,68.1,21.9,47,2026
pull,S1,MARICO,2026-01-30,2026-02-24,729.8,810.35,6.95,43.05,6.95,10,2026
pull,S2,MARICO,2026-01-30,2026-02-24,729.8,810.35,11.5,28.5,11.5,49,2026
pull,S3,MARICO,2026-01-30,2026-02-24,729.8,810.35,10.0,40.0,-20.35,10,2026
pull,S1,TITAN,2026-01-30,2026-02-24,3977.4,4294.5,50.8,249.2,50.8,14,2026
pull,S2,TITAN,2026-01-30,2026-02-24,3977.4,4294.5,60.3,139.7,60.3,35,2026
pull,S3,TITAN,2026-01-30,2026-02-24,3977.4,4294.5,71.2,228.8,16.7,14,2026
pull,S1,BAJAJ-AUTO,2026-02-02,2026-02-24,9496.5,9829.0,82.35,617.65,82.35,544,2026
pull,S2,BAJAJ-AUTO,2026-02-02,2026-02-24,9496.5,9829.0,147.45,352.55,147.45,1500,2026
pull,S3,BAJAJ-AUTO,2026-02-02,2026-02-24,9496.5,9829.0,102.2,597.8,102.2,544,2026
pull,S1,BEL,2026-02-02,2026-02-24,439.1,435.05,5.6,24.4,5.6,856,2026
pull,S2,BEL,2026-02-02,2026-02-24,439.1,435.05,9.25,15.75,4.3,3013,2026
pull,S3,BEL,2026-02-02,2026-02-24,439.1,435.05,8.05,21.95,8.05,856,2026
pull,S1,EICHERMOT,2026-02-02,2026-02-24,6985.5,7929.0,82.8,417.2,82.8,91,2026
pull,S2,EICHERMOT,2026-02-02,2026-02-24,6985.5,7929.0,110.3,239.7,110.3,65,2026
pull,S3,EICHERMOT,2026-02-02,2026-02-24,6985.5,7929.0,119.2,380.8,-230.8,13,2026
pull,S1,GRASIM,2026-02-02,2026-02-24,2774.6,2879.3,24.55,175.45,24.55,327,2026
pull,S2,GRASIM,2026-02-02,2026-02-24,2774.6,2879.3,45.55,114.45,45.55,23,2026
pull,S3,GRASIM,2026-02-02,2026-02-24,2774.6,2879.3,33.45,166.55,33.45,130,2026
pull,S1,HCLTECH,2026-02-02,2026-02-24,1676.8,1339.2,14.75,105.25,-105.25,507,2026
pull,S2,HCLTECH,2026-02-02,2026-02-24,1676.8,1339.2,24.9,55.1,-55.1,1359,2026
pull,S3,HCLTECH,2026-02-02,2026-02-24,1676.8,1339.2,18.0,102.0,-102.0,507,2026
pull,S1,HINDALCO,2026-02-02,2026-02-24,930.5,922.85,12.5,47.5,12.5,496,2026
pull,S2,HINDALCO,2026-02-02,2026-02-24,930.5,922.85,18.15,31.85,11.0,981,2026
pull,S3,HINDALCO,2026-02-02,2026-02-24,930.5,922.85,18.65,41.35,18.65,357,2026
pull,S1,MCX,2026-02-02,2026-02-24,2321.8,2395.8,52.55,127.45,52.55,186,2026
pull,S2,MCX,2026-02-02,2026-02-24,2321.8,2395.8,47.5,72.5,47.5,176,2026
pull,S3,MCX,2026-02-02,2026-02-24,2321.8,2395.8,79.15,100.85,79.15,186,2026
pull,S1,MUTHOOTFIN,2026-02-02,2026-02-24,3535.1,3494.0,66.3,183.7,66.3,755,2026
pull,S2,MUTHOOTFIN,2026-02-02,2026-02-24,3535.1,3494.0,78.5,121.5,22.5,161,2026
pull,S3,MUTHOOTFIN,2026-02-02,2026-02-24,3535.1,3494.0,92.35,157.65,92.35,448,2026
pull,S1,NESTLEIND,2026-02-02,2026-02-24,1308.3,1320.0,12.15,77.85,12.15,174,2026
pull,S2,NESTLEIND,2026-02-02,2026-02-24,1308.3,1320.0,23.2,46.8,23.2,151,2026
pull,S3,NESTLEIND,2026-02-02,2026-02-24,1308.3,1320.0,14.7,75.3,14.7,14,2026
pull,S1,PNB,2026-02-02,2026-02-24,122.02,131.03,1.16,6.84,1.16,463,2026
pull,S2,PNB,2026-02-02,2026-02-24,122.02,131.03,1.92,4.08,1.92,104,2026
pull,S3,PNB,2026-02-02,2026-02-24,122.02,131.03,1.63,6.37,1.6,154,2026
