path,variant,symbol,timeframe,exit_policy,exit_params,n_signals,mean_net,std_net,median_net,p25_net,p75_net,win_rate,pct_sl_first,composite_score
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,32,-1.991,2.971,-2.0,-3.3,-0.513,6.25,56.25,-3.476
F,priceCPR,INFY,5min,T3_RSI,rsi_cross_50,189,0.212,7.381,-1.45,-3.85,3.1,39.683,56.085,-3.478
E,cpr_rsi_rsi40_60_10min,INFY,10min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,58,-0.139,6.7,-1.825,-2.775,-0.425,13.793,44.828,-3.489
E,cpr_15min,SBIN,15min,T4_LVL,level_for_T4_cross,25,-2.296,2.401,-1.95,-2.4,-1.15,4.0,88.0,-3.497
E,base_15min,ICICIBANK,15min,T3_RSI,rsi_cross_50,56,-0.838,5.326,-2.25,-3.862,1.512,28.571,64.286,-3.501
E,base_10min,INFY,10min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,78,-0.357,6.29,-1.7,-2.7,-0.6,11.538,42.308,-3.502
E,base_5min,RELIANCE,5min,T1_SL0.8,sl_pts=0.8,64,-0.691,5.639,-1.7,-2.425,-1.175,12.5,87.5,-3.511
E,rsi_rsi40_60_15min,RELIANCE,15min,T1_SL0.8,sl_pts=0.8,38,-0.849,5.325,-1.55,-2.537,-1.05,10.526,86.842,-3.511
E,cpr_10min,INFY,10min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,60,-0.68,5.666,-1.95,-2.812,-0.5,11.667,45.0,-3.513
E,cpr_rsi_rsi40_60_10min,INFY,10min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,58,-0.171,6.71,-2.0,-2.838,-0.462,13.793,48.276,-3.526
F,priceCPR,KOTAKBANK,5min,T1_SL2.0,sl_pts=2.0,205,0.021,7.104,-2.35,-3.45,-0.4,24.878,73.659,-3.531
E,cpr_10min,ICICIBANK,10min,T3_RSI,rsi_cross_50,45,-0.522,6.025,-2.25,-4.8,1.7,31.111,64.444,-3.535
E,cpr_rsi_rsi40_60_10min,INFY,10min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,58,-0.18,6.712,-2.0,-2.838,-0.425,13.793,48.276,-3.536
E,base_15min,KOTAKBANK,15min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,39,-2.022,3.034,-2.1,-3.75,-0.075,10.256,58.974,-3.539
E,rsi_rsi40_60_10min,ICICIBANK,10min,T0,time_only,51,0.425,7.94,0.1,-4.25,2.925,50.98,0.0,-3.545
E,cpr_15min,ICICIBANK,15min,T3_RSI,rsi_cross_50,43,-0.855,5.384,-2.5,-4.075,1.475,30.233,67.442,-3.547
E,base_15min,ICICIBANK,15min,T1_SL1.4,sl_pts=1.4,56,-1.272,4.55,-2.0,-2.525,-1.588,10.714,85.714,-3.547
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,32,-2.066,2.968,-2.1,-3.3,-0.738,9.375,62.5,-3.55
E,rsi_rsi40_60_10min,INFY,10min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,71,0.088,7.284,-1.95,-2.75,-0.5,14.085,46.479,-3.554
F,priceCPR,BHARTIARTL,5min,T1_SL1.1,sl_pts=1.1,199,-0.385,6.344,-1.95,-2.775,-1.4,13.568,84.925,-3.557
E,rsi_rsi40_60_15min,ICICIBANK,15min,T1_SL2.1,sl_pts=2.1,40,-1.235,4.654,-2.4,-3.3,-0.375,17.5,70.0,-3.562
F,priceCPR,BHARTIARTL,5min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,199,-0.338,6.479,-2.3,-3.1,-0.275,12.06,54.774,-3.577
E,base_15min,KOTAKBANK,15min,T1_SL1.0,sl_pts=1.0,39,-2.49,2.184,-2.1,-3.375,-1.225,7.692,92.308,-3.582
E,cpr_10min,INFY,10min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,60,-0.74,5.683,-2.075,-2.888,-0.5,11.667,50.0,-3.582
E,base_10min,INFY,10min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,78,-0.434,6.31,-1.975,-2.838,-0.625,11.538,46.154,-3.589
E,rsi_rsi40_60_5min,RELIANCE,5min,T3_RSI,rsi_cross_50,60,0.723,8.627,-1.1,-4.3,3.975,40.0,56.667,-3.59
E,base_10min,ICICIBANK,10min,T3_RSI,rsi_cross_50,61,-0.652,5.878,-2.2,-4.8,1.7,32.787,60.656,-3.591
E,cpr_10min,INFY,10min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,60,-0.749,5.685,-2.075,-2.888,-0.5,11.667,50.0,-3.591
E,rsi_rsi40_60_10min,INFY,10min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,71,0.054,7.295,-2.0,-2.825,-0.5,14.085,49.296,-3.593
F,priceCPR,BHARTIARTL,5min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,199,-0.293,6.604,-2.4,-3.225,-0.3,14.573,59.799,-3.595
E,rsi_rsi40_60_15min,RELIANCE,15min,T2_TR1.6,tr_pts=1.6;hard_sl=1.6,38,-0.97,5.292,-1.9,-3.0,-0.8,7.895,60.526,-3.616
E,cpr_15min,RELIANCE,15min,T3_RSI,rsi_cross_50,32,-0.502,6.229,-2.35,-4.625,1.662,34.375,62.5,-3.616
E,base_10min,RELIANCE,10min,T1_SL2.4,sl_pts=2.4,53,0.315,7.863,-2.95,-3.6,-2.4,24.528,75.472,-3.616
E,cpr_10min,KOTAKBANK,10min,T3_RSI,rsi_cross_50,34,3.254,13.75,0.55,-4.625,7.35,52.941,47.059,-3.621
E,base_15min,SBIN,15min,T4_LVL,level_for_T4_cross,36,-2.21,2.83,-1.85,-2.562,-1.125,2.778,91.667,-3.625
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL1.0,sl_pts=1.0,32,-2.556,2.14,-1.975,-3.4,-1.275,6.25,93.75,-3.626
E,rsi_rsi40_60_15min,RELIANCE,15min,T2_TR0.8,tr_pts=0.8;hard_sl=1.6,38,-1.205,4.843,-1.8,-3.0,-0.575,5.263,55.263,-3.627
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,32,-2.131,3.023,-2.15,-3.3,-1.738,12.5,68.75,-3.643
E,base_15min,KOTAKBANK,15min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,39,-2.142,3.003,-2.2,-3.75,-0.475,12.821,64.103,-3.644
E,cpr_10min,RELIANCE,10min,T1_SL2.4,sl_pts=2.4,37,-0.181,6.927,-2.8,-3.15,-2.4,21.622,78.378,-3.645
E,cpr_rsi_rsi40_60_15min,RELIANCE,15min,T1_SL1.6,sl_pts=1.6,27,-1.307,4.701,-2.3,-3.125,-1.9,11.111,88.889,-3.658
E,base_10min,INFY,10min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,78,-0.494,6.334,-2.0,-2.85,-0.6,11.538,48.718,-3.661
E,rsi_rsi40_60_10min,INFY,10min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,71,-0.003,7.318,-2.1,-2.85,-0.5,14.085,50.704,-3.662
E,cpr_rsi_rsi40_60_15min,SBIN,15min,T4_LVL,level_for_T4_cross,23,-2.346,2.639,-1.75,-2.8,-1.1,4.348,82.609,-3.665
E,base_15min,ICICIBANK,15min,T1_SL2.1,sl_pts=2.1,56,-1.086,5.191,-2.45,-3.225,-2.15,17.857,76.786,-3.681
E,cpr_rsi_rsi40_60_15min,ICICIBANK,15min,T1_SL1.4,sl_pts=1.4,34,-1.616,4.133,-1.975,-2.338,-1.538,8.824,85.294,-3.682
E,base_15min,KOTAKBANK,15min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,39,-2.165,3.061,-2.4,-3.75,-0.675,15.385,69.231,-3.696
E,base_15min,RELIANCE,15min,T2_TR0.4,tr_pts=0.4;hard_sl=1.6,48,-1.165,5.08,-1.9,-2.588,-0.45,4.167,60.417,-3.705
E,cpr_5min,RELIANCE,5min,T1_SL1.6,sl_pts=1.6,43,-0.914,5.583,-2.3,-3.2,-1.8,16.279,83.721,-3.705
E,cpr_10min,RELIANCE,10min,T4_LVL,level_for_T4_cross,37,-0.334,6.811,-2.0,-3.0,-0.5,16.216,75.676,-3.739
E,cpr_15min,ICICIBANK,15min,T1_SL1.4,sl_pts=1.4,43,-1.627,4.233,-2.0,-2.75,-1.625,9.302,88.372,-3.743
E,cpr_15min,RELIANCE,15min,T1_SL1.6,sl_pts=1.6,32,-1.486,4.564,-2.45,-3.112,-1.975,9.375,90.625,-3.768
E,base_10min,RELIANCE,10min,T4_LVL,level_for_T4_cross,53,-0.322,6.894,-2.0,-3.0,-0.6,15.094,79.245,-3.769
E,base_5min,ICICIBANK,5min,T3_RSI,rsi_cross_50,79,-0.565,6.417,-2.3,-4.425,1.775,39.241,55.696,-3.774
F,priceCPR,BHARTIARTL,5min,T1_SL2.2,sl_pts=2.2,199,-0.178,7.202,-2.7,-3.45,-2.225,21.106,76.382,-3.779
E,base_10min,KOTAKBANK,10min,T3_RSI,rsi_cross_50,50,2.165,11.898,-0.95,-4.037,2.188,42.0,58.0,-3.784
F,priceCPR,KOTAKBANK,5min,T3_RSI,rsi_cross_50,205,0.168,7.912,-1.9,-4.5,1.75,34.634,64.878,-3.788
E,cpr_5min,RELIANCE,5min,T1_SL2.4,sl_pts=2.4,43,-0.728,6.136,-3.0,-3.55,-2.45,23.256,76.744,-3.796
E,cpr_rsi_rsi40_60_15min,ICICIBANK,15min,T1_SL2.1,sl_pts=2.1,34,-1.529,4.543,-2.4,-3.3,-1.062,14.706,73.529,-3.801
E,base_15min,RELIANCE,15min,T2_TR1.6,tr_pts=1.6;hard_sl=1.6,48,-1.102,5.427,-2.0,-2.75,-0.95,6.25,68.75,-3.816
E,cpr_rsi_rsi40_60_5min,ICICIBANK,5min,T3_RSI,rsi_cross_50,56,-0.766,6.108,-2.75,-4.438,1.638,35.714,62.5,-3.82
E,base_5min,RELIANCE,5min,T1_SL1.6,sl_pts=1.6,64,-0.823,5.993,-2.2,-3.162,-1.7,15.625,84.375,-3.82
E,cpr_5min,ICICIBANK,5min,T3_RSI,rsi_cross_50,58,-0.584,6.475,-2.75,-4.612,1.912,36.207,62.069,-3.821
E,base_15min,RELIANCE,15min,T2_TR0.8,tr_pts=0.8;hard_sl=1.6,48,-1.289,5.083,-2.0,-2.75,-0.8,4.167,64.583,-3.83
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T3_RSI,rsi_cross_50,43,2.331,12.324,-0.7,-4.4,2.175,41.86,58.14,-3.83
E,cpr_rsi_rsi40_60_15min,RELIANCE,15min,T1_SL2.4,sl_pts=2.4,27,-1.302,5.065,-2.7,-3.25,-2.5,14.815,85.185,-3.835
E,rsi_rsi40_60_5min,ICICIBANK,5min,T3_RSI,rsi_cross_50,74,-0.811,6.053,-2.45,-4.462,1.35,33.784,63.514,-3.837
E,base_15min,RELIANCE,15min,T4_LVL,level_for_T4_cross,48,-0.66,6.384,-2.225,-3.262,-0.988,14.583,85.417,-3.853
E,cpr_15min,KOTAKBANK,15min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,27,-2.211,3.291,-2.6,-3.875,-0.2,7.407,62.963,-3.856
E,cpr_15min,KOTAKBANK,15min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,27,-2.233,3.277,-2.6,-3.875,-0.425,7.407,62.963,-3.872
F,priceCPR,ICICIBANK,5min,T0,time_only,204,-0.313,7.151,-0.25,-4.375,3.038,47.059,0.0,-3.888
F,priceCPR,KOTAKBANK,5min,T1_SL3.0,sl_pts=3.0,205,0.359,8.521,-3.4,-4.6,3.7,31.707,64.878,-3.902
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,62,0.49,8.796,-2.25,-3.325,-0.238,17.742,53.226,-3.908
E,rsi_rsi40_60_15min,RELIANCE,15min,T1_SL1.6,sl_pts=1.6,38,-0.876,6.067,-2.3,-3.188,-1.75,13.158,84.211,-3.91
E,cpr_15min,ICICIBANK,15min,T1_SL2.1,sl_pts=2.1,43,-1.353,5.15,-2.45,-3.35,-2.175,16.279,79.07,-3.929
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,62,0.463,8.802,-2.35,-3.325,-0.238,17.742,54.839,-3.938
E,cpr_rsi_rsi40_60_10min,ICICIBANK,10min,T0,time_only,41,0.32,8.536,0.1,-4.4,3.15,51.22,0.0,-3.948
E,rsi_rsi40_60_15min,SBIN,15min,T4_LVL,level_for_T4_cross,29,-2.595,2.728,-1.85,-3.7,-1.15,3.448,79.31,-3.959
E,cpr_15min,RELIANCE,15min,T1_SL2.4,sl_pts=2.4,32,-1.519,4.9,-2.675,-3.225,-2.5,12.5,87.5,-3.969
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,24,-2.298,3.362,-2.6,-3.788,-0.7,8.333,62.5,-3.979
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,24,-2.298,3.362,-2.6,-3.788,-0.7,8.333,62.5,-3.979
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,62,0.399,8.762,-2.2,-3.325,-0.375,16.129,51.613,-3.982
E,cpr_15min,BHARTIARTL,15min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,50,-2.44,3.085,-2.725,-3.912,-1.1,4.0,70.0,-3.983
E,base_5min,RELIANCE,5min,T1_SL2.4,sl_pts=2.4,64,-0.397,7.176,-3.025,-3.713,-2.4,23.438,76.562,-3.985
E,base_5min,SBIN,5min,T3_RSI,rsi_cross_50,52,1.211,10.393,-0.175,-2.637,1.462,46.154,53.846,-3.986
E,base_5min,RELIANCE,5min,T4_LVL,level_for_T4_cross,64,-0.959,6.073,-2.025,-3.638,-0.838,14.062,82.812,-3.995
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,57,-2.096,3.813,-2.6,-4.2,-0.6,10.526,68.421,-4.002
F,priceCPR,INFY,5min,T1_SL3.07,sl_pts=3.07,189,0.208,8.44,-3.3,-3.9,1.6,31.746,61.376,-4.012
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL1.1,sl_pts=1.1,62,0.856,9.74,-2.15,-3.55,-1.2,20.968,79.032,-4.013
E,base_10min,INFY,10min,T1_SL2.05,sl_pts=2.05,78,-0.197,7.645,-2.725,-3.7,-2.112,23.077,76.923,-4.019
E,cpr_15min,KOTAKBANK,15min,T0,time_only,27,3.296,14.646,2.7,-6.6,8.125,70.37,0.0,-4.027
E,base_10min,RELIANCE,10min,T3_RSI,rsi_cross_50,53,-0.005,8.065,-1.3,-3.75,1.35,37.736,60.377,-4.037
E,cpr_rsi_rsi40_60_10min,RELIANCE,10min,T3_RSI,rsi_cross_50,33,0.285,8.661,-0.8,-3.75,4.0,42.424,51.515,-4.046
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,24,-2.331,3.433,-2.6,-3.788,-1.738,12.5,66.667,-4.048
E,rsi_rsi40_60_10min,INFY,10min,T1_SL2.05,sl_pts=2.05,71,0.159,8.417,-2.7,-3.6,-2.125,22.535,76.056,-4.049
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,50,0.498,9.095,-1.625,-3.325,-0.362,16.0,48.0,-4.05
E,cpr_rsi_rsi40_60_10min,INFY,10min,T1_SL2.05,sl_pts=2.05,58,-0.031,8.085,-2.7,-3.65,-2.15,22.414,75.862,-4.073
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,50,0.474,9.101,-1.975,-3.325,-0.362,16.0,50.0,-4.077
E,base_5min,RELIANCE,5min,T3_RSI,rsi_cross_50,64,0.289,8.743,-1.3,-4.7,3.188,40.625,57.812,-4.083
E,rsi_rsi40_60_5min,INFY,5min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,86,0.265,8.699,-2.2,-3.475,-0.462,16.279,55.814,-4.085
E,cpr_15min,KOTAKBANK,15min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,27,-2.42,3.342,-2.65,-4.1,-1.45,11.111,74.074,-4.091
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,57,-2.192,3.816,-2.8,-4.3,-1.1,10.526,71.93,-4.1
E,cpr_15min,BHARTIARTL,15min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,50,-2.578,3.051,-2.85,-4.025,-2.262,4.0,76.0,-4.103
E,base_10min,BHARTIARTL,10min,T1_SL1.1,sl_pts=1.1,73,0.61,9.445,-2.2,-3.35,-1.3,16.438,83.562,-4.113
E,cpr_15min,KOTAKBANK,15min,T1_SL1.0,sl_pts=1.0,27,-2.98,2.275,-2.65,-4.575,-1.575,7.407,92.593,-4.117
E,rsi_rsi40_60_5min,INFY,5min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,86,0.237,8.708,-2.225,-3.575,-0.462,16.279,56.977,-4.117
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL1.0,sl_pts=1.0,24,-2.962,2.328,-2.6,-4.4,-1.738,8.333,91.667,-4.127
E,base_15min,ICICIBANK,15min,T0,time_only,56,-0.405,7.447,0.0,-4.6,4.012,48.214,0.0,-4.129
E,cpr_10min,INFY,10min,T1_SL2.05,sl_pts=2.05,60,-0.523,7.223,-2.725,-3.725,-2.15,23.333,76.667,-4.134
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL2.0,sl_pts=2.0,31,2.482,13.236,-2.4,-2.875,0.35,29.032,70.968,-4.136
F,priceCPR,BHARTIARTL,5min,T3_RSI,rsi_cross_50,199,-0.579,7.123,-2.15,-4.225,1.45,31.658,64.322,-4.14
E,rsi_rsi40_60_15min,RELIANCE,15min,T1_SL2.4,sl_pts=2.4,38,-0.993,6.302,-2.875,-3.5,-2.5,15.789,81.579,-4.144
E,cpr_5min,RELIANCE,5min,T4_LVL,level_for_T4_cross,43,-1.243,5.814,-2.4,-4.075,-0.825,18.605,76.744,-4.15
E,base_5min,INFY,5min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,95,-0.063,8.177,-2.1,-3.6,-0.55,14.737,52.632,-4.151
E,cpr_15min,SBIN,15min,T3_RSI,rsi_cross_50,25,0.788,9.887,-0.8,-2.0,1.8,44.0,52.0,-4.156
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL1.1,sl_pts=1.1,50,0.484,9.309,-2.15,-3.638,-1.2,20.0,80.0,-4.17
E,base_5min,INFY,5min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,95,-0.088,8.184,-2.2,-3.6,-0.65,14.737,53.684,-4.18
E,cpr_rsi_rsi40_60_15min,SBIN,15min,T3_RSI,rsi_cross_50,23,0.957,10.276,-0.4,-2.05,1.325,47.826,47.826,-4.181
F,priceCPR,RELIANCE,5min,T0,time_only,206,0.558,9.544,-0.15,-4.538,5.688,49.515,0.0,-4.214
E,base_15min,RELIANCE,15min,T1_SL1.6,sl_pts=1.6,48,-1.468,5.502,-2.3,-3.112,-1.975,8.333,91.667,-4.218
E,base_5min,INFY,5min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,95,-0.077,8.287,-2.3,-3.65,-0.8,15.789,58.947,-4.22
E,rsi_rsi40_60_5min,INFY,5min,T1_SL1.02,sl_pts=1.02,86,0.116,8.694,-2.125,-3.475,-1.35,15.116,84.884,-4.231
E,cpr_rsi_rsi40_60_5min,RELIANCE,5min,T3_RSI,rsi_cross_50,42,0.068,8.606,-1.1,-4.925,3.312,35.714,61.905,-4.235
E,cpr_rsi_rsi40_60_5min,INFY,5min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,68,-0.06,8.367,-2.1,-3.6,-0.488,13.235,51.471,-4.244
E,base_10min,ICICIBANK,10min,T0,time_only,61,-0.13,8.25,-0.3,-4.5,3.15,49.18,0.0,-4.254
E,cpr_15min,INFY,15min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,54,-2.271,3.986,-2.5,-3.85,0.0,1.852,59.259,-4.264
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL1.1,sl_pts=1.1,57,-2.585,3.361,-2.6,-4.6,-1.55,10.526,89.474,-4.266
E,rsi_rsi40_60_5min,INFY,5min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,86,0.101,8.741,-2.4,-3.6,-0.812,16.279,62.791,-4.27
F,priceCPR,INFY,5min,T4_LVL,level_for_T4_cross,189,0.113,8.775,-2.3,-4.3,1.8,31.746,60.847,-4.275
E,cpr_rsi_rsi40_60_5min,INFY,5min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,68,-0.096,8.377,-2.125,-3.6,-0.488,13.235,52.941,-4.284
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL2.0,sl_pts=2.0,32,-2.698,3.195,-2.6,-3.788,-2.075,12.5,84.375,-4.296
E,base_10min,BHARTIARTL,10min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,73,0.348,9.32,-2.4,-3.4,-0.9,13.699,58.904,-4.312
E,base_15min,HINDUNILVR,15min,T3_RSI,rsi_cross_50,64,1.791,12.228,-1.55,-5.275,4.85,35.938,62.5,-4.322
E,cpr_rsi_rsi40_60_10min,INFY,10min,T1_SL3.07,sl_pts=3.07,58,0.05,8.759,-3.6,-4.575,0.775,27.586,68.966,-4.33
E,cpr_10min,BHARTIARTL,10min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,55,0.029,8.728,-2.3,-3.5,-0.55,12.727,52.727,-4.335
E,base_10min,BHARTIARTL,10min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,73,0.326,9.328,-2.45,-3.4,-0.9,13.699,63.014,-4.338
E,rsi_rsi40_60_10min,INFY,10min,T1_SL3.07,sl_pts=3.07,71,0.169,9.016,-3.7,-4.55,1.175,28.169,69.014,-4.339
E,base_10min,BHARTIARTL,10min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,73,0.318,9.329,-2.45,-3.4,-0.9,13.699,61.644,-4.346
E,base_5min,BHARTIARTL,5min,T1_SL1.1,sl_pts=1.1,89,0.485,9.674,-2.0,-3.45,-1.25,16.854,83.146,-4.352
E,base_15min,RELIANCE,15min,T1_SL2.4,sl_pts=2.4,48,-1.404,5.896,-2.925,-3.463,-2.5,14.583,85.417,-4.352
E,rsi_rsi40_60_5min,SBIN,5min,T3_RSI,rsi_cross_50,50,0.937,10.583,-1.025,-2.525,1.425,38.0,62.0,-4.354
E,cpr_rsi_rsi40_60_5min,SBIN,5min,T3_RSI,rsi_cross_50,37,1.695,12.118,-0.55,-2.9,2.0,45.946,51.351,-4.364
E,cpr_5min,SBIN,5min,T3_RSI,rsi_cross_50,37,1.707,12.15,-0.7,-2.9,2.0,43.243,54.054,-4.368
E,cpr_10min,BHARTIARTL,10min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,55,-0.011,8.738,-2.4,-3.5,-0.55,12.727,56.364,-4.38
E,cpr_15min,BHARTIARTL,15min,T1_SL1.1,sl_pts=1.1,50,-2.873,3.029,-2.85,-4.25,-1.925,6.0,94.0,-4.388
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,45,-2.786,3.212,-2.9,-4.35,-2.2,4.444,75.556,-4.392
E,rsi_rsi40_60_15min,INFY,15min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,61,-2.429,3.927,-2.45,-4.0,-0.3,3.279,63.934,-4.392
E,cpr_15min,INFY,15min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,54,-2.415,3.959,-2.85,-3.85,-0.15,1.852,62.963,-4.394
E,base_15min,INFY,15min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,71,-2.537,3.716,-2.65,-4.15,-0.05,1.408,61.972,-4.396
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T0,time_only,24,3.069,14.935,1.525,-6.362,7.387,58.333,0.0,-4.399
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,50,0.224,9.253,-2.35,-3.575,-0.413,16.0,54.0,-4.402
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL2.2,sl_pts=2.2,62,0.553,9.915,-2.8,-4.337,-1.862,22.581,74.194,-4.404
E,cpr_15min,INFY,15min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,54,-2.199,4.415,-3.25,-3.975,-0.6,9.259,66.667,-4.406
E,base_15min,SBIN,15min,T3_RSI,rsi_cross_50,36,-0.043,8.74,-0.8,-2.1,0.95,36.111,63.889,-4.413
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,45,-2.812,3.203,-2.9,-4.35,-2.25,4.444,77.778,-4.414
E,cpr_10min,BHARTIARTL,10min,T1_SL1.1,sl_pts=1.1,55,0.029,8.894,-2.2,-3.5,-1.275,14.545,85.455,-4.418
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL1.0,sl_pts=1.0,43,1.664,12.175,-1.6,-2.275,-1.1,20.93,79.07,-4.424
E,cpr_15min,INFY,15min,T1_SL1.02,sl_pts=1.02,54,-2.056,4.735,-2.525,-3.975,-1.388,11.111,88.889,-4.424
E,base_10min,SBIN,10min,T3_RSI,rsi_cross_50,39,0.714,10.28,-0.55,-1.975,1.175,38.462,61.538,-4.426
E,base_5min,INFY,5min,T1_SL1.02,sl_pts=1.02,95,-0.399,8.056,-2.2,-3.6,-1.35,12.632,87.368,-4.427
E,base_15min,BHARTIARTL,15min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,68,-1.521,5.841,-2.6,-3.538,-0.375,8.824,64.706,-4.442
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL1.0,sl_pts=1.0,31,2.119,13.13,-2.1,-2.875,-1.175,22.581,77.419,-4.446
E,base_10min,BHARTIARTL,10min,T4_LVL,level_for_T4_cross,73,0.74,10.375,-2.5,-4.9,-0.45,23.288,75.342,-4.447
E,rsi_rsi40_60_15min,INFY,15min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,61,-2.492,3.916,-2.9,-4.0,-0.4,3.279,65.574,-4.45
E,rsi_rsi40_60_15min,HINDUNILVR,15min,T4_LVL,level_for_T4_cross,56,1.716,12.345,-2.5,-5.4,3.338,28.571,62.5,-4.457
E,cpr_rsi_rsi40_60_5min,INFY,5min,T1_SL1.02,sl_pts=1.02,68,-0.278,8.358,-2.05,-3.6,-1.35,11.765,88.235,-4.457
E,cpr_rsi_rsi40_60_15min,INFY,15min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,50,-2.343,4.239,-2.4,-4.225,-0.1,4.0,62.0,-4.463
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,31,1.937,12.8,-2.2,-2.875,0.025,25.806,64.516,-4.463
E,cpr_15min,ICICIBANK,15min,T0,time_only,43,-0.642,7.647,0.0,-5.175,3.225,48.837,0.0,-4.465
