date,baseline,vwap,htf,rsi50,cpr,bb,confluence,fast_pair
2025-06-20,1796.77,1796.77,-7771.46,1796.77,293.18,1796.77,-7771.46,-4604.97
2025-06-23,-3157.74,-3157.74,-4595.22,-3157.74,-952.87,-3157.74,-4595.22,5519.51
2025-06-24,-4062.89,-2552.98,-1917.93,-4062.89,-1594.73,-4062.89,-408.02,-415.86
2025-06-25,-6208.38,-6496.22,-4961.67,-6208.38,-4446.92,-6208.38,-4513.16,-5752.16
2025-06-26,-6765.42,-6765.42,-3440.44,-6765.42,-8140.59,-6765.42,-4406.16,-9598.66
2025-06-27,-1463.04,-1463.04,-593.54,-1463.04,-2107.61,-1463.04,-593.54,-2786.93
2025-07-01,-4898.02,-4898.02,-3154.72,-4898.02,-2357.71,-4898.02,-3154.72,-3169.52
2025-07-02,-7030.07,-7030.07,-1218.51,-7030.07,-6529.97,-7030.07,-19.12,-8059.69
2025-07-03,-4486.56,-4486.56,-4273.25,-4486.56,-5833.50,-4486.56,-4011.15,-5199.83
2025-07-04,-1196.10,343.00,0.00,-1196.10,-1726.88,-1196.10,0.00,-7209.68
2025-07-07,-6748.81,-6748.81,-1118.84,-6748.81,-5274.47,-6748.81,-1118.84,-4422.12
2025-07-09,-2552.51,-2552.51,-20.58,-2552.51,-2918.24,-2552.51,-20.58,-7093.12
2025-07-10,-3934.24,-3934.24,-4380.54,-3934.24,-2567.66,-3934.24,-4380.54,-9704.09
2025-07-11,-5485.34,-5485.34,-685.92,-5485.34,-2806.50,-5485.34,-685.92,-4683.92
2025-07-14,-4717.19,-4717.19,-1798.84,-4717.19,-2835.67,-4717.19,-1798.84,3500.68
2025-07-15,-4287.00,-4287.00,-3642.36,-4287.00,-3445.16,-4287.00,-3642.36,-8343.02
2025-07-17,2948.09,2948.09,402.92,2948.09,2928.50,2948.09,694.56,-7420.91
2025-07-18,-176.16,-176.16,-1421.20,-176.16,-2727.01,-176.16,-1421.20,-4641.21
2025-07-21,-2127.22,-2127.22,-1193.79,-2127.22,551.66,-2127.22,-1193.79,-3791.91
2025-07-22,321.96,-160.75,947.47,321.96,-8.23,321.96,464.76,-4335.75
2025-07-23,-2851.15,-2851.15,-2840.99,-2851.15,-3216.90,-2851.15,-2840.99,-8720.31
2025-07-25,2626.62,2626.62,649.59,2626.62,1516.91,2626.62,649.59,-2902.00
2025-07-28,-3894.49,-3894.49,-4714.57,-3894.49,-1733.41,-3894.49,-4714.57,-3420.76
2025-07-29,-2719.12,-2719.12,-5308.21,-2719.12,-3874.06,-2719.12,-5308.21,-12065.30
2025-07-30,-12055.54,-12038.16,-5464.63,-12055.54,-10109.18,-12055.54,-4125.45,-3622.12
2025-07-31,-7376.61,-7376.61,-5711.34,-7376.61,-2181.50,-7376.61,-2730.12,-1945.65
2025-08-04,-1158.24,-1158.24,-1367.33,-1158.24,-1656.32,-1158.24,0.00,-505.84
2025-08-05,-7178.29,-7178.29,-5538.96,-7178.29,-6602.40,-7178.29,-5538.96,-6991.32
2025-08-06,-7413.34,-5645.46,-5548.73,-7413.34,-7270.51,-7413.34,-5548.73,-14988.85
2025-08-07,-1545.11,-1545.11,392.47,-1545.11,-1231.83,-1545.11,392.47,-3879.43
2025-08-08,-2319.99,-2319.99,-3021.99,-2319.99,-2735.13,-2319.99,-3021.99,26.93
2025-08-11,-6139.08,-4266.69,630.75,-6139.08,-1424.79,-4312.03,630.75,-8775.67
2025-08-12,-4868.61,-4868.61,-1821.34,-4868.61,-2242.66,-4868.61,-724.93,-10485.48
2025-08-13,-5986.54,-4152.23,-3595.64,-5986.54,-3149.30,-5986.54,-2384.49,-7974.37
2025-08-14,-2822.87,-2841.75,-2377.65,-2822.87,-2900.99,-2822.87,-2728.06,-9876.29
2025-08-18,1560.94,1560.94,0.00,1560.94,0.00,1560.94,0.00,-4139.50
2025-08-19,-5079.18,-3598.85,-2060.12,-5079.18,-4665.70,-5079.18,-2060.12,-4560.19
2025-08-20,2086.96,2086.96,707.32,2086.96,1155.86,2086.96,707.32,-2468.01
2025-08-21,-2462.88,-2462.88,-5241.88,-2462.88,-2235.83,-2462.88,-5241.88,-7498.64
2025-08-22,-3641.64,-3641.64,-2325.73,-3641.64,-2289.17,-3641.64,-2325.73,-3443.77
2025-08-26,-1806.54,-1624.55,-1282.68,-1806.54,-2407.53,-1806.54,0.00,-2948.56
2025-08-28,-3297.68,-3297.68,-1218.16,-3297.68,-3660.81,-3297.68,-1218.16,-973.48
2025-08-29,-9484.94,-9484.94,-5739.25,-9484.94,-6226.78,-9484.94,-5307.13,-9753.76
2025-09-01,-7532.20,-7532.20,-3120.53,-7532.20,-6115.53,-7532.20,-3120.53,-6493.05
2025-09-03,-3815.28,-3815.28,-1121.33,-3815.28,-3818.31,-3815.28,-1121.33,-4376.14
2025-09-04,-3007.29,-3007.29,365.06,-3007.29,-3007.29,-3007.29,365.06,-2701.60
2025-09-05,-7448.20,-7448.20,-5604.98,-7448.20,-2438.62,-7448.20,-5503.96,-3836.78
2025-09-08,-877.52,-877.52,-1360.48,-877.52,262.70,-877.52,-1360.48,-3653.87
2025-09-09,-2654.87,-2654.87,-852.70,-2654.87,-543.51,-2654.87,-852.70,-13034.47
2025-09-11,-4151.81,-4151.81,-912.40,-4151.81,-1079.92,-4151.81,-912.40,-6081.20
2025-09-12,258.27,258.27,904.15,258.27,1102.98,258.27,904.15,-6242.72
2025-09-15,-1526.60,-1526.60,415.38,-1526.60,57.10,-2111.46,37.98,-5058.30
2025-09-16,-1848.31,-1848.31,202.75,-1848.31,-1612.74,-1848.31,202.75,-5450.77
2025-09-17,-1700.28,-1700.28,-562.70,-1700.28,-1082.98,-1700.28,-562.70,-4027.97
2025-09-19,-4840.47,-4660.36,-1503.14,-4840.47,-2749.88,-4840.47,-1323.03,-6075.26
2025-09-22,-5946.18,-5946.18,554.10,-5946.18,-4860.83,-5946.18,1123.11,-9625.86
2025-09-23,-1657.42,-1657.42,-2845.90,-1657.42,-2595.47,-1657.42,-2845.90,-2967.20
2025-09-24,-6559.88,-6559.88,-2834.83,-6559.88,-6559.88,-6559.88,-4252.36,-12845.35
2025-09-25,-10124.63,-10124.63,-8451.83,-10124.63,-9476.44,-10124.63,-4443.51,-10870.88
2025-09-29,-3749.59,-3574.36,-2524.93,-3749.59,-2895.98,-3749.59,-771.68,-10873.32
2025-09-30,1695.73,2145.65,1880.37,1695.73,1814.58,1695.73,1880.37,-9284.91
2025-10-01,-8064.45,-8064.45,-4817.48,-8064.45,-7621.45,-8064.45,-3547.24,1333.88
2025-10-03,521.60,2666.29,3555.85,521.60,1965.63,521.60,3555.85,-3850.75
2025-10-06,-2611.89,-2611.89,-3038.03,-2611.89,-1432.09,-2611.89,-3038.03,-5896.93
2025-10-07,-4531.01,-4531.01,-5280.93,-4531.01,-1600.52,-4531.01,-5280.93,-5688.81
2025-10-08,-5712.05,-5712.05,-3396.48,-5712.05,-3028.62,-5712.05,-2820.91,-3804.68
2025-10-09,-5970.64,-5970.64,748.89,-5970.64,-1885.88,-5970.64,0.00,-6754.29
2025-10-10,-933.41,-933.41,-1478.63,-933.41,-1478.63,-933.41,-1478.63,-4930.56
2025-10-13,-3859.80,-2443.40,742.45,-3859.80,-351.33,-3859.80,742.45,-4509.05
2025-10-14,-1137.72,-1137.72,203.52,-1137.72,-1136.39,-1137.72,203.52,-7447.63
2025-10-15,-935.74,-1764.22,-426.24,-935.74,126.17,-880.71,-426.24,-4978.97
2025-10-16,-4317.41,-5151.70,-1429.22,-4317.41,-5197.57,-4317.41,-157.94,-7358.97
2025-10-17,-149.65,1944.45,819.01,-149.65,1629.52,-149.65,819.01,-3448.02
2025-10-21,-9766.97,-3121.34,-6946.76,-9766.97,-9766.97,-9766.97,-3791.37,-8474.65
2025-10-23,-1320.08,-1320.08,-1407.93,-1320.08,-1397.63,-1320.08,-1407.93,-6580.58
2025-10-24,1156.48,1156.48,0.00,1156.48,1156.48,1156.48,0.00,-1923.38
2025-10-27,-1749.88,-2270.67,-1673.35,-1749.88,-1745.62,-1749.88,-1673.35,-4884.76
2025-10-29,1042.61,1042.61,-1251.73,1042.61,-59.08,1042.61,-1251.73,-791.46
2025-10-30,-8395.92,-8395.92,-4592.23,-8395.92,-9783.09,-8395.92,-4592.23,-10539.89
2025-10-31,-4545.11,-4545.11,-4688.24,-4545.11,-3281.67,-4545.11,-3599.69,-3870.59
2025-11-03,-1195.53,-1195.53,-1081.85,-1195.53,-2683.06,-1195.53,-1081.85,-6359.14
2025-11-04,-104.38,-104.38,-3662.18,-104.38,-104.38,-104.38,-3662.18,-6350.64
2025-11-06,-4258.36,-4258.36,-5185.42,-4258.36,-4563.46,-4258.36,-2332.00,-4241.73
2025-11-07,-1377.00,-1377.00,628.59,-1377.00,-1576.24,-1377.00,3269.56,-3517.04
2025-11-10,-3568.37,-3568.37,-4493.49,-3568.37,-3868.06,-3568.37,-4493.49,-5726.38
2025-11-11,2303.79,2303.79,-1909.96,2303.79,1073.71,2303.79,-1909.96,6447.81
2025-11-12,-3921.32,-3921.32,-1766.78,-3921.32,-4053.62,-3921.32,-1449.82,-5802.86
2025-11-14,-3938.26,-3938.26,-2084.65,-3938.26,-1703.87,-3938.26,-2084.65,-4288.72
2025-11-17,-2542.89,-2542.89,-1100.42,-2542.89,-4193.79,-2542.89,-1100.42,-4734.09
2025-11-18,-5195.41,-5195.41,-5047.58,-5195.41,-2747.22,-5195.41,-5047.58,-11195.96
2025-11-19,-7512.01,-7512.01,-1832.76,-7512.01,-4625.24,-7512.01,-1832.76,-4688.81
2025-11-20,-2202.25,-2202.25,-3818.15,-2202.25,-3188.90,-2202.25,-2867.44,-6651.95
2025-11-24,-1366.54,-276.88,-1164.04,-1366.54,-1698.96,-1366.54,-1164.04,-3825.96
2025-11-25,-6764.00,-6764.00,-4566.47,-6764.00,-4880.15,-6764.00,-3304.62,-8674.37
2025-11-26,51.90,51.90,51.90,51.90,51.90,51.90,51.90,-1075.24
2025-11-27,-3202.98,-3202.98,-3424.09,-3202.98,-2857.38,-3202.98,-3424.09,-5973.85
2025-11-28,-6482.22,-6482.22,-4578.01,-6482.22,-4985.02,-6482.22,-4578.01,-5545.77
2025-12-01,-5941.22,-5941.22,-3572.64,-5941.22,-4618.99,-5941.22,-3572.64,-1611.19
2025-12-02,-1882.71,-1882.71,-2610.26,-1882.71,-1882.71,-1882.71,-1167.10,-303.18
2025-12-03,-3704.87,-3704.87,-3568.78,-3704.87,-4629.92,-3704.87,-3568.78,-3893.40
2025-12-04,-7460.05,-6265.33,-3477.25,-7460.05,-4182.82,-7460.05,-3477.25,-3551.22
2025-12-05,-2571.20,-2571.20,2478.18,-2571.20,-6.79,-2571.20,2478.18,-3701.82
2025-12-08,965.56,965.56,-955.77,965.56,816.11,965.56,-955.77,-4140.49
2025-12-09,3604.69,3604.69,-1087.38,3604.69,621.00,3604.69,-1087.38,3709.83
2025-12-10,-2382.27,-1782.12,-347.93,-2382.27,-1862.87,-2382.27,-452.11,-5074.34
2025-12-11,-11723.57,-11723.57,-9523.18,-11723.57,-12242.64,-11723.57,-8692.97,-9316.80
2025-12-12,-3799.64,-1902.26,333.16,-3799.64,-4396.03,-3799.64,333.16,-3009.72
2025-12-16,1453.06,285.76,222.41,1453.06,1630.99,1453.06,731.10,-4835.82
2025-12-17,-574.60,-574.60,-1072.47,-574.60,-152.12,-574.60,-1072.47,-2942.79
2025-12-18,-4959.58,-4959.58,-3027.87,-4959.58,-3396.56,-4959.58,-1971.14,2968.00
2025-12-19,-3763.69,-2134.07,-1893.51,-3763.69,-2990.68,-3763.69,-1418.54,-6492.94
2025-12-22,-3291.99,-3291.99,-937.59,-3291.99,-937.59,-3291.99,-937.59,-2852.10
2025-12-24,-3171.90,-3171.90,-3268.56,-3171.90,-1822.94,-3171.90,-3268.56,-5292.86
2025-12-26,-4968.01,-4968.01,-2346.74,-4968.01,-4968.01,-4968.01,-2789.24,-7692.25
2025-12-29,-826.28,-826.28,-2535.34,-826.28,268.86,-826.28,-2535.34,-5060.00
2025-12-30,-6129.80,-6129.80,-2834.24,-6129.80,-6103.10,-6129.80,-2056.50,-2367.40
2026-01-01,-956.71,-956.71,0.00,-956.71,272.65,-956.71,0.00,61.91
2026-01-02,-2145.77,-2145.77,-656.38,-2145.77,-1192.54,-2145.77,-656.38,-5740.88
2026-01-05,-214.92,-214.92,403.81,-214.92,1336.24,-214.92,403.81,-7904.88
2026-01-06,-3296.55,-3296.55,-3272.34,-3296.55,-3683.64,-3296.55,-3272.34,-5335.58
2026-01-07,924.80,924.80,-602.64,924.80,-19.33,924.80,-602.64,-3859.29
2026-01-09,-2858.73,-2858.73,-1471.79,-2858.73,-2858.73,-2858.73,-1471.79,-5388.23
2026-01-12,-5537.23,-5537.23,-3294.57,-5537.23,-6008.42,-5537.23,-3294.57,6647.98
2026-01-13,-8498.81,-8498.81,-6242.12,-8498.81,-7266.24,-8498.81,-4823.01,-7607.18
2026-01-14,-4689.61,-4689.61,-3387.42,-4689.61,-3337.84,-4689.61,-3387.42,-5622.19
2026-01-19,-2889.09,-2889.09,-2900.61,-2889.09,-1968.83,-2889.09,-2900.61,-1056.83
2026-01-20,-8316.68,-8316.68,-3800.62,-8316.68,-7384.11,-8316.68,-3800.62,-4661.68
2026-01-21,-6460.22,-6460.22,-3384.75,-6460.22,-5935.63,-6460.22,-3384.75,-4641.84
2026-01-22,-3594.09,-3594.09,-2220.17,-3594.09,-3980.34,-3594.09,-2220.17,-4849.74
2026-01-23,-1957.27,-1957.27,1705.56,-1957.27,-1787.63,-1957.27,1705.56,8723.83
2026-01-27,-9279.18,-9279.18,-6295.36,-9279.18,-9279.18,-9279.18,-6295.36,-16636.18
2026-01-28,466.04,466.04,-1496.29,466.04,466.04,466.04,-1496.29,-7450.19
2026-01-29,-4666.94,-4666.94,-766.94,-4666.94,-4142.31,-4666.94,-766.94,-10073.50
2026-01-30,-1733.59,-1294.67,-4759.84,-1733.59,-3746.53,-1733.59,-4759.84,-8280.24
2026-02-02,2937.05,1528.27,49.48,2937.05,2949.55,2937.05,49.48,-6041.06
2026-02-03,-41.36,-41.36,-1105.58,-41.36,976.06,-41.36,-1105.58,-5903.77
2026-02-04,-3947.62,-3947.62,-519.64,-3947.62,-3988.90,-3947.62,690.30,-11523.02
2026-02-05,-6730.84,-6730.84,1639.03,-6730.84,-3971.44,-6730.84,1639.03,-1137.91
2026-02-06,-6019.24,-6019.24,-6012.25,-6019.24,-7584.60,-6019.24,-4522.33,1015.27
2026-02-10,-5144.93,-5144.93,-1932.26,-5144.93,-4743.64,-5144.93,-1932.26,-6016.37
2026-02-11,-3766.06,-3192.07,-2428.19,-3766.06,-5482.15,-3766.06,-2219.33,-1513.97
2026-02-12,-3219.56,-6289.94,-5873.78,-3219.56,-784.01,-3219.56,-5873.78,-9069.57
2026-02-13,-3848.44,-3848.44,-2295.36,-3848.44,-1380.66,-3848.44,-2295.36,-3772.65
2026-02-16,1103.89,3000.28,-1711.07,1103.89,-988.36,3000.28,-842.76,-545.64
2026-02-18,-3496.47,-3496.47,-3496.47,-3496.47,-3728.41,-3496.47,-3496.47,-10947.16
2026-02-19,-1258.99,-1258.99,-964.22,-1258.99,-2422.93,-1258.99,338.78,1393.73
2026-02-20,-1630.37,-1630.37,-2389.28,-1630.37,-1666.88,-1630.37,-2389.28,-5210.46
2026-02-23,-2076.07,-2076.07,-3077.40,-2076.07,-1470.89,-2076.07,-3077.40,-7967.10
2026-02-24,-925.05,-925.05,-4960.97,-925.05,-1543.07,-925.05,-4960.97,-527.66
2026-02-26,-2286.52,-2286.52,-3425.12,-2286.52,-108.12,-2286.52,-3425.12,-6393.54
2026-02-27,-7432.82,-7432.82,-4490.45,-7432.82,-5927.41,-7432.82,-4490.45,-9243.48
2026-03-02,601.60,601.60,0.00,601.60,601.60,601.60,0.00,969.20
2026-03-04,-1308.41,-1308.41,-2527.81,-1308.41,-2527.81,-1308.41,-2527.81,4559.13
2026-03-06,-4835.11,-4877.26,-5135.27,-4835.11,-4549.79,-4835.11,-3787.00,-5866.05
2026-03-09,-1479.00,-1479.00,37.45,-1479.00,-1479.00,-1479.00,37.45,-9769.80
2026-03-10,2674.81,2674.81,-952.69,2674.81,3627.49,2674.81,-952.69,-16290.02
2026-03-11,6664.37,6664.37,4412.23,6664.37,7521.49,6664.37,4412.23,1607.83
2026-03-12,-2878.99,-2878.99,-392.91,-2878.99,-711.25,-2878.99,-1654.19,-8554.81
