venue,dte,cell,scope,n_days,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p90,term_p95,term_p99,term_max
NIFTY,2,G_11:20_H,dte_matched,354,52.8,120.7,148.2,237.8,371.3,32.5,101.3,118.9,195.2,346.8
NIFTY,2,G_11:20_H,dte_matched_ex2122,161,39.6,94.7,117.4,165.5,174.1,21.3,72.2,90.0,118.7,172.6
NIFTY,2,G_11:20_H,all_days,2753,50.8,114.3,142.3,248.4,710.3,30.6,92.7,118.8,195.2,615.8
NIFTY,2,G_11:50_120,dte_matched,354,31.9,75.1,102.3,156.9,244.2,18.0,58.9,75.7,120.6,168.8
NIFTY,2,G_11:50_120,dte_matched_ex2122,161,26.9,58.4,79.3,115.6,156.9,14.0,44.1,59.0,85.3,107.3
NIFTY,2,G_11:50_120,all_days,2753,30.6,71.1,91.8,152.8,637.4,16.5,53.4,71.6,118.1,447.2
NIFTY,2,G_11:50_120,dte_matched,354,31.9,75.1,102.3,156.9,244.2,18.0,58.9,75.7,120.6,168.8
NIFTY,2,G_11:50_120,dte_matched_ex2122,161,26.9,58.4,79.3,115.6,156.9,14.0,44.1,59.0,85.3,107.3
NIFTY,2,G_11:50_120,all_days,2753,30.6,71.1,91.8,152.8,637.4,16.5,53.4,71.6,118.1,447.2
NIFTY,2,G_11:50_120,dte_matched,354,31.9,75.1,102.3,156.9,244.2,18.0,58.9,75.7,120.6,168.8
NIFTY,2,G_11:50_120,dte_matched_ex2122,161,26.9,58.4,79.3,115.6,156.9,14.0,44.1,59.0,85.3,107.3
NIFTY,2,G_11:50_120,all_days,2753,30.6,71.1,91.8,152.8,637.4,16.5,53.4,71.6,118.1,447.2
NIFTY,2,G_11:50_60,dte_matched,354,21.5,50.0,61.5,103.2,156.9,12.7,36.5,48.7,81.3,102.9
NIFTY,2,G_11:50_60,dte_matched_ex2122,161,20.0,38.8,50.7,108.8,156.9,11.3,29.1,38.1,68.3,102.9
NIFTY,2,G_11:50_60,all_days,2753,20.3,46.6,58.3,101.3,368.3,11.0,34.3,47.5,84.6,318.8
NIFTY,2,G_11:50_60,dte_matched,354,21.5,50.0,61.5,103.2,156.9,12.7,36.5,48.7,81.3,102.9
NIFTY,2,G_11:50_60,dte_matched_ex2122,161,20.0,38.8,50.7,108.8,156.9,11.3,29.1,38.1,68.3,102.9
NIFTY,2,G_11:50_60,all_days,2753,20.3,46.6,58.3,101.3,368.3,11.0,34.3,47.5,84.6,318.8
NIFTY,2,G_11:50_60,dte_matched,354,21.5,50.0,61.5,103.2,156.9,12.7,36.5,48.7,81.3,102.9
NIFTY,2,G_11:50_60,dte_matched_ex2122,161,20.0,38.8,50.7,108.8,156.9,11.3,29.1,38.1,68.3,102.9
NIFTY,2,G_11:50_60,all_days,2753,20.3,46.6,58.3,101.3,368.3,11.0,34.3,47.5,84.6,318.8
NIFTY,2,G_11:50_90,dte_matched,354,26.5,61.2,84.2,133.2,239.1,13.7,46.7,65.4,106.3,152.7
NIFTY,2,G_11:50_90,dte_matched_ex2122,161,22.5,48.2,62.0,111.8,156.9,11.8,36.4,53.5,80.2,106.3
NIFTY,2,G_11:50_90,all_days,2753,25.6,58.3,77.6,122.6,603.9,13.5,44.1,60.1,104.8,507.4
NIFTY,2,G_11:50_90,dte_matched,354,26.5,61.2,84.2,133.2,239.1,13.7,46.7,65.4,106.3,152.7
NIFTY,2,G_11:50_90,dte_matched_ex2122,161,22.5,48.2,62.0,111.8,156.9,11.8,36.4,53.5,80.2,106.3
NIFTY,2,G_11:50_90,all_days,2753,25.6,58.3,77.6,122.6,603.9,13.5,44.1,60.1,104.8,507.4
NIFTY,2,G_11:50_90,dte_matched,354,26.5,61.2,84.2,133.2,239.1,13.7,46.7,65.4,106.3,152.7
NIFTY,2,G_11:50_90,dte_matched_ex2122,161,22.5,48.2,62.0,111.8,156.9,11.8,36.4,53.5,80.2,106.3
NIFTY,2,G_11:50_90,all_days,2753,25.6,58.3,77.6,122.6,603.9,13.5,44.1,60.1,104.8,507.4
NIFTY,2,G_11:50_H,dte_matched,354,47.8,118.0,161.6,239.1,385.7,28.7,93.5,129.2,198.1,361.3
NIFTY,2,G_11:50_H,dte_matched_ex2122,161,38.6,83.9,115.5,156.9,176.1,20.4,68.8,91.0,143.1,174.5
NIFTY,2,G_11:50_H,all_days,2753,48.0,109.7,138.6,235.9,637.4,28.5,88.4,113.6,189.0,492.7
NIFTY,2,G_11:50_H,dte_matched,354,47.8,118.0,161.6,239.1,385.7,28.7,93.5,129.2,198.1,361.3
NIFTY,2,G_11:50_H,dte_matched_ex2122,161,38.6,83.9,115.5,156.9,176.1,20.4,68.8,91.0,143.1,174.5
NIFTY,2,G_11:50_H,all_days,2753,48.0,109.7,138.6,235.9,637.4,28.5,88.4,113.6,189.0,492.7
NIFTY,2,G_11:50_H,dte_matched,354,47.8,118.0,161.6,239.1,385.7,28.7,93.5,129.2,198.1,361.3
NIFTY,2,G_11:50_H,dte_matched_ex2122,161,38.6,83.9,115.5,156.9,176.1,20.4,68.8,91.0,143.1,174.5
NIFTY,2,G_11:50_H,all_days,2753,48.0,109.7,138.6,235.9,637.4,28.5,88.4,113.6,189.0,492.7
NIFTY,2,G_12:20_120,dte_matched,354,34.5,84.5,109.2,185.8,227.3,18.7,65.9,90.0,153.2,183.7
NIFTY,2,G_12:20_120,dte_matched_ex2122,161,26.7,63.4,74.7,116.3,140.7,14.8,49.1,63.0,101.9,135.0
NIFTY,2,G_12:20_120,all_days,2753,33.6,76.5,98.2,185.8,503.1,18.3,60.9,82.7,155.1,503.1
NIFTY,2,G_12:20_120,dte_matched,354,34.5,84.5,109.2,185.8,227.3,18.7,65.9,90.0,153.2,183.7
NIFTY,2,G_12:20_120,dte_matched_ex2122,161,26.7,63.4,74.7,116.3,140.7,14.8,49.1,63.0,101.9,135.0
NIFTY,2,G_12:20_120,all_days,2753,33.6,76.5,98.2,185.8,503.1,18.3,60.9,82.7,155.1,503.1
NIFTY,2,G_12:20_120,dte_matched,354,34.5,84.5,109.2,185.8,227.3,18.7,65.9,90.0,153.2,183.7
NIFTY,2,G_12:20_120,dte_matched_ex2122,161,26.7,63.4,74.7,116.3,140.7,14.8,49.1,63.0,101.9,135.0
NIFTY,2,G_12:20_120,all_days,2753,33.6,76.5,98.2,185.8,503.1,18.3,60.9,82.7,155.1,503.1
NIFTY,2,G_12:20_60,dte_matched,354,23.4,54.2,72.5,110.7,189.4,12.0,43.6,60.9,98.9,133.2
NIFTY,2,G_12:20_60,dte_matched_ex2122,161,18.8,42.0,50.5,74.5,93.8,10.6,33.1,44.2,60.9,73.9
NIFTY,2,G_12:20_60,all_days,2753,21.2,48.5,63.3,115.7,418.0,11.2,36.9,50.3,88.1,389.0
NIFTY,2,G_12:20_60,dte_matched,354,23.4,54.2,72.5,110.7,189.4,12.0,43.6,60.9,98.9,133.2
NIFTY,2,G_12:20_60,dte_matched_ex2122,161,18.8,42.0,50.5,74.5,93.8,10.6,33.1,44.2,60.9,73.9
NIFTY,2,G_12:20_60,all_days,2753,21.2,48.5,63.3,115.7,418.0,11.2,36.9,50.3,88.1,389.0
NIFTY,2,G_12:20_60,dte_matched,354,23.4,54.2,72.5,110.7,189.4,12.0,43.6,60.9,98.9,133.2
NIFTY,2,G_12:20_60,dte_matched_ex2122,161,18.8,42.0,50.5,74.5,93.8,10.6,33.1,44.2,60.9,73.9
NIFTY,2,G_12:20_60,all_days,2753,21.2,48.5,63.3,115.7,418.0,11.2,36.9,50.3,88.1,389.0
NIFTY,2,G_12:20_90,dte_matched,354,28.2,70.1,85.6,138.3,227.3,15.4,52.1,63.8,103.8,145.8
NIFTY,2,G_12:20_90,dte_matched_ex2122,161,24.7,52.2,64.1,93.8,113.2,13.7,41.7,54.7,79.0,103.8
NIFTY,2,G_12:20_90,all_days,2753,27.6,62.6,80.7,145.8,450.9,15.2,47.9,62.8,116.8,419.6
NIFTY,2,G_12:20_90,dte_matched,354,28.2,70.1,85.6,138.3,227.3,15.4,52.1,63.8,103.8,145.8
NIFTY,2,G_12:20_90,dte_matched_ex2122,161,24.7,52.2,64.1,93.8,113.2,13.7,41.7,54.7,79.0,103.8
NIFTY,2,G_12:20_90,all_days,2753,27.6,62.6,80.7,145.8,450.9,15.2,47.9,62.8,116.8,419.6
NIFTY,2,G_12:20_90,dte_matched,354,28.2,70.1,85.6,138.3,227.3,15.4,52.1,63.8,103.8,145.8
NIFTY,2,G_12:20_90,dte_matched_ex2122,161,24.7,52.2,64.1,93.8,113.2,13.7,41.7,54.7,79.0,103.8
NIFTY,2,G_12:20_90,all_days,2753,27.6,62.6,80.7,145.8,450.9,15.2,47.9,62.8,116.8,419.6
NIFTY,2,G_12:20_H,dte_matched,354,46.3,114.0,143.9,213.6,387.3,27.9,91.7,112.7,176.8,362.9
NIFTY,2,G_12:20_H,dte_matched_ex2122,161,35.3,75.9,101.1,139.0,156.5,19.7,63.0,75.7,110.1,150.4
NIFTY,2,G_12:20_H,all_days,2753,45.6,103.6,131.1,229.2,558.1,26.9,84.4,107.5,175.7,465.0
NIFTY,2,G_12:20_H,dte_matched,354,46.3,114.0,143.9,213.6,387.3,27.9,91.7,112.7,176.8,362.9
NIFTY,2,G_12:20_H,dte_matched_ex2122,161,35.3,75.9,101.1,139.0,156.5,19.7,63.0,75.7,110.1,150.4
NIFTY,2,G_12:20_H,all_days,2753,45.6,103.6,131.1,229.2,558.1,26.9,84.4,107.5,175.7,465.0
NIFTY,2,G_12:20_H,dte_matched,354,46.3,114.0,143.9,213.6,387.3,27.9,91.7,112.7,176.8,362.9
NIFTY,2,G_12:20_H,dte_matched_ex2122,161,35.3,75.9,101.1,139.0,156.5,19.7,63.0,75.7,110.1,150.4
NIFTY,2,G_12:20_H,all_days,2753,45.6,103.6,131.1,229.2,558.1,26.9,84.4,107.5,175.7,465.0
NIFTY,2,G_12:50_120,dte_matched,354,35.7,89.8,120.6,183.4,219.0,21.3,70.9,96.1,140.3,198.9
NIFTY,2,G_12:50_120,dte_matched_ex2122,161,27.2,61.1,75.6,107.0,120.6,16.1,47.9,60.8,89.3,119.2
NIFTY,2,G_12:50_120,all_days,2753,35.5,82.1,108.3,188.4,400.0,20.1,62.9,83.2,142.8,290.0
NIFTY,2,G_12:50_120,dte_matched,354,35.7,89.8,120.6,183.4,219.0,21.3,70.9,96.1,140.3,198.9
NIFTY,2,G_12:50_120,dte_matched_ex2122,161,27.2,61.1,75.6,107.0,120.6,16.1,47.9,60.8,89.3,119.2
NIFTY,2,G_12:50_120,all_days,2753,35.5,82.1,108.3,188.4,400.0,20.1,62.9,83.2,142.8,290.0
NIFTY,2,G_12:50_120,dte_matched,354,35.7,89.8,120.6,183.4,219.0,21.3,70.9,96.1,140.3,198.9
NIFTY,2,G_12:50_120,dte_matched_ex2122,161,27.2,61.1,75.6,107.0,120.6,16.1,47.9,60.8,89.3,119.2
NIFTY,2,G_12:50_120,all_days,2753,35.5,82.1,108.3,188.4,400.0,20.1,62.9,83.2,142.8,290.0
NIFTY,2,G_12:50_60,dte_matched,354,23.1,54.5,73.2,107.6,219.0,12.6,39.6,61.1,86.8,116.1
NIFTY,2,G_12:50_60,dte_matched_ex2122,161,18.2,42.1,51.3,84.4,103.9,10.8,34.1,44.5,72.4,74.4
NIFTY,2,G_12:50_60,all_days,2753,22.6,51.7,68.1,124.4,308.7,12.3,39.7,52.6,91.6,227.5
NIFTY,2,G_12:50_60,dte_matched,354,23.1,54.5,73.2,107.6,219.0,12.6,39.6,61.1,86.8,116.1
NIFTY,2,G_12:50_60,dte_matched_ex2122,161,18.2,42.1,51.3,84.4,103.9,10.8,34.1,44.5,72.4,74.4
NIFTY,2,G_12:50_60,all_days,2753,22.6,51.7,68.1,124.4,308.7,12.3,39.7,52.6,91.6,227.5
NIFTY,2,G_12:50_60,dte_matched,354,23.1,54.5,73.2,107.6,219.0,12.6,39.6,61.1,86.8,116.1
NIFTY,2,G_12:50_60,dte_matched_ex2122,161,18.2,42.1,51.3,84.4,103.9,10.8,34.1,44.5,72.4,74.4
NIFTY,2,G_12:50_60,all_days,2753,22.6,51.7,68.1,124.4,308.7,12.3,39.7,52.6,91.6,227.5
NIFTY,2,G_12:50_90,dte_matched,354,30.4,69.6,103.6,147.8,219.0,16.0,54.6,83.9,112.4,151.4
NIFTY,2,G_12:50_90,dte_matched_ex2122,161,22.3,52.3,63.5,100.5,109.3,12.6,36.9,49.9,88.5,103.6
NIFTY,2,G_12:50_90,all_days,2753,29.5,68.0,91.6,157.8,367.5,15.8,53.6,70.4,135.9,296.5
NIFTY,2,G_12:50_90,dte_matched,354,30.4,69.6,103.6,147.8,219.0,16.0,54.6,83.9,112.4,151.4
NIFTY,2,G_12:50_90,dte_matched_ex2122,161,22.3,52.3,63.5,100.5,109.3,12.6,36.9,49.9,88.5,103.6
NIFTY,2,G_12:50_90,all_days,2753,29.5,68.0,91.6,157.8,367.5,15.8,53.6,70.4,135.9,296.5
NIFTY,2,G_12:50_90,dte_matched,354,30.4,69.6,103.6,147.8,219.0,16.0,54.6,83.9,112.4,151.4
NIFTY,2,G_12:50_90,dte_matched_ex2122,161,22.3,52.3,63.5,100.5,109.3,12.6,36.9,49.9,88.5,103.6
NIFTY,2,G_12:50_90,all_days,2753,29.5,68.0,91.6,157.8,367.5,15.8,53.6,70.4,135.9,296.5
NIFTY,2,G_12:50_H,dte_matched,354,42.9,109.5,136.2,198.3,369.4,25.9,84.2,106.0,164.3,344.9
NIFTY,2,G_12:50_H,dte_matched_ex2122,161,31.3,68.6,84.4,125.1,147.5,19.8,58.4,70.9,115.1,146.0
NIFTY,2,G_12:50_H,all_days,2753,42.4,98.1,124.4,206.1,400.0,25.7,77.2,101.3,164.3,344.9
NIFTY,2,G_12:50_H,dte_matched,354,42.9,109.5,136.2,198.3,369.4,25.9,84.2,106.0,164.3,344.9
NIFTY,2,G_12:50_H,dte_matched_ex2122,161,31.3,68.6,84.4,125.1,147.5,19.8,58.4,70.9,115.1,146.0
NIFTY,2,G_12:50_H,all_days,2753,42.4,98.1,124.4,206.1,400.0,25.7,77.2,101.3,164.3,344.9
NIFTY,2,G_12:50_H,dte_matched,354,42.9,109.5,136.2,198.3,369.4,25.9,84.2,106.0,164.3,344.9
NIFTY,2,G_12:50_H,dte_matched_ex2122,161,31.3,68.6,84.4,125.1,147.5,19.8,58.4,70.9,115.1,146.0
NIFTY,2,G_12:50_H,all_days,2753,42.4,98.1,124.4,206.1,400.0,25.7,77.2,101.3,164.3,344.9
NIFTY,2,G_13:20_120,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_120,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_120,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:20_120,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_120,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_120,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:20_120,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_120,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_120,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:20_60,dte_matched,354,25.4,61.9,87.6,117.0,180.1,14.7,49.4,67.0,107.2,174.2
NIFTY,2,G_13:20_60,dte_matched_ex2122,161,20.1,39.9,52.9,87.8,92.2,11.4,32.3,36.9,66.4,87.0
NIFTY,2,G_13:20_60,all_days,2754,25.1,60.2,77.3,124.4,368.9,13.5,46.5,62.2,108.2,277.5
NIFTY,2,G_13:20_60,dte_matched,354,25.4,61.9,87.6,117.0,180.1,14.7,49.4,67.0,107.2,174.2
NIFTY,2,G_13:20_60,dte_matched_ex2122,161,20.1,39.9,52.9,87.8,92.2,11.4,32.3,36.9,66.4,87.0
NIFTY,2,G_13:20_60,all_days,2754,25.1,60.2,77.3,124.4,368.9,13.5,46.5,62.2,108.2,277.5
NIFTY,2,G_13:20_60,dte_matched,354,25.4,61.9,87.6,117.0,180.1,14.7,49.4,67.0,107.2,174.2
NIFTY,2,G_13:20_60,dte_matched_ex2122,161,20.1,39.9,52.9,87.8,92.2,11.4,32.3,36.9,66.4,87.0
NIFTY,2,G_13:20_60,all_days,2754,25.1,60.2,77.3,124.4,368.9,13.5,46.5,62.2,108.2,277.5
NIFTY,2,G_13:20_90,dte_matched,354,32.3,79.7,109.7,161.8,205.4,19.9,63.0,85.4,141.5,199.6
NIFTY,2,G_13:20_90,dte_matched_ex2122,161,25.2,51.3,69.7,100.7,118.5,13.5,38.8,57.3,91.4,117.6
NIFTY,2,G_13:20_90,all_days,2754,31.5,75.2,99.9,156.4,391.8,17.2,57.3,76.3,126.6,281.7
NIFTY,2,G_13:20_90,dte_matched,354,32.3,79.7,109.7,161.8,205.4,19.9,63.0,85.4,141.5,199.6
NIFTY,2,G_13:20_90,dte_matched_ex2122,161,25.2,51.3,69.7,100.7,118.5,13.5,38.8,57.3,91.4,117.6
NIFTY,2,G_13:20_90,all_days,2754,31.5,75.2,99.9,156.4,391.8,17.2,57.3,76.3,126.6,281.7
NIFTY,2,G_13:20_90,dte_matched,354,32.3,79.7,109.7,161.8,205.4,19.9,63.0,85.4,141.5,199.6
NIFTY,2,G_13:20_90,dte_matched_ex2122,161,25.2,51.3,69.7,100.7,118.5,13.5,38.8,57.3,91.4,117.6
NIFTY,2,G_13:20_90,all_days,2754,31.5,75.2,99.9,156.4,391.8,17.2,57.3,76.3,126.6,281.7
NIFTY,2,G_13:20_H,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_H,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_H,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:20_H,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_H,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_H,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:20_H,dte_matched,354,38.1,99.9,123.7,204.6,442.6,25.3,77.8,98.7,169.1,418.3
NIFTY,2,G_13:20_H,dte_matched_ex2122,161,30.0,67.8,79.0,108.0,134.7,17.9,51.4,67.4,98.1,124.9
NIFTY,2,G_13:20_H,all_days,2754,39.0,91.2,117.6,185.8,442.6,23.3,71.6,94.1,149.7,418.3
NIFTY,2,G_13:50_120,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_120,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_120,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_120,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_120,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_120,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_120,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_120,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_120,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_60,dte_matched,354,26.0,67.2,82.4,123.7,154.1,12.8,49.6,62.7,106.0,137.9
NIFTY,2,G_13:50_60,dte_matched_ex2122,161,18.2,42.5,52.0,71.9,102.6,9.9,33.8,41.8,62.7,89.0
NIFTY,2,G_13:50_60,all_days,2754,26.7,62.4,79.7,123.7,341.5,14.4,45.8,61.6,101.2,236.3
NIFTY,2,G_13:50_60,dte_matched,354,26.0,67.2,82.4,123.7,154.1,12.8,49.6,62.7,106.0,137.9
NIFTY,2,G_13:50_60,dte_matched_ex2122,161,18.2,42.5,52.0,71.9,102.6,9.9,33.8,41.8,62.7,89.0
NIFTY,2,G_13:50_60,all_days,2754,26.7,62.4,79.7,123.7,341.5,14.4,45.8,61.6,101.2,236.3
NIFTY,2,G_13:50_60,dte_matched,354,26.0,67.2,82.4,123.7,154.1,12.8,49.6,62.7,106.0,137.9
NIFTY,2,G_13:50_60,dte_matched_ex2122,161,18.2,42.5,52.0,71.9,102.6,9.9,33.8,41.8,62.7,89.0
NIFTY,2,G_13:50_60,all_days,2754,26.7,62.4,79.7,123.7,341.5,14.4,45.8,61.6,101.2,236.3
NIFTY,2,G_13:50_90,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_90,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_90,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_90,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_90,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_90,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_90,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_90,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_90,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_H,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_H,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_H,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_H,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_H,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_H,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_13:50_H,dte_matched,354,34.2,82.3,108.4,168.6,351.4,21.0,68.0,83.7,121.6,326.9
NIFTY,2,G_13:50_H,dte_matched_ex2122,161,24.9,58.2,70.6,80.1,109.2,12.8,42.4,56.1,72.6,107.6
NIFTY,2,G_13:50_H,all_days,2754,34.7,79.1,99.4,157.4,351.4,20.9,63.6,81.5,129.7,326.9
NIFTY,2,G_14:20_120,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_120,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_120,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_120,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_120,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_120,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_120,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_120,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_120,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_60,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_60,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_60,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_60,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_60,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_60,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_60,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_60,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_60,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_90,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_90,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_90,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_90,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_90,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_90,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_90,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_90,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_90,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
NIFTY,2,G_14:20_H,dte_matched,354,27.9,67.8,84.4,124.1,273.2,16.8,52.2,70.2,117.4,248.5
NIFTY,2,G_14:20_H,dte_matched_ex2122,161,20.4,43.5,59.1,79.3,110.5,12.0,35.7,44.4,67.0,109.0
NIFTY,2,G_14:20_H,all_days,2754,29.3,65.6,83.1,133.8,338.7,17.1,52.8,70.2,110.5,282.2
