deployed_name,venue,dte,cell,start,end,arm,n_opt,n_px,n_px_ex2122,credit_p25,credit_med,credit_p75,med_net_10L,mean_net_10L,win_pct,worst_opt_10L,b_slope,b_src,sl_cap_rs_10L,exc_p90_bp,exc_p95_bp,exc_p99_bp,exc_max_bp,adv_p90_10L_c25,adv_p90_10L_cmed,adv_p90_10L_c75,adv_p95_10L_cmed,adv_p99_10L_cmed,adv_max_10L_cmed,adv_p90_capped,adv_p95_capped,p_loss_opt,p_loss_model,p_sl20_hit,p_sl_deployed_hit,rr_p90,rr_p95,exc_p95_ex2122,exc_p99_ex2122,be_term_bp
,SENSEX,0,G_10:20_120,10:20,12:20,SL25,17,122,122,273.8,323.1,370.5,6770,-1099,52.9,-28640,0.007573,cell(n=12),18152,75.1,105.8,136.0,143.6,33144,38746,44143,53767,68543,72262,18152,18152,47.1,49.2,60.7,42.6,0.373,0.373,105.8,136.0,21.8
,SENSEX,0,G_10:20_60,10:20,11:20,NOSTOP,17,122,122,273.8,323.1,370.5,2230,1177,64.7,-19140,0.00768,cell(n=8),,55.4,71.9,109.2,118.3,25300,29491,33529,37679,56188,60704,29491,37679,35.3,43.4,42.6,,0.076,0.059,71.9,109.2,15.3
,SENSEX,0,G_10:20_60,10:20,11:20,SL20,17,122,122,273.8,323.1,370.5,2000,-1419,58.8,-20450,0.00768,cell(n=8),14922,55.4,71.9,109.2,118.3,25300,29491,33529,37679,56188,60704,14922,14922,41.2,53.3,42.6,42.6,0.134,0.134,71.9,109.2,15.3
,SENSEX,0,G_10:20_60,10:20,11:20,SL25,17,122,122,273.8,323.1,370.5,2000,-1026,58.8,-28640,0.00768,cell(n=8),18152,55.4,71.9,109.2,118.3,25300,29491,33529,37679,56188,60704,18152,18152,41.2,47.5,42.6,27.9,0.11,0.11,71.9,109.2,15.6
,SENSEX,0,G_10:20_90,10:20,11:50,NOSTOP,17,122,122,273.8,323.1,370.5,4730,1556,82.4,-62370,0.007573,cell(n=10),,65.6,96.6,130.7,131.0,29204,34097,38812,49265,65950,66097,34097,49265,17.6,32.0,51.6,,0.139,0.096,96.6,130.7,22.8
,SENSEX,0,G_10:20_90,10:20,11:50,SL20,17,122,122,273.8,323.1,370.5,4620,-1404,58.8,-24390,0.007573,cell(n=10),14922,65.6,96.6,130.7,131.0,29204,34097,38812,49265,65950,66097,14922,14922,41.2,54.1,51.6,51.6,0.31,0.31,96.6,130.7,21.0
,SENSEX,0,G_10:20_90,10:20,11:50,SL25,17,122,122,273.8,323.1,370.5,4700,-615,64.7,-28640,0.007573,cell(n=10),18152,65.6,96.6,130.7,131.0,29204,34097,38812,49265,65950,66097,18152,18152,35.3,41.0,51.6,36.1,0.259,0.259,96.6,130.7,23.1
,SENSEX,0,G_10:20_H,10:20,15:20,NOSTOP,17,122,122,273.8,323.1,370.5,13910,13524,70.6,-34460,0.007816,cell(n=16),,124.3,146.8,215.8,262.8,55201,64771,73990,76133,110977,134712,64771,76133,29.4,41.0,85.2,,0.215,0.183,146.8,215.8,42.4
,SENSEX,0,G_10:20_H,10:20,15:20,SL20,17,122,122,273.8,323.1,370.5,-17490,-10806,17.6,-24390,0.007816,cell(n=16),14922,124.3,146.8,215.8,262.8,55201,64771,73990,76133,110977,134712,14922,14922,82.4,100.0,85.2,85.2,-1.172,-1.172,146.8,215.8,-29.0
,SENSEX,0,G_10:20_H,10:20,15:20,SL25,17,122,122,273.8,323.1,370.5,-15630,2213,47.1,-30150,0.007816,cell(n=16),18152,124.3,146.8,215.8,262.8,55201,64771,73990,76133,110977,134712,18152,18152,52.9,77.9,85.2,77.9,-0.861,-0.861,146.8,215.8,35.2
,SENSEX,0,G_10:50_120,10:50,12:50,NOSTOP,17,122,122,269.6,287.1,356.3,2290,-9206,58.8,-119330,0.007611,cell(n=14),,79.4,98.3,168.2,175.6,34592,36701,45065,44961,75509,78743,36701,44961,41.2,36.1,53.3,,0.062,0.051,98.3,168.2,23.0
,SENSEX,0,G_10:50_120,10:50,12:50,SL20,17,122,122,269.6,287.1,356.3,-2040,-5052,47.1,-27500,0.007611,cell(n=14),13484,79.4,98.3,168.2,175.6,34592,36701,45065,44961,75509,78743,13484,13484,52.9,53.3,53.3,53.3,-0.151,-0.151,98.3,168.2,21.3
,SENSEX,0,G_10:50_120,10:50,12:50,SL25,17,122,122,269.6,287.1,356.3,-2040,-6512,47.1,-27500,0.007611,cell(n=14),16355,79.4,98.3,168.2,175.6,34592,36701,45065,44961,75509,78743,16355,16355,52.9,43.4,53.3,40.2,-0.125,-0.125,98.3,168.2,21.7
,SENSEX,0,G_10:50_60,10:50,11:50,NOSTOP,17,122,122,269.6,287.1,356.3,2930,-4279,70.6,-115530,0.004229,cell(n=8),,47.7,71.7,120.0,131.4,12880,13584,16376,19413,31143,33911,13584,19413,29.4,37.7,10.7,,0.216,0.151,71.7,120.0,15.8
,SENSEX,0,G_10:50_60,10:50,11:50,SL20,17,122,122,269.6,287.1,356.3,2930,-1403,64.7,-27500,0.004229,cell(n=8),13484,47.7,71.7,120.0,131.4,12880,13584,16376,19413,31143,33911,13484,13484,35.3,39.3,10.7,10.7,0.217,0.217,71.7,120.0,15.5
,SENSEX,0,G_10:50_60,10:50,11:50,SL25,17,122,122,269.6,287.1,356.3,2930,-582,64.7,-27500,0.004229,cell(n=8),16355,47.7,71.7,120.0,131.4,12880,13584,16376,19413,31143,33911,13584,16355,35.3,36.9,10.7,8.2,0.216,0.179,71.7,120.0,15.9
,SENSEX,0,G_10:50_90,10:50,12:20,NOSTOP,17,122,122,269.6,287.1,356.3,6260,-4261,64.7,-113180,0.008739,cell(n=11),,64.7,96.7,131.4,161.5,32494,34468,42293,50526,67939,83044,34468,50526,35.3,43.4,51.6,,0.182,0.124,96.7,131.4,17.5
,SENSEX,0,G_10:50_90,10:50,12:20,SL20,17,122,122,269.6,287.1,356.3,6230,-3584,52.9,-27500,0.008739,cell(n=11),13484,64.7,96.7,131.4,161.5,32494,34468,42293,50526,67939,83044,13484,13484,47.1,54.1,51.6,51.6,0.462,0.462,96.7,131.4,18.9
,SENSEX,0,G_10:50_90,10:50,12:20,SL25,17,122,122,269.6,287.1,356.3,6260,-2801,58.8,-27500,0.008739,cell(n=11),16355,64.7,96.7,131.4,161.5,32494,34468,42293,50526,67939,83044,16355,16355,41.2,52.5,51.6,36.9,0.383,0.383,96.7,131.4,14.5
,SENSEX,0,G_10:50_H,10:50,15:20,NOSTOP,17,122,122,269.6,287.1,356.3,10650,5505,70.6,-96960,0.006915,cell(n=17),,126.6,145.5,248.1,271.4,49211,52267,64382,59771,100508,109760,52267,59771,29.4,37.7,74.6,,0.204,0.178,145.5,248.1,40.2
,SENSEX,0,G_10:50_H,10:50,15:20,SL20,17,122,122,269.6,287.1,356.3,-13910,-2557,35.3,-27500,0.006915,cell(n=17),13484,126.6,145.5,248.1,271.4,49211,52267,64382,59771,100508,109760,13484,13484,64.7,100.0,74.6,74.6,-1.032,-1.032,145.5,248.1,-27.9
,SENSEX,0,G_10:50_H,10:50,15:20,SL25,17,122,122,269.6,287.1,356.3,-18400,-3856,35.3,-27500,0.006915,cell(n=17),16355,126.6,145.5,248.1,271.4,49211,52267,64382,59771,100508,109760,16355,16355,64.7,100.0,74.6,61.5,-1.125,-1.125,145.5,248.1,-39.2
,SENSEX,0,G_11:20_120,11:20,13:20,NOSTOP,17,122,122,255.8,283.0,354.5,3420,-6222,52.9,-79410,0.008977,cell(n=15),,81.5,95.3,129.8,161.2,39431,43411,53873,50423,67952,83907,43411,50423,47.1,45.1,59.8,,0.079,0.068,95.3,129.8,17.8
,SENSEX,0,G_11:20_120,11:20,13:20,SL20,17,122,122,255.8,283.0,354.5,-14130,-8136,35.3,-25540,0.008977,cell(n=15),13320,81.5,95.3,129.8,161.2,39431,43411,53873,50423,67952,83907,13320,13320,64.7,100.0,59.8,59.8,-1.061,-1.061,95.3,129.8,-22.3
,SENSEX,0,G_11:20_120,11:20,13:20,SL25,17,122,122,255.8,283.0,354.5,-2960,-5393,47.1,-29900,0.008977,cell(n=15),16150,81.5,95.3,129.8,161.2,39431,43411,53873,50423,67952,83907,16150,16150,52.9,49.2,59.8,48.4,-0.183,-0.183,95.3,129.8,23.0
,SENSEX,0,G_11:20_60,11:20,12:20,NOSTOP,17,122,122,255.8,283.0,354.5,2670,-5231,52.9,-67090,0.007144,cell(n=11),,49.8,66.9,123.2,129.8,20201,22136,27224,29050,51815,54483,22136,29050,47.1,40.2,33.6,,0.121,0.092,66.9,123.2,15.0
,SENSEX,0,G_11:20_60,11:20,12:20,SL20,17,122,122,255.8,283.0,354.5,-860,-3614,47.1,-22230,0.007144,cell(n=11),13320,49.8,66.9,123.2,129.8,20201,22136,27224,29050,51815,54483,13320,13320,52.9,41.8,33.6,33.6,-0.065,-0.065,66.9,123.2,16.5
,SENSEX,0,G_11:20_60,11:20,12:20,SL25,17,122,122,255.8,283.0,354.5,2670,-3452,52.9,-29900,0.007144,cell(n=11),16150,49.8,66.9,123.2,129.8,20201,22136,27224,29050,51815,54483,16150,16150,47.1,41.8,33.6,18.9,0.165,0.165,66.9,123.2,15.8
,SENSEX,0,G_11:20_90,11:20,12:50,NOSTOP,17,122,122,255.8,283.0,354.5,-670,-9855,41.2,-72010,0.010214,cell(n=13),,68.5,87.9,129.8,129.9,37793,41599,51604,52814,77036,77094,41599,52814,58.8,50.0,63.1,,-0.016,-0.013,87.9,129.8,14.2
,SENSEX,0,G_11:20_90,11:20,12:50,SL20,17,122,122,255.8,283.0,354.5,-13480,-7971,29.4,-25540,0.010214,cell(n=13),13320,68.5,87.9,129.8,129.9,37793,41599,51604,52814,77036,77094,13320,13320,70.6,65.6,63.1,63.1,-1.012,-1.012,87.9,129.8,10.9
,SENSEX,0,G_11:20_90,11:20,12:50,SL25,17,122,122,255.8,283.0,354.5,-670,-6569,41.2,-29900,0.010214,cell(n=13),16150,68.5,87.9,129.8,129.9,37793,41599,51604,52814,77036,77094,16150,16150,58.8,56.6,63.1,49.2,-0.041,-0.041,87.9,129.8,15.2
,SENSEX,0,G_11:20_H,11:20,15:20,NOSTOP,17,122,122,255.8,283.0,354.5,8090,6544,52.9,-63670,0.010274,cell(n=16),,120.2,136.7,209.5,268.6,65180,71898,89557,81493,123827,158194,71898,81493,47.1,35.2,86.9,,0.113,0.099,136.7,209.5,35.0
,SENSEX,0,G_11:20_H,11:20,15:20,SL20,17,122,122,255.8,283.0,354.5,-15330,-2964,23.5,-25540,0.010274,cell(n=16),13320,120.2,136.7,209.5,268.6,65180,71898,89557,81493,123827,158194,13320,13320,76.5,100.0,86.9,86.9,-1.151,-1.151,136.7,209.5,-21.5
,SENSEX,0,G_11:20_H,11:20,15:20,SL25,17,122,122,255.8,283.0,354.5,-18760,-3333,35.3,-29900,0.010274,cell(n=16),16150,120.2,136.7,209.5,268.6,65180,71898,89557,81493,123827,158194,16150,16150,64.7,100.0,86.9,79.5,-1.162,-1.162,136.7,209.5,-27.4
,SENSEX,0,G_11:50_120,11:50,13:50,NOSTOP,17,122,122,238.8,253.8,327.1,7250,-478,64.7,-94600,0.011159,cell(n=15),,74.6,114.5,143.0,157.8,41759,44248,56452,66844,82984,91366,44248,66844,35.3,35.2,72.1,,0.164,0.108,114.5,143.0,23.5
,SENSEX,0,G_11:50_120,11:50,13:50,SL20,17,122,122,238.8,253.8,327.1,-13860,-4706,35.3,-30940,0.011159,cell(n=15),12150,74.6,114.5,143.0,157.8,41759,44248,56452,66844,82984,91366,12150,12150,64.7,100.0,72.1,72.1,-1.141,-1.141,114.5,143.0,-19.5
,SENSEX,0,G_11:50_120,11:50,13:50,SL25,17,122,122,238.8,253.8,327.1,-14310,-6093,35.3,-30940,0.011159,cell(n=15),14688,74.6,114.5,143.0,157.8,41759,44248,56452,66844,82984,91366,14688,14688,64.7,100.0,72.1,61.5,-0.974,-0.974,114.5,143.0,-20.3
,SENSEX,0,G_11:50_60,11:50,12:50,NOSTOP,17,122,122,238.8,253.8,327.1,1270,-5172,58.8,-42190,0.009507,cell(n=12),,50.7,72.0,123.8,127.2,25020,26461,33527,36737,61729,63369,26461,36737,41.2,49.2,41.8,,0.048,0.035,72.0,123.8,11.8
,SENSEX,0,G_11:50_60,11:50,12:50,SL20,17,122,122,238.8,253.8,327.1,1270,-4785,52.9,-30940,0.009507,cell(n=12),12150,50.7,72.0,123.8,127.2,25020,26461,33527,36737,61729,63369,12150,12150,47.1,51.6,41.8,41.8,0.105,0.105,72.0,123.8,13.0
,SENSEX,0,G_11:50_60,11:50,12:50,SL25,17,122,122,238.8,253.8,327.1,1270,-5578,52.9,-30940,0.009507,cell(n=12),14688,50.7,72.0,123.8,127.2,25020,26461,33527,36737,61729,63369,14688,14688,47.1,50.8,41.8,33.6,0.086,0.086,72.0,123.8,11.5
,SENSEX,0,G_11:50_90,11:50,13:20,NOSTOP,17,122,122,238.8,253.8,327.1,190,-930,52.9,-31990,0.009893,cell(n=14),,61.6,83.0,127.2,130.4,31107,32929,41863,43674,65866,67473,32929,43674,47.1,42.6,56.6,,0.006,0.004,83.0,127.2,16.9
,SENSEX,0,G_11:50_90,11:50,13:20,SL20,17,122,122,238.8,253.8,327.1,-13220,-5798,35.3,-30940,0.009893,cell(n=14),12150,61.6,83.0,127.2,130.4,31107,32929,41863,43674,65866,67473,12150,12150,64.7,56.6,56.6,56.6,-1.088,-1.088,83.0,127.2,17.7
,SENSEX,0,G_11:50_90,11:50,13:20,SL25,17,122,122,238.8,253.8,327.1,-13220,-6664,35.3,-30940,0.009893,cell(n=14),14688,61.6,83.0,127.2,130.4,31107,32929,41863,43674,65866,67473,14688,14688,64.7,47.5,56.6,42.6,-0.9,-0.9,83.0,127.2,17.5
,SENSEX,0,G_11:50_H,11:50,15:20,NOSTOP,17,122,122,238.8,253.8,327.1,1480,7541,52.9,-55500,0.01213,cell(n=16),,109.3,135.8,188.1,258.3,65322,69286,88722,85599,117796,161011,69286,85599,47.1,42.6,94.3,,0.021,0.017,135.8,188.1,26.7
,SENSEX,0,G_11:50_H,11:50,15:20,SL20,17,122,122,238.8,253.8,327.1,-15150,-4915,17.6,-30940,0.01213,cell(n=16),12150,109.3,135.8,188.1,258.3,65322,69286,88722,85599,117796,161011,12150,12150,82.4,100.0,94.3,94.3,-1.247,-1.247,135.8,188.1,-20.0
,SENSEX,0,G_11:50_H,11:50,15:20,SL25,17,122,122,238.8,253.8,327.1,-18170,-6203,23.5,-30940,0.01213,cell(n=16),14688,109.3,135.8,188.1,258.3,65322,69286,88722,85599,117796,161011,14688,14688,76.5,100.0,94.3,83.6,-1.237,-1.237,135.8,188.1,-24.9
,SENSEX,0,G_12:20_120,12:20,14:20,NOSTOP,17,122,122,212.9,257.6,313.2,12410,7771,82.4,-51820,0.010502,cell(n=11),,69.4,113.8,173.3,190.5,33042,39558,47655,63586,95786,105094,39558,63586,17.6,31.1,68.9,,0.314,0.195,113.8,173.3,27.0
,SENSEX,0,G_12:20_120,12:20,14:20,SL20,17,122,122,212.9,257.6,313.2,6460,360,52.9,-27140,0.010502,cell(n=11),12306,69.4,113.8,173.3,190.5,33042,39558,47655,63586,95786,105094,12306,12306,47.1,68.9,68.9,68.9,0.525,0.525,113.8,173.3,47.7
,SENSEX,0,G_12:20_120,12:20,14:20,SL25,17,122,122,212.9,257.6,313.2,6460,-601,52.9,-27140,0.010502,cell(n=11),14882,69.4,113.8,173.3,190.5,33042,39558,47655,63586,95786,105094,14882,14882,47.1,55.7,68.9,55.7,0.434,0.434,113.8,173.3,40.1
,SENSEX,0,G_12:20_60,12:20,13:20,NOSTOP,17,122,122,212.9,257.6,313.2,4320,59,70.6,-36420,0.010444,cell(n=9),,52.0,61.5,108.6,154.6,25131,29986,36020,35099,60448,85204,29986,35099,29.4,27.9,48.4,,0.144,0.123,61.5,108.6,18.8
,SENSEX,0,G_12:20_60,12:20,13:20,SL20,17,122,122,212.9,257.6,313.2,4150,-3165,58.8,-27140,0.010444,cell(n=9),12306,52.0,61.5,108.6,154.6,25131,29986,36020,35099,60448,85204,12306,12306,41.2,48.4,48.4,48.4,0.337,0.337,61.5,108.6,23.6
,SENSEX,0,G_12:20_60,12:20,13:20,SL25,17,122,122,212.9,257.6,313.2,4150,-3836,58.8,-27140,0.010444,cell(n=9),14882,52.0,61.5,108.6,154.6,25131,29986,36020,35099,60448,85204,14882,14882,41.2,33.6,48.4,33.6,0.279,0.279,61.5,108.6,24.0
,SENSEX,0,G_12:20_90,12:20,13:50,NOSTOP,17,122,122,212.9,257.6,313.2,7750,1992,76.5,-60130,0.010502,cell(n=11),,64.4,77.7,136.4,170.1,30805,36852,44366,44049,75816,94054,36852,44049,23.5,32.8,63.1,,0.21,0.176,77.7,136.4,24.4
,SENSEX,0,G_12:20_90,12:20,13:50,SL20,17,122,122,212.9,257.6,313.2,1760,-3462,52.9,-27140,0.010502,cell(n=11),12306,64.4,77.7,136.4,170.1,30805,36852,44366,44049,75816,94054,12306,12306,47.1,63.1,63.1,63.1,0.143,0.143,77.7,136.4,25.0
,SENSEX,0,G_12:20_90,12:20,13:50,SL25,17,122,122,212.9,257.6,313.2,1760,-4424,52.9,-27140,0.010502,cell(n=11),14882,64.4,77.7,136.4,170.1,30805,36852,44366,44049,75816,94054,14882,14882,47.1,48.4,63.1,48.4,0.118,0.118,77.7,136.4,25.0
,SENSEX,0,G_12:20_H,12:20,15:20,NOSTOP,17,122,122,212.9,257.6,313.2,8500,8201,70.6,-91880,0.009354,cell(n=15),,93.0,119.2,197.0,251.6,39050,46827,56492,59456,96956,123274,46827,59456,29.4,32.0,81.1,,0.182,0.143,119.2,197.0,34.6
,SENSEX,0,G_12:20_H,12:20,15:20,SL20,17,122,122,212.9,257.6,313.2,-13260,-3136,29.4,-27140,0.009354,cell(n=15),12306,93.0,119.2,197.0,251.6,39050,46827,56492,59456,96956,123274,12306,12306,70.6,100.0,81.1,81.1,-1.078,-1.078,119.2,197.0,-21.7
,SENSEX,0,G_12:20_H,12:20,15:20,SL25,17,122,122,212.9,257.6,313.2,-13970,-2773,35.3,-27140,0.009354,cell(n=15),14882,93.0,119.2,197.0,251.6,39050,46827,56492,59456,96956,123274,14882,14882,64.7,67.2,81.1,67.2,-0.939,-0.939,119.2,197.0,19.4
,SENSEX,0,G_12:50_120,12:50,14:50,NOSTOP,17,122,122,201.2,234.1,314.2,10310,6785,70.6,-41950,0.008081,cell(n=13),,60.4,91.1,134.6,166.3,21640,24847,32671,36460,52914,64905,24847,36460,29.4,20.5,59.0,,0.415,0.283,91.1,134.6,35.3
,SENSEX,0,G_12:50_120,12:50,14:50,SL20,17,122,122,201.2,234.1,314.2,4670,3759,58.8,-31740,0.008081,cell(n=13),11362,60.4,91.1,134.6,166.3,21640,24847,32671,36460,52914,64905,11362,11362,41.2,59.0,59.0,59.0,0.411,0.411,91.1,134.6,29.5
,SENSEX,0,G_12:50_120,12:50,14:50,SL25,17,122,122,201.2,234.1,314.2,4670,2792,58.8,-31740,0.008081,cell(n=13),13702,60.4,91.1,134.6,166.3,21640,24847,32671,36460,52914,64905,13702,13702,41.2,50.8,59.0,47.5,0.341,0.341,91.1,134.6,20.7
,SENSEX,0,G_12:50_60,12:50,13:50,NOSTOP,17,122,122,201.2,234.1,314.2,7900,3598,82.4,-45590,0.00427,cell(n=10),,41.2,63.0,97.4,134.6,9078,10234,13054,14591,21466,28901,10234,14591,17.6,13.1,9.0,,0.772,0.541,63.0,97.4,29.6
,SENSEX,0,G_12:50_60,12:50,13:50,SL20,17,122,122,201.2,234.1,314.2,7900,4043,82.4,-31740,0.00427,cell(n=10),11362,41.2,63.0,97.4,134.6,9078,10234,13054,14591,21466,28901,10234,11362,17.6,12.3,9.0,9.0,0.772,0.695,63.0,97.4,30.8
,SENSEX,0,G_12:50_60,12:50,13:50,SL25,17,122,122,201.2,234.1,314.2,7900,3836,82.4,-31740,0.00427,cell(n=10),13702,41.2,63.0,97.4,134.6,9078,10234,13054,14591,21466,28901,10234,13702,17.6,15.6,9.0,6.6,0.772,0.577,63.0,97.4,28.0
,SENSEX,0,G_12:50_90,12:50,14:20,NOSTOP,17,122,122,201.2,234.1,314.2,9250,9533,82.4,-18770,0.004612,cell(n=11),,58.8,80.8,134.6,149.0,12913,14694,19041,19444,31058,34167,14694,19444,17.6,19.7,17.2,,0.63,0.476,80.8,134.6,28.0
,SENSEX,0,G_12:50_90,12:50,14:20,SL20,17,122,122,201.2,234.1,314.2,9250,7068,76.5,-31740,0.004612,cell(n=11),11362,58.8,80.8,134.6,149.0,12913,14694,19041,19444,31058,34167,11362,11362,23.5,31.1,17.2,17.2,0.814,0.814,80.8,134.6,22.5
,SENSEX,0,G_12:50_90,12:50,14:20,SL25,17,122,122,201.2,234.1,314.2,9250,6101,76.5,-31740,0.004612,cell(n=11),13702,58.8,80.8,134.6,149.0,12913,14694,19041,19444,31058,34167,13702,13702,23.5,30.3,17.2,11.5,0.675,0.675,80.8,134.6,21.9
,SENSEX,0,G_12:50_H,12:50,15:20,NOSTOP,17,122,122,201.2,234.1,314.2,14890,15176,82.4,-56450,0.007437,cell(n=13),,78.2,94.0,134.6,209.8,25402,29223,38545,34723,48856,75035,29223,34723,17.6,18.9,64.8,,0.51,0.429,94.0,134.6,37.4
,SENSEX,0,G_12:50_H,12:50,15:20,SL20,17,122,122,201.2,234.1,314.2,10170,8852,52.9,-31740,0.007437,cell(n=13),11362,78.2,94.0,134.6,209.8,25402,29223,38545,34723,48856,75035,11362,11362,47.1,64.8,64.8,64.8,0.895,0.895,94.0,134.6,27.9
,SENSEX,0,G_12:50_H,12:50,15:20,SL25,17,122,122,201.2,234.1,314.2,10170,7726,52.9,-31740,0.007437,cell(n=13),13702,78.2,94.0,134.6,209.8,25402,29223,38545,34723,48856,75035,13702,13702,47.1,51.6,64.8,51.6,0.742,0.742,94.0,134.6,29.4
,SENSEX,0,G_13:20_120,13:20,15:20,NOSTOP,17,122,122,185.4,206.2,271.9,10270,12374,88.2,-63520,0.00381,cell(n=13),,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,12983,15497,11.8,25.4,17.2,,0.791,0.663,85.9,139.7,30.7
,SENSEX,0,G_13:20_120,13:20,15:20,SL20,17,122,122,185.4,206.2,271.9,4510,6966,58.8,-30300,0.00381,cell(n=13),10248,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,10248,10248,41.2,39.3,17.2,17.2,0.44,0.44,85.9,139.7,24.5
,SENSEX,0,G_13:20_120,13:20,15:20,SL25,17,122,122,185.4,206.2,271.9,9500,8154,64.7,-30300,0.00381,cell(n=13),12310,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,12310,12310,35.3,40.2,17.2,12.3,0.772,0.772,85.9,139.7,23.8
,SENSEX,0,G_13:20_60,13:20,14:20,NOSTOP,17,122,122,185.4,206.2,271.9,4780,6411,88.2,-25840,0.007724,pooled(n=638),,46.6,74.5,133.0,139.7,15346,16844,21577,25731,44365,46499,16844,25731,11.8,26.2,32.0,,0.284,0.186,74.5,133.0,18.3
,SENSEX,0,G_13:20_60,13:20,14:20,SL20,17,122,122,185.4,206.2,271.9,4780,4529,70.6,-14400,0.007724,pooled(n=638),10248,46.6,74.5,133.0,139.7,15346,16844,21577,25731,44365,46499,10248,10248,29.4,43.4,32.0,32.0,0.466,0.466,74.5,133.0,14.0
,SENSEX,0,G_13:20_60,13:20,14:20,SL25,17,122,122,185.4,206.2,271.9,4780,4666,76.5,-17420,0.007724,pooled(n=638),12310,46.6,74.5,133.0,139.7,15346,16844,21577,25731,44365,46499,12310,12310,23.5,37.7,32.0,21.3,0.388,0.388,74.5,133.0,15.2
,SENSEX,0,G_13:20_90,13:20,14:50,NOSTOP,17,122,122,185.4,206.2,271.9,8980,6141,82.4,-49020,0.01088,cell(n=9),,54.5,74.6,139.7,150.3,23986,26453,34250,35471,64679,69435,26453,35471,17.6,23.8,63.9,,0.339,0.253,74.6,139.7,25.1
,SENSEX,0,G_13:20_90,13:20,14:50,SL20,17,122,122,185.4,206.2,271.9,8240,5025,64.7,-14400,0.01088,cell(n=9),10248,54.5,74.6,139.7,150.3,23986,26453,34250,35471,64679,69435,10248,10248,35.3,63.9,63.9,63.9,0.804,0.804,74.6,139.7,30.8
,SENSEX,0,G_13:20_90,13:20,14:50,SL25,17,122,122,185.4,206.2,271.9,8240,5360,70.6,-17420,0.01088,cell(n=9),12310,54.5,74.6,139.7,150.3,23986,26453,34250,35471,64679,69435,12310,12310,29.4,51.6,63.9,51.6,0.669,0.669,74.6,139.7,25.6
,SENSEX,0,G_13:20_H,13:20,15:20,NOSTOP,17,122,122,185.4,206.2,271.9,10270,12374,88.2,-63520,0.00381,cell(n=13),,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,12983,15497,11.8,25.4,17.2,,0.791,0.663,85.9,139.7,30.7
,SENSEX,0,G_13:20_H,13:20,15:20,SL20,17,122,122,185.4,206.2,271.9,4510,6966,58.8,-30300,0.00381,cell(n=13),10248,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,10248,10248,41.2,39.3,17.2,17.2,0.44,0.44,85.9,139.7,24.5
,SENSEX,0,G_13:20_H,13:20,15:20,SL25,17,122,122,185.4,206.2,271.9,9500,8154,64.7,-30300,0.00381,cell(n=13),12310,69.9,85.9,139.7,193.7,11875,12983,16485,15497,23950,32435,12310,12310,35.3,40.2,17.2,12.3,0.772,0.772,85.9,139.7,23.8
,SENSEX,0,G_13:50_120,13:50,15:20,NOSTOP,17,122,122,171.9,186.2,222.6,11640,5918,70.6,-68650,0.010305,cell(n=12),,59.9,77.1,124.9,126.1,23221,24981,29474,31579,49918,50378,24981,31579,29.4,33.6,74.6,,0.466,0.369,77.1,124.9,19.4
,SENSEX,0,G_13:50_120,13:50,15:20,SL20,17,122,122,171.9,186.2,222.6,-250,1053,47.1,-17330,0.010305,cell(n=12),9446,59.9,77.1,124.9,126.1,23221,24981,29474,31579,49918,50378,9446,9446,52.9,76.2,74.6,74.6,-0.026,-0.026,77.1,124.9,12.1
,SENSEX,0,G_13:50_120,13:50,15:20,SL25,17,122,122,171.9,186.2,222.6,1400,2880,52.9,-17330,0.010305,cell(n=12),11308,59.9,77.1,124.9,126.1,23221,24981,29474,31579,49918,50378,11308,11308,47.1,59.0,74.6,59.0,0.124,0.124,77.1,124.9,26.2
,SENSEX,0,G_13:50_60,13:50,14:50,NOSTOP,17,122,122,171.9,186.2,222.6,3810,1533,76.5,-54150,0.007724,pooled(n=638),,45.9,58.1,81.8,126.1,14189,15199,17780,18707,25523,38262,15199,18707,23.5,26.2,32.8,,0.251,0.204,58.1,81.8,18.6
,SENSEX,0,G_13:50_60,13:50,14:50,SL20,17,122,122,171.9,186.2,222.6,3810,3336,70.6,-14020,0.007724,pooled(n=638),9446,45.9,58.1,81.8,126.1,14189,15199,17780,18707,25523,38262,9446,9446,29.4,35.2,32.8,32.8,0.403,0.403,58.1,81.8,21.2
,SENSEX,0,G_13:50_60,13:50,14:50,SL25,17,122,122,171.9,186.2,222.6,3810,3922,76.5,-15080,0.007724,pooled(n=638),11308,45.9,58.1,81.8,126.1,14189,15199,17780,18707,25523,38262,11308,11308,23.5,28.7,32.8,21.3,0.337,0.337,58.1,81.8,20.2
,SENSEX,0,G_13:50_90,13:50,15:20,NOSTOP,17,122,122,171.9,186.2,222.6,11640,5918,70.6,-68650,0.010305,cell(n=12),,59.9,77.1,124.9,126.1,23221,24981,29474,31579,49918,50378,24981,31579,29.4,33.6,74.6,,0.466,0.369,77.1,124.9,19.4
