variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
rsi50,JINDALSTEL,2024-09-26,LONG,2024-09-26T13:00:00,1023.90,1021.41,1027.64,292,2.49,2024-09-26T13:15:00,1027.64,TARGET,1090.85,641.56
rsi50,JINDALSTEL,2024-09-27,SHORT,2024-09-27T12:00:00,1029.00,1032.07,1024.39,291,3.07,2024-09-27T12:05:00,1024.39,TARGET,1340.95,892.80
rsi50,JINDALSTEL,2024-10-10,SHORT,2024-10-10T13:30:00,997.20,999.53,993.71,300,2.33,2024-10-10T13:55:00,993.71,TARGET,1046.68,598.73
rsi50,JINDALSTEL,2024-10-11,LONG,2024-10-11T09:50:00,1003.00,999.96,1007.56,299,3.04,2024-10-11T10:50:00,1007.56,TARGET,1364.78,913.91
rsi50,JINDALSTEL,2024-10-18,LONG,2024-10-18T11:45:00,961.65,957.89,967.29,311,3.76,2024-10-18T12:00:00,967.29,TARGET,1753.37,1303.44
rsi50,JINDALSTEL,2024-10-21,SHORT,2024-10-21T10:55:00,959.20,962.71,953.94,312,3.51,2024-10-21T11:15:00,962.71,STOP,-1094.46,-1544.18
rsi50,JINDALSTEL,2024-10-23,LONG,2024-10-23T11:30:00,921.80,917.62,928.07,325,4.18,2024-10-23T12:10:00,917.62,STOP,-1358.55,-1806.91
rsi50,JINDALSTEL,2024-10-24,LONG,2024-10-24T10:00:00,928.10,924.12,934.07,323,3.98,2024-10-24T10:15:00,924.12,STOP,-1286.00,-1734.70
rsi50,JINDALSTEL,2024-10-28,LONG,2024-10-28T14:00:00,919.00,916.91,922.14,326,2.09,2024-10-28T14:00:00,916.91,STOP,-682.47,-1131.35
rsi50,JINDALSTEL,2024-10-29,SHORT,2024-10-29T10:05:00,915.60,918.67,910.99,327,3.07,2024-10-29T10:30:00,910.99,TARGET,1508.23,1060.26
rsi50,JINDALSTEL,2024-10-31,LONG,2024-10-31T10:15:00,925.95,922.97,930.43,323,2.98,2024-10-31T11:20:00,930.43,TARGET,1445.51,995.80
rsi50,JINDALSTEL,2024-11-07,SHORT,2024-11-07T12:15:00,946.35,949.79,941.19,317,3.44,2024-11-07T12:40:00,949.79,STOP,-1089.53,-1540.34
rsi50,JINDALSTEL,2024-11-08,SHORT,2024-11-08T10:45:00,940.35,944.00,934.88,319,3.65,2024-11-08T11:15:00,934.88,TARGET,1746.39,1297.75
rsi50,JINDALSTEL,2024-11-19,SHORT,2024-11-19T11:05:00,877.95,880.96,873.44,341,3.01,2024-11-19T13:00:00,879.85,TIME_STOP,-647.90,-1097.46
rsi50,JINDALSTEL,2024-11-21,LONG,2024-11-21T11:45:00,878.70,875.53,883.46,341,3.17,2024-11-21T11:50:00,875.53,STOP,-1082.35,-1530.99
rsi50,JINDALSTEL,2024-11-22,LONG,2024-11-22T12:00:00,874.15,871.58,878.01,343,2.57,2024-11-22T13:00:00,878.01,TARGET,1324.70,873.96
rsi50,JINDALSTEL,2024-11-25,SHORT,2024-11-25T12:45:00,882.25,884.38,879.06,340,2.13,2024-11-25T12:55:00,879.06,TARGET,1085.55,636.42
rsi50,JINDALSTEL,2024-11-27,LONG,2024-11-27T09:55:00,888.50,884.42,894.62,337,4.08,2024-11-27T11:50:00,885.60,TIME_STOP,-977.30,-1425.70
rsi50,JINDALSTEL,2024-11-29,SHORT,2024-11-29T10:20:00,892.80,895.89,888.17,336,3.09,2024-11-29T10:30:00,895.89,STOP,-1037.51,-1488.26
rsi50,JINDALSTEL,2024-12-02,SHORT,2024-12-02T10:50:00,902.50,905.04,898.69,332,2.54,2024-12-02T11:00:00,905.04,STOP,-844.23,-1294.31
rsi50,JINDALSTEL,2024-12-05,SHORT,2024-12-05T11:50:00,925.85,927.51,923.36,324,1.66,2024-12-05T12:00:00,927.51,STOP,-538.81,-989.17
rsi50,JINDALSTEL,2024-12-09,SHORT,2024-12-09T12:50:00,947.30,949.07,944.64,316,1.77,2024-12-09T12:55:00,949.07,STOP,-560.77,-1010.21
rsi50,JINDALSTEL,2024-12-11,SHORT,2024-12-11T13:40:00,1000.55,1002.57,997.52,299,2.02,2024-12-11T14:00:00,1002.57,STOP,-604.86,-1054.06
rsi50,JINDALSTEL,2024-12-13,LONG,2024-12-13T12:50:00,991.00,988.19,995.21,302,2.81,2024-12-13T13:05:00,995.21,TARGET,1271.00,821.12
rsi50,JINDALSTEL,2024-12-17,SHORT,2024-12-17T11:45:00,973.85,975.77,970.97,308,1.92,2024-12-17T12:05:00,970.97,TARGET,886.98,437.73
rsi50,JINDALSTEL,2024-12-24,SHORT,2024-12-24T11:25:00,936.00,938.59,932.11,320,2.59,2024-12-24T11:40:00,938.59,STOP,-829.94,-1279.85
rsi50,JINDALSTEL,2024-12-26,SHORT,2024-12-26T10:00:00,938.90,941.38,935.18,319,2.48,2024-12-26T10:00:00,935.18,TARGET,1185.14,736.77
rsi50,JINDALSTEL,2024-12-27,SHORT,2024-12-27T11:25:00,932.40,934.62,929.07,321,2.22,2024-12-27T12:15:00,929.07,TARGET,1069.48,621.33
rsi50,JINDALSTEL,2025-01-01,SHORT,2025-01-01T09:50:00,919.35,922.15,915.15,326,2.80,2025-01-01T09:55:00,922.15,STOP,-913.37,-1363.61
rsi50,JINDALSTEL,2025-01-07,SHORT,2025-01-07T14:00:00,942.70,945.21,938.94,318,2.51,2025-01-07T14:05:00,945.21,STOP,-798.08,-1248.35
rsi50,JINDALSTEL,2025-01-10,LONG,2025-01-10T13:15:00,926.95,924.19,931.09,323,2.76,2025-01-10T13:35:00,924.19,STOP,-890.86,-1339.30
rsi50,JINDALSTEL,2025-01-14,LONG,2025-01-14T11:45:00,916.65,913.02,922.10,327,3.63,2025-01-14T12:20:00,913.02,STOP,-1188.30,-1637.03
rsi50,JINDALSTEL,2025-01-15,LONG,2025-01-15T11:10:00,918.00,915.20,922.19,326,2.80,2025-01-15T11:30:00,915.20,STOP,-911.62,-1359.84
rsi50,JINDALSTEL,2025-01-17,LONG,2025-01-17T10:05:00,926.10,923.40,930.15,323,2.70,2025-01-17T10:10:00,923.40,STOP,-871.70,-1319.74
rsi50,JINDALSTEL,2025-01-20,LONG,2025-01-20T11:10:00,928.10,925.59,931.86,323,2.51,2025-01-20T11:40:00,931.86,TARGET,1214.12,763.54
rsi50,JINDALSTEL,2025-01-23,SHORT,2025-01-23T11:45:00,893.80,896.50,889.74,335,2.70,2025-01-23T11:55:00,896.50,STOP,-905.92,-1355.74
rsi50,JINDALSTEL,2025-01-24,SHORT,2025-01-24T09:55:00,892.40,895.69,887.46,336,3.29,2025-01-24T10:10:00,887.46,TARGET,1659.55,1211.02
rsi50,JINDALSTEL,2025-01-28,LONG,2025-01-28T12:20:00,851.25,848.04,856.06,352,3.21,2025-01-28T12:20:00,848.04,STOP,-1128.90,-1577.51
rsi50,JINDALSTEL,2025-01-30,SHORT,2025-01-30T13:05:00,853.50,855.88,849.93,351,2.38,2025-01-30T13:05:00,854.40,REVERSE,-315.90,-765.50
rsi50,JINDALSTEL,2025-02-01,SHORT,2025-02-01T12:20:00,784.95,790.43,776.73,382,5.48,2025-02-01T12:30:00,776.73,TARGET,3139.64,2692.21
rsi50,JINDALSTEL,2025-02-03,LONG,2025-02-03T10:25:00,791.95,784.93,802.48,356,7.02,2025-02-03T11:25:00,784.93,STOP,-2499.23,-2920.26
rsi50,JINDALSTEL,2025-02-10,LONG,2025-02-10T12:25:00,835.70,833.52,838.97,358,2.18,2025-02-10T12:40:00,838.97,TARGET,1170.53,720.89
rsi50,JINDALSTEL,2025-02-11,SHORT,2025-02-11T13:05:00,835.50,837.83,832.01,359,2.33,2025-02-11T13:10:00,832.01,TARGET,1252.94,803.96
rsi50,JINDALSTEL,2025-02-12,LONG,2025-02-12T13:05:00,826.75,822.72,832.80,362,4.03,2025-02-12T13:05:00,822.72,STOP,-1459.47,-1907.31
rsi50,JINDALSTEL,2025-02-18,LONG,2025-02-18T10:10:00,835.75,832.10,841.23,358,3.65,2025-02-18T10:50:00,841.23,TARGET,1962.58,1512.31
rsi50,JINDALSTEL,2025-02-21,SHORT,2025-02-21T10:10:00,867.55,871.02,862.34,345,3.47,2025-02-21T11:40:00,871.02,STOP,-1197.71,-1647.57
rsi50,JINDALSTEL,2025-02-24,SHORT,2025-02-24T11:00:00,872.35,875.29,867.93,343,2.94,2025-02-24T11:00:00,875.29,STOP,-1009.76,-1459.34
rsi50,JINDALSTEL,2025-02-25,LONG,2025-02-25T10:10:00,871.20,867.84,876.24,344,3.36,2025-02-25T10:10:00,867.84,STOP,-1155.45,-1604.12
rsi50,JINDALSTEL,2025-02-27,SHORT,2025-02-27T10:35:00,856.30,859.46,851.56,350,3.16,2025-02-27T10:40:00,859.46,STOP,-1106.45,-1556.84
rsi50,JINDALSTEL,2025-02-28,SHORT,2025-02-28T12:05:00,852.60,856.10,847.34,351,3.50,2025-02-28T12:50:00,847.34,TARGET,1844.99,1397.48
rsi50,JINDALSTEL,2025-03-03,SHORT,2025-03-03T11:20:00,849.70,853.75,843.63,353,4.05,2025-03-03T12:15:00,853.75,STOP,-1429.07,-1880.06
rsi50,JINDALSTEL,2025-03-04,LONG,2025-03-04T09:55:00,861.95,858.11,867.71,348,3.84,2025-03-04T10:15:00,867.71,TARGET,2004.01,1552.57
rsi50,JINDALSTEL,2025-03-12,SHORT,2025-03-12T10:20:00,900.75,903.45,896.70,333,2.70,2025-03-12T10:50:00,896.70,TARGET,1349.45,900.53
rsi50,JINDALSTEL,2025-03-13,SHORT,2025-03-13T11:50:00,895.05,897.56,891.28,335,2.51,2025-03-13T12:00:00,897.56,STOP,-842.22,-1292.62
rsi50,JINDALSTEL,2025-03-17,LONG,2025-03-17T09:50:00,903.50,900.56,907.91,332,2.94,2025-03-17T10:05:00,900.56,STOP,-976.87,-1426.08
rsi50,JINDALSTEL,2025-03-20,LONG,2025-03-20T12:30:00,924.70,922.47,928.05,324,2.23,2025-03-20T12:35:00,928.05,TARGET,1085.74,635.52
rsi50,JINDALSTEL,2025-03-24,LONG,2025-03-24T09:55:00,921.45,918.22,926.30,325,3.23,2025-03-24T10:15:00,926.30,TARGET,1576.70,1126.32
rsi50,JINDALSTEL,2025-03-28,SHORT,2025-03-28T13:30:00,911.50,913.38,908.68,329,1.88,2025-03-28T13:35:00,913.38,STOP,-619.53,-1069.82
rsi50,JINDALSTEL,2025-04-02,SHORT,2025-04-02T12:35:00,901.70,903.51,898.99,332,1.81,2025-04-02T12:50:00,898.99,TARGET,900.95,452.58
rsi50,JINDALSTEL,2025-04-08,LONG,2025-04-08T12:35:00,801.30,798.21,805.93,374,3.09,2025-04-08T12:40:00,798.21,STOP,-1154.53,-1603.20
rsi50,JINDALSTEL,2025-04-16,SHORT,2025-04-16T13:50:00,840.65,842.85,837.34,356,2.20,2025-04-16T13:55:00,842.85,STOP,-784.97,-1234.47
rsi50,JINDALSTEL,2025-04-23,SHORT,2025-04-23T10:05:00,908.05,911.25,903.24,330,3.20,2025-04-23T10:05:00,903.24,TARGET,1586.23,1137.94
rsi50,JINDALSTEL,2025-04-24,SHORT,2025-04-24T11:25:00,910.65,913.57,906.26,329,2.92,2025-04-24T13:10:00,906.26,TARGET,1443.24,994.91
rsi50,JINDALSTEL,2025-04-25,LONG,2025-04-25T14:05:00,895.50,892.85,899.47,335,2.65,2025-04-25T14:30:00,892.85,STOP,-886.28,-1335.60
rsi50,JINDALSTEL,2025-04-29,SHORT,2025-04-29T10:35:00,904.20,906.91,900.14,331,2.71,2025-04-29T10:45:00,906.91,STOP,-896.87,-1346.47
rsi50,JINDALSTEL,2025-04-30,LONG,2025-04-30T12:25:00,903.20,900.86,906.71,332,2.34,2025-04-30T13:10:00,906.71,TARGET,1166.96,716.29
rsi50,JINDALSTEL,2025-05-02,LONG,2025-05-02T13:15:00,893.95,889.98,899.90,335,3.97,2025-05-02T13:20:00,899.90,TARGET,1993.04,1542.33
rsi50,JINDALSTEL,2025-05-06,SHORT,2025-05-06T10:00:00,883.30,888.20,875.95,339,4.90,2025-05-06T10:45:00,888.20,STOP,-1661.89,-2112.29
rsi50,JINDALSTEL,2025-05-07,LONG,2025-05-07T12:00:00,878.50,875.63,882.81,341,2.87,2025-05-07T12:30:00,882.81,TARGET,1469.12,1018.67
rsi50,JINDALSTEL,2025-05-19,LONG,2025-05-19T13:30:00,975.00,972.79,978.31,307,2.21,2025-05-19T13:40:00,978.31,TARGET,1015.69,565.94
rsi50,JINDALSTEL,2025-05-20,SHORT,2025-05-20T10:55:00,967.00,970.58,961.63,310,3.58,2025-05-20T10:55:00,970.58,STOP,-1110.47,-1560.96
rsi50,JINDALSTEL,2025-05-22,LONG,2025-05-22T09:50:00,972.50,968.93,977.85,308,3.57,2025-05-22T10:25:00,968.93,STOP,-1098.87,-1547.34
rsi50,JINDALSTEL,2025-05-26,SHORT,2025-05-26T12:55:00,959.65,961.44,956.96,312,1.79,2025-05-26T13:10:00,961.44,STOP,-559.67,-1009.21
rsi50,JINDALSTEL,2025-05-30,SHORT,2025-05-30T13:10:00,954.50,956.70,951.20,314,2.20,2025-05-30T13:35:00,956.70,STOP,-690.67,-1140.76
rsi50,JINDALSTEL,2025-06-02,LONG,2025-06-02T13:15:00,945.35,942.57,949.52,317,2.78,2025-06-02T14:05:00,942.57,STOP,-881.45,-1330.30
rsi50,JINDALSTEL,2025-06-03,LONG,2025-06-03T10:15:00,946.05,943.23,950.28,317,2.82,2025-06-03T10:30:00,943.23,STOP,-894.03,-1343.21
rsi50,JINDALSTEL,2025-06-04,LONG,2025-06-04T12:20:00,947.20,945.58,949.64,316,1.62,2025-06-04T12:40:00,945.58,STOP,-513.37,-961.95
rsi50,JINDALSTEL,2025-06-05,SHORT,2025-06-05T13:55:00,951.65,953.16,949.39,315,1.51,2025-06-05T14:00:00,949.39,TARGET,713.34,264.22
rsi50,JINDALSTEL,2025-06-10,SHORT,2025-06-10T13:00:00,975.60,977.38,972.93,307,1.78,2025-06-10T13:40:00,972.93,TARGET,818.73,370.08
rsi50,JINDALSTEL,2025-06-11,LONG,2025-06-11T13:05:00,973.90,972.61,975.83,308,1.29,2025-06-11T13:10:00,972.61,STOP,-395.80,-845.44
rsi50,JINDALSTEL,2025-06-16,LONG,2025-06-16T11:40:00,924.40,922.26,927.60,324,2.14,2025-06-16T12:00:00,922.26,STOP,-692.06,-1140.80
rsi50,JINDALSTEL,2025-06-20,LONG,2025-06-20T10:35:00,894.00,891.10,898.34,335,2.90,2025-06-20T11:00:00,898.34,TARGET,1455.56,1005.24
rsi50,JINDALSTEL,2025-06-25,SHORT,2025-06-25T14:00:00,926.00,927.35,923.98,323,1.35,2025-06-25T14:45:00,927.35,STOP,-434.53,-883.50
rsi50,JINDALSTEL,2025-06-26,LONG,2025-06-26T10:25:00,928.85,926.04,933.06,322,2.81,2025-06-26T10:35:00,926.04,STOP,-903.33,-1351.29
rsi50,JINDALSTEL,2025-06-27,SHORT,2025-06-27T13:15:00,947.10,949.52,943.46,316,2.42,2025-06-27T14:35:00,943.46,TARGET,1148.71,700.64
rsi50,JINDALSTEL,2025-07-01,LONG,2025-07-01T12:20:00,951.70,949.27,955.34,315,2.43,2025-07-01T13:05:00,949.27,STOP,-763.96,-1213.07
rsi50,JINDALSTEL,2025-07-03,SHORT,2025-07-03T12:50:00,970.10,972.16,967.00,309,2.06,2025-07-03T13:15:00,967.00,TARGET,956.40,507.47
rsi50,JINDALSTEL,2025-07-07,LONG,2025-07-07T11:00:00,954.00,951.48,957.78,314,2.52,2025-07-07T11:15:00,951.48,STOP,-791.91,-1240.65
rsi50,JINDALSTEL,2025-07-10,SHORT,2025-07-10T13:30:00,943.05,944.88,940.30,318,1.83,2025-07-10T14:05:00,944.88,STOP,-583.03,-1033.31
rsi50,JINDALSTEL,2025-07-14,SHORT,2025-07-14T11:45:00,932.30,934.95,928.33,321,2.65,2025-07-14T13:05:00,928.33,TARGET,1274.96,827.01
rsi50,JINDALSTEL,2025-07-17,LONG,2025-07-17T12:50:00,945.00,942.62,948.57,317,2.38,2025-07-17T13:05:00,942.62,STOP,-754.04,-1202.82
rsi50,JINDALSTEL,2025-07-21,SHORT,2025-07-21T12:35:00,960.10,962.07,957.14,312,1.97,2025-07-21T14:30:00,959.35,TIME_STOP,234.00,-215.15
rsi50,JINDALSTEL,2025-07-23,LONG,2025-07-23T10:45:00,967.30,965.78,969.58,310,1.52,2025-07-23T10:45:00,969.58,TARGET,708.13,257.80
rsi50,JINDALSTEL,2025-07-28,SHORT,2025-07-28T09:55:00,989.60,992.45,985.33,303,2.85,2025-07-28T10:45:00,985.33,TARGET,1293.44,844.64
rsi50,JINDALSTEL,2025-07-29,LONG,2025-07-29T09:55:00,986.00,982.91,990.64,304,3.09,2025-07-29T10:10:00,982.91,STOP,-939.44,-1388.35
rsi50,JINDALSTEL,2025-07-30,SHORT,2025-07-30T12:45:00,981.75,983.83,978.63,305,2.08,2025-07-30T13:15:00,983.83,STOP,-633.72,-1083.35
rsi50,JINDALSTEL,2025-08-04,LONG,2025-08-04T10:05:00,974.00,970.57,979.14,308,3.43,2025-08-04T12:00:00,976.15,TIME_STOP,662.20,211.72
rsi50,JINDALSTEL,2025-08-06,SHORT,2025-08-06T11:10:00,988.85,991.43,984.98,303,2.58,2025-08-06T11:30:00,984.98,TARGET,1172.35,723.80
rsi50,JINDALSTEL,2025-08-07,SHORT,2025-08-07T10:55:00,988.15,991.20,983.57,303,3.05,2025-08-07T12:35:00,983.57,TARGET,1387.37,939.30
rsi50,JINDALSTEL,2025-08-08,SHORT,2025-08-08T10:20:00,985.50,988.76,980.60,304,3.26,2025-08-08T10:40:00,980.60,TARGET,1488.52,1040.25
rsi50,JINDALSTEL,2025-08-12,SHORT,2025-08-12T10:45:00,986.10,989.10,981.59,304,3.00,2025-08-12T10:55:00,989.10,STOP,-913.30,-1363.65
rsi50,JINDALSTEL,2025-08-13,SHORT,2025-08-13T12:50:00,1003.25,1005.92,999.25,299,2.67,2025-08-13T13:05:00,999.25,TARGET,1195.45,746.39
rsi50,JINDALSTEL,2025-08-21,SHORT,2025-08-21T10:30:00,1014.40,1016.34,1011.50,295,1.94,2025-08-21T10:30:00,1016.00,REVERSE,-472.00,-921.23
rsi50,JINDALSTEL,2025-09-01,LONG,2025-09-01T11:10:00,954.30,951.78,958.08,314,2.52,2025-09-01T11:40:00,958.08,TARGET,1185.47,735.11
rsi50,JINDALSTEL,2025-09-05,SHORT,2025-09-05T12:15:00,1029.25,1031.55,1025.80,291,2.30,2025-09-05T13:10:00,1031.55,STOP,-669.80,-1119.57
rsi50,JINDALSTEL,2025-09-11,SHORT,2025-09-11T13:20:00,1034.90,1036.66,1032.26,289,1.76,2025-09-11T14:15:00,1036.66,STOP,-509.06,-958.07
rsi50,JINDALSTEL,2025-09-12,SHORT,2025-09-12T10:20:00,1035.50,1037.71,1032.19,289,2.21,2025-09-12T10:45:00,1032.19,TARGET,957.29,509.12
rsi50,JINDALSTEL,2025-09-16,SHORT,2025-09-16T10:40:00,1040.80,1042.78,1037.84,288,1.98,2025-09-16T11:40:00,1042.78,STOP,-569.03,-1019.09
rsi50,JINDALSTEL,2025-09-17,SHORT,2025-09-17T10:10:00,1047.80,1050.18,1044.22,286,2.38,2025-09-17T10:20:00,1044.22,TARGET,1022.53,573.79
rsi50,JINDALSTEL,2025-09-19,LONG,2025-09-19T09:55:00,1043.35,1040.52,1047.59,287,2.83,2025-09-19T11:00:00,1040.52,STOP,-812.18,-1260.73
rsi50,JINDALSTEL,2025-09-22,SHORT,2025-09-22T10:30:00,1038.90,1041.30,1035.30,288,2.40,2025-09-22T12:25:00,1039.40,TIME_STOP,-144.00,-592.91
rsi50,JINDALSTEL,2025-09-23,LONG,2025-09-23T12:35:00,1039.75,1037.84,1042.62,288,1.91,2025-09-23T12:35:00,1042.62,TARGET,826.24,376.45
rsi50,JINDALSTEL,2025-09-24,SHORT,2025-09-24T11:20:00,1048.65,1051.34,1044.61,286,2.69,2025-09-24T12:30:00,1051.34,STOP,-769.72,-1220.16
rsi50,JINDALSTEL,2025-09-25,LONG,2025-09-25T10:35:00,1057.00,1054.05,1061.42,283,2.95,2025-09-25T10:35:00,1054.05,STOP,-834.32,-1282.39
rsi50,JINDALSTEL,2025-10-01,SHORT,2025-10-01T10:35:00,1057.30,1060.51,1052.48,283,3.21,2025-10-01T11:15:00,1060.51,STOP,-909.58,-1359.09
rsi50,JINDALSTEL,2025-10-03,LONG,2025-10-03T11:20:00,1067.50,1063.64,1073.29,281,3.86,2025-10-03T11:35:00,1073.29,TARGET,1628.02,1176.85
rsi50,JINDALSTEL,2025-10-07,SHORT,2025-10-07T09:50:00,1051.60,1055.98,1045.03,285,4.38,2025-10-07T10:55:00,1045.03,TARGET,1871.16,1423.01
rsi50,JINDALSTEL,2025-10-14,SHORT,2025-10-14T10:40:00,1006.30,1008.71,1002.68,298,2.41,2025-10-14T11:05:00,1002.68,TARGET,1078.06,629.05
rsi50,JINDALSTEL,2025-10-15,SHORT,2025-10-15T10:50:00,994.60,996.67,991.50,301,2.07,2025-10-15T10:50:00,996.67,STOP,-621.60,-1071.13
rsi50,JINDALSTEL,2025-10-17,SHORT,2025-10-17T12:40:00,1019.00,1020.70,1016.45,294,1.70,2025-10-17T12:40:00,1016.45,TARGET,748.59,299.77
rsi50,JINDALSTEL,2025-10-24,LONG,2025-10-24T09:50:00,1020.20,1017.43,1024.35,294,2.77,2025-10-24T09:55:00,1017.43,STOP,-813.30,-1262.60
rsi50,JINDALSTEL,2025-10-31,SHORT,2025-10-31T10:40:00,1063.70,1066.53,1059.45,282,2.83,2025-10-31T11:35:00,1066.53,STOP,-798.32,-1248.86
rsi50,JINDALSTEL,2025-11-04,LONG,2025-11-04T13:55:00,1077.00,1075.39,1079.41,278,1.61,2025-11-04T14:05:00,1075.39,STOP,-447.48,-896.25
rsi50,JINDALSTEL,2025-11-06,SHORT,2025-11-06T09:55:00,1067.00,1070.71,1061.43,281,3.71,2025-11-06T10:50:00,1061.43,TARGET,1563.96,1115.39
rsi50,JINDALSTEL,2025-11-07,LONG,2025-11-07T11:20:00,1053.80,1049.99,1059.51,284,3.81,2025-11-07T12:15:00,1049.99,STOP,-1081.00,-1529.11
rsi50,JINDALSTEL,2025-11-11,LONG,2025-11-11T12:30:00,1074.00,1071.67,1077.49,279,2.33,2025-11-11T12:55:00,1071.67,STOP,-649.36,-1098.34
rsi50,JINDALSTEL,2025-11-12,SHORT,2025-11-12T12:45:00,1077.70,1079.40,1075.14,278,1.70,2025-11-12T13:50:00,1075.14,TARGET,710.82,261.95
rsi50,JINDALSTEL,2025-11-14,SHORT,2025-11-14T13:00:00,1080.60,1083.00,1077.00,277,2.40,2025-11-14T13:05:00,1083.00,STOP,-664.89,-1114.38
rsi50,JINDALSTEL,2025-11-19,LONG,2025-11-19T12:25:00,1075.10,1072.85,1078.48,279,2.25,2025-11-19T13:10:00,1072.85,STOP,-628.59,-1078.05
rsi50,JINDALSTEL,2025-11-20,LONG,2025-11-20T10:10:00,1075.90,1072.78,1080.58,278,3.12,2025-11-20T10:15:00,1072.78,STOP,-867.81,-1315.81
rsi50,JINDALSTEL,2025-11-26,SHORT,2025-11-26T13:40:00,1033.70,1035.48,1031.04,290,1.78,2025-11-26T14:00:00,1035.48,STOP,-515.23,-965.27
rsi50,JINDALSTEL,2025-11-27,SHORT,2025-11-27T11:50:00,1037.20,1039.14,1034.29,289,1.94,2025-11-27T11:55:00,1039.14,STOP,-561.49,-1011.54
rsi50,JINDALSTEL,2025-12-01,SHORT,2025-12-01T10:45:00,1043.60,1046.03,1039.95,287,2.43,2025-12-01T11:40:00,1039.95,TARGET,1046.25,597.77
rsi50,JINDALSTEL,2025-12-02,SHORT,2025-12-02T11:10:00,1044.10,1046.09,1041.12,287,1.99,2025-12-02T11:50:00,1041.12,TARGET,856.59,407.75
rsi50,JINDALSTEL,2025-12-05,LONG,2025-12-05T13:15:00,1007.10,1004.55,1010.93,297,2.55,2025-12-05T14:35:00,1004.55,STOP,-758.55,-1206.64
rsi50,JINDALSTEL,2025-12-08,SHORT,2025-12-08T10:05:00,1001.80,1004.38,997.93,299,2.58,2025-12-08T10:15:00,997.93,TARGET,1155.89,707.45
rsi50,JINDALSTEL,2025-12-09,LONG,2025-12-09T11:30:00,1000.80,997.71,1005.44,299,3.09,2025-12-09T11:40:00,997.71,STOP,-924.01,-1372.17
rsi50,JINDALSTEL,2025-12-11,LONG,2025-12-11T10:35:00,1011.00,1008.15,1015.28,296,2.85,2025-12-11T11:00:00,1008.15,STOP,-843.67,-1291.92
rsi50,JINDALSTEL,2025-12-19,SHORT,2025-12-19T11:05:00,982.80,985.22,979.17,305,2.42,2025-12-19T11:15:00,985.22,STOP,-738.33,-1188.51
rsi50,JINDALSTEL,2025-12-22,SHORT,2025-12-22T13:10:00,999.50,1001.24,996.89,300,1.74,2025-12-22T13:55:00,1001.24,STOP,-522.01,-972.18
rsi50,JINDALSTEL,2025-12-24,SHORT,2025-12-24T11:30:00,1000.10,1001.84,997.50,299,1.74,2025-12-24T11:30:00,1001.84,STOP,-519.22,-968.16
rsi50,JINDALSTEL,2025-12-29,SHORT,2025-12-29T13:10:00,993.80,996.24,990.14,301,2.44,2025-12-29T15:05:00,990.14,TARGET,1102.77,654.89
rsi50,JINDALSTEL,2025-12-30,LONG,2025-12-30T10:20:00,1007.10,1004.07,1011.65,297,3.03,2025-12-30T10:25:00,1004.07,STOP,-900.27,-1348.26
rsi50,JINDALSTEL,2026-01-05,SHORT,2026-01-05T13:55:00,1078.10,1079.75,1075.63,278,1.65,2026-01-05T14:10:00,1079.75,STOP,-458.48,-908.40
rsi50,JINDALSTEL,2026-01-12,LONG,2026-01-12T12:30:00,1022.30,1018.95,1027.32,293,3.35,2026-01-12T12:45:00,1027.32,TARGET,1470.43,1020.02
rsi50,JINDALSTEL,2026-01-13,SHORT,2026-01-13T12:25:00,1019.40,1021.94,1015.59,294,2.54,2026-01-13T12:30:00,1021.94,STOP,-746.66,-1196.77
rsi50,JINDALSTEL,2026-01-14,LONG,2026-01-14T10:10:00,1023.00,1019.93,1027.61,293,3.07,2026-01-14T10:15:00,1027.61,TARGET,1349.71,899.09
rsi50,JINDALSTEL,2026-01-20,SHORT,2026-01-20T10:10:00,1051.10,1055.03,1045.20,285,3.93,2026-01-20T11:10:00,1045.20,TARGET,1681.82,1233.74
rsi50,JINDALSTEL,2026-01-23,SHORT,2026-01-23T11:30:00,1066.10,1070.44,1059.60,281,4.34,2026-01-23T11:40:00,1059.60,TARGET,1827.51,1379.52
rsi50,JINDALSTEL,2026-01-27,LONG,2026-01-27T13:10:00,1072.70,1070.18,1076.47,279,2.52,2026-01-27T14:00:00,1070.18,STOP,-701.80,-1150.20
rsi50,JINDALSTEL,2026-02-05,LONG,2026-02-05T11:20:00,1174.80,1171.35,1179.98,255,3.45,2026-02-05T11:35:00,1179.98,TARGET,1321.20,870.84
rsi50,JINDALSTEL,2026-02-06,SHORT,2026-02-06T10:10:00,1166.50,1169.86,1161.46,257,3.36,2026-02-06T10:55:00,1169.86,STOP,-863.66,-1313.99
rsi50,JINDALSTEL,2026-02-11,LONG,2026-02-11T10:35:00,1193.90,1191.14,1198.03,251,2.76,2026-02-11T10:40:00,1198.03,TARGET,1037.58,587.30
rsi50,JINDALSTEL,2026-02-12,LONG,2026-02-12T11:15:00,1194.70,1192.30,1198.31,251,2.40,2026-02-12T11:35:00,1198.31,TARGET,904.89,454.41
rsi50,JINDALSTEL,2026-02-19,SHORT,2026-02-19T10:15:00,1215.20,1218.52,1210.22,246,3.32,2026-02-19T10:40:00,1218.52,STOP,-816.32,-1265.34
