venue,cell,arm,n,credit_med,med_net_8L,mean_net_8L,win_pct,worst_8L,tstat,t_obs,stop_freq_pct,b_slope,b_src,e95_gate_bp,e95_src,n_dte,n_mon,n_cur,sl_cap_8L,ov95_perlot,adv95_cap_8L,adv95_cap_ov_8L,rr_p95,rr_p95_ov,p_loss_model,p_stop_long,be_term_bp,nb_pass,nb_tot,G1,G2,G3,G4,G5,G6_venue
NIFTY,W_1100_1145,R500,17,186.2,-520,-1635,41.2,-10272,-1.81,-1.81,17.6,0.001354,pooled(n=1079),51.4,dte,353,548,39,6000,771,6000,8737,,,71.1,20.1,4.9,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP10,17,186.2,-232,-1155,47.1,-15912,-1.11,-1.11,5.9,0.001354,pooled(n=1079),51.4,dte,353,548,39,11682,998,8737,8737,,,63.7,2.3,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP15,17,186.2,-232,-1536,47.1,-22384,-1.1,-1.1,5.9,0.001354,pooled(n=1079),51.4,dte,353,548,39,16524,1111,8737,8737,,,63.7,0.8,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP20,17,186.2,-232,-1259,47.1,-17680,-1.11,-1.11,0.0,0.001354,pooled(n=1079),51.4,dte,353,548,39,21365,832,8737,8737,,,63.7,0.3,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP25,17,186.2,-232,-1259,47.1,-17680,-1.11,-1.11,0.0,0.001354,pooled(n=1079),51.4,dte,353,548,39,26206,800,8737,8737,,,63.7,0.3,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP30,17,186.2,-232,-1259,47.1,-17680,-1.11,-1.11,0.0,0.001354,pooled(n=1079),51.4,dte,353,548,39,31047,919,8737,8737,,,63.7,0.0,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1145,SLP40,17,186.2,-232,-1259,47.1,-17680,-1.11,-1.11,0.0,0.001354,pooled(n=1079),51.4,dte,353,548,39,40730,822,8737,8737,,,63.7,0.0,6.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1200,NOSTOP,17,186.2,264,109,64.7,-3848,0.22,0.22,0.0,0.001687,cell(n=8),61.3,dte,353,548,39,,,12014,12014,45.51,45.51,43.1,0.0,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,R1000,17,186.2,264,-1167,58.8,-13904,-1.06,-1.06,11.8,0.001687,cell(n=8),61.3,dte,353,548,39,10000,872,10000,12014,37.88,45.51,43.9,9.6,13.9,0,8,0,0,0,0,0,0
NIFTY,W_1100_1200,R1500,17,186.2,264,-520,64.7,-14528,-0.53,-0.53,5.9,0.001687,cell(n=8),61.3,dte,353,548,39,14000,1074,12014,12014,45.51,45.51,43.1,3.1,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,R2500,17,186.2,264,-982,64.7,-22384,-0.7,-0.7,5.9,0.001687,cell(n=8),61.3,dte,353,548,39,22000,1156,12014,12014,45.51,45.51,43.1,1.1,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,R500,17,186.2,56,-1560,52.9,-10272,-1.55,-1.55,23.5,0.001687,cell(n=8),61.3,dte,353,548,39,6000,771,6000,12014,107.14,214.53,54.1,42.2,12.6,0,8,0,0,0,0,0,0
NIFTY,W_1100_1200,SLP10,17,186.2,264,-601,64.7,-15912,-0.57,-0.57,5.9,0.001687,cell(n=8),61.3,dte,353,548,39,11682,998,11682,12014,44.25,45.51,43.1,5.7,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,SLP15,17,186.2,264,-982,64.7,-22384,-0.7,-0.7,5.9,0.001687,cell(n=8),61.3,dte,353,548,39,16524,1111,12014,12014,45.51,45.51,43.1,1.7,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,SLP20,17,186.2,264,109,64.7,-3848,0.22,0.22,0.0,0.001687,cell(n=8),61.3,dte,353,548,39,21365,832,12014,12014,45.51,45.51,43.1,1.1,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,SLP25,17,186.2,264,109,64.7,-3848,0.22,0.22,0.0,0.001687,cell(n=8),61.3,dte,353,548,39,26206,800,12014,12014,45.51,45.51,43.1,0.6,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,SLP30,17,186.2,264,109,64.7,-3848,0.22,0.22,0.0,0.001687,cell(n=8),61.3,dte,353,548,39,31047,919,12014,12014,45.51,45.51,43.1,0.3,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1200,SLP40,17,186.2,264,109,64.7,-3848,0.22,0.22,0.0,0.001687,cell(n=8),61.3,dte,353,548,39,40730,822,12014,12014,45.51,45.51,43.1,0.0,13.9,0,8,1,0,0,0,0,0
NIFTY,W_1100_1215,NOSTOP,17,186.2,-48,-1406,47.1,-12528,-1.4,-1.4,0.0,0.001593,cell(n=9),70.9,mon,353,548,39,,,12936,12936,,,54.4,0.0,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,R1000,17,186.2,-256,-2219,41.2,-13904,-1.92,-1.92,11.8,0.001593,cell(n=9),70.9,mon,353,548,39,10000,872,10000,12936,,,75.6,11.9,5.8,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,R1500,17,186.2,-48,-1523,47.1,-14528,-1.4,-1.4,5.9,0.001593,cell(n=9),70.9,mon,353,548,39,14000,1074,12936,12936,,,54.4,4.0,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,R2500,17,186.2,-48,-1985,47.1,-22384,-1.35,-1.35,5.9,0.001593,cell(n=9),70.9,mon,353,548,39,22000,1156,12936,12936,,,54.4,1.1,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,R500,17,186.2,-416,-2793,35.3,-10272,-2.76,-2.76,29.4,0.001593,cell(n=9),70.9,mon,353,548,39,6000,771,6000,12166,,,84.1,42.5,3.7,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP10,17,186.2,-48,-1605,47.1,-15912,-1.39,-1.39,5.9,0.001593,cell(n=9),70.9,mon,353,548,39,11682,998,11682,12936,,,54.4,6.2,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP15,17,186.2,-48,-1985,47.1,-22384,-1.35,-1.35,5.9,0.001593,cell(n=9),70.9,mon,353,548,39,16524,1111,12936,12936,,,54.4,1.4,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP20,17,186.2,-48,-1406,47.1,-12528,-1.4,-1.4,0.0,0.001593,cell(n=9),70.9,mon,353,548,39,21365,832,12936,12936,,,54.4,1.1,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP25,17,186.2,-48,-1406,47.1,-12528,-1.4,-1.4,0.0,0.001593,cell(n=9),70.9,mon,353,548,39,26206,800,12936,12936,,,54.4,1.1,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP30,17,186.2,-48,-1406,47.1,-12528,-1.4,-1.4,0.0,0.001593,cell(n=9),70.9,mon,353,548,39,31047,919,12936,12936,,,54.4,0.8,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1215,SLP40,17,186.2,-48,-1406,47.1,-12528,-1.4,-1.4,0.0,0.001593,cell(n=9),70.9,mon,353,548,39,40730,822,12936,12936,,,54.4,0.0,10.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,NOSTOP,17,186.2,-152,-1973,47.1,-17160,-1.5,-1.5,0.0,0.001598,cell(n=10),76.0,dte,353,548,39,,,13761,13761,,,52.4,0.0,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,R1000,17,186.2,-1216,-2566,41.2,-13904,-2.07,-2.07,11.8,0.001598,cell(n=10),76.0,dte,353,548,39,10000,872,10000,13761,,,65.4,13.3,8.5,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,R1500,17,186.2,-152,-1818,47.1,-14528,-1.5,-1.5,5.9,0.001598,cell(n=10),76.0,dte,353,548,39,14000,1074,13761,13761,,,52.4,4.2,12.3,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,R2500,17,186.2,-152,-2280,47.1,-22384,-1.47,-1.47,5.9,0.001598,cell(n=10),76.0,dte,353,548,39,22000,1156,13761,13761,,,52.4,1.1,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,R500,17,186.2,-2992,-3085,35.3,-10272,-2.76,-2.76,41.2,0.001598,cell(n=10),76.0,dte,353,548,39,6000,771,6000,12166,,,78.2,48.4,5.9,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP10,17,186.2,-152,-1899,47.1,-15912,-1.5,-1.5,5.9,0.001598,cell(n=10),76.0,dte,353,548,39,11682,998,11682,13761,,,52.4,7.6,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP15,17,186.2,-152,-2280,47.1,-22384,-1.47,-1.47,5.9,0.001598,cell(n=10),76.0,dte,353,548,39,16524,1111,13761,13761,,,52.4,1.7,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP20,17,186.2,-152,-1973,47.1,-17160,-1.5,-1.5,0.0,0.001598,cell(n=10),76.0,dte,353,548,39,21365,832,13761,13761,,,52.4,1.1,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP25,17,186.2,-152,-1973,47.1,-17160,-1.5,-1.5,0.0,0.001598,cell(n=10),76.0,dte,353,548,39,26206,800,13761,13761,,,52.4,1.1,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP30,17,186.2,-152,-1973,47.1,-17160,-1.5,-1.5,0.0,0.001598,cell(n=10),76.0,dte,353,548,39,31047,919,13761,13761,,,52.4,0.8,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1230,SLP40,17,186.2,-152,-1973,47.1,-17160,-1.5,-1.5,0.0,0.001598,cell(n=10),76.0,dte,353,548,39,40730,822,13761,13761,,,52.4,0.0,12.4,0,8,0,0,0,0,0,0
NIFTY,W_1100_1245,NOSTOP,17,186.2,-912,-2799,47.1,-19520,-1.69,-1.69,0.0,0.001683,cell(n=11),81.1,mon,353,548,39,,,15217,15217,,,62.0,0.0,11.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,R1000,17,186.2,-2728,-3048,41.2,-14432,-2.06,-2.06,17.6,0.001683,cell(n=11),81.1,mon,353,548,39,10000,872,10000,15217,,,70.0,18.4,8.3,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,R1500,17,186.2,-912,-2421,47.1,-14528,-1.67,-1.67,11.8,0.001683,cell(n=11),81.1,mon,353,548,39,14000,1074,14000,15217,,,67.1,7.4,9.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,R2500,17,186.2,-912,-2967,47.1,-22384,-1.68,-1.68,5.9,0.001683,cell(n=11),81.1,mon,353,548,39,22000,1156,15217,15217,,,58.4,1.1,12.3,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,R500,17,186.2,-3560,-3180,35.3,-10272,-2.64,-2.64,47.1,0.001683,cell(n=11),81.1,mon,353,548,39,6000,771,6000,12166,,,98.6,57.8,0.5,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP10,17,186.2,-912,-2503,47.1,-15912,-1.68,-1.68,11.8,0.001683,cell(n=11),81.1,mon,353,548,39,11682,998,11682,15217,,,68.0,11.6,8.5,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP15,17,186.2,-912,-3157,47.1,-22384,-1.69,-1.69,11.8,0.001683,cell(n=11),81.1,mon,353,548,39,16524,1111,15217,15217,,,58.4,3.1,12.3,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP20,17,186.2,-912,-3028,47.1,-19760,-1.7,-1.7,5.9,0.001683,cell(n=11),81.1,mon,353,548,39,21365,832,15217,15217,,,62.0,1.1,11.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP25,17,186.2,-912,-2799,47.1,-19520,-1.69,-1.69,0.0,0.001683,cell(n=11),81.1,mon,353,548,39,26206,800,15217,15217,,,62.0,1.1,11.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP30,17,186.2,-912,-2799,47.1,-19520,-1.69,-1.69,0.0,0.001683,cell(n=11),81.1,mon,353,548,39,31047,919,15217,15217,,,62.0,0.8,11.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1245,SLP40,17,186.2,-912,-2799,47.1,-19520,-1.69,-1.69,0.0,0.001683,cell(n=11),81.1,mon,353,548,39,40730,822,15217,15217,,,62.0,0.8,11.1,0,7,0,0,0,0,0,0
NIFTY,W_1100_1300,NOSTOP,17,186.2,-24,-3364,47.1,-35536,-1.3,-1.3,0.0,0.002029,cell(n=11),88.0,dte,353,548,39,,,19291,19291,,,55.8,0.0,14.7,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,R1000,17,186.2,-1248,-4234,41.2,-18848,-2.08,-2.08,35.3,0.002029,cell(n=11),88.0,dte,353,548,39,10000,872,10000,16976,,,65.2,31.4,11.5,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,R1500,17,186.2,-24,-2728,47.1,-18848,-1.38,-1.38,23.5,0.002029,cell(n=11),88.0,dte,353,548,39,14000,1074,14000,19291,,,49.6,13.0,16.4,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,R2500,17,186.2,-24,-2590,47.1,-22384,-1.27,-1.27,5.9,0.002029,cell(n=11),88.0,dte,353,548,39,22000,1156,19291,19291,,,52.1,2.0,15.5,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,R500,17,186.2,-6392,-2922,35.3,-10272,-2.16,-2.16,52.9,0.002029,cell(n=11),88.0,dte,353,548,39,6000,771,6000,12166,,,97.7,73.1,1.2,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP10,17,186.2,-1168,-3586,47.1,-18848,-1.72,-1.72,29.4,0.002029,cell(n=11),88.0,dte,353,548,39,11682,998,11682,19291,,,52.1,21.0,15.7,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP15,17,186.2,-24,-3687,47.1,-22384,-1.56,-1.56,23.5,0.002029,cell(n=11),88.0,dte,353,548,39,16524,1111,16524,19291,,,53.8,9.3,15.1,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP20,17,186.2,-24,-3570,47.1,-31120,-1.41,-1.41,17.6,0.002029,cell(n=11),88.0,dte,353,548,39,21365,832,19291,19291,,,55.8,2.8,14.7,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP25,17,186.2,-24,-3397,47.1,-35536,-1.31,-1.31,11.8,0.002029,cell(n=11),88.0,dte,353,548,39,26206,800,19291,19291,,,55.8,1.4,14.7,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP30,17,186.2,-24,-3364,47.1,-35536,-1.3,-1.3,0.0,0.002029,cell(n=11),88.0,dte,353,548,39,31047,919,19291,19291,,,55.8,1.1,14.7,0,5,0,0,0,0,0,0
NIFTY,W_1100_1300,SLP40,17,186.2,-24,-3364,47.1,-35536,-1.3,-1.3,0.0,0.002029,cell(n=11),88.0,dte,353,548,39,40730,822,19291,19291,,,55.8,0.8,14.7,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,NOSTOP,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,,,7604,7604,,,85.3,0.0,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,R1000,17,187.8,-752,-2171,29.4,-13696,-2.05,-2.05,11.8,0.001354,pooled(n=1079),42.4,dte,353,548,39,10000,872,7604,7604,,,82.4,2.0,2.2,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,R1500,17,187.8,-752,-1962,29.4,-14016,-2.05,-2.05,5.9,0.001354,pooled(n=1079),42.4,dte,353,548,39,14000,1074,7604,7604,,,85.3,0.8,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,R2500,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,22000,1156,7604,7604,,,85.3,0.3,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,R500,17,187.8,-752,-1782,29.4,-12008,-2.12,-2.12,17.6,0.001354,pooled(n=1079),42.4,dte,353,548,39,6000,771,6000,7604,,,92.6,15.3,0.9,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP10,17,187.8,-752,-2421,29.4,-16248,-1.98,-1.98,11.8,0.001354,pooled(n=1079),42.4,dte,353,548,39,11763,998,7604,7604,,,79.0,0.8,2.7,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP15,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,16644,1111,7604,7604,,,85.3,0.6,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP20,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,21526,832,7604,7604,,,85.3,0.3,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP25,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,26408,800,7604,7604,,,85.3,0.3,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP30,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,31289,919,7604,7604,,,85.3,0.0,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1145,SLP40,17,187.8,-752,-2066,29.4,-15776,-1.98,-1.98,0.0,0.001354,pooled(n=1079),42.4,dte,353,548,39,41052,822,7604,7604,,,85.3,0.0,1.8,0,5,0,0,0,0,0,0
NIFTY,W_1115_1200,NOSTOP,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,,,9732,9732,,,46.2,0.0,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,R1000,17,187.8,-568,-2310,35.3,-13696,-2.08,-2.08,11.8,0.001354,pooled(n=1079),58.5,dte,353,548,39,10000,872,9732,9732,,,46.2,4.2,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,R1500,17,187.8,-568,-1745,35.3,-14016,-1.84,-1.84,5.9,0.001354,pooled(n=1079),58.5,dte,353,548,39,14000,1074,9732,9732,,,46.2,1.4,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,R2500,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,22000,1156,9732,9732,,,46.2,0.3,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,R500,17,187.8,-568,-1951,35.3,-12008,-2.12,-2.12,17.6,0.001354,pooled(n=1079),58.5,dte,353,548,39,6000,771,6000,9732,,,48.2,23.8,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP10,17,187.8,-568,-2560,35.3,-16248,-2.02,-2.02,11.8,0.001354,pooled(n=1079),58.5,dte,353,548,39,11763,998,9732,9732,,,46.2,2.3,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP15,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,16644,1111,9732,9732,,,46.2,0.8,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP20,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,21526,832,9732,9732,,,46.2,0.3,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP25,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,26408,800,9732,9732,,,46.2,0.3,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP30,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,31289,919,9732,9732,,,46.2,0.3,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1200,SLP40,17,187.8,-568,-1035,35.3,-5976,-1.84,-1.84,0.0,0.001354,pooled(n=1079),58.5,dte,353,548,39,41052,822,9732,9732,,,46.2,0.0,10.8,0,7,0,0,0,0,0,0
NIFTY,W_1115_1215,NOSTOP,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,,,10207,10207,,,74.2,0.0,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,R1000,17,187.8,-728,-3343,29.4,-13696,-2.69,-2.69,17.6,0.001354,pooled(n=1079),62.1,dte,353,548,39,10000,872,10000,10207,,,75.9,5.4,5.0,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,R1500,17,187.8,-728,-2848,29.4,-15440,-2.36,-2.36,11.8,0.001354,pooled(n=1079),62.1,dte,353,548,39,14000,1074,10207,10207,,,75.6,1.4,5.1,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,R2500,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,22000,1156,10207,10207,,,74.2,0.8,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,R500,17,187.8,-728,-3167,29.4,-12008,-3.09,-3.09,35.3,0.001354,pooled(n=1079),62.1,dte,353,548,39,6000,771,6000,10207,,,76.2,28.9,5.1,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP10,17,187.8,-728,-3711,29.4,-16248,-2.6,-2.6,17.6,0.001354,pooled(n=1079),62.1,dte,353,548,39,11763,998,10207,10207,,,75.9,3.4,5.1,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP15,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,16644,1111,10207,10207,,,74.2,1.1,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP20,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,21526,832,10207,10207,,,74.2,0.8,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP25,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,26408,800,10207,10207,,,74.2,0.6,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP30,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,31289,919,10207,10207,,,74.2,0.3,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1215,SLP40,17,187.8,-728,-2841,29.4,-18720,-2.27,-2.27,0.0,0.001354,pooled(n=1079),62.1,dte,353,548,39,41052,822,10207,10207,,,74.2,0.0,5.5,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,NOSTOP,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,,,13845,13845,,,60.9,0.0,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,R1000,17,187.8,-1296,-3616,29.4,-13696,-2.79,-2.79,17.6,0.001779,cell(n=8),68.2,dte,353,548,39,10000,872,10000,13845,,,72.0,16.4,6.1,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,R1500,17,187.8,-1064,-3069,29.4,-15440,-2.4,-2.4,11.8,0.001779,cell(n=8),68.2,dte,353,548,39,14000,1074,13845,13845,,,60.9,5.1,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,R2500,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,22000,1156,13845,13845,,,60.9,1.1,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,R500,17,187.8,-2520,-3425,29.4,-12008,-3.27,-3.27,41.2,0.001779,cell(n=8),68.2,dte,353,548,39,6000,771,6000,12166,,,74.2,48.7,7.0,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP10,17,187.8,-1296,-3985,29.4,-16248,-2.71,-2.71,17.6,0.001779,cell(n=8),68.2,dte,353,548,39,11763,998,11763,13845,,,71.4,9.3,6.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP15,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,16644,1111,13845,13845,,,60.9,2.8,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP20,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,21526,832,13845,13845,,,60.9,1.1,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP25,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,26408,800,13845,13845,,,60.9,0.8,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP30,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,31289,919,13845,13845,,,60.9,0.8,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1230,SLP40,17,187.8,-1064,-2971,29.4,-15264,-2.42,-2.42,0.0,0.001779,cell(n=8),68.2,dte,353,548,39,41052,822,13845,13845,,,60.9,0.6,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,NOSTOP,17,187.8,-1792,-3957,29.4,-18872,-2.32,-2.32,0.0,0.001801,cell(n=9),77.8,mon,353,548,39,,,15678,15678,,,57.2,0.0,11.9,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,R1000,17,187.8,-1792,-3885,29.4,-14944,-2.63,-2.63,23.5,0.001801,cell(n=9),77.8,mon,353,548,39,10000,872,10000,15678,,,60.1,20.1,11.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,R1500,17,187.8,-1792,-3459,29.4,-15440,-2.37,-2.37,17.6,0.001801,cell(n=9),77.8,mon,353,548,39,14000,1074,14000,15678,,,61.8,6.2,10.1,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,R2500,17,187.8,-1792,-4265,29.4,-22856,-2.27,-2.27,5.9,0.001801,cell(n=9),77.8,mon,353,548,39,22000,1156,15678,15678,,,56.9,1.4,12.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,R500,17,187.8,-3640,-3493,29.4,-12008,-3.12,-3.12,47.1,0.001801,cell(n=9),77.8,mon,353,548,39,6000,771,6000,12166,,,71.1,57.5,9.7,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,SLP10,17,187.8,-1792,-4254,29.4,-16248,-2.61,-2.61,23.5,0.001801,cell(n=9),77.8,mon,353,548,39,11763,998,11763,15678,,,64.0,11.6,9.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,SLP15,17,187.8,-1792,-4455,29.4,-22856,-2.27,-2.27,11.8,0.001801,cell(n=9),77.8,mon,353,548,39,16644,1111,15678,15678,,,56.9,4.0,12.3,0,8,0,0,0,0,0,0
NIFTY,W_1115_1245,SLP20,17,187.8,-1792,-4147,29.4,-19600,-2.3,-2.3,5.9,0.001801,cell(n=9),77.8,mon,353,548,39,21526,832,15678,15678,,,57.2,1.4,12.2,0,8,0,0,0,0,0,0
