symbol,timeframe,variant,direction,exit_policy,n_signals,mean_net_pts,std_net_pts,median_net_pts,p25_net_pts,p75_net_pts,mean_net_pct,std_net_pct,win_rate,avg_win_pct,avg_loss_pct,payoff_ratio,mean_mfe_pct,mean_mae_pct,capture_efficiency,sharpe_score,expectancy_pct
BHARTIARTL,5min,s_vm2.0_gapoff_norsi,short,T_R_TARGET_1.5R,10,3.0475,14.8702,-3.95,-7.9625,13.625,0.002159,0.009066,40.0,1.155,-0.4102,2.815,0.8671,0.432,0.249,0.09524,0.2159
INFY,5min,l_vm3.0_gap0.000_norsi,long,T_ATR_SL_0.5,9,3.6871,20.8804,-6.8,-13.2337,26.1,0.002849,0.013305,44.44,1.6515,-0.8084,2.043,1.4184,0.5814,0.2009,0.09516,0.2849
INFY,5min,l_vm3.0_gap0.003_norsi,long,T_ATR_SL_0.5,9,3.6871,20.8804,-6.8,-13.2337,26.1,0.002849,0.013305,44.44,1.6515,-0.8084,2.043,1.4184,0.5814,0.2009,0.09516,0.2849
INFY,5min,l_vm3.0_gap0.005_norsi,long,T_ATR_SL_0.5,9,3.6871,20.8804,-6.8,-13.2337,26.1,0.002849,0.013305,44.44,1.6515,-0.8084,2.043,1.4184,0.5814,0.2009,0.09516,0.2849
RELIANCE,5min,s_vm1.5_gap0.000_norsi,short,T_CHANDELIER_1.5,21,4.1314,19.1791,3.95,-7.5,16.25,0.002532,0.013938,52.38,1.2711,-0.8665,1.467,1.0706,0.8941,0.2365,0.09515,0.2532
SBIN,5min,l_vm1.5_gap0.005_norsi,long,T_STEP_TRAIL,27,0.912,3.9909,0.0,0.0,1.0875,0.000923,0.003951,40.74,0.3964,-0.1168,3.393,0.549,0.3344,0.1681,0.09514,0.0923
HINDUNILVR,5min,l_vm1.5_gapoff_rsi40_60,long,T_R_TARGET_1.0R,16,5.6906,36.6486,6.725,-11.1,20.9875,0.002375,0.014044,56.25,1.113,-0.8882,1.253,0.9308,0.6325,0.2552,0.09513,0.2375
RELIANCE,5min,s_vm2.0_gap0.000_norsi,short,T_CHANDELIER_1.5,17,4.1094,20.8456,4.0,-8.8,16.25,0.002455,0.015189,58.82,1.2613,-1.2055,1.046,1.1289,0.9865,0.2175,0.0951,0.2455
RELIANCE,5min,s_vm2.0_gapoff_norsi,short,T_CHANDELIER_1.5,17,4.1094,20.8456,4.0,-8.8,16.25,0.002455,0.015189,58.82,1.2613,-1.2055,1.046,1.1289,0.9865,0.2175,0.0951,0.2455
KOTAKBANK,15min,s_vm1.5_gap0.000_rsi40_60,short,T_HARD_SL,20,1.21,13.3102,1.7,-7.3125,7.525,0.001681,0.009723,55.0,0.9185,-0.7491,1.226,1.1871,0.7103,0.1416,0.09507,0.1681
KOTAKBANK,15min,s_vm3.0_gap0.000_norsi,short,T_STEP_TRAIL,13,1.6481,11.3336,2.35,-1.0,10.6,0.001873,0.010619,53.85,0.955,-0.7083,1.348,1.38,0.7326,0.1358,0.09499,0.1873
KOTAKBANK,15min,s_vm3.0_gapoff_norsi,short,T_STEP_TRAIL,13,1.6481,11.3336,2.35,-1.0,10.6,0.001873,0.010619,53.85,0.955,-0.7083,1.348,1.38,0.7326,0.1358,0.09499,0.1873
RELIANCE,5min,s_vm1.5_gap0.003_norsi,short,T_STEP_TRAIL,18,2.9583,10.4825,0.0,0.0,2.4375,0.001834,0.007511,38.89,0.86,-0.2471,3.48,0.6847,0.3263,0.2679,0.09496,0.1834
RELIANCE,5min,s_vm1.5_gap0.005_norsi,short,T_STEP_TRAIL,18,2.9583,10.4825,0.0,0.0,2.4375,0.001834,0.007511,38.89,0.86,-0.2471,3.48,0.6847,0.3263,0.2679,0.09496,0.1834
RELIANCE,15min,l_vm1.5_gapoff_rsi40_60,long,T_ATR_SL_0.5,20,3.4783,17.5692,0.625,-10.9693,12.9875,0.002364,0.012471,50.0,1.2809,-0.808,1.585,1.0062,0.627,0.235,0.09479,0.2364
RELIANCE,5min,l_vm1.5_gapoff_norsi,long,T_CHANDELIER_1.5,21,3.4664,19.4691,-0.5,-6.4,13.4,0.002697,0.013554,47.62,1.3955,-0.7537,1.852,1.1917,0.8271,0.2263,0.09477,0.2697
SBIN,5min,s_vm1.5_gapoff_norsi,short,T_STEP_TRAIL,10,1.8125,8.371,1.2875,0.0,3.175,0.00203,0.010714,50.0,0.9574,-0.5515,1.736,1.3626,0.6542,0.1489,0.09472,0.203
SBIN,5min,s_vm1.5_gapoff_rsi40_60,short,T_STEP_TRAIL,10,1.8125,8.371,1.2875,0.0,3.175,0.00203,0.010714,50.0,0.9574,-0.5515,1.736,1.3626,0.6542,0.1489,0.09472,0.203
ICICIBANK,15min,s_vm1.5_gap0.000_norsi,short,T_NO,14,2.1643,11.9008,0.6,-3.0,6.4875,0.001905,0.010059,50.0,0.8826,-0.5016,1.76,1.1079,0.759,0.1719,0.0947,0.1905
SBIN,15min,l_vm1.5_gap0.000_rsi40_60,long,T_HARD_SL,23,1.8652,9.5768,-0.45,-3.575,3.9,0.002126,0.010744,47.83,0.9069,-0.4238,2.14,0.8856,0.5397,0.2401,0.09465,0.2126
HDFCBANK,5min,s_vm2.0_gap0.003_rsi40_60,short,T_R_TARGET_3.0R,11,2.25,9.6666,-1.4,-5.55,8.7,0.003073,0.011824,36.36,1.7038,-0.4906,3.473,0.9758,0.4703,0.315,0.09451,0.3073
HDFCBANK,5min,s_vm2.0_gap0.005_rsi40_60,short,T_R_TARGET_3.0R,11,2.25,9.6666,-1.4,-5.55,8.7,0.003073,0.011824,36.36,1.7038,-0.4906,3.473,0.9758,0.4703,0.315,0.09451,0.3073
SBIN,5min,l_vm1.5_gap0.003_norsi,long,T_CHANDELIER_1.5,30,2.0579,11.3878,1.275,-4.8125,6.35,0.002169,0.012244,53.33,1.0064,-0.6855,1.468,1.1085,0.7658,0.1956,0.09447,0.2169
SBIN,5min,s_vm1.5_gap0.003_norsi,short,T_ATR_SL_0.5,5,3.0682,11.4606,-3.05,-7.4788,13.65,0.003416,0.014471,40.0,2.0635,-0.8064,2.559,1.8306,0.9314,0.1866,0.09442,0.3416
SBIN,5min,s_vm1.5_gap0.003_rsi40_60,short,T_ATR_SL_0.5,5,3.0682,11.4606,-3.05,-7.4788,13.65,0.003416,0.014471,40.0,2.0635,-0.8064,2.559,1.8306,0.9314,0.1866,0.09442,0.3416
SBIN,5min,s_vm1.5_gap0.005_norsi,short,T_ATR_SL_0.5,5,3.0682,11.4606,-3.05,-7.4788,13.65,0.003416,0.014471,40.0,2.0635,-0.8064,2.559,1.8306,0.9314,0.1866,0.09442,0.3416
SBIN,5min,s_vm1.5_gap0.005_rsi40_60,short,T_ATR_SL_0.5,5,3.0682,11.4606,-3.05,-7.4788,13.65,0.003416,0.014471,40.0,2.0635,-0.8064,2.559,1.8306,0.9314,0.1866,0.09442,0.3416
ICICIBANK,5min,s_vm1.5_gapoff_norsi,short,T_ATR_SL_1.0,17,1.7597,9.6819,3.3,-2.45,7.3,0.001286,0.007211,52.94,0.671,-0.4817,1.393,0.8684,0.5547,0.1481,0.09441,0.1286
ICICIBANK,5min,s_vm1.5_gapoff_rsi40_60,short,T_ATR_SL_1.0,17,1.7597,9.6819,3.3,-2.45,7.3,0.001286,0.007211,52.94,0.671,-0.4817,1.393,0.8684,0.5547,0.1481,0.09441,0.1286
HDFCBANK,15min,s_vm1.5_gap0.003_rsi40_60,short,T_CHANDELIER_1.5,14,1.2423,8.8585,3.8,-0.25,6.9,0.001522,0.010374,64.29,0.7749,-0.9688,0.8,1.0015,0.6826,0.1519,0.09428,0.1521
HDFCBANK,15min,s_vm1.5_gap0.005_rsi40_60,short,T_CHANDELIER_1.5,14,1.2423,8.8585,3.8,-0.25,6.9,0.001522,0.010374,64.29,0.7749,-0.9688,0.8,1.0015,0.6826,0.1519,0.09428,0.1521
ITC,15min,s_vm2.0_gapoff_norsi,short,T_NO,11,1.2909,7.7566,0.85,-4.05,2.375,0.003482,0.020145,54.55,1.455,-0.9801,1.485,1.3094,0.815,0.2659,0.09427,0.3482
ITC,15min,s_vm2.0_gapoff_norsi,short,T_CHANDELIER_2.0,11,1.2909,7.7566,0.85,-4.05,2.375,0.003482,0.020145,54.55,1.455,-0.9801,1.485,1.3094,0.815,0.2659,0.09427,0.3482
KOTAKBANK,5min,l_vm1.5_gap0.003_norsi,long,T_R_TARGET_3.0R,13,3.3154,19.5026,-1.5,-11.8,20.3,0.002004,0.009822,46.15,1.1968,-0.6537,1.831,0.9566,0.5284,0.2095,0.09417,0.2004
KOTAKBANK,5min,l_vm1.5_gap0.003_rsi40_60,long,T_R_TARGET_3.0R,13,3.3154,19.5026,-1.5,-11.8,20.3,0.002004,0.009822,46.15,1.1968,-0.6537,1.831,0.9566,0.5284,0.2095,0.09417,0.2004
RELIANCE,5min,s_vm3.0_gap0.003_rsi40_60,short,T_ATR_SL_0.5,5,5.2264,21.3385,-10.7558,-10.7558,19.8,0.003493,0.014846,40.0,2.0809,-0.8051,2.585,1.3011,0.6383,0.2685,0.09412,0.3493
RELIANCE,5min,s_vm3.0_gap0.005_rsi40_60,short,T_ATR_SL_0.5,5,5.2264,21.3385,-10.7558,-10.7558,19.8,0.003493,0.014846,40.0,2.0809,-0.8051,2.585,1.3011,0.6383,0.2685,0.09412,0.3493
ITC,5min,s_vm2.0_gapoff_norsi,short,T_ATR_SL_0.3,11,2.4511,9.2203,-1.713,-1.9926,2.875,0.00616,0.023797,36.36,2.5821,-0.5075,5.087,1.4869,0.5692,0.4142,0.09412,0.616
INFY,5min,l_vm2.0_gapoff_rsi40_60,long,T_HARD_SL,20,3.1825,17.1203,-2.725,-6.725,11.0,0.002249,0.010755,45.0,1.1704,-0.5486,2.133,1.1884,0.4762,0.1893,0.09411,0.2249
SBIN,15min,l_vm1.5_gap0.005_norsi,long,T_R_TARGET_1.5R,24,1.5281,7.7149,0.025,-3.2625,4.0375,0.001473,0.007829,50.0,0.7303,-0.4357,1.676,0.7392,0.5208,0.1993,0.09408,0.1473
SBIN,5min,l_vm3.0_gap0.000_rsi40_60,long,T_ATR_SL_1.0,12,2.7262,15.3475,2.275,-8.575,7.3375,0.003199,0.017032,50.0,1.5737,-0.934,1.685,1.2323,0.817,0.2596,0.09389,0.3198
SBIN,5min,l_vm3.0_gap0.003_rsi40_60,long,T_ATR_SL_1.0,12,2.7262,15.3475,2.275,-8.575,7.3375,0.003199,0.017032,50.0,1.5737,-0.934,1.685,1.2323,0.817,0.2596,0.09389,0.3198
SBIN,5min,l_vm3.0_gapoff_rsi40_60,long,T_ATR_SL_1.0,12,2.7262,15.3475,2.275,-8.575,7.3375,0.003199,0.017032,50.0,1.5737,-0.934,1.685,1.2323,0.817,0.2596,0.09389,0.3198
HDFCBANK,15min,s_vm2.0_gapoff_norsi,short,T_R_TARGET_3.0R,16,1.0563,5.8564,0.75,-3.225,4.425,0.001257,0.00671,50.0,0.6913,-0.44,1.571,0.8743,0.5342,0.1437,0.09365,0.1257
BHARTIARTL,15min,s_vm2.0_gap0.000_norsi,short,T_R_TARGET_1.5R,11,3.8727,22.7197,-2.7,-11.5,13.45,0.003118,0.015138,45.45,1.526,-0.7,2.18,1.1555,0.704,0.2699,0.09363,0.3118
BHARTIARTL,15min,s_vm2.0_gapoff_norsi,short,T_R_TARGET_1.5R,11,3.8727,22.7197,-2.7,-11.5,13.45,0.003118,0.015138,45.45,1.526,-0.7,2.18,1.1555,0.704,0.2699,0.09363,0.3118
SBIN,15min,l_vm1.5_gap0.000_norsi,long,T_R_TARGET_1.5R,29,1.3871,7.5449,0.5,-4.2,4.45,0.001412,0.007802,51.72,0.7263,-0.4857,1.495,0.7627,0.5269,0.1851,0.09361,0.1412
KOTAKBANK,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_2.0,22,1.1068,10.4332,1.875,-3.5,5.9375,0.001879,0.011866,59.09,1.0076,-0.9962,1.011,1.2982,0.8178,0.1447,0.09356,0.1879
KOTAKBANK,15min,s_vm2.0_gap0.005_norsi,short,T_CHANDELIER_2.0,22,1.1068,10.4332,1.875,-3.5,5.9375,0.001879,0.011866,59.09,1.0076,-0.9962,1.011,1.2982,0.8178,0.1447,0.09356,0.1879
SBIN,5min,l_vm1.5_gap0.003_rsi40_60,long,T_R_TARGET_2.0R,25,1.382,5.5078,-0.9,-2.65,5.9,0.001324,0.005665,40.0,0.7719,-0.2939,2.626,0.7829,0.4524,0.1691,0.09348,0.1324
HDFCBANK,5min,s_vm3.0_gap0.000_rsi40_60,short,T_HARD_SL,6,2.3083,9.7687,-2.475,-4.575,7.2375,0.003396,0.012116,33.33,1.9376,-0.4594,4.217,1.5064,0.4711,0.2254,0.09341,0.3395
HDFCBANK,5min,s_vm3.0_gapoff_rsi40_60,short,T_HARD_SL,6,2.3083,9.7687,-2.475,-4.575,7.2375,0.003396,0.012116,33.33,1.9376,-0.4594,4.217,1.5064,0.4711,0.2254,0.09341,0.3395
ITC,15min,s_vm2.0_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,8,1.9094,7.9648,-0.7,-1.9625,1.55,0.00517,0.020759,37.5,2.291,-0.5474,4.186,1.2095,0.7308,0.4275,0.0934,0.517
HDFCBANK,5min,s_vm3.0_gap0.000_rsi40_60,short,T_R_TARGET_2.0R,6,2.125,9.092,-2.475,-4.575,10.0875,0.003095,0.011051,33.33,1.8475,-0.4594,4.021,0.9557,0.4711,0.3239,0.09337,0.3095
HDFCBANK,5min,s_vm3.0_gapoff_rsi40_60,short,T_R_TARGET_2.0R,6,2.125,9.092,-2.475,-4.575,10.0875,0.003095,0.011051,33.33,1.8475,-0.4594,4.021,0.9557,0.4711,0.3239,0.09337,0.3095
SBIN,5min,s_vm1.5_gapoff_norsi,short,T_R_TARGET_1.5R,10,1.465,8.2597,3.05,-6.2,7.7812,0.001646,0.010578,60.0,0.9459,-1.0075,0.939,1.2548,0.7987,0.1311,0.09334,0.1646
SBIN,5min,s_vm1.5_gapoff_rsi40_60,short,T_R_TARGET_1.5R,10,1.465,8.2597,3.05,-6.2,7.7812,0.001646,0.010578,60.0,0.9459,-1.0075,0.939,1.2548,0.7987,0.1311,0.09334,0.1646
INFY,5min,l_vm3.0_gap0.000_norsi,long,T_CHANDELIER_1.0,9,3.8482,21.0167,-5.8815,-16.2675,26.1,0.002833,0.01351,44.44,1.6515,-0.8113,2.036,1.4184,0.6456,0.1997,0.09318,0.2833
INFY,5min,l_vm3.0_gap0.003_norsi,long,T_CHANDELIER_1.0,9,3.8482,21.0167,-5.8815,-16.2675,26.1,0.002833,0.01351,44.44,1.6515,-0.8113,2.036,1.4184,0.6456,0.1997,0.09318,0.2833
INFY,5min,l_vm3.0_gap0.005_norsi,long,T_CHANDELIER_1.0,9,3.8482,21.0167,-5.8815,-16.2675,26.1,0.002833,0.01351,44.44,1.6515,-0.8113,2.036,1.4184,0.6456,0.1997,0.09318,0.2833
SBIN,15min,l_vm1.5_gap0.000_norsi,long,T_R_TARGET_3.0R,29,1.6983,9.4423,0.5,-4.2,4.2,0.001874,0.01041,51.72,0.8156,-0.4857,1.679,0.8512,0.5269,0.2201,0.09309,0.1874
TCS,15min,l_vm1.5_gap0.000_rsi40_60,long,T_ATR_SL_0.5,15,7.9238,50.0027,6.1,-27.7595,29.8,0.002227,0.012777,53.33,1.158,-0.8462,1.368,0.9914,0.5874,0.2246,0.09295,0.2227
BHARTIARTL,15min,s_vm1.5_gap0.003_norsi,short,T_R_TARGET_1.0R,12,2.7583,15.4242,7.35,-11.1,13.025,0.001358,0.008537,58.33,0.7642,-0.7439,1.027,0.7167,0.5081,0.1895,0.09282,0.1358
RELIANCE,5min,s_vm2.0_gap0.003_rsi40_60,short,T_ATR_SL_0.5,11,4.1273,17.8503,-3.6,-11.1652,18.025,0.002557,0.012565,45.45,1.4691,-0.7555,1.945,1.1236,0.6375,0.2276,0.0925,0.2557
RELIANCE,5min,s_vm2.0_gap0.005_rsi40_60,short,T_ATR_SL_0.5,11,4.1273,17.8503,-3.6,-11.1652,18.025,0.002557,0.012565,45.45,1.4691,-0.7555,1.945,1.1236,0.6375,0.2276,0.0925,0.2557
HINDUNILVR,5min,l_vm1.5_gap0.000_rsi40_60,long,T_CHANDELIER_1.0,13,5.8361,39.4397,3.9,-26.4349,26.3,0.002745,0.015985,53.85,1.4906,-1.1443,1.303,1.423,0.8153,0.1929,0.09246,0.2745
KOTAKBANK,15min,s_vm1.5_gap0.000_norsi,short,T_HARD_SL,30,1.0783,11.0786,0.25,-2.1125,5.1125,0.001725,0.009339,50.0,0.9238,-0.5787,1.596,1.0199,0.6293,0.1692,0.09237,0.1725
HDFCBANK,5min,s_vm1.5_gap0.000_norsi,short,T_HARD_SL,24,1.6197,7.8179,-1.038,-3.8,7.225,0.002066,0.009327,41.67,1.129,-0.4522,2.496,0.9017,0.4385,0.2291,0.09229,0.2066
BHARTIARTL,15min,s_vm2.0_gap0.000_norsi,short,T_CHANDELIER_1.5,11,2.9486,22.278,5.7,-11.85,13.45,0.002406,0.014242,54.55,1.2318,-0.9487,1.298,1.4102,0.9306,0.1706,0.09216,0.2406
BHARTIARTL,15min,s_vm2.0_gapoff_norsi,short,T_CHANDELIER_1.5,11,2.9486,22.278,5.7,-11.85,13.45,0.002406,0.014242,54.55,1.2318,-0.9487,1.298,1.4102,0.9306,0.1706,0.09216,0.2406
RELIANCE,5min,l_vm1.5_gap0.003_norsi,long,T_ATR_SL_0.3,15,4.2063,17.5341,-6.4535,-6.9317,9.575,0.00289,0.012552,40.0,1.4917,-0.5127,2.909,0.9813,0.5579,0.2945,0.09211,0.289
RELIANCE,5min,s_vm3.0_gap0.000_rsi40_60,short,T_ATR_SL_0.3,6,5.2801,18.5393,-6.4535,-7.2637,13.2366,0.003556,0.012884,33.33,2.0809,-0.507,4.104,1.1237,0.5527,0.3165,0.09201,0.3556
RELIANCE,5min,s_vm3.0_gapoff_rsi40_60,short,T_ATR_SL_0.3,6,5.2801,18.5393,-6.4535,-7.2637,13.2366,0.003556,0.012884,33.33,2.0809,-0.507,4.104,1.1237,0.5527,0.3165,0.09201,0.3556
HDFCBANK,15min,s_vm2.0_gap0.003_norsi,short,T_R_TARGET_3.0R,14,1.0643,6.0144,0.75,-3.0625,4.1625,0.001277,0.006944,50.0,0.7062,-0.4507,1.567,0.9135,0.5535,0.1398,0.09197,0.1277
HDFCBANK,15min,s_vm2.0_gap0.005_norsi,short,T_R_TARGET_3.0R,14,1.0643,6.0144,0.75,-3.0625,4.1625,0.001277,0.006944,50.0,0.7062,-0.4507,1.567,0.9135,0.5535,0.1398,0.09197,0.1277
TCS,5min,l_vm1.5_gapoff_norsi,long,T_R_TARGET_1.5R,24,3.0565,25.037,3.35,-15.975,19.6375,0.001156,0.006813,54.17,0.6456,-0.5107,1.264,0.5763,0.3571,0.2007,0.09193,0.1156
RELIANCE,15min,l_vm2.0_gapoff_rsi40_60,long,T_ATR_SL_0.3,12,2.9863,13.1694,-4.1221,-6.9948,11.5625,0.002128,0.009647,41.67,1.1813,-0.479,2.466,0.8538,0.4181,0.2492,0.09191,0.2128
SBIN,15min,l_vm1.5_gapoff_norsi,long,T_ATR_SL_0.3,32,1.6113,9.0906,-1.9914,-4.4162,4.725,0.001984,0.010121,46.88,0.9375,-0.4537,2.066,0.8548,0.4094,0.2321,0.0919,0.1984
KOTAKBANK,15min,s_vm1.5_gap0.000_norsi,short,T_CHANDELIER_2.0,30,1.0233,10.7052,1.475,-3.5375,5.1125,0.001639,0.010703,60.0,0.8646,-0.8872,0.974,1.1352,0.8291,0.1443,0.09185,0.1639
ICICIBANK,15min,l_vm1.5_gapoff_rsi40_60,long,T_NO,21,2.1357,13.1799,-0.1,-4.3,12.3,0.001962,0.010181,47.62,1.047,-0.5772,1.814,0.9406,0.7859,0.2086,0.09177,0.1962
ICICIBANK,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_1.5,21,2.1357,13.1799,-0.1,-4.3,12.3,0.001962,0.010181,47.62,1.047,-0.5772,1.814,0.9406,0.7859,0.2086,0.09177,0.1962
ICICIBANK,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_2.0,21,2.1357,13.1799,-0.1,-4.3,12.3,0.001962,0.010181,47.62,1.047,-0.5772,1.814,0.9406,0.7859,0.2086,0.09177,0.1962
ICICIBANK,5min,l_vm1.5_gapoff_norsi,long,T_NO,28,2.1321,14.6993,3.35,-9.125,15.35,0.001722,0.010737,57.14,0.9734,-0.8961,1.086,0.9251,0.8767,0.1862,0.09166,0.1722
ICICIBANK,5min,l_vm1.5_gapoff_norsi,long,T_CHANDELIER_1.5,28,2.1321,14.6993,3.35,-9.125,15.35,0.001722,0.010737,57.14,0.9734,-0.8961,1.086,0.9251,0.8767,0.1862,0.09166,0.1722
ICICIBANK,5min,l_vm1.5_gapoff_norsi,long,T_CHANDELIER_2.0,28,2.1321,14.6993,3.35,-9.125,15.35,0.001722,0.010737,57.14,0.9734,-0.8961,1.086,0.9251,0.8767,0.1862,0.09166,0.1722
HDFCBANK,5min,s_vm3.0_gapoff_norsi,short,T_ATR_SL_1.0,10,1.4094,9.0824,0.725,-4.0125,5.6875,0.002006,0.010964,50.0,1.0195,-0.6182,1.649,1.215,0.7557,0.1651,0.0915,0.2006
SBIN,15min,l_vm1.5_gap0.003_norsi,long,T_R_TARGET_1.0R,28,1.1982,6.931,1.125,-4.2875,5.125,0.001242,0.00727,53.57,0.6823,-0.5198,1.313,0.667,0.5207,0.1862,0.09149,0.1242
SBIN,15min,l_vm1.5_gap0.005_rsi40_60,long,T_STEP_TRAIL,18,2.8083,10.0584,0.0,-1.6125,3.1625,0.003084,0.011255,33.33,1.3159,-0.1954,6.733,0.8484,0.4341,0.3635,0.09133,0.3084
HDFCBANK,5min,s_vm1.5_gap0.000_rsi40_60,short,T_R_TARGET_1.5R,17,1.0397,6.445,-1.4,-5.0,7.0,0.001484,0.007652,47.06,0.8855,-0.5068,1.747,0.686,0.4519,0.2164,0.09128,0.1484
ICICIBANK,5min,l_vm3.0_gap0.000_rsi40_60,long,T_R_TARGET_1.5R,8,1.8562,11.0624,0.1,-6.225,9.0375,0.001474,0.008082,50.0,0.8535,-0.5588,1.528,0.6469,0.4982,0.2278,0.09117,0.1474
ICICIBANK,5min,l_vm3.0_gap0.003_rsi40_60,long,T_R_TARGET_1.5R,8,1.8562,11.0624,0.1,-6.225,9.0375,0.001474,0.008082,50.0,0.8535,-0.5588,1.528,0.6469,0.4982,0.2278,0.09117,0.1474
ICICIBANK,5min,l_vm3.0_gap0.005_rsi40_60,long,T_R_TARGET_1.5R,8,1.8562,11.0624,0.1,-6.225,9.0375,0.001474,0.008082,50.0,0.8535,-0.5588,1.528,0.6469,0.4982,0.2278,0.09117,0.1474
ICICIBANK,5min,l_vm3.0_gapoff_rsi40_60,long,T_R_TARGET_1.5R,8,1.8562,11.0624,0.1,-6.225,9.0375,0.001474,0.008082,50.0,0.8535,-0.5588,1.528,0.6469,0.4982,0.2278,0.09117,0.1474
HDFCBANK,5min,s_vm1.5_gap0.000_norsi,short,T_R_TARGET_3.0R,24,1.6114,7.8842,-1.038,-3.8,7.225,0.002072,0.009486,41.67,1.1303,-0.4522,2.499,0.7812,0.4385,0.2652,0.09099,0.2072
ICICIBANK,15min,s_vm2.0_gap0.005_rsi40_60,short,T_CHANDELIER_1.0,5,1.3582,7.5254,2.4,-1.2,7.4,0.000884,0.00583,60.0,0.4906,-0.5148,0.953,0.8789,0.755,0.1006,0.09098,0.0884
HDFCBANK,5min,s_vm3.0_gap0.000_rsi40_60,short,T_CHANDELIER_2.0,6,1.5005,11.3685,1.45,-2.075,8.575,0.002444,0.013443,50.0,1.2836,-0.7948,1.615,1.7053,0.7654,0.1433,0.09091,0.2444
HDFCBANK,5min,s_vm3.0_gapoff_rsi40_60,short,T_CHANDELIER_2.0,6,1.5005,11.3685,1.45,-2.075,8.575,0.002444,0.013443,50.0,1.2836,-0.7948,1.615,1.7053,0.7654,0.1433,0.09091,0.2444
ICICIBANK,5min,l_vm3.0_gap0.000_rsi40_60,long,T_ATR_SL_0.3,8,1.7253,9.7829,-0.6982,-5.8446,5.6375,0.0013,0.007151,50.0,0.7324,-0.4724,1.55,0.8759,0.4802,0.1484,0.09091,0.13
ICICIBANK,5min,l_vm3.0_gap0.003_rsi40_60,long,T_ATR_SL_0.3,8,1.7253,9.7829,-0.6982,-5.8446,5.6375,0.0013,0.007151,50.0,0.7324,-0.4724,1.55,0.8759,0.4802,0.1484,0.09091,0.13
ICICIBANK,5min,l_vm3.0_gap0.005_rsi40_60,long,T_ATR_SL_0.3,8,1.7253,9.7829,-0.6982,-5.8446,5.6375,0.0013,0.007151,50.0,0.7324,-0.4724,1.55,0.8759,0.4802,0.1484,0.09091,0.13
ICICIBANK,5min,l_vm3.0_gapoff_rsi40_60,long,T_ATR_SL_0.3,8,1.7253,9.7829,-0.6982,-5.8446,5.6375,0.0013,0.007151,50.0,0.7324,-0.4724,1.55,0.8759,0.4802,0.1484,0.09091,0.13
SBIN,15min,l_vm1.5_gap0.005_rsi40_60,long,T_R_TARGET_2.0R,18,1.6611,8.0272,-1.3,-2.8625,3.2625,0.001801,0.008812,44.44,0.8443,-0.3513,2.403,0.7953,0.5352,0.2265,0.09083,0.1801
RELIANCE,5min,l_vm1.5_gapoff_rsi40_60,long,T_ATR_SL_0.5,19,3.8696,18.548,-4.9,-11.5528,13.75,0.00255,0.01331,47.37,1.4304,-0.8028,1.782,1.109,0.603,0.23,0.09076,0.255
KOTAKBANK,15min,s_vm1.5_gapoff_norsi,short,T_NO,32,1.0469,10.892,1.475,-3.175,5.4125,0.00161,0.010548,59.38,0.8621,-0.8636,0.998,1.0948,0.8284,0.1471,0.09062,0.161
KOTAKBANK,15min,s_vm1.5_gapoff_norsi,short,T_ATR_SL_1.0,32,1.0469,10.892,1.475,-3.175,5.4125,0.00161,0.010548,59.38,0.8621,-0.8636,0.998,1.0948,0.8284,0.1471,0.09062,0.161
RELIANCE,5min,s_vm3.0_gap0.003_rsi40_60,short,T_R_TARGET_1.5R,5,2.07,11.9868,6.15,-9.1,6.9,0.001274,0.008447,60.0,0.755,-0.8139,0.928,0.7357,0.4933,0.1732,0.09052,0.1274
RELIANCE,5min,s_vm3.0_gap0.005_rsi40_60,short,T_R_TARGET_1.5R,5,2.07,11.9868,6.15,-9.1,6.9,0.001274,0.008447,60.0,0.755,-0.8139,0.928,0.7357,0.4933,0.1732,0.09052,0.1274
KOTAKBANK,15min,s_vm1.5_gapoff_norsi,short,T_R_TARGET_2.0R,32,0.6359,11.1199,0.625,-2.4125,4.325,0.001692,0.009348,50.0,0.9269,-0.5886,1.575,0.9293,0.6128,0.182,0.09047,0.1692
BHARTIARTL,5min,l_vm2.0_gapoff_rsi40_60,long,T_CHANDELIER_1.0,9,4.2332,28.2922,2.9,-21.9523,28.2,0.002867,0.017621,55.56,1.618,-1.3774,1.175,1.2915,1.0049,0.222,0.09039,0.2867
ITC,15min,s_vm2.0_gapoff_norsi,short,T_ATR_SL_0.5,11,1.4437,7.4931,-0.85,-3.1659,2.375,0.003877,0.01951,45.45,1.7048,-0.7098,2.402,1.176,0.6335,0.3297,0.09034,0.3877
HDFCBANK,15min,s_vm2.0_gap0.000_norsi,short,T_NO,15,1.3033,8.8822,2.7,-1.95,6.125,0.001501,0.00998,60.0,0.7653,-0.7727,0.99,1.0784,0.8134,0.1392,0.09024,0.1501
HINDUNILVR,5min,s_vm2.0_gap0.000_rsi40_60,short,T_ATR_SL_0.5,13,5.9932,28.0268,-0.6,-15.4844,5.95,0.002278,0.011648,46.15,1.131,-0.5465,2.07,1.271,0.5957,0.1792,0.09024,0.2278
