variant,symbol,direction,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
rs_60d_z2.0,TATASTEEL,LONG,2020-12-23,2021-02-22,55.02,63.37,2596,61,MAX_HOLD,21676.60,21369.26
rs_60d_z2.0,BANKBARODA,LONG,2021-02-19,2021-02-22,85.41,78.58,1947,3,INITIAL_STOP,-13303.46,-13622.74
rs_60d_z2.0,BAJAJ-AUTO,LONG,2021-01-28,2021-02-26,3979.00,3753.75,38,29,INITIAL_STOP,-8559.63,-8853.48
rs_60d_z2.0,BANKBARODA,LONG,2021-02-23,2021-03-01,79.94,73.54,2074,6,INITIAL_STOP,-13263.64,-13581.97
rs_60d_z2.0,DLF,LONG,2021-01-29,2021-03-04,265.00,331.25,561,34,TARGET,37166.25,36831.75
rs_60d_z2.0,HAVELLS,LONG,2021-03-05,2021-03-18,1140.00,1050.22,146,13,INITIAL_STOP,-13108.09,-13427.86
rs_60d_z2.0,IDFCFIRSTB,LONG,2021-02-22,2021-03-19,63.00,57.96,2619,25,INITIAL_STOP,-13199.76,-13516.55
rs_60d_z2.0,SBIN,LONG,2021-02-23,2021-03-19,392.00,360.64,422,24,INITIAL_STOP,-13233.92,-13551.53
rs_60d_z2.0,ULTRACEMCO,LONG,2021-03-08,2021-03-19,6840.00,6409.09,24,11,INITIAL_STOP,-10341.74,-10659.72
rs_60d_z2.0,LT,LONG,2021-01-19,2021-03-22,1340.05,1400.05,115,62,MAX_HOLD,6900.00,6584.89
rs_60d_z2.0,ADANIENT,LONG,2021-03-24,2021-03-25,1063.00,977.96,153,1,INITIAL_STOP,-13011.12,-13323.39
rs_60d_z2.0,GAIL,LONG,2021-01-29,2021-03-30,77.57,79.74,1917,60,MAX_HOLD,4159.89,3858.33
rs_60d_z2.0,CUMMINSIND,LONG,2021-02-03,2021-04-05,762.00,882.05,208,61,MAX_HOLD,24970.40,24628.44
rs_60d_z2.0,GRASIM,LONG,2021-02-03,2021-04-05,1173.45,1466.81,135,61,TARGET,39603.94,39247.50
rs_60d_z2.0,IDFCFIRSTB,LONG,2021-03-22,2021-04-05,60.05,55.25,2700,14,INITIAL_STOP,-12970.80,-13282.10
rs_60d_z2.0,ADANIPORTS,LONG,2021-02-17,2021-04-06,658.00,822.50,247,48,TARGET,40631.50,40265.82
rs_60d_z2.0,GRASIM,LONG,2021-04-06,2021-04-12,1441.25,1362.26,115,6,INITIAL_STOP,-9084.05,-9406.46
rs_60d_z2.0,ADANIPORTS,LONG,2021-04-07,2021-04-12,857.00,788.44,199,5,INITIAL_STOP,-13643.44,-13970.88
rs_60d_z2.0,ULTRACEMCO,LONG,2021-03-22,2021-04-20,6665.90,6252.56,24,29,INITIAL_STOP,-9920.08,-10230.12
rs_60d_z2.0,SHREECEM,LONG,2021-04-01,2021-05-03,29570.00,27725.49,5,32,INITIAL_STOP,-9222.57,-9509.05
rs_60d_z2.0,JSWSTEEL,LONG,2021-04-09,2021-05-10,618.00,772.50,276,31,TARGET,42642.00,42258.22
rs_60d_z2.0,JSWSTEEL,LONG,2021-05-11,2021-05-14,741.00,688.26,230,3,INITIAL_STOP,-12129.07,-12457.80
rs_60d_z2.0,ADANIENT,LONG,2021-04-05,2021-06-01,1127.00,1408.75,143,57,TARGET,40290.25,39927.64
rs_60d_z2.0,HINDALCO,LONG,2021-04-20,2021-06-21,368.60,367.60,457,62,MAX_HOLD,-457.00,-793.44
rs_60d_z2.0,JSWSTEEL,LONG,2021-05-17,2021-06-21,707.90,651.27,239,35,INITIAL_STOP,-13535.05,-13859.89
rs_60d_z2.0,TATASTEEL,LONG,2021-05-03,2021-07-02,97.33,107.49,1721,60,MAX_HOLD,17485.36,17132.86
rs_60d_z2.0,POWERGRID,LONG,2021-05-03,2021-07-02,118.80,124.65,1410,60,MAX_HOLD,8248.50,7905.24
rs_60d_z2.0,SBILIFE,LONG,2021-05-05,2021-07-05,989.95,1009.85,168,61,MAX_HOLD,3343.20,3007.23
rs_60d_z2.0,NTPC,LONG,2021-05-12,2021-07-12,114.20,117.85,1496,61,MAX_HOLD,5460.40,5113.25
rs_60d_z2.0,HINDUNILVR,LONG,2021-05-12,2021-07-12,2389.00,2444.15,71,61,MAX_HOLD,3915.65,3572.50
rs_60d_z2.0,PIDILITIND,LONG,2021-05-27,2021-07-26,1047.50,1160.60,161,60,MAX_HOLD,18209.10,17853.60
rs_60d_z2.0,COLPAL,LONG,2021-07-22,2021-07-30,1754.45,1691.90,100,8,INITIAL_STOP,-6255.37,-6600.00
rs_60d_z2.0,ASIANPAINT,LONG,2021-06-01,2021-08-02,2965.00,2974.05,57,62,MAX_HOLD,515.85,177.32
rs_60d_z2.0,MARICO,LONG,2021-06-04,2021-08-03,494.00,543.90,351,60,MAX_HOLD,17514.90,17150.60
rs_60d_z2.0,TITAN,LONG,2021-08-04,2021-08-05,1857.20,1781.88,96,1,INITIAL_STOP,-7230.68,-7580.03
rs_60d_z2.0,IRCTC,LONG,2021-07-09,2021-08-18,438.80,548.50,398,40,TARGET,43660.60,43267.65
rs_60d_z2.0,SBILIFE,LONG,2021-09-03,2021-09-09,1246.95,1189.38,146,6,INITIAL_STOP,-8405.71,-8761.41
rs_60d_z2.0,COFORGE,LONG,2021-07-23,2021-09-21,935.50,1106.50,187,60,MAX_HOLD,31977.00,31595.15
rs_60d_z2.0,APOLLOHOSP,LONG,2021-08-18,2021-09-27,4850.00,4532.22,36,40,INITIAL_STOP,-11439.93,-11777.69
rs_60d_z2.0,HAVELLS,LONG,2021-09-15,2021-09-27,1466.00,1391.14,123,12,INITIAL_STOP,-9207.18,-9558.61
rs_60d_z2.0,IRCTC,LONG,2021-09-08,2021-10-05,666.00,832.50,273,27,TARGET,45454.50,45045.41
rs_60d_z2.0,HINDUNILVR,LONG,2021-09-02,2021-10-08,2748.00,2648.26,66,36,INITIAL_STOP,-6583.02,-6939.17
rs_60d_z2.0,TECHM,LONG,2021-08-13,2021-10-12,1327.80,1322.30,133,60,MAX_HOLD,-731.50,-1083.96
rs_60d_z2.0,IRCTC,LONG,2021-10-06,2021-10-14,839.80,1049.75,222,8,TARGET,46608.90,46189.42
rs_60d_z2.0,HCLTECH,LONG,2021-10-11,2021-10-18,1300.00,1225.47,143,7,INITIAL_STOP,-10658.30,-11019.44
rs_60d_z2.0,TATAPOWER,LONG,2021-10-13,2021-10-18,201.65,252.06,922,5,TARGET,46480.32,46062.00
rs_60d_z2.0,IRCTC,LONG,2021-10-18,2021-10-19,1118.80,1032.88,170,1,INITIAL_STOP,-14607.02,-14972.80
rs_60d_z2.0,TATAPOWER,LONG,2021-10-19,2021-10-20,266.00,244.72,730,1,INITIAL_STOP,-15534.40,-15907.23
rs_60d_z2.0,MCX,LONG,2021-10-12,2021-10-21,2046.00,1892.31,91,9,INITIAL_STOP,-13986.22,-14344.61
rs_60d_z2.0,IRCTC,LONG,2021-10-20,2021-10-21,981.90,903.35,196,1,INITIAL_STOP,-15396.19,-15765.70
rs_60d_z2.0,TATAPOWER,LONG,2021-10-21,2021-10-25,234.00,215.28,816,4,INITIAL_STOP,-15275.52,-15642.13
rs_60d_z2.0,IRCTC,LONG,2021-10-22,2021-10-25,925.60,851.55,203,3,INITIAL_STOP,-15031.74,-15392.51
rs_60d_z2.0,IOC,LONG,2021-11-09,2021-11-11,77.62,72.64,2383,2,INITIAL_STOP,-11856.76,-12214.84
rs_60d_z2.0,BHARTIARTL,LONG,2021-09-15,2021-11-15,684.15,737.55,265,61,MAX_HOLD,14151.00,13774.25
rs_60d_z2.0,GODREJPROP,LONG,2021-09-24,2021-11-23,2199.85,2177.35,83,60,MAX_HOLD,-1867.50,-2230.81
rs_60d_z2.0,MARUTI,LONG,2021-11-17,2021-11-25,8035.00,7614.20,23,8,INITIAL_STOP,-9678.30,-10038.24
rs_60d_z2.0,TITAN,LONG,2021-10-08,2021-11-26,2420.00,2299.47,77,49,INITIAL_STOP,-9281.06,-9644.46
rs_60d_z2.0,MCX,LONG,2021-11-10,2021-11-26,1831.00,1684.52,101,16,INITIAL_STOP,-14794.48,-15149.55
rs_60d_z2.0,MARUTI,LONG,2021-11-26,2021-11-29,7520.00,7040.99,24,3,INITIAL_STOP,-11496.26,-11845.73
rs_60d_z2.0,BHARTIARTL,LONG,2021-11-25,2021-12-02,759.05,717.03,243,7,INITIAL_STOP,-10210.27,-10568.96
rs_60d_z2.0,TATAPOWER,LONG,2021-10-26,2021-12-27,215.05,217.35,860,62,MAX_HOLD,1978.00,1606.14
rs_60d_z2.0,SIEMENS,LONG,2021-12-24,2022-01-07,1849.65,1732.54,96,14,INITIAL_STOP,-11242.42,-11586.31
rs_60d_z2.0,TECHM,LONG,2021-12-28,2022-01-18,1725.50,1628.96,103,21,INITIAL_STOP,-9943.49,-10288.99
rs_60d_z2.0,TCS,LONG,2022-01-12,2022-01-21,3925.00,3788.27,45,9,INITIAL_STOP,-6152.99,-6500.09
rs_60d_z2.0,POWERGRID,LONG,2021-11-25,2022-01-24,148.40,156.95,1246,60,MAX_HOLD,10653.30,10272.83
rs_60d_z2.0,TCS,LONG,2022-01-24,2022-01-27,3840.00,3684.90,45,3,INITIAL_STOP,-6979.54,-7318.16
rs_60d_z2.0,MARUTI,LONG,2021-12-02,2022-01-31,7285.00,8597.30,24,60,MAX_HOLD,31495.20,31114.02
rs_60d_z2.0,POWERGRID,LONG,2022-01-25,2022-02-14,156.55,148.56,1134,20,INITIAL_STOP,-9064.48,-9410.47
rs_60d_z2.0,EICHERMOT,LONG,2022-01-27,2022-02-14,2690.00,2539.87,66,18,INITIAL_STOP,-9908.47,-10253.64
rs_60d_z2.0,SUNPHARMA,LONG,2022-02-02,2022-02-22,890.00,839.49,202,20,INITIAL_STOP,-10203.71,-10553.07
rs_60d_z2.0,TCS,LONG,2022-02-03,2022-02-22,3851.00,3688.14,46,19,INITIAL_STOP,-7491.55,-7838.35
rs_60d_z2.0,HEROMOTOCO,LONG,2022-01-20,2022-02-24,2536.35,2428.80,69,35,INITIAL_STOP,-7421.19,-7763.78
rs_60d_z2.0,AXISBANK,LONG,2022-02-09,2022-02-24,801.00,759.48,224,15,INITIAL_STOP,-9301.33,-9650.88
rs_60d_z2.0,HDFCBANK,LONG,2022-02-14,2022-02-24,745.00,710.02,241,10,INITIAL_STOP,-8429.89,-8780.55
rs_60d_z2.0,MARUTI,LONG,2022-02-01,2022-02-28,8693.00,8120.42,20,27,INITIAL_STOP,-11451.50,-11787.77
rs_60d_z2.0,EICHERMOT,LONG,2022-02-16,2022-03-02,2708.00,2530.38,65,14,INITIAL_STOP,-11545.22,-11885.71
rs_60d_z2.0,HEROMOTOCO,LONG,2022-02-25,2022-03-04,2423.90,2239.83,71,7,INITIAL_STOP,-13069.04,-13400.16
rs_60d_z2.0,AXISBANK,LONG,2022-02-28,2022-03-07,749.90,703.62,231,7,INITIAL_STOP,-10691.46,-11027.22
rs_60d_z2.0,HINDALCO,LONG,2022-03-08,2022-03-10,618.00,573.08,272,2,INITIAL_STOP,-12217.54,-12541.52
rs_60d_z2.0,GAIL,LONG,2022-03-03,2022-03-22,94.09,87.07,1819,19,INITIAL_STOP,-12769.46,-13098.99
rs_60d_z2.0,HDFCBANK,LONG,2022-03-22,2022-04-18,740.60,698.82,226,27,INITIAL_STOP,-9443.29,-9768.60
rs_60d_z2.0,CIPLA,LONG,2022-03-14,2022-04-19,1045.00,989.71,160,36,INITIAL_STOP,-8846.48,-9172.03
rs_60d_z2.0,NTPC,LONG,2022-04-19,2022-04-25,164.90,156.74,1001,6,INITIAL_STOP,-8172.79,-8494.75
rs_60d_z2.0,AXISBANK,LONG,2022-04-20,2022-04-27,800.85,758.14,205,7,INITIAL_STOP,-8755.42,-9075.01
rs_60d_z2.0,COLPAL,LONG,2022-04-28,2022-05-05,1640.00,1570.70,99,7,INITIAL_STOP,-6860.24,-7178.10
rs_60d_z2.0,SUNPHARMA,LONG,2022-03-07,2022-05-06,818.00,883.30,207,60,MAX_HOLD,13517.10,13164.93
rs_60d_z2.0,CHOLAFIN,LONG,2022-03-17,2022-05-06,708.00,651.36,236,50,INITIAL_STOP,-13367.04,-13687.85
rs_60d_z2.0,FEDERALBNK,LONG,2022-03-17,2022-05-06,99.65,92.31,1680,50,INITIAL_STOP,-12333.98,-12656.47
rs_60d_z2.0,TRENT,LONG,2022-03-21,2022-05-06,1282.00,1179.44,130,46,INITIAL_STOP,-13332.80,-13652.79
rs_60d_z2.0,RELIANCE,LONG,2022-04-26,2022-05-09,1291.60,1230.61,126,13,INITIAL_STOP,-7684.67,-8002.47
rs_60d_z2.0,BANKBARODA,LONG,2022-03-17,2022-05-10,98.75,90.85,1695,54,INITIAL_STOP,-13390.50,-13711.87
rs_60d_z2.0,SHREECEM,LONG,2022-05-06,2022-05-11,24850.00,23451.34,6,5,INITIAL_STOP,-8391.94,-8681.75
rs_60d_z2.0,NTPC,LONG,2022-05-09,2022-05-11,158.95,150.35,1000,2,INITIAL_STOP,-8598.96,-8908.26
rs_60d_z2.0,ITC,LONG,2022-03-14,2022-05-13,204.35,223.65,819,60,MAX_HOLD,15806.70,15456.17
rs_60d_z2.0,BAJAJ-AUTO,LONG,2022-03-17,2022-05-16,3491.50,3624.00,47,60,MAX_HOLD,6227.50,5893.07
rs_60d_z2.0,HDFCLIFE,LONG,2022-05-12,2022-05-19,560.10,525.54,277,7,INITIAL_STOP,-9572.09,-9872.81
rs_60d_z2.0,GAIL,LONG,2022-03-30,2022-05-27,93.32,86.87,1780,58,INITIAL_STOP,-11478.67,-11799.41
rs_60d_z2.0,HINDUNILVR,LONG,2022-05-24,2022-06-06,2380.00,2251.59,65,13,INITIAL_STOP,-8346.61,-8647.66
rs_60d_z2.0,HEROMOTOCO,LONG,2022-05-30,2022-06-06,2559.75,2403.26,60,7,INITIAL_STOP,-9389.18,-9686.96
rs_60d_z2.0,COLPAL,LONG,2022-05-11,2022-06-07,1590.00,1516.91,98,27,INITIAL_STOP,-7162.42,-7466.90
rs_60d_z2.0,BRITANNIA,LONG,2022-05-24,2022-06-09,3515.00,3307.26,44,16,INITIAL_STOP,-9140.58,-9440.75
rs_60d_z2.0,POWERGRID,LONG,2022-05-20,2022-06-16,169.50,158.40,922,27,INITIAL_STOP,-10229.90,-10532.23
rs_60d_z2.0,NTPC,LONG,2022-05-26,2022-06-16,153.15,143.32,1020,21,INITIAL_STOP,-10029.34,-10331.73
rs_60d_z2.0,HINDUNILVR,LONG,2022-06-07,2022-06-17,2250.00,2126.19,68,10,INITIAL_STOP,-8419.09,-8716.68
rs_60d_z2.0,M&M,LONG,2022-05-17,2022-07-07,907.00,1133.75,173,51,TARGET,39227.75,38874.70
rs_60d_z2.0,ITC,LONG,2022-05-16,2022-07-15,224.85,253.90,696,60,MAX_HOLD,20218.80,19885.59
rs_60d_z2.0,HAL,LONG,2022-05-19,2022-07-18,821.50,886.80,191,60,MAX_HOLD,12472.30,12146.01
rs_60d_z2.0,HDFCLIFE,LONG,2022-05-25,2022-07-20,557.70,524.56,280,56,INITIAL_STOP,-9278.20,-9581.23
rs_60d_z2.0,HINDUNILVR,LONG,2022-06-20,2022-07-22,2111.00,2638.75,70,32,TARGET,36942.50,36610.02
rs_60d_z2.0,HINDUNILVR,LONG,2022-07-25,2022-07-27,2645.50,2526.02,59,2,INITIAL_STOP,-7049.54,-7354.66
rs_60d_z2.0,DRREDDY,LONG,2022-06-17,2022-07-29,858.00,816.85,174,42,INITIAL_STOP,-7160.56,-7451.98
rs_60d_z2.0,SIEMENS,LONG,2022-07-19,2022-08-03,2065.25,1973.89,75,15,INITIAL_STOP,-6852.26,-7155.19
rs_60d_z2.0,EICHERMOT,LONG,2022-06-07,2022-08-08,2629.40,3116.75,58,62,MAX_HOLD,28266.30,27933.02
rs_60d_z2.0,HEROMOTOCO,LONG,2022-06-08,2022-08-08,2423.20,2573.50,62,61,MAX_HOLD,9318.60,9008.80
rs_60d_z2.0,BRITANNIA,LONG,2022-06-13,2022-08-12,3339.00,3659.75,45,60,MAX_HOLD,14433.75,14118.81
rs_60d_z2.0,AMBUJACEM,LONG,2022-06-17,2022-08-16,359.00,396.10,416,60,MAX_HOLD,15433.60,15119.48
rs_60d_z2.0,TRENT,LONG,2022-08-18,2022-08-19,1481.00,1399.16,109,1,INITIAL_STOP,-8920.03,-9233.97
rs_60d_z2.0,ICICIBANK,LONG,2022-08-16,2022-08-22,881.45,850.84,183,6,INITIAL_STOP,-5602.15,-5919.16
rs_60d_z2.0,ASIANPAINT,LONG,2022-08-22,2022-08-23,3462.10,3332.80,46,1,INITIAL_STOP,-5947.62,-6260.18
rs_60d_z2.0,BAJFINANCE,LONG,2022-08-04,2022-08-29,734.00,695.86,212,25,INITIAL_STOP,-8085.57,-8388.70
rs_60d_z2.0,M&M,LONG,2022-07-08,2022-09-06,1184.95,1306.40,128,60,MAX_HOLD,15545.60,15226.71
rs_60d_z2.0,DABUR,LONG,2022-08-01,2022-09-15,584.10,560.54,268,45,INITIAL_STOP,-6315.28,-6622.05
rs_60d_z2.0,HDFCBANK,LONG,2022-07-18,2022-09-16,674.00,746.40,229,60,MAX_HOLD,16579.60,16254.33
rs_60d_z2.0,NESTLEIND,LONG,2022-08-02,2022-09-16,968.80,928.67,162,45,INITIAL_STOP,-6501.23,-6808.62
rs_60d_z2.0,ADANIENT,LONG,2022-08-23,2022-09-16,3032.65,3790.81,53,24,TARGET,40182.61,39820.97
rs_60d_z2.0,ASIANPAINT,LONG,2022-08-25,2022-09-19,3375.00,3231.95,47,25,INITIAL_STOP,-6723.16,-7033.68
rs_60d_z2.0,AMBUJACEM,LONG,2022-09-20,2022-09-21,579.00,533.32,284,1,INITIAL_STOP,-12973.17,-13289.07
rs_60d_z2.0,SHREECEM,LONG,2022-09-19,2022-09-22,23400.00,21757.33,7,3,INITIAL_STOP,-11498.69,-11814.79
rs_60d_z2.0,ADANIPORTS,LONG,2022-09-19,2022-09-26,942.90,888.92,175,7,INITIAL_STOP,-9446.74,-9767.31
rs_60d_z2.0,BAJFINANCE,LONG,2022-09-23,2022-09-26,771.50,732.90,210,3,INITIAL_STOP,-8105.50,-8421.42
rs_60d_z2.0,ADANIENT,LONG,2022-09-19,2022-09-27,3718.95,3488.94,44,8,INITIAL_STOP,-10120.39,-10437.53
rs_60d_z2.0,AMBUJACEM,LONG,2022-09-22,2022-09-27,524.50,482.54,311,5,INITIAL_STOP,-13049.56,-13362.75
rs_60d_z2.0,SBILIFE,LONG,2022-08-01,2022-09-28,1300.00,1232.90,120,58,INITIAL_STOP,-8052.12,-8356.07
rs_60d_z2.0,PNB,LONG,2022-09-07,2022-09-28,35.86,33.80,4500,21,INITIAL_STOP,-9249.67,-9563.16
rs_60d_z2.0,INDUSINDBK,LONG,2022-09-16,2022-09-30,1195.85,1131.32,134,14,INITIAL_STOP,-8647.38,-8959.22
rs_60d_z2.0,ASIANPAINT,LONG,2022-09-27,2022-09-30,3454.85,3295.68,46,3,INITIAL_STOP,-7321.60,-7632.12
rs_60d_z2.0,ADANIENT,LONG,2022-09-28,2022-10-03,3528.00,3274.29,44,5,INITIAL_STOP,-11163.42,-11462.72
rs_60d_z2.0,PIDILITIND,LONG,2022-08-10,2022-10-10,1324.90,1322.70,120,61,MAX_HOLD,-264.00,-581.71
rs_60d_z2.0,IDFCFIRSTB,LONG,2022-08-10,2022-10-10,44.70,53.75,3578,61,MAX_HOLD,32380.90,32028.65
rs_60d_z2.0,GRASIM,LONG,2022-09-01,2022-10-31,1653.90,1714.90,96,60,MAX_HOLD,5856.00,5532.60
rs_60d_z2.0,AXISBANK,LONG,2022-10-25,2022-11-03,905.70,857.80,173,9,INITIAL_STOP,-8287.22,-8592.31
rs_60d_z2.0,PNB,LONG,2022-10-03,2022-11-09,35.57,44.46,4352,37,TARGET,38700.16,38351.86
rs_60d_z2.0,SBIN,LONG,2022-11-09,2022-11-14,621.00,592.00,252,5,INITIAL_STOP,-7308.49,-7614.16
rs_60d_z2.0,BAJFINANCE,LONG,2022-09-28,2022-11-18,718.00,676.49,220,51,INITIAL_STOP,-9133.04,-9439.83
rs_60d_z2.0,BAJAJFINSV,LONG,2022-09-27,2022-11-28,1688.50,1652.85,95,62,MAX_HOLD,-3386.75,-3704.18
rs_60d_z2.0,INDUSINDBK,LONG,2022-10-03,2022-12-02,1178.00,1178.70,131,60,MAX_HOLD,91.70,-217.03
rs_60d_z2.0,AMBUJACEM,LONG,2022-10-03,2022-12-02,516.10,577.95,299,60,MAX_HOLD,18493.15,18166.03
rs_60d_z2.0,PNB,LONG,2022-11-10,2022-12-06,43.73,54.66,3666,26,TARGET,40078.54,39717.84
rs_60d_z2.0,HCLTECH,LONG,2022-11-15,2022-12-09,1093.50,1052.06,145,24,INITIAL_STOP,-6009.52,-6320.62
rs_60d_z2.0,COFORGE,LONG,2022-12-02,2022-12-09,827.50,785.62,191,7,INITIAL_STOP,-7999.73,-8307.84
rs_60d_z2.0,IDFCFIRSTB,LONG,2022-10-11,2022-12-12,54.00,59.10,2903,62,MAX_HOLD,14805.30,14476.97
rs_60d_z2.0,MUTHOOTFIN,LONG,2022-12-05,2022-12-12,1137.95,1083.29,140,7,INITIAL_STOP,-7653.03,-7964.00
rs_60d_z2.0,PERSISTENT,LONG,2022-12-15,2022-12-19,2102.50,1973.62,77,4,INITIAL_STOP,-9923.78,-10237.64
rs_60d_z2.0,BPCL,LONG,2022-12-15,2022-12-20,158.80,151.99,1027,5,INITIAL_STOP,-6997.26,-7316.44
rs_60d_z2.0,BPCL,LONG,2022-12-21,2022-12-22,155.05,148.00,1041,1,INITIAL_STOP,-7341.84,-7657.31
rs_60d_z2.0,PNB,LONG,2022-12-07,2022-12-23,54.23,50.43,3024,16,INITIAL_STOP,-11482.84,-11799.34
rs_60d_z2.0,COFORGE,LONG,2022-12-15,2022-12-23,793.00,748.71,205,8,INITIAL_STOP,-9079.90,-9395.95
rs_60d_z2.0,BHARTIARTL,LONG,2022-10-28,2022-12-27,819.00,814.80,191,60,MAX_HOLD,-802.20,-1114.26
rs_60d_z2.0,MCX,LONG,2022-11-09,2023-01-02,1544.55,1462.12,101,54,INITIAL_STOP,-8325.51,-8629.18
rs_60d_z2.0,HDFCBANK,LONG,2022-11-14,2023-01-13,806.00,800.30,198,60,MAX_HOLD,-1128.60,-1446.65
rs_60d_z2.0,ULTRACEMCO,LONG,2023-01-17,2023-01-23,7280.00,7032.07,21,6,INITIAL_STOP,-5206.52,-5507.07
rs_60d_z2.0,AXISBANK,LONG,2022-12-27,2023-01-25,932.45,897.45,170,29,INITIAL_STOP,-5949.38,-6260.46
rs_60d_z2.0,MUTHOOTFIN,LONG,2022-12-23,2023-01-27,1076.95,1023.25,149,35,INITIAL_STOP,-8001.87,-8314.80
rs_60d_z2.0,PNB,LONG,2022-12-27,2023-01-27,53.06,48.82,2988,31,INITIAL_STOP,-12683.46,-12987.87
rs_60d_z2.0,BPCL,LONG,2023-01-04,2023-02-03,153.85,146.95,1024,30,INITIAL_STOP,-7063.01,-7371.03
rs_60d_z2.0,COFORGE,LONG,2023-01-24,2023-02-13,872.00,816.30,179,20,INITIAL_STOP,-9969.94,-10272.14
rs_60d_z2.0,BPCL,LONG,2023-02-07,2023-02-22,151.65,143.23,1011,15,INITIAL_STOP,-8513.59,-8811.71
rs_60d_z2.0,IOC,LONG,2023-01-06,2023-02-28,62.94,59.84,2503,53,INITIAL_STOP,-7771.48,-8078.78
rs_60d_z2.0,SIEMENS,LONG,2023-02-22,2023-03-02,2510.15,2390.81,60,8,INITIAL_STOP,-7160.22,-7454.28
rs_60d_z2.0,TECHM,LONG,2023-02-17,2023-03-10,1060.70,1006.05,143,21,INITIAL_STOP,-7814.57,-8110.12
rs_60d_z2.0,WIPRO,LONG,2023-01-11,2023-03-13,192.65,188.95,818,61,MAX_HOLD,-3026.60,-3338.75
rs_60d_z2.0,HDFCBANK,LONG,2023-01-18,2023-03-15,802.50,774.38,196,56,INITIAL_STOP,-5511.75,-5820.81
rs_60d_z2.0,SHREECEM,LONG,2023-02-21,2023-03-20,26460.05,24838.84,5,27,INITIAL_STOP,-8106.07,-8362.57
rs_60d_z2.0,VOLTAS,LONG,2023-02-21,2023-03-23,877.65,833.06,173,30,INITIAL_STOP,-7713.68,-8009.63
rs_60d_z2.0,BPCL,LONG,2023-03-21,2023-03-24,164.35,156.71,896,3,INITIAL_STOP,-6845.75,-7133.42
rs_60d_z2.0,PERSISTENT,LONG,2023-01-24,2023-03-27,2292.95,2183.55,68,62,MAX_HOLD,-7439.20,-7743.60
rs_60d_z2.0,CUMMINSIND,LONG,2023-02-15,2023-04-17,1596.95,1509.71,95,61,INITIAL_STOP,-8287.40,-8582.53
rs_60d_z2.0,TECHM,LONG,2023-03-14,2023-04-17,1080.30,1018.24,137,34,INITIAL_STOP,-8502.03,-8789.53
rs_60d_z2.0,DIVISLAB,LONG,2023-05-09,2023-05-18,3303.90,3175.68,43,9,INITIAL_STOP,-5513.38,-5792.00
rs_60d_z2.0,CHOLAFIN,LONG,2023-04-10,2023-05-23,847.80,1059.75,171,43,TARGET,36243.45,35917.26
rs_60d_z2.0,TATAMOTORS,LONG,2023-04-10,2023-06-07,452.05,565.06,320,58,TARGET,36164.00,35838.52
rs_60d_z2.0,GODREJPROP,LONG,2023-04-11,2023-06-12,1232.05,1434.90,117,62,MAX_HOLD,23733.45,23421.42
rs_60d_z2.0,DLF,LONG,2023-04-11,2023-06-12,407.50,490.60,356,62,MAX_HOLD,29583.60,29263.88
rs_60d_z2.0,KOTAKBANK,LONG,2023-04-24,2023-06-19,1890.20,1825.28,75,56,INITIAL_STOP,-4869.08,-5147.74
rs_60d_z2.0,BAJAJ-AUTO,LONG,2023-04-24,2023-06-23,4202.00,4508.50,34,60,MAX_HOLD,10421.00,10124.84
rs_60d_z2.0,NESTLEIND,LONG,2023-04-27,2023-06-26,1053.30,1131.60,136,60,MAX_HOLD,10648.80,10351.65
rs_60d_z2.0,DLF,LONG,2023-06-13,2023-06-26,492.35,470.41,315,13,INITIAL_STOP,-6911.14,-7214.41
rs_60d_z2.0,ADANIPORTS,LONG,2023-05-05,2023-07-04,682.80,741.70,209,60,MAX_HOLD,12310.10,12012.38
rs_60d_z2.0,DIVISLAB,LONG,2023-05-19,2023-07-18,3144.00,3626.65,45,60,MAX_HOLD,21719.25,21414.57
rs_60d_z2.0,RELIANCE,LONG,2023-07-19,2023-07-20,1348.80,1304.44,118,1,INITIAL_STOP,-5233.97,-5547.05
rs_60d_z2.0,MUTHOOTFIN,LONG,2023-05-23,2023-07-24,1122.00,1296.75,127,62,MAX_HOLD,22193.25,21886.07
rs_60d_z2.0,CHOLAFIN,LONG,2023-05-24,2023-07-24,1060.00,1145.35,138,61,MAX_HOLD,11778.30,11473.96
rs_60d_z2.0,APOLLOHOSP,LONG,2023-07-07,2023-08-01,5274.95,5057.78,29,25,INITIAL_STOP,-6297.83,-6597.48
rs_60d_z2.0,TATAMOTORS,LONG,2023-06-08,2023-08-07,570.00,609.50,263,60,MAX_HOLD,10388.50,10078.29
rs_60d_z2.0,NTPC,LONG,2023-08-02,2023-08-08,225.05,215.23,717,6,INITIAL_STOP,-7042.95,-7358.63
rs_60d_z2.0,GODREJPROP,LONG,2023-06-13,2023-08-14,1446.45,1549.90,107,62,MAX_HOLD,11069.15,10748.54
rs_60d_z2.0,MUTHOOTFIN,LONG,2023-07-25,2023-08-14,1303.00,1254.38,124,20,INITIAL_STOP,-6028.72,-6345.84
rs_60d_z2.0,HDFCLIFE,LONG,2023-06-20,2023-08-21,627.00,625.15,246,62,MAX_HOLD,-455.10,-763.13
