detector,rsi14,above_ema20,above_ema50,above_ema200,ema20_above_50,ema50_above_200,mom_20d,mom_60d,vol_trend,ath_proximity,risk_pct,trade_return,max_gain,exit_reason,days_to_peak,symbol,date,volume_ratio,box_height_pct,breakout_pct
flat,48.3,0,0,1.0,0,1.0,-0.7,-0.5,0.96,82.7,12.4,30.3,38.8,OPEN,98,SRF,2019-02-06,3.61,9.8,4.0
flat,54.3,1,1,1.0,1,1.0,1.0,17.7,1.34,96.2,10.5,8.4,24.2,OPEN,59,SRF,2019-04-04,2.42,11.5,0.3
flat,63.1,1,1,1.0,1,1.0,5.4,18.4,1.05,99.0,15.2,16.1,17.7,OPEN,124,SRF,2019-05-15,6.05,11.9,5.3
flat,55.6,1,1,1.0,1,1.0,-1.9,18.9,0.67,96.0,9.9,-9.9,2.5,STOP,11,SRF,2019-06-18,2.9,10.0,0.9
flat,53.7,1,1,1.0,1,1.0,-1.5,26.3,0.72,85.5,8.8,44.8,46.6,OPEN,121,SRF,2020-07-06,3.27,9.5,0.1
flat,54.2,1,1,1.0,1,1.0,-1.6,4.9,1.03,89.9,11.1,39.9,48.7,OPEN,112,SRF,2020-08-07,3.42,11.4,0.9
flat,59.2,1,1,1.0,1,1.0,4.2,7.1,0.64,97.5,16.4,29.3,43.8,OPEN,121,SRF,2020-11-05,5.63,11.9,6.9
flat,61.4,1,1,1.0,1,1.0,6.3,29.5,0.58,98.1,10.3,26.3,30.4,OPEN,121,SRF,2020-12-17,1.74,9.9,1.5
flat,58.0,1,1,1.0,0,1.0,-1.1,-0.9,0.95,93.1,14.3,86.5,91.3,OPEN,124,SRF,2021-04-06,3.02,11.5,4.6
flat,67.6,1,1,1.0,1,1.0,6.1,18.1,0.53,95.5,11.7,51.8,81.3,OPEN,88,SRF,2021-06-08,1.99,8.9,4.0
flat,69.2,1,1,1.0,1,1.0,7.9,16.0,1.4,97.8,16.3,39.0,54.8,OPEN,115,SRF,2021-07-30,7.62,11.9,6.7
flat,52.3,1,1,1.0,1,1.0,-0.4,1.9,0.7,87.2,11.1,-11.1,12.6,STOP,10,SRF,2022-08-30,1.97,11.6,0.7
flat,65.7,1,1,1.0,1,,6.3,9.2,0.99,84.6,7.3,-7.3,8.1,STOP,16,SRF,2023-04-13,1.55,7.6,0.2
flat,68.8,1,1,1.0,1,1.0,7.5,14.7,0.7,88.9,8.9,-8.9,0.8,STOP,1,SRF,2023-05-09,2.95,9.3,0.4
flat,59.1,1,1,0.0,0,,6.5,-8.0,0.44,80.7,10.2,-10.2,4.3,STOP,8,SRF,2023-08-29,1.71,10.4,0.9
flat,53.2,1,0,0.0,0,,0.3,-1.1,0.95,78.7,10.9,-2.0,15.3,OPEN,121,SRF,2023-11-06,1.96,10.5,1.6
flat,60.4,1,1,1.0,1,,5.8,-1.8,0.63,82.6,10.7,-10.7,11.7,STOP,103,SRF,2023-12-01,3.16,10.6,1.2
flat,59.1,1,1,1.0,1,1.0,2.1,-0.4,0.82,85.9,8.4,-8.4,6.1,STOP,26,SRF,2024-03-21,2.69,7.1,1.9
flat,62.1,1,1,0.0,0,,0.6,0.3,1.17,82.1,20.2,19.0,24.4,OPEN,124,SRF,2025-01-09,18.63,12.0,11.9
flat,61.1,1,1,1.0,1,1.0,3.2,7.1,0.96,98.3,9.7,-9.7,7.0,STOP,25,SRF,2025-06-05,1.65,10.4,0.3
flat,61.0,1,1,1.0,0,1.0,0.4,-7.0,0.89,90.1,7.6,-7.6,6.1,STOP,5,SRF,2025-10-10,2.06,7.6,0.5
darvas,53.9,1,1,0.0,1,,9.8,-5.6,0.63,54.1,10.2,-10.2,0.7,STOP,1,STAR,2018-11-30,2.17,10.6,0.7
darvas,61.3,1,1,0.0,1,,3.5,10.4,0.69,57.3,19.6,-19.6,6.0,STOP,6,STAR,2019-01-14,5.23,17.4,5.9
darvas,64.5,1,1,0.0,1,,8.7,3.9,1.33,47.3,13.9,-13.9,32.9,STOP,17,STAR,2020-01-23,6.19,15.9,0.2
darvas,71.0,1,1,1.0,1,1.0,45.1,45.6,1.09,72.8,14.0,30.4,55.9,OPEN,93,STAR,2020-08-27,2.42,13.9,2.1
darvas,60.0,1,1,1.0,1,1.0,9.2,50.6,0.59,72.5,14.3,22.4,45.9,OPEN,82,STAR,2020-09-11,4.58,11.2,4.9
darvas,50.1,1,0,0.0,0,,-4.3,-11.3,1.41,31.3,16.6,0.9,14.4,OPEN,123,STAR,2022-06-24,6.42,19.7,0.2
darvas,62.4,1,1,0.0,1,,6.5,5.5,1.03,35.0,14.7,-14.7,6.0,STOP,13,STAR,2022-12-05,4.4,13.1,3.6
darvas,53.4,1,1,1.0,1,1.0,1.2,23.5,1.81,36.1,11.7,21.9,37.7,OPEN,75,STAR,2023-06-07,11.56,10.9,2.1
darvas,59.7,1,1,1.0,1,1.0,13.0,13.2,1.14,46.9,16.6,61.8,69.8,OPEN,106,STAR,2023-09-15,11.54,18.3,1.3
darvas,71.2,1,1,1.0,1,1.0,14.2,16.8,1.94,54.7,19.5,67.8,69.7,OPEN,125,STAR,2023-12-13,5.53,17.0,6.2
darvas,57.0,1,1,1.0,1,1.0,3.7,44.7,0.75,70.1,14.0,62.4,64.1,OPEN,125,STAR,2024-02-12,2.91,13.4,2.6
flat,61.3,1,1,0.0,1,,3.5,10.4,0.69,57.3,14.1,-14.1,6.0,STOP,6,STAR,2019-01-14,5.23,9.3,6.5
flat,64.5,1,1,0.0,1,,8.7,3.9,1.33,47.3,13.9,-13.9,32.9,STOP,17,STAR,2020-01-23,6.19,11.8,3.9
flat,59.1,1,1,1.0,1,1.0,5.8,3.6,0.93,52.0,11.3,78.6,119.2,OPEN,111,STAR,2020-08-03,2.33,11.1,1.5
flat,60.7,1,1,1.0,1,1.0,6.1,12.1,1.18,51.3,13.2,72.2,75.2,OPEN,125,STAR,2023-12-11,8.87,10.7,4.0
darvas,64.1,1,1,0.0,0,,2.2,0.1,0.5,55.4,14.0,-14.0,2.8,STOP,13,STARHEALTH,2023-04-12,1.58,15.1,1.1
darvas,61.8,1,1,1.0,1,1.0,7.0,24.2,1.88,58.1,11.5,-11.5,1.5,STOP,4,STARHEALTH,2024-09-03,3.33,12.5,0.4
darvas,63.8,1,1,0.0,0,,5.3,1.0,1.77,37.8,17.1,19.2,21.1,OPEN,108,STARHEALTH,2025-05-15,2.94,19.6,0.8
flat,55.6,1,1,0.0,0,,3.9,6.2,1.7,52.4,11.1,-6.3,18.3,OPEN,51,STARHEALTH,2023-06-28,2.37,10.3,1.9
flat,56.8,1,1,0.0,0,,2.8,3.5,1.24,53.0,7.9,-7.9,2.8,STOP,1,STARHEALTH,2024-01-31,2.09,8.2,0.4
flat,52.0,1,0,0.0,0,,1.6,-5.1,0.93,49.5,12.0,-12.0,15.8,STOP,49,STARHEALTH,2024-06-28,5.32,11.5,1.9
flat,57.1,1,1,1.0,1,1.0,0.3,20.9,1.6,56.6,10.2,-10.2,2.9,STOP,6,STARHEALTH,2024-08-30,4.48,11.0,0.3
flat,58.0,1,1,1.0,1,,1.3,7.1,0.51,42.9,9.3,3.1,12.1,OPEN,27,STARHEALTH,2025-10-07,2.02,6.6,3.4
darvas,42.3,0,0,,1,,-3.0,6.4,0.37,91.7,11.6,5.2,28.9,OPEN,54,SUDARSCHEM,2023-05-24,17.26,10.3,2.6
darvas,67.6,1,1,1.0,1,1.0,8.3,4.1,1.38,88.1,14.4,69.8,74.9,OPEN,105,SUDARSCHEM,2023-12-15,5.37,15.5,1.1
darvas,53.7,1,1,1.0,1,1.0,5.4,15.8,1.54,92.3,11.7,73.9,81.2,OPEN,125,SUDARSCHEM,2024-02-15,2.92,13.0,0.3
darvas,57.7,1,1,1.0,1,1.0,-1.7,6.5,0.81,96.2,13.9,70.9,77.7,OPEN,125,SUDARSCHEM,2024-03-22,3.36,14.5,1.4
darvas,66.7,1,1,1.0,1,1.0,22.6,30.0,0.39,98.8,16.1,-16.1,2.3,STOP,1,SUDARSCHEM,2024-05-21,4.94,11.5,6.9
darvas,64.1,1,1,1.0,1,1.0,1.3,28.7,0.61,96.6,13.1,7.3,25.8,OPEN,50,SUDARSCHEM,2024-08-01,2.09,13.1,1.8
darvas,53.3,1,1,1.0,1,1.0,1.4,20.7,0.55,95.1,12.8,-12.8,17.3,STOP,40,SUDARSCHEM,2025-07-28,22.89,10.4,3.9
flat,42.3,0,0,,1,,-3.0,6.4,0.37,91.7,11.7,5.2,28.9,OPEN,54,SUDARSCHEM,2023-05-24,17.26,10.4,2.6
flat,62.6,1,1,,1,,1.8,22.0,0.68,96.7,11.1,-11.1,9.2,STOP,4,SUDARSCHEM,2023-08-03,3.72,9.4,2.8
flat,62.0,1,1,1.0,0,1.0,5.8,2.0,1.15,86.3,9.7,66.5,78.7,OPEN,106,SUDARSCHEM,2023-12-14,3.27,9.9,0.8
flat,53.7,1,1,1.0,1,1.0,5.4,15.8,1.54,92.3,11.7,73.9,81.2,OPEN,125,SUDARSCHEM,2024-02-15,2.92,11.3,1.8
flat,53.3,1,1,1.0,1,1.0,1.4,20.7,0.55,95.1,12.8,-12.8,17.3,STOP,40,SUDARSCHEM,2025-07-28,22.89,10.4,3.9
darvas,63.1,1,1,,1,,1.3,1.8,0.94,87.4,15.4,8.3,21.9,OPEN,19,SUMICHEM,2020-05-29,2.59,12.7,4.8
darvas,57.6,1,1,,1,,-0.8,-2.3,0.73,90.0,14.0,-6.5,12.8,OPEN,73,SUMICHEM,2020-09-18,5.92,13.8,2.2
darvas,75.1,1,1,1.0,1,1.0,9.4,13.5,0.94,96.7,16.7,15.8,23.2,OPEN,123,SUMICHEM,2020-12-07,3.84,17.6,2.1
darvas,62.7,1,1,1.0,1,1.0,0.4,8.5,0.99,95.6,14.8,-14.8,2.3,STOP,2,SUMICHEM,2021-01-04,8.93,15.4,1.7
darvas,62.2,1,1,1.0,1,1.0,4.6,35.8,0.58,97.9,12.2,-12.2,8.6,STOP,21,SUMICHEM,2021-07-06,7.43,8.5,4.9
darvas,58.2,1,1,1.0,1,1.0,2.5,2.0,0.75,85.8,12.5,-12.5,1.5,STOP,1,SUMICHEM,2022-02-04,7.75,11.3,2.7
darvas,55.6,1,1,1.0,1,1.0,0.6,18.8,0.54,92.2,12.7,2.1,16.7,OPEN,102,SUMICHEM,2022-05-31,2.81,12.7,1.7
darvas,55.2,1,1,1.0,1,1.0,0.9,14.1,1.23,95.1,15.8,-15.8,3.2,STOP,27,SUMICHEM,2022-09-16,4.1,16.0,2.4
darvas,58.1,1,1,0.0,0,,4.5,-4.5,0.96,76.9,6.5,-6.5,5.0,STOP,11,SUMICHEM,2023-06-19,2.42,5.3,1.6
darvas,62.1,1,1,1.0,1,,2.6,10.0,0.72,76.3,9.4,21.4,49.7,OPEN,76,SUMICHEM,2024-05-22,2.15,9.0,1.3
darvas,55.5,1,1,1.0,1,1.0,5.1,25.6,0.59,93.3,9.5,-9.5,17.7,STOP,30,SUMICHEM,2024-07-29,2.28,7.2,3.1
darvas,55.3,1,1,1.0,1,1.0,-1.0,8.8,0.77,93.7,19.4,-19.4,3.1,STOP,5,SUMICHEM,2024-09-10,9.18,11.4,11.3
darvas,68.4,1,1,1.0,1,1.0,13.3,2.1,1.6,90.1,16.9,-16.9,13.6,STOP,13,SUMICHEM,2025-07-16,3.51,19.1,1.0
flat,65.5,1,1,1.0,1,1.0,2.3,10.9,0.6,92.1,13.6,18.8,27.8,OPEN,124,SUMICHEM,2020-12-04,4.31,11.2,4.0
flat,52.0,1,0,1.0,0,1.0,3.4,-11.1,1.01,85.7,10.4,33.5,53.7,OPEN,73,SUMICHEM,2021-04-22,2.68,11.3,0.3
flat,62.8,1,1,1.0,1,1.0,4.1,7.6,1.18,94.5,8.9,13.8,42.9,OPEN,49,SUMICHEM,2021-05-27,4.27,9.7,0.2
flat,58.2,1,1,1.0,1,1.0,2.5,2.0,0.75,85.8,12.5,-12.5,1.5,STOP,1,SUMICHEM,2022-02-04,7.75,11.3,2.7
flat,62.5,1,1,1.0,1,1.0,3.5,14.1,1.28,97.2,10.7,-10.7,7.2,STOP,33,SUMICHEM,2022-09-08,2.79,11.4,0.4
flat,55.2,1,1,1.0,1,1.0,0.9,14.1,1.23,95.1,11.1,-11.1,3.2,STOP,27,SUMICHEM,2022-09-16,4.1,11.1,1.2
flat,58.1,1,1,0.0,0,,4.5,-4.5,0.96,76.9,10.8,-10.8,6.2,STOP,54,SUMICHEM,2023-06-19,2.42,11.5,0.6
flat,46.5,0,0,0.0,0,,3.6,-11.8,0.59,71.6,8.8,-8.8,5.8,STOP,26,SUMICHEM,2023-11-30,2.28,9.5,0.2
flat,59.1,1,1,1.0,1,,0.0,-1.3,1.81,77.2,9.4,-9.4,1.2,STOP,1,SUMICHEM,2024-01-08,5.37,10.1,0.2
flat,52.8,1,0,0.0,0,,-1.4,-12.4,1.36,67.6,11.6,44.2,65.3,OPEN,106,SUMICHEM,2024-04-05,2.14,11.7,1.3
flat,62.1,1,1,1.0,1,,2.6,10.0,0.72,76.3,10.1,21.4,49.7,OPEN,76,SUMICHEM,2024-05-22,2.15,9.9,1.3
flat,55.5,1,1,1.0,1,1.0,5.1,25.6,0.59,93.3,12.1,-12.1,17.7,STOP,30,SUMICHEM,2024-07-29,2.28,10.3,3.1
flat,60.8,1,1,1.0,1,1.0,3.4,-4.2,1.23,85.3,12.2,-12.2,20.1,STOP,20,SUMICHEM,2025-07-07,3.65,11.9,1.8
darvas,54.8,1,1,,0,,-1.3,0.1,2.07,95.4,7.3,32.7,36.6,OPEN,119,SUNDARMFIN,2023-04-03,1.87,7.3,0.5
darvas,62.9,1,1,,1,,0.8,2.6,1.62,98.8,6.1,35.2,41.1,OPEN,125,SUNDARMFIN,2023-05-10,2.27,5.7,0.7
darvas,71.0,1,1,,1,,5.7,6.3,1.59,98.9,5.2,25.1,35.6,OPEN,116,SUNDARMFIN,2023-05-23,2.8,4.1,1.4
darvas,64.8,1,1,,1,,2.4,3.2,1.5,98.9,8.7,41.4,55.9,OPEN,122,SUNDARMFIN,2023-09-12,11.82,6.3,3.1
darvas,69.4,1,1,,1,,21.5,24.0,1.65,97.6,7.1,-7.1,1.7,STOP,1,SUNDARMFIN,2023-10-10,2.04,7.2,0.5
darvas,62.7,1,1,1.0,1,1.0,0.8,10.8,0.77,98.6,13.8,-13.8,2.4,STOP,6,SUNDARMFIN,2024-09-27,2.51,12.3,3.3
darvas,62.4,1,1,1.0,1,1.0,2.3,11.2,0.56,87.6,13.1,-13.1,10.1,STOP,41,SUNDARMFIN,2025-03-21,2.26,14.7,0.3
darvas,61.5,1,1,1.0,1,1.0,6.9,10.3,0.79,89.4,16.5,-16.5,4.6,STOP,26,SUNDARMFIN,2025-04-16,1.93,17.3,2.1
flat,62.9,1,1,,1,,0.8,2.6,1.62,98.8,8.7,35.2,41.1,OPEN,125,SUNDARMFIN,2023-05-10,2.27,8.9,0.6
flat,71.0,1,1,,1,,5.7,6.3,1.59,98.9,9.8,25.1,35.6,OPEN,116,SUNDARMFIN,2023-05-23,2.8,9.3,1.4
flat,64.8,1,1,,1,,2.4,3.2,1.5,98.9,9.6,41.4,55.9,OPEN,122,SUNDARMFIN,2023-09-12,11.82,7.8,2.6
flat,57.4,1,1,1.0,1,1.0,4.6,23.2,1.35,97.5,11.2,30.1,43.0,OPEN,108,SUNDARMFIN,2023-12-13,1.61,10.1,2.2
flat,59.7,1,1,1.0,1,1.0,3.3,19.1,1.72,95.3,9.5,8.5,29.1,OPEN,63,SUNDARMFIN,2024-02-16,7.32,10.3,0.2
darvas,54.6,1,1,,1,,0.2,7.6,0.54,93.6,15.1,-15.1,7.1,STOP,40,SUNDRMFAST,2018-07-02,1.67,17.7,0.1
darvas,67.2,1,1,0.0,1,,5.9,3.8,1.12,79.4,13.0,-13.0,4.5,STOP,11,SUNDRMFAST,2019-03-18,4.22,10.7,3.8
darvas,67.0,1,1,0.0,1,,0.5,9.5,0.61,70.0,12.4,-12.4,1.0,STOP,3,SUNDRMFAST,2019-10-29,2.77,12.0,1.9
darvas,69.0,1,1,1.0,0,,4.7,4.2,1.38,71.1,14.7,-14.7,6.7,STOP,19,SUNDRMFAST,2019-12-31,2.37,17.2,0.0
darvas,64.8,1,1,1.0,1,,2.4,30.7,0.53,57.4,10.3,34.0,40.9,OPEN,104,SUNDRMFAST,2020-07-23,1.67,9.2,2.0
darvas,59.5,1,1,1.0,1,,6.0,37.0,0.66,58.8,7.9,-7.9,14.4,STOP,16,SUNDRMFAST,2020-08-05,2.02,5.8,2.7
darvas,61.2,1,1,1.0,1,1.0,0.2,-0.0,0.81,64.0,13.4,53.1,82.5,OPEN,100,SUNDRMFAST,2020-11-05,2.23,12.4,2.8
darvas,60.9,1,1,1.0,1,1.0,5.5,25.0,0.7,83.5,13.0,35.9,47.1,OPEN,85,SUNDRMFAST,2021-02-02,2.1,14.2,0.7
darvas,76.8,1,1,1.0,1,1.0,19.8,31.5,0.84,99.3,11.6,-11.6,10.8,STOP,12,SUNDRMFAST,2021-03-15,2.23,12.1,1.0
darvas,54.6,1,1,1.0,1,1.0,1.4,-5.9,0.93,91.7,13.8,-7.0,15.2,OPEN,22,SUNDRMFAST,2021-09-06,8.69,10.1,5.4
darvas,64.4,1,1,1.0,0,1.0,6.2,3.2,1.59,89.8,15.5,-15.5,5.5,STOP,6,SUNDRMFAST,2022-03-23,3.38,18.1,0.2
darvas,61.7,1,1,1.0,1,1.0,5.7,19.9,1.35,86.2,9.0,11.6,17.6,OPEN,107,SUNDRMFAST,2022-09-09,1.69,9.1,0.7
darvas,63.1,1,1,1.0,1,1.0,5.9,5.0,1.21,98.3,10.1,20.0,26.6,OPEN,96,SUNDRMFAST,2023-04-18,3.78,8.6,2.4
darvas,56.7,1,1,1.0,1,1.0,0.1,10.0,1.06,97.8,8.2,-8.2,5.4,STOP,2,SUNDRMFAST,2023-08-31,2.55,8.7,0.2
darvas,59.3,1,1,0.0,1,,2.6,4.5,0.97,85.3,13.4,1.3,24.4,OPEN,44,SUNDRMFAST,2024-05-15,1.75,11.1,3.9
flat,51.6,1,1,,1,,0.8,5.0,0.26,91.4,12.4,-12.4,8.7,STOP,62,SUNDRMFAST,2018-05-31,4.76,11.7,2.3
flat,67.2,1,1,0.0,1,,5.9,3.8,1.12,79.4,12.6,-12.6,4.5,STOP,11,SUNDRMFAST,2019-03-18,4.22,11.1,3.0
flat,64.8,1,1,1.0,1,,2.4,30.7,0.53,57.4,12.2,34.0,40.9,OPEN,104,SUNDRMFAST,2020-07-23,1.67,11.7,2.0
flat,59.5,1,1,1.0,1,,6.0,37.0,0.66,58.8,12.9,36.8,41.4,OPEN,125,SUNDRMFAST,2020-08-05,2.02,11.8,2.7
flat,54.6,1,1,1.0,1,1.0,1.4,-5.9,0.93,91.7,15.0,-7.0,15.2,OPEN,22,SUNDRMFAST,2021-09-06,8.69,11.6,5.4
flat,56.5,1,0,0.0,0,,1.0,-12.9,1.11,75.0,11.1,30.6,35.7,OPEN,124,SUNDRMFAST,2022-07-07,7.36,11.9,0.5
flat,61.7,1,1,1.0,1,1.0,5.7,19.9,1.35,86.2,10.2,11.6,17.6,OPEN,107,SUNDRMFAST,2022-09-09,1.69,10.7,0.7
flat,65.3,1,1,1.0,1,1.0,7.0,9.7,1.06,96.0,9.8,22.3,24.5,OPEN,124,SUNDRMFAST,2022-12-15,2.03,10.5,0.3
flat,56.8,1,1,1.0,1,1.0,4.6,3.2,0.44,95.3,10.9,23.4,26.0,OPEN,124,SUNDRMFAST,2023-01-05,7.02,11.7,0.5
flat,63.1,1,1,1.0,1,1.0,5.9,5.0,1.21,98.3,13.0,20.0,26.6,OPEN,96,SUNDRMFAST,2023-04-18,3.78,11.8,2.8
flat,68.6,1,1,1.0,1,1.0,5.6,22.7,0.88,98.3,10.5,2.9,10.5,OPEN,46,SUNDRMFAST,2023-06-28,2.49,11.6,0.2
flat,58.5,1,1,1.0,1,1.0,2.6,16.5,1.11,97.7,9.3,-3.8,5.8,OPEN,24,SUNDRMFAST,2023-07-31,2.25,10.2,0.1
flat,59.5,1,1,0.0,0,,6.4,-12.9,1.12,82.4,12.2,26.4,31.5,OPEN,67,SUNDRMFAST,2024-04-09,4.75,11.9,1.9
flat,59.3,1,1,0.0,1,,2.6,4.5,0.97,85.3,13.9,1.3,24.4,OPEN,44,SUNDRMFAST,2024-05-15,1.75,11.7,3.9
flat,59.0,1,1,1.0,1,1.0,4.6,3.2,1.17,95.6,10.4,-10.4,0.5,STOP,1,SUNDRMFAST,2024-10-16,2.17,10.0,1.5
flat,53.0,1,1,0.0,1,,3.3,5.0,1.19,67.2,11.3,-11.3,1.7,STOP,1,SUNDRMFAST,2025-09-16,3.72,11.5,1.1
darvas,61.2,1,1,,1,,2.3,5.9,1.26,90.4,11.3,92.6,102.3,OPEN,114,SUNPHARMA,2003-06-02,2.87,10.6,1.9
darvas,66.6,1,1,,1,,8.8,29.0,1.32,99.1,13.2,61.4,87.8,OPEN,112,SUNPHARMA,2003-07-03,3.76,13.4,1.7
darvas,69.7,1,1,1.0,1,1.0,14.5,23.5,1.09,99.0,17.5,-17.5,18.2,STOP,43,SUNPHARMA,2004-02-18,2.14,18.5,2.3
darvas,64.4,1,1,1.0,1,1.0,6.8,15.2,1.01,97.5,13.9,9.2,32.4,OPEN,64,SUNPHARMA,2004-09-27,1.84,13.2,2.5
darvas,64.1,1,1,1.0,1,1.0,5.8,7.5,0.71,89.6,7.9,22.5,29.4,OPEN,77,SUNPHARMA,2005-05-24,1.6,7.3,1.2
darvas,72.1,1,1,1.0,1,1.0,5.9,19.1,1.58,97.8,10.5,-10.5,28.3,STOP,49,SUNPHARMA,2006-02-02,2.39,9.6,1.9
darvas,56.1,1,1,1.0,1,1.0,2.0,11.5,1.08,96.7,6.6,19.6,30.7,OPEN,109,SUNPHARMA,2006-11-10,2.46,5.4,1.6
darvas,58.3,1,1,1.0,1,1.0,6.5,6.4,1.05,97.0,17.6,-3.5,15.9,OPEN,35,SUNPHARMA,2007-04-10,1.63,17.6,3.2
darvas,64.6,1,1,1.0,1,,14.5,14.8,1.08,79.0,10.0,-10.0,25.1,STOP,11,SUNPHARMA,2009-04-29,1.6,8.7,2.3
darvas,57.7,1,1,1.0,1,1.0,4.5,21.9,0.71,90.8,9.4,10.0,20.3,OPEN,81,SUNPHARMA,2009-12-01,1.54,7.5,2.7
darvas,62.0,1,1,1.0,1,1.0,2.1,0.4,1.49,97.2,7.7,19.7,39.2,OPEN,79,SUNPHARMA,2010-09-16,1.92,7.5,0.7
darvas,56.4,1,1,1.0,1,1.0,0.8,7.6,1.25,97.4,4.5,-4.5,1.4,STOP,3,SUNPHARMA,2012-09-28,2.9,4.7,0.0
darvas,62.9,1,1,1.0,1,1.0,6.0,7.0,1.03,97.8,8.8,30.4,47.2,OPEN,111,SUNPHARMA,2012-12-18,1.88,8.5,1.1
darvas,57.7,1,1,1.0,1,1.0,4.0,12.8,0.83,97.1,16.2,25.1,41.1,OPEN,86,SUNPHARMA,2014-06-27,1.89,17.8,1.4
darvas,60.2,1,1,1.0,1,1.0,0.2,14.8,1.0,97.6,14.5,-14.5,19.3,STOP,21,SUNPHARMA,2015-03-04,3.97,12.3,4.2
darvas,58.5,1,1,0.0,1,,-0.3,8.4,0.8,45.1,13.6,-13.6,5.7,STOP,32,SUNPHARMA,2017-12-27,5.13,14.9,0.7
darvas,50.5,0,1,1.0,1,1.0,2.8,24.5,0.7,47.0,11.8,-11.8,12.9,STOP,15,SUNPHARMA,2018-08-14,3.84,11.6,1.7
darvas,56.8,1,1,0.0,1,,1.9,5.7,1.04,36.2,10.1,-10.1,1.2,STOP,1,SUNPHARMA,2019-08-30,1.67,9.5,1.6
darvas,55.2,1,1,1.0,1,1.0,4.2,8.5,1.01,41.1,14.8,11.7,23.1,OPEN,114,SUNPHARMA,2020-07-30,1.71,16.2,1.0
darvas,57.8,1,1,1.0,1,1.0,0.1,7.7,0.72,44.3,6.1,-6.1,0.9,STOP,1,SUNPHARMA,2020-08-28,2.95,5.5,0.9
darvas,58.8,1,1,1.0,1,1.0,1.0,19.7,1.04,50.8,12.5,24.8,27.8,OPEN,122,SUNPHARMA,2021-02-03,2.44,14.1,0.2
darvas,61.1,1,1,1.0,1,1.0,7.8,9.9,1.2,53.7,14.1,21.5,30.0,OPEN,116,SUNPHARMA,2021-04-30,1.54,16.4,0.0
darvas,60.9,1,1,1.0,1,1.0,2.8,2.9,0.75,58.5,14.9,7.8,12.5,OPEN,114,SUNPHARMA,2021-07-30,7.03,9.5,7.2
darvas,53.2,1,1,1.0,1,1.0,-2.4,13.8,0.54,64.5,8.4,-8.4,4.9,STOP,12,SUNPHARMA,2021-09-29,3.84,8.2,0.9
darvas,62.7,1,1,1.0,1,1.0,9.4,1.1,0.86,69.6,15.2,1.5,11.7,OPEN,71,SUNPHARMA,2022-01-13,1.89,16.0,1.7
darvas,55.8,1,1,1.0,1,1.0,-1.7,4.9,0.95,69.5,12.0,2.9,8.4,OPEN,59,SUNPHARMA,2022-02-01,2.89,11.0,2.4
darvas,65.0,1,1,1.0,1,1.0,6.0,4.1,1.04,87.0,14.0,23.6,24.4,OPEN,125,SUNPHARMA,2023-07-11,1.6,16.1,0.1
darvas,66.4,1,1,1.0,1,1.0,6.5,6.4,0.62,98.8,17.3,10.1,17.7,OPEN,46,SUNPHARMA,2024-07-25,2.12,19.0,1.6
flat,61.2,1,1,,1,,2.3,5.9,1.26,90.4,12.2,92.6,102.3,OPEN,114,SUNPHARMA,2003-06-02,2.87,11.7,1.9
flat,50.2,1,1,1.0,1,1.0,4.4,-3.2,0.61,84.9,13.1,29.1,50.5,OPEN,98,SUNPHARMA,2004-08-10,2.72,12.0,2.8
flat,72.1,1,1,1.0,1,1.0,5.9,19.1,1.58,97.8,11.9,-11.9,28.3,STOP,49,SUNPHARMA,2006-02-02,2.39,11.5,1.9
flat,56.1,1,1,1.0,1,1.0,2.0,11.5,1.08,96.7,10.8,19.6,30.7,OPEN,109,SUNPHARMA,2006-11-10,2.46,10.9,1.1
flat,51.0,1,1,1.0,1,1.0,4.8,5.8,1.28,92.0,10.7,-10.7,6.7,STOP,8,SUNPHARMA,2007-01-11,1.53,11.9,0.0
flat,53.9,1,1,1.0,1,1.0,1.4,19.8,1.08,91.6,11.4,0.8,17.2,OPEN,98,SUNPHARMA,2008-04-21,1.73,11.6,1.1
flat,62.0,1,1,1.0,1,1.0,2.1,0.4,1.49,97.2,10.2,19.7,39.2,OPEN,79,SUNPHARMA,2010-09-16,1.92,10.5,0.7
flat,56.4,1,1,1.0,1,1.0,0.8,7.6,1.25,97.4,11.2,-11.2,1.4,STOP,3,SUNPHARMA,2012-09-28,2.9,11.7,0.8
flat,62.9,1,1,1.0,1,1.0,6.0,7.0,1.03,97.8,8.1,30.4,47.2,OPEN,111,SUNPHARMA,2012-12-18,1.88,7.7,1.1
flat,59.6,1,1,1.0,1,1.0,4.8,24.7,1.14,97.1,12.9,-12.9,1.8,STOP,1,SUNPHARMA,2013-05-29,3.77,10.5,3.9
flat,63.4,1,1,1.0,1,1.0,5.8,6.3,0.95,96.3,10.0,-10.0,1.3,STOP,1,SUNPHARMA,2014-02-28,1.59,8.4,2.5
flat,51.3,1,0,1.0,0,1.0,-1.5,-3.5,1.33,90.0,12.3,26.5,39.4,OPEN,98,SUNPHARMA,2014-04-09,4.82,10.7,3.0
flat,57.7,1,1,1.0,1,1.0,4.0,12.8,0.83,97.1,10.7,25.1,41.1,OPEN,86,SUNPHARMA,2014-06-27,1.89,10.9,1.0
flat,68.2,1,1,1.0,1,1.0,6.2,33.7,0.84,98.2,10.4,13.8,20.4,OPEN,114,SUNPHARMA,2014-08-13,1.67,11.3,0.3
