variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,sqz_bars,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
long_volspike,INDUSINDBK,2025-05-19,LONG,2025-05-19T13:40:00,786.60,784.92,789.95,381,1.68,0,2025-05-19T13:45:00,784.92,STOP,-638.82,-1087.88
long_volspike,INDUSINDBK,2025-06-02,SHORT,2025-06-02T10:55:00,815.35,817.16,811.73,367,1.81,0,2025-06-02T11:15:00,811.73,TARGET,1330.09,882.24
long_volspike,INDUSINDBK,2025-06-23,LONG,2025-06-23T12:10:00,838.95,836.10,844.65,357,2.85,0,2025-06-23T12:35:00,836.10,STOP,-1018.30,-1466.80
long_volspike,INDUSINDBK,2025-07-18,LONG,2025-07-18T11:20:00,872.80,870.68,877.05,343,2.12,0,2025-07-18T11:20:00,870.68,STOP,-728.25,-1176.76
long_volspike,INDUSINDBK,2025-07-22,SHORT,2025-07-22T13:45:00,842.75,844.41,839.44,355,1.66,0,2025-07-22T13:45:00,844.41,STOP,-588.13,-1037.34
long_volspike,INDUSINDBK,2025-07-31,LONG,2025-07-31T13:35:00,802.50,800.90,805.71,373,1.60,0,2025-07-31T13:45:00,800.90,STOP,-598.62,-1047.17
long_volspike,INDUSINDBK,2025-08-08,LONG,2025-08-08T12:55:00,795.80,794.54,798.33,376,1.26,0,2025-08-08T12:55:00,794.54,STOP,-475.63,-924.10
long_volspike,INDUSINDBK,2025-08-12,LONG,2025-08-12T11:20:00,789.50,787.83,792.84,379,1.67,0,2025-08-12T11:25:00,787.83,STOP,-632.54,-1080.90
long_volspike,INDUSINDBK,2025-08-28,SHORT,2025-08-28T12:20:00,750.55,752.05,747.54,399,1.50,0,2025-08-28T13:00:00,747.54,TARGET,1200.85,752.55
long_volspike,INDUSINDBK,2025-10-10,LONG,2025-10-10T10:05:00,754.25,752.62,757.50,397,1.63,0,2025-10-10T10:20:00,757.50,TARGET,1290.88,840.76
long_volspike,INDUSINDBK,2025-10-30,SHORT,2025-10-30T13:55:00,800.10,801.69,796.92,374,1.59,0,2025-10-30T15:15:00,801.40,EOD,-486.20,-935.42
long_volspike,INDUSINDBK,2025-11-10,SHORT,2025-11-10T11:50:00,797.40,798.98,794.24,376,1.58,0,2025-11-10T12:20:00,798.98,STOP,-593.97,-1044.15
long_volspike,INDUSINDBK,2025-11-17,LONG,2025-11-17T12:50:00,854.25,852.38,857.98,351,1.87,0,2025-11-17T13:05:00,857.98,TARGET,1309.52,858.78
long_volspike,INDUSINDBK,2025-12-17,SHORT,2025-12-17T13:50:00,832.55,834.30,829.04,360,1.75,0,2025-12-17T13:55:00,829.04,TARGET,1262.33,813.70
long_volspike,INDUSINDBK,2025-12-30,SHORT,2025-12-30T10:55:00,836.65,838.14,833.68,358,1.49,0,2025-12-30T10:55:00,838.14,STOP,-532.13,-981.81
long_volspike,INDUSINDBK,2026-01-22,SHORT,2026-01-22T10:05:00,899.60,903.10,892.60,333,3.50,0,2026-01-22T10:10:00,903.10,STOP,-1165.20,-1615.43
long_volspike,PNB,2024-04-01,LONG,2024-04-01T13:40:00,122.26,122.09,122.61,2453,0.17,0,2024-04-01T13:45:00,122.09,STOP,-425.92,-875.46
long_volspike,PNB,2024-04-03,LONG,2024-04-03T12:15:00,123.23,122.97,123.75,2434,0.26,0,2024-04-03T12:20:00,122.97,STOP,-635.64,-1085.08
long_volspike,PNB,2024-04-05,LONG,2024-04-05T11:00:00,133.48,132.96,134.52,2247,0.52,0,2024-04-05T11:05:00,132.96,STOP,-1168.70,-1617.72
long_volspike,PNB,2024-04-09,SHORT,2024-04-09T12:40:00,129.16,129.50,128.47,2322,0.34,0,2024-04-09T12:50:00,129.50,STOP,-796.83,-1247.29
long_volspike,PNB,2024-04-10,LONG,2024-04-10T13:00:00,130.13,129.81,130.77,2305,0.32,0,2024-04-10T14:05:00,130.77,TARGET,1485.48,1034.44
long_volspike,PNB,2024-04-12,SHORT,2024-04-12T12:40:00,132.46,132.83,131.72,2264,0.37,0,2024-04-12T12:40:00,131.72,TARGET,1686.05,1237.48
long_volspike,PNB,2024-04-15,LONG,2024-04-15T13:50:00,131.25,130.67,132.41,2285,0.58,0,2024-04-15T14:10:00,130.67,STOP,-1322.69,-1771.56
long_volspike,PNB,2024-04-18,SHORT,2024-04-18T13:30:00,127.60,127.90,126.99,2351,0.30,0,2024-04-18T13:30:00,127.90,STOP,-716.61,-1167.13
long_volspike,PNB,2024-04-26,LONG,2024-04-26T14:05:00,133.48,133.12,134.20,2247,0.36,0,2024-04-26T14:10:00,133.12,STOP,-810.63,-1259.92
long_volspike,PNB,2024-05-31,LONG,2024-05-31T13:05:00,124.25,123.89,124.97,2414,0.36,0,2024-05-31T13:30:00,124.97,TARGET,1732.91,1281.70
long_volspike,PNB,2024-06-12,SHORT,2024-06-12T12:10:00,123.38,123.63,122.87,2431,0.25,0,2024-06-12T12:25:00,123.63,STOP,-617.24,-1067.61
long_volspike,PNB,2024-06-20,SHORT,2024-06-20T14:05:00,124.39,124.62,123.94,2411,0.23,0,2024-06-20T14:10:00,124.62,STOP,-545.42,-995.69
long_volspike,PNB,2024-07-26,LONG,2024-07-26T12:00:00,115.24,114.98,115.77,2603,0.26,0,2024-07-26T12:15:00,114.98,STOP,-684.89,-1134.33
long_volspike,PNB,2024-08-09,LONG,2024-08-09T13:20:00,111.31,111.16,111.60,2695,0.15,0,2024-08-09T13:25:00,111.60,TARGET,782.27,331.71
long_volspike,PNB,2024-08-12,LONG,2024-08-12T13:55:00,112.27,112.10,112.62,2672,0.17,0,2024-08-12T14:15:00,112.10,STOP,-462.39,-912.03
long_volspike,PNB,2024-08-16,LONG,2024-08-16T13:50:00,109.84,109.65,110.22,2731,0.19,0,2024-08-16T13:55:00,109.65,STOP,-518.76,-968.33
long_volspike,PNB,2024-08-20,SHORT,2024-08-20T11:40:00,112.00,112.22,111.57,2678,0.22,0,2024-08-20T12:05:00,112.22,STOP,-576.82,-1027.16
long_volspike,PNB,2024-10-10,SHORT,2024-10-10T13:10:00,101.27,101.45,100.92,2962,0.18,0,2024-10-10T13:20:00,101.45,STOP,-523.82,-974.15
long_volspike,PNB,2024-10-28,LONG,2024-10-28T13:50:00,97.82,97.44,98.57,3066,0.38,0,2024-10-28T13:50:00,97.44,STOP,-1152.59,-1601.60
long_volspike,PNB,2024-12-06,SHORT,2024-12-06T10:15:00,104.90,105.33,104.04,2859,0.43,0,2024-12-06T10:20:00,105.33,STOP,-1234.99,-1685.78
long_volspike,PNB,2024-12-10,LONG,2024-12-10T09:50:00,106.32,106.04,106.87,2821,0.28,0,2024-12-10T10:10:00,106.04,STOP,-777.20,-1226.51
long_volspike,PNB,2024-12-16,LONG,2024-12-16T13:20:00,105.20,105.05,105.49,2851,0.15,0,2024-12-16T13:25:00,105.05,STOP,-413.72,-863.30
long_volspike,PNB,2024-12-17,SHORT,2024-12-17T10:25:00,104.55,104.78,104.10,2869,0.23,0,2024-12-17T10:25:00,104.78,STOP,-645.98,-1096.40
long_volspike,PNB,2025-01-24,SHORT,2025-01-24T14:05:00,94.34,94.70,93.63,3179,0.36,0,2025-01-24T14:05:00,94.70,STOP,-1128.76,-1579.46
long_volspike,PNB,2025-02-01,SHORT,2025-02-01T11:50:00,97.09,97.47,96.34,3089,0.38,0,2025-02-01T11:50:00,96.34,TARGET,2330.26,1882.14
long_volspike,PNB,2025-02-13,SHORT,2025-02-13T12:45:00,93.10,93.32,92.67,3222,0.22,0,2025-02-13T13:10:00,92.67,TARGET,1390.52,941.61
long_volspike,PNB,2025-02-21,SHORT,2025-02-21T13:30:00,91.59,91.77,91.22,3275,0.18,0,2025-02-21T13:45:00,91.22,TARGET,1209.15,760.12
long_volspike,PNB,2025-02-24,LONG,2025-02-24T11:50:00,91.60,91.34,92.13,3275,0.26,0,2025-02-24T12:05:00,91.34,STOP,-862.11,-1311.45
long_volspike,PNB,2025-04-15,SHORT,2025-04-15T12:10:00,93.65,93.81,93.33,3203,0.16,0,2025-04-15T12:35:00,93.81,STOP,-511.13,-961.46
long_volspike,PNB,2025-05-20,SHORT,2025-05-20T13:00:00,98.18,98.37,97.80,3055,0.19,0,2025-05-20T13:05:00,98.37,STOP,-578.50,-1028.84
long_volspike,PNB,2025-06-23,LONG,2025-06-23T13:30:00,104.03,103.87,104.35,2883,0.16,0,2025-06-23T13:35:00,103.87,STOP,-462.51,-912.04
long_volspike,PNB,2025-07-04,SHORT,2025-07-04T11:50:00,110.32,110.49,109.97,2719,0.17,0,2025-07-04T11:55:00,109.97,TARGET,945.99,496.76
long_volspike,PNB,2025-11-12,LONG,2025-11-12T12:45:00,122.71,122.54,123.05,2444,0.17,0,2025-11-12T12:50:00,122.54,STOP,-420.24,-869.78
long_volspike,PNB,2025-12-12,LONG,2025-12-12T13:50:00,117.59,117.42,117.94,2551,0.17,0,2025-12-12T13:55:00,117.42,STOP,-443.84,-893.47
long_volspike,PNB,2025-12-19,LONG,2025-12-19T12:35:00,119.37,119.17,119.76,2513,0.20,0,2025-12-19T12:45:00,119.17,STOP,-496.03,-945.62
long_volspike,PNB,2026-03-06,SHORT,2026-03-06T12:30:00,120.93,121.19,120.42,2480,0.26,0,2026-03-06T12:45:00,121.19,STOP,-638.32,-1088.65
long_volspike,PNB,2026-03-09,LONG,2026-03-09T13:45:00,114.50,114.13,115.24,2620,0.37,0,2026-03-09T13:50:00,114.13,STOP,-973.65,-1422.91
long_volspike,PNB,2026-03-10,LONG,2026-03-10T12:50:00,116.98,116.66,117.62,2564,0.32,0,2026-03-10T13:10:00,116.66,STOP,-825.20,-1274.49
long_volspike,PNB,2026-03-12,LONG,2026-03-12T13:25:00,117.58,117.27,118.20,2551,0.31,0,2026-03-12T14:35:00,117.27,STOP,-792.10,-1241.43
long_volspike,BANKBARODA,2024-04-05,SHORT,2024-04-05T11:50:00,252.59,253.25,251.26,1187,0.66,0,2024-04-05T12:50:00,251.26,TARGET,1573.42,1124.86
long_volspike,BANKBARODA,2024-04-12,SHORT,2024-04-12T12:45:00,253.51,254.09,252.34,1183,0.58,0,2024-04-12T13:00:00,254.09,STOP,-690.05,-1140.42
long_volspike,BANKBARODA,2024-04-22,LONG,2024-04-22T13:25:00,243.94,243.45,244.93,1229,0.49,0,2024-04-22T14:50:00,244.57,TIME_STOP,774.27,323.99
long_volspike,BANKBARODA,2024-06-07,LONG,2024-06-07T10:40:00,255.49,254.49,257.48,1174,1.00,0,2024-06-07T10:40:00,254.49,STOP,-1171.05,-1620.09
long_volspike,BANKBARODA,2024-06-13,SHORT,2024-06-13T13:40:00,265.26,265.72,264.34,1130,0.46,0,2024-06-13T15:00:00,265.72,STOP,-521.65,-971.65
long_volspike,BANKBARODA,2024-06-14,LONG,2024-06-14T11:15:00,268.01,267.33,269.38,1119,0.68,0,2024-06-14T11:25:00,267.33,STOP,-765.74,-1215.02
long_volspike,BANKBARODA,2024-06-20,LONG,2024-06-20T12:25:00,268.55,267.96,269.72,1117,0.59,0,2024-06-20T13:50:00,268.55,TIME_STOP,0.00,-449.96
long_volspike,BANKBARODA,2024-07-08,SHORT,2024-07-08T12:05:00,255.83,256.47,254.56,1172,0.64,0,2024-07-08T13:00:00,254.56,TARGET,1490.48,1041.84
long_volspike,BANKBARODA,2024-07-11,LONG,2024-07-11T14:05:00,248.20,247.75,249.10,1208,0.45,0,2024-07-11T14:05:00,247.75,STOP,-545.30,-994.63
long_volspike,BANKBARODA,2024-07-22,LONG,2024-07-22T12:25:00,247.47,246.81,248.79,1212,0.66,0,2024-07-22T12:25:00,246.81,STOP,-801.70,-1251.00
long_volspike,BANKBARODA,2024-07-23,SHORT,2024-07-23T12:20:00,242.06,242.97,240.24,1239,0.91,0,2024-07-23T12:20:00,240.24,TARGET,2254.66,1806.48
long_volspike,BANKBARODA,2024-08-28,LONG,2024-08-28T12:45:00,242.69,242.40,243.28,1236,0.29,0,2024-08-28T12:45:00,242.40,STOP,-364.43,-814.10
long_volspike,BANKBARODA,2024-09-02,LONG,2024-09-02T14:00:00,243.51,243.04,244.46,1231,0.47,0,2024-09-02T14:00:00,244.46,TARGET,1164.20,713.69
long_volspike,BANKBARODA,2024-09-11,SHORT,2024-09-11T13:20:00,227.03,227.51,226.08,1321,0.48,0,2024-09-11T13:55:00,226.08,TARGET,1255.42,806.51
long_volspike,BANKBARODA,2024-11-14,SHORT,2024-11-14T13:45:00,234.18,234.84,232.86,1281,0.66,0,2024-11-14T15:10:00,233.74,TIME_STOP,563.64,114.09
long_volspike,BANKBARODA,2024-12-16,LONG,2024-12-16T09:55:00,250.66,249.98,252.02,1196,0.68,0,2024-12-16T09:55:00,249.98,STOP,-815.48,-1264.55
long_volspike,BANKBARODA,2024-12-31,SHORT,2024-12-31T11:40:00,230.59,231.25,229.27,1301,0.66,0,2024-12-31T12:30:00,231.25,STOP,-861.09,-1311.73
long_volspike,BANKBARODA,2025-02-11,SHORT,2025-02-11T13:15:00,203.05,203.54,202.07,1477,0.49,0,2025-02-11T13:15:00,203.54,STOP,-723.17,-1173.57
long_volspike,BANKBARODA,2025-02-17,LONG,2025-02-17T13:35:00,199.23,198.63,200.44,1505,0.60,0,2025-02-17T13:35:00,198.63,STOP,-908.62,-1357.70
long_volspike,BANKBARODA,2025-02-24,LONG,2025-02-24T11:45:00,201.43,200.96,202.37,1489,0.47,0,2025-02-24T11:55:00,202.37,TARGET,1403.99,953.05
long_volspike,BANKBARODA,2025-03-12,SHORT,2025-03-12T11:40:00,195.95,196.55,194.75,1531,0.60,0,2025-03-12T11:40:00,196.55,STOP,-920.22,-1370.91
long_volspike,BANKBARODA,2025-05-23,LONG,2025-05-23T11:10:00,235.02,234.48,236.11,1276,0.54,0,2025-05-23T12:35:00,235.05,TIME_STOP,38.28,-411.58
long_volspike,BANKBARODA,2025-06-23,LONG,2025-06-23T13:30:00,235.38,234.94,236.26,1274,0.44,0,2025-06-23T13:35:00,234.94,STOP,-560.70,-1010.09
long_volspike,BANKBARODA,2025-07-03,LONG,2025-07-03T13:45:00,243.20,242.79,244.01,1233,0.41,0,2025-07-03T13:45:00,242.79,STOP,-499.46,-948.88
long_volspike,BANKBARODA,2025-07-11,SHORT,2025-07-11T10:00:00,238.07,238.56,237.09,1260,0.49,0,2025-07-11T10:25:00,237.09,TARGET,1228.99,779.96
long_volspike,BANKBARODA,2025-07-28,SHORT,2025-07-28T13:00:00,241.89,242.54,240.60,1240,0.65,0,2025-07-28T13:15:00,240.60,TARGET,1601.72,1153.00
long_volspike,BANKBARODA,2025-08-08,SHORT,2025-08-08T12:05:00,239.71,240.16,238.81,1251,0.45,0,2025-08-08T12:10:00,240.16,STOP,-564.50,-1014.74
long_volspike,BANKBARODA,2025-09-16,LONG,2025-09-16T11:45:00,240.35,239.97,241.11,1248,0.38,0,2025-09-16T11:45:00,239.97,STOP,-475.03,-924.61
long_volspike,BANKBARODA,2025-09-29,LONG,2025-09-29T13:05:00,251.97,251.51,252.89,1190,0.46,0,2025-09-29T13:10:00,252.89,TARGET,1089.33,638.75
long_volspike,BANKBARODA,2025-10-23,SHORT,2025-10-23T14:00:00,267.95,268.43,266.98,1119,0.48,0,2025-10-23T14:35:00,268.43,STOP,-541.99,-992.15
long_volspike,BANKBARODA,2025-11-19,LONG,2025-11-19T10:15:00,290.40,289.68,291.83,1033,0.72,0,2025-11-19T10:45:00,289.68,STOP,-740.94,-1190.36
long_volspike,BANKBARODA,2025-11-28,LONG,2025-11-28T10:55:00,290.80,289.96,292.48,1031,0.84,0,2025-11-28T12:20:00,290.90,TIME_STOP,103.10,-346.70
long_volspike,BANKBARODA,2026-02-23,SHORT,2026-02-23T12:35:00,312.05,312.66,310.83,961,0.61,0,2026-02-23T12:40:00,312.66,STOP,-586.35,-1036.60
long_volspike,WIPRO,2024-03-26,SHORT,2024-03-26T12:10:00,229.35,229.91,228.24,1308,0.56,0,2024-03-26T12:15:00,229.91,STOP,-729.20,-1179.73
long_volspike,WIPRO,2024-04-03,SHORT,2024-04-03T14:05:00,231.20,231.51,230.58,1297,0.31,0,2024-04-03T14:10:00,231.51,STOP,-399.94,-850.04
long_volspike,WIPRO,2024-04-04,LONG,2024-04-04T13:30:00,232.25,231.76,233.24,1291,0.49,0,2024-04-04T14:20:00,233.24,TARGET,1276.81,826.10
long_volspike,WIPRO,2024-04-15,SHORT,2024-04-15T13:05:00,221.05,221.45,220.26,1357,0.40,0,2024-04-15T13:15:00,221.45,STOP,-538.35,-988.70
long_volspike,WIPRO,2024-04-25,SHORT,2024-04-25T12:45:00,219.00,219.36,218.27,1369,0.36,0,2024-04-25T12:55:00,219.36,STOP,-497.41,-947.50
long_volspike,WIPRO,2024-05-21,LONG,2024-05-21T12:40:00,221.40,221.08,222.03,1355,0.32,0,2024-05-21T12:50:00,222.03,TARGET,860.18,409.54
long_volspike,WIPRO,2024-06-06,SHORT,2024-06-06T11:50:00,216.45,217.01,215.34,1386,0.56,0,2024-06-06T11:50:00,217.01,STOP,-771.76,-1222.34
long_volspike,WIPRO,2024-06-12,SHORT,2024-06-12T12:40:00,228.85,229.26,228.02,1310,0.41,0,2024-06-12T13:25:00,229.26,STOP,-541.13,-991.23
long_volspike,WIPRO,2024-06-25,LONG,2024-06-25T10:40:00,235.60,235.20,236.39,1273,0.40,0,2024-06-25T10:45:00,236.39,TARGET,1008.20,557.56
long_volspike,WIPRO,2024-07-04,SHORT,2024-07-04T11:40:00,255.50,256.31,253.88,1174,0.81,0,2024-07-04T13:00:00,253.88,TARGET,1902.64,1454.13
long_volspike,WIPRO,2024-07-10,SHORT,2024-07-10T13:45:00,254.90,255.39,253.92,1176,0.49,0,2024-07-10T14:30:00,255.39,STOP,-573.63,-1023.71
long_volspike,WIPRO,2024-07-15,SHORT,2024-07-15T13:45:00,267.25,267.61,266.52,1122,0.36,0,2024-07-15T13:55:00,266.52,TARGET,818.06,368.89
long_volspike,WIPRO,2024-07-16,LONG,2024-07-16T12:45:00,267.45,267.06,268.23,1121,0.39,0,2024-07-16T13:35:00,267.06,STOP,-438.59,-887.97
long_volspike,WIPRO,2024-07-18,LONG,2024-07-18T12:00:00,269.05,268.39,270.38,1115,0.66,0,2024-07-18T12:00:00,268.39,STOP,-740.71,-1190.14
long_volspike,WIPRO,2024-08-09,LONG,2024-08-09T14:05:00,235.10,234.74,235.82,1276,0.36,0,2024-08-09T14:30:00,234.74,STOP,-458.45,-908.08
long_volspike,WIPRO,2024-09-12,LONG,2024-09-12T13:00:00,250.45,249.96,251.42,1197,0.49,0,2024-09-12T13:05:00,249.96,STOP,-583.05,-1032.29
long_volspike,WIPRO,2024-09-30,LONG,2024-09-30T13:05:00,259.75,259.27,260.72,1154,0.48,0,2024-09-30T13:05:00,259.27,STOP,-556.98,-1006.19
long_volspike,WIPRO,2024-10-24,LONG,2024-10-24T14:05:00,261.90,261.56,262.58,1145,0.34,0,2024-10-24T14:10:00,261.56,STOP,-387.56,-837.09
long_volspike,WIPRO,2024-11-12,SHORT,2024-11-12T12:45:00,274.40,274.86,273.49,1093,0.46,0,2024-11-12T13:00:00,274.86,STOP,-498.83,-949.08
long_volspike,WIPRO,2024-12-24,LONG,2024-12-24T10:35:00,295.35,294.59,296.87,1015,0.76,0,2024-12-24T10:40:00,294.59,STOP,-773.86,-1222.95
long_volspike,WIPRO,2024-12-30,SHORT,2024-12-30T12:25:00,290.65,291.28,289.39,1032,0.63,0,2024-12-30T13:50:00,290.25,TIME_STOP,412.80,-36.82
long_volspike,WIPRO,2025-01-24,LONG,2025-01-24T11:00:00,306.10,305.18,307.94,980,0.92,0,2025-01-24T11:20:00,307.94,TARGET,1802.43,1351.11
long_volspike,WIPRO,2025-02-10,LONG,2025-02-10T11:15:00,312.80,312.03,314.34,959,0.77,0,2025-02-10T11:20:00,312.03,STOP,-738.24,-1187.65
long_volspike,WIPRO,2025-02-12,SHORT,2025-02-12T13:55:00,303.00,303.70,301.59,990,0.70,0,2025-02-12T15:15:00,302.20,EOD,792.00,342.64
long_volspike,WIPRO,2025-03-27,LONG,2025-03-27T11:30:00,265.70,264.97,267.16,1129,0.73,0,2025-03-27T11:35:00,264.97,STOP,-824.96,-1274.30
long_volspike,WIPRO,2025-04-01,LONG,2025-04-01T12:00:00,255.00,254.34,256.32,1176,0.66,0,2025-04-01T13:25:00,254.65,TIME_STOP,-411.60,-861.11
long_volspike,WIPRO,2025-04-21,LONG,2025-04-21T12:15:00,233.85,233.43,234.70,1282,0.42,0,2025-04-21T12:35:00,234.70,TARGET,1085.93,635.43
long_volspike,WIPRO,2025-05-15,LONG,2025-05-15T13:10:00,247.05,246.52,248.11,1214,0.53,0,2025-05-15T13:30:00,248.11,TARGET,1286.54,835.69
long_volspike,WIPRO,2025-05-26,LONG,2025-05-26T12:00:00,243.85,243.45,244.65,1230,0.40,0,2025-05-26T12:00:00,243.45,STOP,-492.89,-942.43
long_volspike,WIPRO,2025-06-05,LONG,2025-06-05T12:05:00,242.30,241.98,242.95,1238,0.32,0,2025-06-05T12:10:00,242.95,TARGET,802.68,352.12
long_volspike,WIPRO,2025-06-26,SHORT,2025-06-26T12:55:00,261.25,261.65,260.45,1148,0.40,0,2025-06-26T13:00:00,261.65,STOP,-460.57,-910.79
long_volspike,WIPRO,2025-07-02,SHORT,2025-07-02T13:25:00,258.15,258.63,257.19,1162,0.48,0,2025-07-02T14:10:00,258.63,STOP,-554.89,-1005.26
long_volspike,WIPRO,2025-07-07,LONG,2025-07-07T11:15:00,262.95,262.54,263.78,1140,0.41,0,2025-07-07T11:15:00,262.54,STOP,-471.91,-921.20
long_volspike,WIPRO,2025-07-17,SHORT,2025-07-17T13:15:00,254.50,254.93,253.64,1178,0.43,0,2025-07-17T13:50:00,254.93,STOP,-507.11,-957.19
long_volspike,WIPRO,2025-08-08,LONG,2025-08-08T12:50:00,234.65,234.36,235.22,1278,0.29,0,2025-08-08T13:35:00,235.22,TARGET,729.13,278.76
long_volspike,WIPRO,2025-11-20,SHORT,2025-11-20T11:20:00,239.80,240.13,239.14,1251,0.33,0,2025-11-20T11:40:00,240.13,STOP,-411.93,-862.22
long_volspike,WIPRO,2025-12-01,LONG,2025-12-01T13:45:00,244.45,244.11,245.13,1227,0.34,0,2025-12-01T13:55:00,244.11,STOP,-418.31,-867.91
long_volspike,WIPRO,2025-12-16,SHORT,2025-12-16T14:05:00,253.05,253.32,252.52,1185,0.27,0,2025-12-16T14:20:00,252.52,TARGET,631.91,182.59
long_volspike,WIPRO,2026-02-11,SHORT,2026-02-11T12:25:00,229.89,230.26,229.16,1304,0.37,0,2026-02-11T12:25:00,230.26,STOP,-478.55,-928.57
long_volspike,WIPRO,2026-02-16,SHORT,2026-02-16T12:50:00,211.08,211.59,210.06,1421,0.51,0,2026-02-16T14:15:00,211.20,TIME_STOP,-170.52,-620.56
long_volspike,HCLTECH,2024-05-28,LONG,2024-05-28T13:10:00,1357.75,1355.80,1361.66,220,1.95,0,2024-05-28T13:40:00,1361.66,TARGET,859.73,411.03
long_volspike,HCLTECH,2024-05-31,LONG,2024-05-31T11:20:00,1338.20,1334.18,1346.25,224,4.02,0,2024-05-31T11:20:00,1334.18,STOP,-901.04,-1350.00
long_volspike,HCLTECH,2024-06-18,LONG,2024-06-18T14:05:00,1438.90,1437.24,1442.23,208,1.66,0,2024-06-18T14:10:00,1437.24,STOP,-346.01,-794.69
long_volspike,HCLTECH,2024-06-26,SHORT,2024-06-26T13:00:00,1439.60,1441.34,1436.11,208,1.74,0,2024-06-26T13:00:00,1441.34,STOP,-362.75,-812.17
long_volspike,HCLTECH,2024-06-28,LONG,2024-06-28T12:05:00,1450.35,1447.26,1456.53,206,3.09,0,2024-06-28T12:15:00,1447.26,STOP,-636.91,-1084.59
long_volspike,HCLTECH,2024-08-21,SHORT,2024-08-21T11:55:00,1676.55,1678.97,1671.70,178,2.42,0,2024-08-21T12:10:00,1678.97,STOP,-431.56,-879.52
long_volspike,HCLTECH,2024-09-12,LONG,2024-09-12T14:05:00,1792.05,1788.43,1799.28,167,3.62,0,2024-09-12T14:45:00,1799.28,TARGET,1207.71,757.90
long_volspike,HCLTECH,2024-10-15,LONG,2024-10-15T13:00:00,1867.15,1863.58,1874.29,160,3.57,0,2024-10-15T13:00:00,1863.58,STOP,-570.82,-1018.51
long_volspike,HCLTECH,2024-11-22,LONG,2024-11-22T13:20:00,1876.75,1873.01,1884.23,159,3.74,0,2024-11-22T13:20:00,1873.01,STOP,-594.26,-1041.42
long_volspike,HCLTECH,2024-12-16,SHORT,2024-12-16T11:00:00,1960.55,1964.42,1952.80,153,3.87,0,2024-12-16T12:25:00,1954.85,TIME_STOP,872.10,422.81
long_volspike,HCLTECH,2025-01-30,SHORT,2025-01-30T13:35:00,1715.40,1718.65,1708.91,174,3.25,0,2025-01-30T13:45:00,1708.91,TARGET,1129.56,682.69
long_volspike,HCLTECH,2025-03-13,SHORT,2025-03-13T11:45:00,1532.95,1536.69,1525.47,195,3.74,0,2025-03-13T11:55:00,1536.69,STOP,-729.14,-1178.07
long_volspike,HCLTECH,2025-03-19,LONG,2025-03-19T13:20:00,1534.45,1531.98,1539.40,195,2.47,0,2025-03-19T13:45:00,1531.98,STOP,-482.60,-931.07
long_volspike,HCLTECH,2025-03-27,SHORT,2025-03-27T11:25:00,1621.10,1625.88,1611.53,185,4.78,0,2025-03-27T11:45:00,1625.88,STOP,-884.89,-1335.41
long_volspike,HCLTECH,2025-04-22,LONG,2025-04-22T11:45:00,1481.30,1476.92,1490.06,202,4.38,0,2025-04-22T13:10:00,1490.06,TARGET,1769.86,1319.70
long_volspike,HCLTECH,2025-04-29,LONG,2025-04-29T11:15:00,1562.80,1558.90,1570.60,191,3.90,0,2025-04-29T11:30:00,1558.90,STOP,-744.58,-1191.77
long_volspike,HCLTECH,2025-05-02,SHORT,2025-05-02T12:20:00,1566.70,1570.24,1559.62,191,3.54,0,2025-05-02T12:45:00,1570.24,STOP,-675.97,-1125.33
long_volspike,HCLTECH,2025-05-15,LONG,2025-05-15T12:40:00,1655.80,1650.98,1665.44,181,4.82,0,2025-05-15T13:05:00,1665.44,TARGET,1743.95,1293.09
long_volspike,HCLTECH,2025-06-05,LONG,2025-06-05T12:05:00,1645.60,1642.52,1651.77,182,3.08,0,2025-06-05T12:10:00,1651.77,TARGET,1122.84,672.75
long_volspike,HCLTECH,2025-06-24,SHORT,2025-06-24T12:45:00,1713.30,1716.94,1706.01,175,3.64,0,2025-06-24T12:50:00,1716.94,STOP,-637.62,-1087.84
long_volspike,HCLTECH,2025-06-26,SHORT,2025-06-26T12:50:00,1711.30,1714.30,1705.31,175,3.00,0,2025-06-26T12:50:00,1705.31,TARGET,1048.50,600.07
long_volspike,HCLTECH,2025-10-06,LONG,2025-10-06T13:05:00,1418.90,1416.46,1423.77,211,2.44,0,2025-10-06T14:25:00,1416.46,STOP,-514.19,-962.88
long_volspike,HCLTECH,2025-10-09,LONG,2025-10-09T12:30:00,1487.00,1484.13,1492.75,201,2.87,0,2025-10-09T13:05:00,1484.13,STOP,-577.46,-1025.36
long_volspike,HCLTECH,2025-11-11,LONG,2025-11-11T12:30:00,1555.20,1552.56,1560.49,192,2.64,0,2025-11-11T12:35:00,1552.56,STOP,-507.59,-955.10
long_volspike,HCLTECH,2025-12-08,SHORT,2025-12-08T12:20:00,1688.20,1690.74,1683.13,177,2.54,0,2025-12-08T12:20:00,1690.74,STOP,-448.73,-897.28
long_volspike,MARUTI,2024-03-22,LONG,2024-03-22T10:20:00,11994.20,11965.04,12052.53,25,29.16,0,2024-03-22T11:00:00,12052.53,TARGET,1458.23,1007.35
