variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,sqz_bars,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
htf,EICHERMOT,2025-09-11,LONG,2025-09-11T13:40:00,6785.00,6775.72,6803.56,44,9.28,0,2025-09-11T14:00:00,6775.72,STOP,-408.30,-855.80
htf,EICHERMOT,2025-09-19,LONG,2025-09-19T14:05:00,6971.00,6964.44,6984.13,43,6.56,0,2025-09-19T14:05:00,6984.13,TARGET,564.50,114.45
htf,EICHERMOT,2025-09-30,SHORT,2025-09-30T11:00:00,6954.00,6966.62,6928.75,43,12.62,0,2025-09-30T11:10:00,6966.62,STOP,-542.83,-991.77
htf,EICHERMOT,2026-01-14,SHORT,2026-01-14T13:30:00,7301.50,7314.25,7276.00,41,12.75,0,2026-01-14T14:10:00,7314.25,STOP,-522.75,-972.18
htf,EICHERMOT,2026-01-20,SHORT,2026-01-20T13:20:00,7279.00,7287.75,7261.50,41,8.75,0,2026-01-20T13:20:00,7261.50,TARGET,717.33,270.21
htf,EICHERMOT,2026-01-30,LONG,2026-01-30T12:30:00,7086.50,7072.57,7114.37,42,13.93,0,2026-01-30T12:45:00,7072.57,STOP,-585.23,-1031.24
htf,TITAN,2024-03-19,SHORT,2024-03-19T14:05:00,3575.90,3580.26,3567.18,83,4.36,0,2024-03-19T14:05:00,3580.26,STOP,-361.92,-807.39
htf,TITAN,2024-04-22,LONG,2024-04-22T11:05:00,3583.70,3574.59,3601.92,83,9.11,0,2024-04-22T11:10:00,3574.59,STOP,-756.09,-1201.69
htf,TITAN,2024-05-16,SHORT,2024-05-16T10:25:00,3252.55,3258.81,3240.02,92,6.26,0,2024-05-16T10:25:00,3258.81,STOP,-576.31,-1025.59
htf,TITAN,2024-05-23,LONG,2024-05-23T12:00:00,3420.00,3413.96,3432.08,87,6.04,0,2024-05-23T12:35:00,3432.08,TARGET,1050.75,603.65
htf,TITAN,2024-06-06,LONG,2024-06-06T11:00:00,3344.00,3334.19,3363.61,89,9.81,0,2024-06-06T11:35:00,3334.19,STOP,-872.71,-1318.48
htf,TITAN,2024-06-07,LONG,2024-06-07T13:45:00,3405.45,3397.77,3420.80,88,7.68,0,2024-06-07T13:50:00,3420.80,TARGET,1351.17,900.64
htf,TITAN,2024-06-14,LONG,2024-06-14T13:05:00,3493.15,3488.26,3502.93,85,4.89,0,2024-06-14T13:25:00,3488.26,STOP,-415.50,-860.57
htf,TITAN,2024-07-12,LONG,2024-07-12T11:05:00,3268.00,3261.21,3281.58,91,6.79,0,2024-07-12T11:05:00,3261.21,STOP,-617.98,-1063.60
htf,TITAN,2024-07-19,LONG,2024-07-19T11:25:00,3258.20,3252.42,3269.76,92,5.78,0,2024-07-19T12:45:00,3269.76,TARGET,1063.92,613.50
htf,TITAN,2024-07-26,LONG,2024-07-26T10:45:00,3426.55,3418.23,3443.19,87,8.32,0,2024-07-26T10:50:00,3443.19,TARGET,1447.32,999.07
htf,TITAN,2024-08-21,LONG,2024-08-21T11:00:00,3505.65,3497.65,3521.65,85,8.00,0,2024-08-21T11:30:00,3521.65,TARGET,1359.89,911.90
htf,TITAN,2024-08-26,LONG,2024-08-26T13:30:00,3618.80,3613.61,3629.18,82,5.19,0,2024-08-26T13:30:00,3629.18,TARGET,851.36,405.61
htf,TITAN,2024-08-29,SHORT,2024-08-29T11:05:00,3510.20,3517.81,3494.97,85,7.61,0,2024-08-29T11:10:00,3517.81,STOP,-647.09,-1095.13
htf,TITAN,2024-10-24,SHORT,2024-10-24T13:00:00,3313.10,3316.79,3305.73,90,3.69,0,2024-10-24T13:35:00,3316.79,STOP,-331.78,-779.30
htf,TITAN,2024-11-05,SHORT,2024-11-05T11:10:00,3224.90,3235.98,3202.75,93,11.08,0,2024-11-05T11:40:00,3202.75,TARGET,2060.19,1611.86
htf,TITAN,2024-11-08,SHORT,2024-11-08T11:50:00,3130.30,3137.15,3116.60,95,6.85,0,2024-11-08T12:15:00,3137.15,STOP,-650.85,-1097.41
htf,TITAN,2024-11-14,SHORT,2024-11-14T09:50:00,3164.00,3174.29,3143.42,94,10.29,0,2024-11-14T09:55:00,3174.29,STOP,-967.30,-1414.15
htf,TITAN,2024-12-05,LONG,2024-12-05T12:10:00,3386.80,3379.15,3402.11,88,7.65,0,2024-12-05T12:10:00,3402.11,TARGET,1347.04,898.97
htf,TITAN,2024-12-09,LONG,2024-12-09T11:20:00,3483.00,3472.91,3503.18,86,10.09,0,2024-12-09T11:20:00,3472.91,STOP,-867.76,-1316.42
htf,TITAN,2025-01-09,LONG,2025-01-09T11:10:00,3496.60,3487.48,3514.83,85,9.12,0,2025-01-09T12:00:00,3487.48,STOP,-774.98,-1220.21
htf,TITAN,2025-01-27,SHORT,2025-01-27T10:10:00,3376.15,3385.92,3356.61,88,9.77,0,2025-01-27T10:20:00,3356.61,TARGET,1719.09,1274.73
htf,TITAN,2025-03-11,SHORT,2025-03-11T13:35:00,3036.40,3041.73,3025.75,98,5.33,0,2025-03-11T13:50:00,3041.73,STOP,-521.89,-968.63
htf,TITAN,2025-03-21,LONG,2025-03-21T12:30:00,3181.25,3176.94,3189.87,94,4.31,0,2025-03-21T12:40:00,3176.94,STOP,-405.06,-853.31
htf,TITAN,2025-04-22,LONG,2025-04-22T14:00:00,3345.00,3340.25,3354.51,89,4.75,0,2025-04-22T14:10:00,3354.51,TARGET,846.30,399.11
htf,TITAN,2025-04-30,LONG,2025-04-30T11:55:00,3404.20,3398.61,3415.39,88,5.59,0,2025-04-30T12:30:00,3398.61,STOP,-492.33,-941.32
htf,TITAN,2025-05-08,LONG,2025-05-08T10:05:00,3357.20,3346.70,3378.19,89,10.50,0,2025-05-08T10:50:00,3378.19,TARGET,1868.34,1418.75
htf,TITAN,2025-05-14,LONG,2025-05-14T13:00:00,3593.00,3586.62,3605.76,83,6.38,0,2025-05-14T13:05:00,3605.76,TARGET,1058.97,610.85
htf,TITAN,2025-07-07,SHORT,2025-07-07T12:40:00,3652.50,3657.35,3642.80,82,4.85,0,2025-07-07T13:10:00,3657.35,STOP,-397.67,-847.22
htf,TITAN,2025-08-14,LONG,2025-08-14T12:15:00,3483.00,3478.06,3492.87,86,4.94,0,2025-08-14T12:55:00,3492.87,TARGET,849.19,399.25
htf,TITAN,2025-09-11,SHORT,2025-09-11T10:20:00,3620.60,3625.95,3609.90,82,5.35,0,2025-09-11T10:30:00,3609.90,TARGET,877.45,432.77
htf,TITAN,2025-10-07,LONG,2025-10-07T11:10:00,3440.00,3434.34,3451.32,87,5.66,0,2025-10-07T11:25:00,3434.34,STOP,-492.39,-940.94
htf,TITAN,2025-10-29,LONG,2025-10-29T12:50:00,3750.90,3745.30,3762.10,79,5.60,0,2025-10-29T12:50:00,3745.30,STOP,-442.50,-886.65
htf,TITAN,2025-11-06,LONG,2025-11-06T13:00:00,3794.40,3787.66,3807.89,79,6.74,0,2025-11-06T13:15:00,3787.66,STOP,-532.77,-982.01
htf,TITAN,2025-12-08,SHORT,2025-12-08T09:55:00,3800.10,3806.18,3787.95,78,6.08,0,2025-12-08T10:30:00,3806.18,STOP,-473.89,-918.86
htf,TITAN,2026-01-02,LONG,2026-01-02T13:55:00,4058.20,4053.54,4067.52,73,4.66,0,2026-01-02T13:55:00,4053.54,STOP,-340.17,-784.29
htf,TITAN,2026-01-06,LONG,2026-01-06T10:05:00,4098.00,4091.23,4111.53,73,6.77,0,2026-01-06T10:15:00,4091.23,STOP,-493.86,-942.22
htf,TITAN,2026-01-27,SHORT,2026-01-27T11:00:00,3990.50,4001.03,3969.43,75,10.53,0,2026-01-27T11:35:00,4001.03,STOP,-789.95,-1239.47
htf,TITAN,2026-02-20,LONG,2026-02-20T11:50:00,4252.00,4244.38,4267.25,70,7.62,0,2026-02-20T11:50:00,4244.38,STOP,-533.69,-979.75
htf,TITAN,2026-02-27,LONG,2026-02-27T13:15:00,4341.30,4336.23,4351.45,69,5.07,0,2026-02-27T13:20:00,4336.23,STOP,-350.03,-799.09
htf,ASIANPAINT,2024-03-20,SHORT,2024-03-20T13:45:00,2812.85,2817.09,2804.37,106,4.24,0,2024-03-20T14:30:00,2817.09,STOP,-449.57,-897.15
htf,ASIANPAINT,2024-03-21,LONG,2024-03-21T11:05:00,2836.90,2831.61,2847.49,105,5.29,0,2024-03-21T11:25:00,2831.61,STOP,-555.96,-1002.36
htf,ASIANPAINT,2024-03-26,SHORT,2024-03-26T11:45:00,2817.00,2821.55,2807.89,106,4.55,0,2024-03-26T11:45:00,2821.55,STOP,-482.60,-930.86
htf,ASIANPAINT,2024-04-23,LONG,2024-04-23T13:05:00,2869.00,2865.64,2875.71,104,3.36,0,2024-04-23T13:05:00,2865.64,STOP,-349.06,-796.37
htf,ASIANPAINT,2024-04-25,LONG,2024-04-25T13:05:00,2850.45,2846.31,2858.73,105,4.14,0,2024-04-25T13:05:00,2846.31,STOP,-434.94,-883.56
htf,ASIANPAINT,2024-05-09,SHORT,2024-05-09T10:25:00,2824.55,2833.53,2806.60,106,8.98,0,2024-05-09T11:50:00,2817.80,TIME_STOP,715.50,266.93
htf,ASIANPAINT,2024-05-23,LONG,2024-05-23T12:35:00,2901.25,2895.34,2913.07,103,5.91,0,2024-05-23T12:50:00,2895.34,STOP,-608.65,-1056.44
htf,ASIANPAINT,2024-05-29,LONG,2024-05-29T11:40:00,2907.85,2901.92,2919.72,103,5.93,0,2024-05-29T13:05:00,2914.80,TIME_STOP,715.85,266.05
htf,ASIANPAINT,2024-06-06,SHORT,2024-06-06T13:10:00,2913.95,2920.33,2901.18,102,6.38,0,2024-06-06T13:15:00,2920.33,STOP,-651.23,-1097.55
htf,ASIANPAINT,2024-06-10,LONG,2024-06-10T13:05:00,2937.45,2932.83,2946.68,102,4.62,0,2024-06-10T13:45:00,2946.68,TARGET,941.58,491.44
htf,ASIANPAINT,2024-06-14,LONG,2024-06-14T13:25:00,2929.00,2925.93,2935.13,102,3.07,0,2024-06-14T13:30:00,2925.93,STOP,-312.73,-760.63
htf,ASIANPAINT,2024-06-20,LONG,2024-06-20T13:05:00,2915.95,2911.10,2925.66,102,4.85,0,2024-06-20T13:10:00,2911.10,STOP,-494.96,-940.72
htf,ASIANPAINT,2024-07-11,LONG,2024-07-11T14:05:00,3017.95,3013.66,3026.53,99,4.29,0,2024-07-11T14:40:00,3026.53,TARGET,849.44,400.63
htf,ASIANPAINT,2024-07-25,SHORT,2024-07-25T12:30:00,2895.25,2898.33,2889.08,103,3.08,0,2024-07-25T12:40:00,2898.33,STOP,-317.65,-765.20
htf,ASIANPAINT,2024-09-03,LONG,2024-09-03T09:55:00,3163.05,3157.88,3173.40,94,5.17,0,2024-09-03T10:00:00,3157.88,STOP,-486.30,-931.92
htf,ASIANPAINT,2024-09-05,LONG,2024-09-05T10:45:00,3242.40,3234.38,3258.44,92,8.02,0,2024-09-05T11:35:00,3234.38,STOP,-737.92,-1184.82
htf,ASIANPAINT,2024-10-07,SHORT,2024-10-07T10:55:00,3048.10,3056.57,3031.16,98,8.47,0,2024-10-07T10:55:00,3056.57,STOP,-829.90,-1278.59
htf,ASIANPAINT,2024-10-18,SHORT,2024-10-18T11:25:00,3038.15,3044.69,3025.07,98,6.54,0,2024-10-18T11:35:00,3044.69,STOP,-640.99,-1088.08
htf,ASIANPAINT,2024-12-02,LONG,2024-12-02T12:05:00,2477.65,2473.42,2486.11,121,4.23,0,2024-12-02T13:25:00,2473.42,STOP,-512.00,-961.31
htf,ASIANPAINT,2025-02-10,SHORT,2025-02-10T12:05:00,2260.05,2264.82,2250.51,132,4.77,0,2025-02-10T12:55:00,2264.82,STOP,-629.51,-1077.47
htf,ASIANPAINT,2025-03-17,SHORT,2025-03-17T10:10:00,2218.75,2223.92,2208.40,135,5.17,0,2025-03-17T10:35:00,2208.40,TARGET,1396.74,948.49
htf,ASIANPAINT,2025-03-21,LONG,2025-03-21T13:30:00,2314.05,2310.74,2320.68,129,3.31,0,2025-03-21T13:30:00,2310.74,STOP,-427.42,-874.87
htf,ASIANPAINT,2025-03-27,LONG,2025-03-27T13:10:00,2331.75,2327.72,2339.81,128,4.03,0,2025-03-27T13:10:00,2327.72,STOP,-515.80,-963.11
htf,ASIANPAINT,2025-04-09,LONG,2025-04-09T11:20:00,2425.00,2418.68,2437.64,123,6.32,0,2025-04-09T11:45:00,2418.68,STOP,-777.27,-1224.10
htf,ASIANPAINT,2025-06-03,SHORT,2025-06-03T10:55:00,2259.60,2265.06,2248.69,132,5.46,0,2025-06-03T12:20:00,2254.70,TIME_STOP,646.80,199.88
htf,ASIANPAINT,2025-08-13,LONG,2025-08-13T12:50:00,2495.40,2492.97,2500.26,120,2.43,0,2025-08-13T13:00:00,2492.97,STOP,-291.67,-740.62
htf,ASIANPAINT,2025-10-07,LONG,2025-10-07T09:55:00,2362.00,2358.52,2368.97,127,3.48,0,2025-10-07T09:55:00,2358.52,STOP,-442.47,-892.10
htf,ASIANPAINT,2025-10-27,LONG,2025-10-27T12:25:00,2529.20,2525.32,2536.97,118,3.88,0,2025-10-27T12:25:00,2525.32,STOP,-458.40,-905.73
htf,ASIANPAINT,2025-11-03,SHORT,2025-11-03T12:20:00,2496.80,2499.67,2491.06,120,2.87,0,2025-11-03T12:45:00,2499.67,STOP,-344.70,-794.38
htf,ASIANPAINT,2025-11-11,LONG,2025-11-11T13:10:00,2645.20,2643.09,2649.42,113,2.11,0,2025-11-11T13:15:00,2643.09,STOP,-238.19,-686.38
htf,ASIANPAINT,2025-11-12,LONG,2025-11-12T11:15:00,2661.90,2656.88,2671.94,112,5.02,0,2025-11-12T11:30:00,2671.94,TARGET,1124.14,676.09
htf,ASIANPAINT,2025-11-25,LONG,2025-11-25T09:55:00,2898.00,2890.54,2912.91,103,7.46,0,2025-11-25T09:55:00,2890.54,STOP,-768.07,-1215.24
htf,ASIANPAINT,2025-12-01,SHORT,2025-12-01T12:45:00,2849.50,2852.63,2843.24,105,3.13,0,2025-12-01T12:50:00,2852.63,STOP,-328.73,-777.77
htf,ASIANPAINT,2025-12-30,LONG,2025-12-30T12:05:00,2789.90,2785.07,2799.56,107,4.83,0,2025-12-30T12:15:00,2785.07,STOP,-516.66,-964.05
htf,ASIANPAINT,2026-01-14,SHORT,2026-01-14T13:45:00,2823.00,2827.14,2814.72,106,4.14,0,2026-01-14T13:45:00,2827.14,STOP,-438.94,-888.13
htf,ASIANPAINT,2026-02-06,SHORT,2026-02-06T12:45:00,2390.40,2393.86,2383.49,125,3.46,0,2026-02-06T13:05:00,2393.86,STOP,-432.08,-880.61
htf,ASIANPAINT,2026-02-23,LONG,2026-02-23T12:20:00,2438.10,2434.27,2445.75,123,3.83,0,2026-02-23T12:20:00,2434.27,STOP,-470.73,-920.21
htf,JSWSTEEL,2024-04-02,LONG,2024-04-02T12:55:00,873.30,871.35,877.20,343,1.95,0,2024-04-02T12:55:00,871.35,STOP,-669.02,-1117.83
htf,JSWSTEEL,2024-04-18,SHORT,2024-04-18T13:30:00,850.00,852.31,845.37,352,2.31,0,2024-04-18T13:30:00,852.31,STOP,-814.25,-1263.66
htf,JSWSTEEL,2024-04-25,LONG,2024-04-25T13:40:00,887.30,885.18,891.55,338,2.12,0,2024-04-25T13:40:00,885.18,STOP,-718.12,-1167.44
htf,JSWSTEEL,2024-04-29,LONG,2024-04-29T10:05:00,896.25,893.03,902.68,334,3.22,0,2024-04-29T11:30:00,894.50,TIME_STOP,-584.50,-1033.08
htf,JSWSTEEL,2024-05-17,LONG,2024-05-17T10:35:00,892.65,889.49,898.96,336,3.16,0,2024-05-17T10:50:00,898.96,TARGET,2120.28,1668.80
htf,JSWSTEEL,2024-06-12,LONG,2024-06-12T11:00:00,918.10,915.99,922.32,326,2.11,0,2024-06-12T12:25:00,919.60,TIME_STOP,489.00,39.68
htf,JSWSTEEL,2024-06-14,LONG,2024-06-14T12:00:00,916.25,914.63,919.48,327,1.62,0,2024-06-14T12:15:00,919.48,TARGET,1056.41,606.19
htf,JSWSTEEL,2024-06-20,LONG,2024-06-20T12:05:00,929.95,927.75,934.35,322,2.20,0,2024-06-20T12:25:00,934.35,TARGET,1417.63,967.40
htf,JSWSTEEL,2024-06-26,SHORT,2024-06-26T12:55:00,922.30,923.86,919.17,325,1.56,0,2024-06-26T14:20:00,920.00,TIME_STOP,747.50,298.44
htf,JSWSTEEL,2024-07-22,SHORT,2024-07-22T12:30:00,887.65,889.81,883.34,337,2.16,0,2024-07-22T12:45:00,889.81,STOP,-726.48,-1175.73
htf,JSWSTEEL,2024-08-13,LONG,2024-08-13T10:15:00,923.00,920.46,928.07,325,2.54,0,2024-08-13T10:20:00,920.46,STOP,-824.50,-1273.85
htf,JSWSTEEL,2024-09-13,LONG,2024-09-13T12:35:00,963.10,961.04,967.21,311,2.06,0,2024-09-13T12:45:00,961.04,STOP,-639.42,-1088.23
htf,JSWSTEEL,2024-09-17,LONG,2024-09-17T12:45:00,966.55,965.31,969.04,310,1.24,0,2024-09-17T13:25:00,969.04,TARGET,770.90,320.87
htf,JSWSTEEL,2024-10-07,SHORT,2024-10-07T10:20:00,1025.40,1029.37,1017.46,292,3.97,0,2024-10-07T10:35:00,1017.46,TARGET,2317.65,1870.26
htf,JSWSTEEL,2024-10-23,SHORT,2024-10-23T12:10:00,964.55,966.76,960.13,311,2.21,0,2024-10-23T12:35:00,960.13,TARGET,1374.59,925.66
htf,JSWSTEEL,2024-11-08,SHORT,2024-11-08T11:55:00,983.75,986.88,977.49,304,3.13,0,2024-11-08T13:20:00,982.70,TIME_STOP,319.20,-129.15
htf,JSWSTEEL,2024-11-12,SHORT,2024-11-12T12:10:00,969.30,971.62,964.67,309,2.32,0,2024-11-12T12:55:00,964.67,TARGET,1431.30,983.10
htf,JSWSTEEL,2024-12-11,LONG,2024-12-11T09:50:00,1018.35,1015.59,1023.87,294,2.76,0,2024-12-11T10:40:00,1015.59,STOP,-811.12,-1259.61
htf,JSWSTEEL,2025-01-09,SHORT,2025-01-09T10:35:00,897.15,899.52,892.41,334,2.37,0,2025-01-09T10:40:00,899.52,STOP,-790.93,-1240.99
htf,JSWSTEEL,2025-01-23,LONG,2025-01-23T13:10:00,934.45,932.69,937.97,321,1.76,0,2025-01-23T13:10:00,932.69,STOP,-564.92,-1014.43
htf,JSWSTEEL,2025-01-31,LONG,2025-01-31T10:00:00,957.25,953.22,965.31,313,4.03,0,2025-01-31T10:05:00,953.22,STOP,-1260.72,-1709.20
htf,JSWSTEEL,2025-02-03,SHORT,2025-02-03T12:45:00,920.80,923.18,916.03,325,2.38,0,2025-02-03T12:45:00,923.18,STOP,-775.12,-1224.60
htf,JSWSTEEL,2025-02-04,LONG,2025-02-04T13:10:00,945.00,943.10,948.79,317,1.90,0,2025-02-04T13:50:00,943.10,STOP,-600.93,-1049.83
htf,JSWSTEEL,2025-02-18,LONG,2025-02-18T13:25:00,973.90,971.70,978.30,308,2.20,0,2025-02-18T13:40:00,978.30,TARGET,1354.43,903.48
htf,JSWSTEEL,2025-03-06,LONG,2025-03-06T11:55:00,1009.80,1006.98,1015.44,297,2.82,0,2025-03-06T13:20:00,1009.95,TIME_STOP,44.55,-405.35
htf,JSWSTEEL,2025-03-11,LONG,2025-03-11T13:50:00,1020.30,1018.46,1023.97,294,1.84,0,2025-03-11T14:00:00,1018.46,STOP,-540.01,-989.55
htf,JSWSTEEL,2025-04-23,LONG,2025-04-23T14:05:00,1041.00,1038.98,1045.04,288,2.02,0,2025-04-23T14:20:00,1038.98,STOP,-582.28,-1031.55
htf,JSWSTEEL,2025-04-24,LONG,2025-04-24T12:20:00,1038.10,1036.19,1041.92,288,1.91,0,2025-04-24T12:45:00,1041.92,TARGET,1098.93,649.65
htf,JSWSTEEL,2025-04-30,SHORT,2025-04-30T13:50:00,1028.90,1030.78,1025.15,291,1.88,0,2025-04-30T13:55:00,1030.78,STOP,-545.68,-995.20
htf,JSWSTEEL,2025-05-14,LONG,2025-05-14T10:20:00,1010.20,1007.49,1015.61,296,2.71,0,2025-05-14T10:30:00,1007.49,STOP,-800.70,-1248.63
htf,JSWSTEEL,2025-06-19,SHORT,2025-06-19T12:40:00,991.20,992.88,987.84,302,1.68,0,2025-06-19T14:00:00,992.88,STOP,-506.88,-956.27
htf,JSWSTEEL,2025-06-20,LONG,2025-06-20T10:20:00,1002.00,999.09,1007.82,299,2.91,0,2025-06-20T10:30:00,1007.82,TARGET,1739.96,1289.26
htf,JSWSTEEL,2025-07-04,SHORT,2025-07-04T11:20:00,1039.80,1041.65,1036.10,288,1.85,0,2025-07-04T11:40:00,1036.10,TARGET,1066.28,617.89
htf,JSWSTEEL,2025-09-19,LONG,2025-09-19T12:15:00,1120.90,1118.95,1124.80,267,1.95,0,2025-09-19T13:40:00,1123.10,TIME_STOP,587.40,138.04
htf,JSWSTEEL,2025-09-22,LONG,2025-09-22T13:45:00,1124.40,1123.15,1126.90,266,1.25,0,2025-09-22T13:55:00,1123.15,STOP,-332.40,-780.79
htf,JSWSTEEL,2025-10-10,LONG,2025-10-10T13:15:00,1167.00,1165.04,1170.93,257,1.96,0,2025-10-10T13:15:00,1165.04,STOP,-504.74,-954.24
htf,JSWSTEEL,2025-10-16,LONG,2025-10-16T10:05:00,1165.10,1163.29,1168.72,257,1.81,0,2025-10-16T10:05:00,1163.29,STOP,-465.77,-914.57
htf,JSWSTEEL,2025-11-10,LONG,2025-11-10T12:35:00,1180.40,1178.42,1184.36,254,1.98,0,2025-11-10T12:40:00,1184.36,TARGET,1004.68,554.20
htf,JSWSTEEL,2025-12-02,LONG,2025-12-02T11:20:00,1168.00,1165.48,1173.03,256,2.52,0,2025-12-02T11:30:00,1165.48,STOP,-644.15,-1092.18
htf,JSWSTEEL,2025-12-10,SHORT,2025-12-10T10:55:00,1100.60,1103.46,1094.88,272,2.86,0,2025-12-10T11:05:00,1103.46,STOP,-777.63,-1227.25
htf,JSWSTEEL,2025-12-19,SHORT,2025-12-19T11:00:00,1080.50,1082.99,1075.53,277,2.49,0,2025-12-19T11:35:00,1082.99,STOP,-688.49,-1137.96
htf,JSWSTEEL,2026-02-19,SHORT,2026-02-19T13:50:00,1231.90,1234.06,1227.58,243,2.16,0,2026-02-19T14:15:00,1234.06,STOP,-524.89,-974.31
htf,JSWSTEEL,2026-02-24,LONG,2026-02-24T13:15:00,1247.80,1246.18,1251.04,240,1.62,0,2026-02-24T13:25:00,1246.18,STOP,-389.37,-838.28
htf,HINDALCO,2024-04-01,LONG,2024-04-01T13:40:00,567.85,566.52,570.52,528,1.33,0,2024-04-01T15:05:00,568.90,TIME_STOP,554.40,104.25
htf,HINDALCO,2024-04-05,SHORT,2024-04-05T13:50:00,568.65,569.84,566.26,527,1.19,0,2024-04-05T14:00:00,569.84,STOP,-628.79,-1078.78
htf,HINDALCO,2024-04-23,SHORT,2024-04-23T13:05:00,613.40,614.42,611.36,489,1.02,0,2024-04-23T13:45:00,614.42,STOP,-499.75,-950.05
htf,HINDALCO,2024-05-17,LONG,2024-05-17T11:50:00,656.75,655.18,659.89,456,1.57,0,2024-05-17T11:50:00,655.18,STOP,-716.71,-1165.39
htf,HINDALCO,2024-05-23,SHORT,2024-05-23T13:40:00,667.50,669.14,664.22,449,1.64,0,2024-05-23T14:25:00,669.14,STOP,-735.38,-1185.49
htf,HINDALCO,2024-06-14,LONG,2024-06-14T10:15:00,684.25,682.36,688.02,438,1.89,0,2024-06-14T11:40:00,685.00,TIME_STOP,328.50,-121.30
htf,HINDALCO,2024-07-01,LONG,2024-07-01T09:55:00,698.40,696.33,702.54,429,2.07,0,2024-07-01T10:05:00,696.33,STOP,-887.93,-1336.69
htf,HINDALCO,2024-07-09,LONG,2024-07-09T12:25:00,701.45,700.21,703.94,427,1.24,0,2024-07-09T13:35:00,700.21,STOP,-530.65,-979.53
htf,HINDALCO,2024-07-22,SHORT,2024-07-22T12:40:00,666.70,668.09,663.92,449,1.39,0,2024-07-22T12:50:00,668.09,STOP,-625.09,-1074.58
htf,HINDALCO,2024-08-12,LONG,2024-08-12T10:20:00,627.25,624.92,631.90,478,2.33,0,2024-08-12T11:45:00,628.30,TIME_STOP,501.90,51.79
htf,HINDALCO,2024-10-07,SHORT,2024-10-07T10:05:00,740.30,742.89,735.11,405,2.59,0,2024-10-07T10:35:00,735.11,TARGET,2101.49,1653.33
htf,HINDALCO,2024-12-05,LONG,2024-12-05T12:05:00,664.10,662.65,667.01,451,1.45,0,2024-12-05T12:05:00,667.01,TARGET,1311.11,860.86
htf,HINDALCO,2024-12-18,SHORT,2024-12-18T10:10:00,636.10,637.91,632.48,471,1.81,0,2024-12-18T10:30:00,637.91,STOP,-851.61,-1301.66
htf,HINDALCO,2024-12-23,SHORT,2024-12-23T14:05:00,630.65,631.73,628.49,475,1.08,0,2024-12-23T14:10:00,631.73,STOP,-512.68,-962.40
htf,HINDALCO,2025-01-02,SHORT,2025-01-02T11:50:00,591.40,592.63,588.94,507,1.23,0,2025-01-02T11:50:00,588.94,TARGET,1246.70,797.87
htf,HINDALCO,2025-01-03,SHORT,2025-01-03T14:05:00,593.15,594.36,590.72,505,1.21,0,2025-01-03T14:30:00,594.36,STOP,-612.70,-1062.47
htf,HINDALCO,2025-01-15,LONG,2025-01-15T12:55:00,595.10,593.84,597.61,504,1.26,0,2025-01-15T13:00:00,593.84,STOP,-632.62,-1082.04
htf,HINDALCO,2025-01-16,LONG,2025-01-16T13:55:00,605.05,603.78,607.59,495,1.27,0,2025-01-16T14:50:00,603.78,STOP,-629.52,-1078.30
htf,HINDALCO,2025-02-17,SHORT,2025-02-17T10:05:00,597.05,599.73,591.69,502,2.68,0,2025-02-17T10:10:00,591.69,TARGET,2690.01,2242.45
htf,HINDALCO,2025-03-17,SHORT,2025-03-17T12:35:00,678.45,679.77,675.81,442,1.32,0,2025-03-17T12:40:00,679.77,STOP,-584.41,-1034.66
htf,HINDALCO,2025-03-24,LONG,2025-03-24T13:20:00,700.90,699.95,702.79,428,0.95,0,2025-03-24T13:30:00,702.79,TARGET,809.95,359.36
htf,HINDALCO,2025-04-24,LONG,2025-04-24T09:55:00,631.90,630.54,634.61,474,1.36,0,2025-04-24T10:00:00,630.54,STOP,-643.34,-1092.13
htf,HINDALCO,2025-06-11,LONG,2025-06-11T11:55:00,659.40,658.45,661.31,454,0.95,0,2025-06-11T12:00:00,658.45,STOP,-433.41,-882.14
htf,HINDALCO,2025-06-25,LONG,2025-06-25T13:15:00,674.25,673.09,676.56,444,1.16,0,2025-06-25T13:35:00,673.09,STOP,-513.46,-962.12
htf,HINDALCO,2025-06-27,LONG,2025-06-27T11:50:00,696.30,694.79,699.32,430,1.51,0,2025-06-27T12:10:00,694.79,STOP,-650.11,-1098.74
htf,HINDALCO,2025-08-08,SHORT,2025-08-08T11:55:00,675.75,677.06,673.13,443,1.31,0,2025-08-08T12:00:00,673.13,TARGET,1160.13,711.96
htf,HINDALCO,2025-09-11,LONG,2025-09-11T10:20:00,747.00,745.87,749.27,401,1.13,0,2025-09-11T10:20:00,745.87,STOP,-455.01,-903.99
htf,HINDALCO,2025-09-29,LONG,2025-09-29T13:20:00,757.50,756.09,760.32,396,1.41,0,2025-09-29T14:40:00,756.09,STOP,-558.12,-1007.66
htf,HINDALCO,2025-10-03,LONG,2025-10-03T09:50:00,774.60,772.35,779.11,387,2.25,0,2025-10-03T10:00:00,779.11,TARGET,1743.85,1292.89
htf,HINDALCO,2025-10-09,LONG,2025-10-09T11:35:00,779.40,777.51,783.19,384,1.89,0,2025-10-09T12:20:00,777.51,STOP,-726.80,-1175.19
htf,HINDALCO,2025-11-03,LONG,2025-11-03T12:30:00,852.65,850.80,856.35,351,1.85,0,2025-11-03T13:55:00,854.15,TIME_STOP,526.50,77.18
