signal_id,symbol,timeframe,variant,direction,date,signal_time,entry_price,prev_day_high,prev_day_low,prev_week_high,prev_week_low,cpr_width_pct,theta_cpr,vol_mult,vol_ratio,trend_mode,clean,clearroom,carry,trig_open,trig_high,trig_low,trig_close,trig_volume,vol_baseline,atr_daily,T_NO__exit_time,T_NO__exit_price,T_NO__exit_reason,T_NO__net_pts,T_NO__net_pct,T_NO__mfe_pts,T_NO__mae_pts,T_NO__hold_min,T_HARD_SL__exit_time,T_HARD_SL__exit_price,T_HARD_SL__exit_reason,T_HARD_SL__net_pts,T_HARD_SL__net_pct,T_HARD_SL__mfe_pts,T_HARD_SL__mae_pts,T_HARD_SL__hold_min,T_ATR_SL_0.3__exit_time,T_ATR_SL_0.3__exit_price,T_ATR_SL_0.3__exit_reason,T_ATR_SL_0.3__net_pts,T_ATR_SL_0.3__net_pct,T_ATR_SL_0.3__mfe_pts,T_ATR_SL_0.3__mae_pts,T_ATR_SL_0.3__hold_min,T_ATR_SL_0.5__exit_time,T_ATR_SL_0.5__exit_price,T_ATR_SL_0.5__exit_reason,T_ATR_SL_0.5__net_pts,T_ATR_SL_0.5__net_pct,T_ATR_SL_0.5__mfe_pts,T_ATR_SL_0.5__mae_pts,T_ATR_SL_0.5__hold_min,T_ATR_SL_1.0__exit_time,T_ATR_SL_1.0__exit_price,T_ATR_SL_1.0__exit_reason,T_ATR_SL_1.0__net_pts,T_ATR_SL_1.0__net_pct,T_ATR_SL_1.0__mfe_pts,T_ATR_SL_1.0__mae_pts,T_ATR_SL_1.0__hold_min,T_CHANDELIER_1.0__exit_time,T_CHANDELIER_1.0__exit_price,T_CHANDELIER_1.0__exit_reason,T_CHANDELIER_1.0__net_pts,T_CHANDELIER_1.0__net_pct,T_CHANDELIER_1.0__mfe_pts,T_CHANDELIER_1.0__mae_pts,T_CHANDELIER_1.0__hold_min,T_CHANDELIER_1.5__exit_time,T_CHANDELIER_1.5__exit_price,T_CHANDELIER_1.5__exit_reason,T_CHANDELIER_1.5__net_pts,T_CHANDELIER_1.5__net_pct,T_CHANDELIER_1.5__mfe_pts,T_CHANDELIER_1.5__mae_pts,T_CHANDELIER_1.5__hold_min,T_CHANDELIER_2.0__exit_time,T_CHANDELIER_2.0__exit_price,T_CHANDELIER_2.0__exit_reason,T_CHANDELIER_2.0__net_pts,T_CHANDELIER_2.0__net_pct,T_CHANDELIER_2.0__mfe_pts,T_CHANDELIER_2.0__mae_pts,T_CHANDELIER_2.0__hold_min,T_R_TARGET_1.0R__exit_time,T_R_TARGET_1.0R__exit_price,T_R_TARGET_1.0R__exit_reason,T_R_TARGET_1.0R__net_pts,T_R_TARGET_1.0R__net_pct,T_R_TARGET_1.0R__mfe_pts,T_R_TARGET_1.0R__mae_pts,T_R_TARGET_1.0R__hold_min,T_R_TARGET_1.5R__exit_time,T_R_TARGET_1.5R__exit_price,T_R_TARGET_1.5R__exit_reason,T_R_TARGET_1.5R__net_pts,T_R_TARGET_1.5R__net_pct,T_R_TARGET_1.5R__mfe_pts,T_R_TARGET_1.5R__mae_pts,T_R_TARGET_1.5R__hold_min,T_R_TARGET_2.0R__exit_time,T_R_TARGET_2.0R__exit_price,T_R_TARGET_2.0R__exit_reason,T_R_TARGET_2.0R__net_pts,T_R_TARGET_2.0R__net_pct,T_R_TARGET_2.0R__mfe_pts,T_R_TARGET_2.0R__mae_pts,T_R_TARGET_2.0R__hold_min,T_R_TARGET_3.0R__exit_time,T_R_TARGET_3.0R__exit_price,T_R_TARGET_3.0R__exit_reason,T_R_TARGET_3.0R__net_pts,T_R_TARGET_3.0R__net_pct,T_R_TARGET_3.0R__mfe_pts,T_R_TARGET_3.0R__mae_pts,T_R_TARGET_3.0R__hold_min,T_STEP_TRAIL__exit_time,T_STEP_TRAIL__exit_price,T_STEP_TRAIL__exit_reason,T_STEP_TRAIL__net_pts,T_STEP_TRAIL__net_pct,T_STEP_TRAIL__mfe_pts,T_STEP_TRAIL__mae_pts,T_STEP_TRAIL__hold_min
58,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-04-17,2023-04-17 09:15:00,1228.8,1411.05,1383.0,1434.0,1383.0,0.9177,1.0,2.0,20.467,sma50,loose,off,sameday,1250.3,1250.3,1219.2,1228.8,20041862,979226.4,29.7138,2023-04-17 15:25:00,1259.5,eod,-30.7,-0.024984,9.6,32.35,370,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5,2023-04-17 09:20:00,1237.7141,atr_sl,-8.9141,-0.007254,0.0,21.5,5,2023-04-17 09:20:00,1243.6569,atr_sl,-14.8569,-0.012091,0.0,21.5,5,2023-04-17 14:30:00,1258.5138,atr_sl,-29.7138,-0.024181,9.6,32.35,315,2023-04-17 13:25:00,1248.9138,chandelier,-20.1138,-0.016369,9.6,21.5,250,2023-04-17 15:25:00,1259.5,eod_no_hit,-30.7,-0.024984,9.6,32.35,370,2023-04-17 15:25:00,1259.5,eod_no_hit,-30.7,-0.024984,9.6,32.35,370,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5,2023-04-17 09:20:00,1250.3,hard_sl,-21.5,-0.017497,0.0,21.5,5
59,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-01-12,2024-01-12 09:15:00,1587.75,1525.0,1486.6,1557.0,1488.0,0.4391,1.0,2.0,6.352,sma50,loose,off,sameday,1562.0,1594.9,1555.4,1587.75,7636292,1202251.7,30.9157,2024-01-12 15:25:00,1615.0,eod,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 09:20:00,1578.4753,atr_sl,-9.2747,-0.005841,0.0,18.65,5,2024-01-12 09:20:00,1572.2922,atr_sl,-15.4578,-0.009736,0.0,18.65,5,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370,2024-01-12 15:25:00,1615.0,eod_no_hit,27.25,0.017163,30.25,18.65,370
60,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-06-21,2024-06-21 09:15:00,1555.0,1517.5,1499.1,1529.8,1482.75,0.772,1.0,2.0,2.891,sma50,loose,off,sameday,1545.0,1557.75,1536.05,1555.0,3971030,1373645.9,26.5754,2024-06-21 15:25:00,1525.1,eod,-29.9,-0.019228,2.75,31.3,370,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90,2024-06-21 09:20:00,1547.0274,atr_sl,-7.9726,-0.005127,0.0,15.9,5,2024-06-21 09:20:00,1541.7123,atr_sl,-13.2877,-0.008545,0.0,15.9,5,2024-06-21 12:35:00,1528.4246,atr_sl,-26.5754,-0.01709,2.75,27.0,200,2024-06-21 12:35:00,1531.1746,chandelier,-23.8254,-0.015322,2.75,27.0,200,2024-06-21 15:25:00,1525.1,eod_no_hit,-29.9,-0.019228,2.75,31.3,370,2024-06-21 15:25:00,1525.1,eod_no_hit,-29.9,-0.019228,2.75,31.3,370,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90,2024-06-21 10:45:00,1536.05,hard_sl,-18.95,-0.012186,2.75,20.4,90
61,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2025-03-11,2025-03-11 09:15:00,1640.95,1719.0,1676.2,1732.95,1670.0,0.6082,1.0,2.0,3.055,sma50,loose,off,sameday,1680.0,1680.0,1639.05,1640.95,2026789,663371.4,40.4886,2025-03-11 15:25:00,1667.0,eod,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 09:20:00,1653.0966,atr_sl,-12.1466,-0.007402,0.0,21.7,5,2025-03-11 09:20:00,1661.1943,atr_sl,-20.2443,-0.012337,0.0,21.7,5,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370,2025-03-11 15:25:00,1667.0,eod_no_hit,-26.05,-0.015875,3.9,27.05,370
62,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2025-03-12,2025-03-12 09:15:00,1601.55,1680.0,1637.05,1732.95,1670.0,0.6082,1.0,2.0,2.917,sma50,loose,off,sameday,1636.9,1636.9,1598.3,1601.55,2162706,741367.9,42.1965,2025-03-12 15:25:00,1590.05,eod,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 12:15:00,1566.2,r_target,35.35,0.022072,36.35,10.0,180,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370,2025-03-12 15:25:00,1590.05,eod_no_hit,11.5,0.007181,37.75,10.0,370
63,INFY,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2025-07-02,2025-07-02 09:15:00,1642.5,1617.7,1600.5,1629.6,1575.4,0.2285,1.0,2.0,2.294,sma50,loose,off,sameday,1618.0,1644.9,1616.0,1642.5,1887926,823072.7,29.405,2025-07-02 15:25:00,1609.6,eod,-32.9,-0.02003,6.5,39.1,370,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100,2025-07-02 10:15:00,1633.6785,atr_sl,-8.8215,-0.005371,6.5,9.1,60,2025-07-02 10:25:00,1627.7975,atr_sl,-14.7025,-0.008951,6.5,17.5,70,2025-07-02 11:05:00,1613.095,atr_sl,-29.405,-0.017903,6.5,31.6,110,2025-07-02 10:45:00,1619.595,chandelier,-22.905,-0.013945,6.5,23.5,90,2025-07-02 13:25:00,1604.8925,chandelier,-37.6075,-0.022897,6.5,37.7,250,2025-07-02 15:25:00,1609.6,eod_no_hit,-32.9,-0.02003,6.5,39.1,370,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100,2025-07-02 10:55:00,1616.0,hard_sl,-26.5,-0.016134,6.5,28.8,100
64,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-01-15,2018-01-15 09:15:00,329.8,318.8,309.6,318.8,308.55,0.8518,1.0,2.0,10.233,sma50,loose,off,sameday,320.3,329.9,320.3,329.8,8501579,830837.4,6.0365,2018-01-15 15:25:00,329.45,eod,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 09:20:00,327.9891,atr_sl,-1.8109,-0.005491,0.0,4.8,5,2018-01-15 09:20:00,326.7818,atr_sl,-3.0182,-0.009152,0.0,4.8,5,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370,2018-01-15 15:25:00,329.45,eod_no_hit,-0.35,-0.001061,0.9,4.8,370
65,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-01-17,2018-01-17 09:15:00,343.25,340.75,326.55,318.8,308.55,0.8518,1.0,2.0,6.184,sma50,loose,off,sameday,334.55,344.0,334.55,343.25,9881843,1597911.6,7.0815,2018-01-17 15:25:00,343.35,eod,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 09:20:00,341.1256,atr_sl,-2.1244,-0.006189,0.0,5.25,5,2018-01-17 09:20:00,339.7093,atr_sl,-3.5407,-0.010315,0.0,5.25,5,2018-01-17 11:55:00,336.1685,atr_sl,-7.0815,-0.020631,0.8,7.2,160,2018-01-17 11:55:00,336.9685,chandelier,-6.2815,-0.0183,0.8,7.2,160,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370,2018-01-17 15:25:00,343.35,eod_no_hit,0.1,0.000291,0.8,7.85,370
66,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-03-23,2018-03-23 09:15:00,275.0,289.65,280.9,307.45,293.75,0.556,1.0,2.0,4.412,sma50,loose,off,sameday,277.0,277.0,273.95,275.0,9137759,2071144.6,8.5885,2018-03-23 15:25:00,274.4,eod,0.6,0.002182,1.35,2.85,370,2018-03-23 13:30:00,277.0,hard_sl,-2.0,-0.007273,1.05,2.0,255,2018-03-23 13:35:00,277.5766,atr_sl,-2.5766,-0.009369,1.05,2.85,260,2018-03-23 15:25:00,274.4,eod_no_hit,0.6,0.002182,1.35,2.85,370,2018-03-23 15:25:00,274.4,eod_no_hit,0.6,0.002182,1.35,2.85,370,2018-03-23 15:25:00,274.4,eod_no_hit,0.6,0.002182,1.35,2.85,370,2018-03-23 15:25:00,274.4,eod_no_hit,0.6,0.002182,1.35,2.85,370,2018-03-23 15:25:00,274.4,eod_no_hit,0.6,0.002182,1.35,2.85,370,2018-03-23 13:30:00,277.0,hard_sl,-2.0,-0.007273,1.05,2.0,255,2018-03-23 13:30:00,277.0,hard_sl,-2.0,-0.007273,1.05,2.0,255,2018-03-23 13:30:00,277.0,hard_sl,-2.0,-0.007273,1.05,2.0,255,2018-03-23 13:30:00,277.0,hard_sl,-2.0,-0.007273,1.05,2.0,255,2018-03-23 09:20:00,275.0,breakeven,-0.0,-0.0,1.05,0.65,5
67,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-04-02,2018-04-02 09:15:00,264.6,283.3,277.1,287.3,275.95,0.7783,1.0,2.0,5.227,sma50,loose,off,sameday,272.35,273.0,264.6,264.6,14503444,2774818.0,8.2851,2018-04-02 15:25:00,262.5,eod,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 09:20:00,267.0855,atr_sl,-2.4855,-0.009394,0.0,2.9,5,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 15:25:00,262.5,eod_no_hit,2.1,0.007937,5.8,2.9,370,2018-04-02 14:45:00,264.6,breakeven,-0.0,-0.0,5.8,2.9,330
68,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-07-16,2018-07-16 09:15:00,260.05,273.3,266.05,275.95,266.05,0.8027,1.0,2.0,2.727,sma50,loose,off,sameday,265.6,266.1,259.0,260.05,7086292,2598394.1,6.8488,2018-07-16 15:25:00,258.2,eod,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 15:25:00,258.2,eod_no_hit,1.85,0.007114,3.55,1.95,370,2018-07-16 12:20:00,260.05,breakeven,-0.0,-0.0,3.55,1.95,185
69,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-08-09,2018-08-09 09:15:00,331.45,320.0,308.25,308.5,294.1,0.8153,1.0,2.0,3.154,sma50,loose,off,sameday,321.0,331.95,320.95,331.45,10128083,3211632.9,8.6809,2018-08-09 15:25:00,332.05,eod,0.6,0.00181,14.15,5.05,370,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 09:20:00,328.8457,atr_sl,-2.6043,-0.007857,0.0,5.05,5,2018-08-09 09:20:00,327.1096,atr_sl,-4.3404,-0.013095,0.0,5.05,5,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 11:00:00,336.9191,chandelier,5.4691,0.016501,14.15,5.05,105,2018-08-09 11:45:00,332.5787,chandelier,1.1287,0.003405,14.15,5.05,150,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 10:35:00,341.95,r_target,10.5,0.031679,14.15,5.05,80,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 15:25:00,332.05,eod_no_hit,0.6,0.00181,14.15,5.05,370,2018-08-09 11:50:00,331.45,breakeven,0.0,0.0,14.15,5.05,155
70,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2019-04-16,2019-04-16 09:15:00,404.5,396.95,391.8,398.8,385.0,0.4582,1.0,2.0,2.773,sma50,loose,off,sameday,397.5,405.5,397.5,404.5,5605298,2021070.4,8.0998,2019-04-16 15:25:00,407.95,eod,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 11:20:00,402.0701,atr_sl,-2.4299,-0.006007,1.0,2.75,125,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370,2019-04-16 15:25:00,407.95,eod_no_hit,3.45,0.008529,3.85,2.75,370
71,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-10-25,2021-10-25 09:15:00,823.5,765.85,753.35,765.85,732.05,0.9171,1.0,2.0,21.485,sma50,loose,off,sameday,800.0,827.45,798.55,823.5,35309414,1643472.2,14.9516,2021-10-25 15:25:00,847.0,eod,23.5,0.028537,36.25,14.6,370,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 09:20:00,819.0145,atr_sl,-4.4855,-0.005447,0.0,14.6,5,2021-10-25 09:20:00,816.0242,atr_sl,-7.4758,-0.009078,0.0,14.6,5,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 11:10:00,838.1984,chandelier,14.6984,0.017849,29.65,14.6,115,2021-10-25 15:00:00,837.3226,chandelier,13.8226,0.016785,36.25,14.6,345,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 10:35:00,848.45,r_target,24.95,0.030298,27.3,14.6,80,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370,2021-10-25 15:25:00,847.0,eod_no_hit,23.5,0.028537,36.25,14.6,370
72,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-01-27,2023-01-27 09:15:00,832.3,876.8,848.0,877.45,858.1,0.1976,1.0,2.0,3.797,sma50,loose,off,sameday,839.15,843.0,829.3,832.3,6354754,1673417.7,16.4021,2023-01-27 15:25:00,818.0,eod,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 12:15:00,821.6,r_target,10.7,0.012856,11.35,4.55,180,2023-01-27 14:50:00,816.25,r_target,16.05,0.019284,17.2,4.55,335,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370,2023-01-27 15:25:00,818.0,eod_no_hit,14.3,0.017181,18.35,4.55,370
73,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-07-05,2023-07-05 09:15:00,959.05,951.3,942.0,944.0,922.2,0.1071,1.0,2.0,2.101,sma50,loose,off,sameday,942.05,963.0,941.0,959.05,2833094,1348674.9,12.2098,2023-07-05 15:25:00,959.1,eod,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 09:20:00,955.3871,atr_sl,-3.6629,-0.003819,0.0,7.0,5,2023-07-05 09:20:00,952.9451,atr_sl,-6.1049,-0.006366,0.0,7.0,5,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370,2023-07-05 15:25:00,959.1,eod_no_hit,0.05,5.2e-05,5.7,7.0,370
