variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
target_30pct,JINDALSTEL,2021-04-09,2021-05-27,416.00,382.72,288,48,INITIAL_STOP,-9584.64,-9814.67
target_30pct,WIPRO,2021-04-19,2021-06-18,227.00,269.55,520,60,MAX_HOLD,22126.00,21867.79
target_30pct,JSWSTEEL,2021-04-30,2021-06-18,719.60,664.44,170,49,INITIAL_STOP,-9376.90,-9612.19
target_30pct,BAJAJFINSV,2021-04-30,2021-06-29,1100.00,1230.00,111,60,MAX_HOLD,14430.00,14171.37
target_30pct,DIVISLAB,2021-05-03,2021-07-02,4061.80,4519.65,30,60,MAX_HOLD,13735.50,13478.06
target_30pct,MARICO,2021-05-04,2021-07-05,453.00,530.55,269,62,MAX_HOLD,20860.95,20596.38
target_30pct,SUNPHARMA,2021-05-06,2021-07-05,689.85,680.20,181,60,MAX_HOLD,-1746.65,-1994.63
target_30pct,COFORGE,2021-05-07,2021-07-06,675.00,838.50,185,60,MAX_HOLD,30247.50,29967.50
target_30pct,PERSISTENT,2021-07-01,2021-07-07,1485.30,1391.46,84,6,INITIAL_STOP,-7882.92,-8124.56
target_30pct,SIEMENS,2021-05-14,2021-07-13,1540.35,1528.80,81,60,MAX_HOLD,-935.55,-1184.15
target_30pct,PIDILITIND,2021-05-25,2021-07-26,1037.00,1160.60,119,62,MAX_HOLD,14708.40,14446.89
target_30pct,IRCTC,2021-07-19,2021-07-28,481.00,454.86,272,9,INITIAL_STOP,-7110.66,-7365.21
target_30pct,ASIANPAINT,2021-07-22,2021-07-28,3130.00,3013.94,41,6,INITIAL_STOP,-4758.46,-5010.36
target_30pct,MUTHOOTFIN,2021-06-03,2021-08-02,1442.75,1584.65,85,60,MAX_HOLD,12061.50,11804.17
target_30pct,PERSISTENT,2021-07-27,2021-08-04,1623.50,1507.38,81,8,INITIAL_STOP,-9405.41,-9659.02
target_30pct,SBIN,2021-08-05,2021-08-06,461.00,439.50,285,1,INITIAL_STOP,-6127.98,-6384.63
target_30pct,HINDALCO,2021-07-30,2021-08-09,458.10,429.51,286,10,INITIAL_STOP,-8176.56,-8430.42
target_30pct,GODREJPROP,2021-08-03,2021-08-09,1660.00,1563.36,79,6,INITIAL_STOP,-7634.95,-7889.59
target_30pct,APOLLOHOSP,2021-06-28,2021-08-17,3447.85,4482.20,36,50,TARGET,37236.78,36951.30
target_30pct,BEL,2021-06-24,2021-08-23,56.30,58.40,2209,60,MAX_HOLD,4638.90,4385.53
target_30pct,TECHM,2021-07-23,2021-08-24,1076.30,1399.19,121,32,TARGET,39069.69,38770.16
target_30pct,BAJAJFINSV,2021-08-25,2021-08-26,1654.50,1570.44,82,1,INITIAL_STOP,-6893.27,-7157.72
target_30pct,NESTLEIND,2021-08-24,2021-08-31,1005.00,968.74,132,7,INITIAL_STOP,-4786.27,-5046.80
target_30pct,AMBUJACEM,2021-07-07,2021-09-06,353.80,438.30,373,61,MAX_HOLD,31518.50,31223.05
target_30pct,WIPRO,2021-07-16,2021-09-14,284.35,330.15,460,60,MAX_HOLD,21068.00,20785.33
target_30pct,LT,2021-07-16,2021-09-14,1609.35,1696.45,81,60,MAX_HOLD,7055.10,6787.33
target_30pct,IRCTC,2021-08-10,2021-09-14,533.00,692.90,242,35,TARGET,38695.80,38399.13
target_30pct,SBILIFE,2021-07-29,2021-09-27,1133.00,1222.80,115,60,MAX_HOLD,10327.00,10056.08
target_30pct,APOLLOHOSP,2021-08-18,2021-09-27,4850.00,4532.22,27,40,INITIAL_STOP,-8579.95,-8833.27
target_30pct,CUMMINSIND,2021-08-11,2021-10-01,949.00,894.00,136,51,INITIAL_STOP,-7479.88,-7730.52
target_30pct,IRCTC,2021-09-15,2021-10-08,758.80,986.44,192,23,TARGET,43706.88,43371.79
target_30pct,SIEMENS,2021-08-12,2021-10-11,1653.80,1703.95,78,60,MAX_HOLD,3911.70,3649.80
target_30pct,TATAPOWER,2021-09-30,2021-10-12,152.50,198.25,956,12,TARGET,43737.00,43401.68
target_30pct,MCX,2021-10-11,2021-10-22,1960.00,1819.87,76,11,INITIAL_STOP,-10649.51,-10936.78
target_30pct,TATAPOWER,2021-10-14,2021-10-22,235.00,216.20,655,8,INITIAL_STOP,-12314.00,-12609.54
target_30pct,HAL,2021-08-27,2021-10-26,646.70,662.45,211,60,MAX_HOLD,3323.25,3047.02
target_30pct,FEDERALBNK,2021-10-25,2021-10-28,105.00,97.96,1445,3,INITIAL_STOP,-10178.08,-10471.36
target_30pct,ICICIBANK,2021-10-26,2021-10-29,828.70,785.55,183,3,INITIAL_STOP,-7897.00,-8192.41
target_30pct,KOTAKBANK,2021-10-27,2021-10-29,2200.00,2084.76,69,2,INITIAL_STOP,-7951.50,-8247.15
target_30pct,BHARTIARTL,2021-09-01,2021-11-01,655.70,712.50,207,61,MAX_HOLD,11757.60,11474.38
target_30pct,VOLTAS,2021-09-08,2021-11-08,1194.65,1239.90,116,61,MAX_HOLD,5249.00,4966.59
target_30pct,INDUSINDBK,2021-09-17,2021-11-08,1137.50,1073.35,128,52,INITIAL_STOP,-8211.81,-8494.80
target_30pct,NTPC,2021-09-16,2021-11-15,124.50,137.15,1170,60,MAX_HOLD,14800.50,14494.37
target_30pct,SBIN,2021-11-04,2021-11-16,531.50,500.16,283,12,INITIAL_STOP,-8870.43,-9162.39
target_30pct,MUTHOOTFIN,2021-11-09,2021-11-22,1659.00,1550.34,90,13,INITIAL_STOP,-9779.39,-10068.23
target_30pct,APOLLOHOSP,2021-11-18,2021-11-22,5733.95,5321.08,26,4,INITIAL_STOP,-10734.69,-11022.12
target_30pct,DLF,2021-09-28,2021-11-26,419.00,388.02,348,59,INITIAL_STOP,-10782.17,-11063.01
target_30pct,TITAN,2021-10-08,2021-11-26,2420.00,2299.47,59,49,INITIAL_STOP,-7111.46,-7389.91
target_30pct,LT,2021-11-04,2021-11-26,1900.00,1797.81,79,22,INITIAL_STOP,-8073.19,-8365.31
target_30pct,TATAMOTORS,2021-10-12,2021-12-13,423.00,495.35,354,62,MAX_HOLD,25611.90,25286.80
target_30pct,SIEMENS,2021-12-13,2022-01-06,1877.85,1756.60,77,24,INITIAL_STOP,-9336.10,-9615.95
target_30pct,PERSISTENT,2021-12-20,2022-01-17,2335.00,2172.20,63,28,INITIAL_STOP,-10256.10,-10540.06
target_30pct,ADANIENT,2022-01-12,2022-01-24,1873.00,1767.61,78,12,INITIAL_STOP,-8220.39,-8504.36
target_30pct,BANKBARODA,2022-02-08,2022-02-14,102.86,94.63,1415,6,INITIAL_STOP,-11643.75,-11923.20
target_30pct,SUNPHARMA,2022-02-02,2022-02-22,890.00,839.49,163,20,INITIAL_STOP,-8233.69,-8515.59
target_30pct,MARUTI,2022-01-27,2022-02-28,8656.00,8126.51,16,32,INITIAL_STOP,-8471.86,-8740.38
target_30pct,HINDALCO,2022-03-02,2022-04-18,575.25,538.09,247,47,INITIAL_STOP,-9179.39,-9454.38
target_30pct,TATAPOWER,2022-04-06,2022-04-18,275.95,259.21,516,12,INITIAL_STOP,-8635.46,-8911.61
target_30pct,CIPLA,2022-03-14,2022-04-19,1045.00,989.71,136,36,INITIAL_STOP,-7519.51,-7796.23
target_30pct,ADANIPORTS,2022-04-27,2022-04-29,914.05,855.59,153,2,INITIAL_STOP,-8945.06,-9215.81
target_30pct,HAL,2022-04-12,2022-05-02,842.00,788.25,169,20,INITIAL_STOP,-9084.18,-9359.69
target_30pct,TRENT,2022-03-21,2022-05-06,1282.00,1179.44,111,46,INITIAL_STOP,-11384.16,-11657.38
target_30pct,CHOLAFIN,2022-04-11,2022-05-06,747.00,693.88,190,25,INITIAL_STOP,-10093.35,-10367.12
target_30pct,BEL,2022-04-08,2022-05-09,79.55,74.90,1793,31,INITIAL_STOP,-8334.76,-8611.70
target_30pct,ADANIENT,2022-04-06,2022-05-12,2153.75,2029.79,66,36,INITIAL_STOP,-8181.09,-8457.21
target_30pct,NTPC,2022-04-07,2022-05-13,152.95,145.67,932,36,INITIAL_STOP,-6787.81,-7066.13
target_30pct,POWERGRID,2022-05-10,2022-05-18,180.80,170.33,747,8,INITIAL_STOP,-7819.76,-8082.05
target_30pct,ITC,2022-05-20,2022-06-16,239.60,226.19,554,27,INITIAL_STOP,-7427.03,-7685.08
target_30pct,HAL,2022-05-24,2022-07-25,909.90,951.70,145,62,MAX_HOLD,6061.00,5791.07
target_30pct,SIEMENS,2022-07-22,2022-07-26,2133.05,2032.08,61,4,INITIAL_STOP,-6159.07,-6413.14
target_30pct,M&M,2022-05-31,2022-08-01,997.95,1237.75,133,62,MAX_HOLD,31893.40,31596.05
target_30pct,CUMMINSIND,2022-07-22,2022-08-04,1225.00,1156.67,107,13,INITIAL_STOP,-7310.90,-7565.74
target_30pct,BEL,2022-07-22,2022-09-20,89.95,110.20,1467,60,MAX_HOLD,29706.75,29413.13
target_30pct,NTPC,2022-09-15,2022-09-23,174.40,166.19,770,8,INITIAL_STOP,-6320.44,-6582.70
target_30pct,SBILIFE,2022-08-01,2022-09-28,1300.00,1232.90,101,58,INITIAL_STOP,-6777.20,-7033.02
target_30pct,M&M,2022-08-02,2022-10-03,1237.70,1251.35,109,62,MAX_HOLD,1487.85,1216.54
target_30pct,ITC,2022-08-03,2022-10-03,268.90,280.55,502,61,MAX_HOLD,5848.30,5572.48
target_30pct,FEDERALBNK,2022-08-03,2022-10-03,110.65,116.30,1220,61,MAX_HOLD,6893.00,6616.12
target_30pct,ADANIENT,2022-09-05,2022-10-03,3374.10,3170.73,39,28,INITIAL_STOP,-7931.28,-8186.53
target_30pct,HAL,2022-08-10,2022-10-10,1080.00,1209.90,124,61,MAX_HOLD,16107.60,15823.65
target_30pct,AXISBANK,2022-10-24,2022-11-02,916.00,867.19,150,9,INITIAL_STOP,-7321.64,-7589.12
target_30pct,MARUTI,2022-10-31,2022-11-02,9650.00,9221.66,14,2,INITIAL_STOP,-5996.79,-6260.99
target_30pct,AMBUJACEM,2022-09-08,2022-11-07,453.95,568.10,295,60,MAX_HOLD,33674.25,33372.75
target_30pct,NTPC,2022-11-02,2022-11-09,181.90,172.82,758,7,INITIAL_STOP,-6884.75,-7153.63
target_30pct,TRENT,2022-11-01,2022-11-11,1544.95,1458.28,89,10,INITIAL_STOP,-7713.70,-7980.99
target_30pct,SBIN,2022-11-09,2022-11-14,621.00,592.00,225,5,INITIAL_STOP,-6525.44,-6798.36
target_30pct,PNB,2022-11-10,2022-12-09,43.73,56.85,3184,29,TARGET,41770.90,41450.65
target_30pct,FEDERALBNK,2022-10-17,2022-12-16,132.00,136.05,1045,60,MAX_HOLD,4232.25,3952.14
target_30pct,DABUR,2022-12-08,2022-12-16,605.50,581.10,227,8,INITIAL_STOP,-5539.25,-5808.61
target_30pct,HAL,2022-11-17,2022-12-22,1348.20,1262.33,102,35,INITIAL_STOP,-8758.57,-9024.85
target_30pct,CUMMINSIND,2022-11-01,2023-01-02,1348.00,1385.65,102,62,MAX_HOLD,3840.30,3561.47
target_30pct,BRITANNIA,2022-11-09,2023-01-09,4140.00,4364.30,33,61,MAX_HOLD,7401.90,7121.26
target_30pct,BANKBARODA,2022-11-09,2023-01-09,146.94,171.63,952,61,MAX_HOLD,23504.88,23201.60
target_30pct,LT,2023-01-18,2023-01-27,2221.00,2136.19,64,9,INITIAL_STOP,-5427.86,-5706.72
target_30pct,BRITANNIA,2023-02-03,2023-02-27,4590.00,4406.12,31,24,INITIAL_STOP,-5700.24,-5979.12
